06年 9月17日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 9月17日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7.8,,,,,■ 4R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5.1,,,,,■ 7R  ダ1000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.7,,,,,■10R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.9,,,,
 2, 4,Ｃワキノドライバｰ, 53,福永祐, 0.0, 53,  -7,*  3, 1,  2.7, ⑥⑥, 2, 7, テンエイヤシャマル,---,幸英明, 0.1, 37,*-37,  11, 4,  9.1,②②②, 2,16,Ｊテイエムフウウンジ, 61,和田竜, 0.2, 58,* -2,   7, 7, 34.3,③③③, 2,10,Ｆシェルズレイ, 72,四位洋, 0.1, 71,*  9,   7, 8, 28.9,②①①
 3, 3,Ｂマヤノラヴィｰナ, 64,武豊  , 0.3, 50,  -4,  -5, 2,  3.0, ④③, 3, 4, オウケンタフバナナ,---,福永祐, 0.4, 28, -38,   8, 1,  2.1,⑤③②, 3, 8,Ｄマックスチャンプ, 73,塚田祥, 0.2, 69,  -6,* 18, 5, 10.7,⑬⑫⑪, 3, 8,Ｇフサイチパンドラ, 72,福永祐, 0.8, 66,*  4,   7, 2,  3.0,②②②
 4,12,Ａネイルビュｰティｰ, 64,鮫島克, 0.6, 48,*  0, -13, 4,  8.6, ③③, 4, 6, ミッキｰドレス,---,長谷川, 0.9, 12, -38,   2, 6, 32.6,③③④, 4, 2,Ｉマキハタサイボｰグ, 61,秋山真, 0.3, 62,  -3,  11,15, 75.1,⑦⑥⑤, 4,14,Ｉニシノフジムスメ, 68,上村洋, 0.8, 70,   2,  13, 3,  9.1,⑦⑦⑦
 5, 2,Ｉエｰティｰアイン, 39,川田将, 0.7, 42, -12,* -4, 8, 51.2, ⑩⑨, 5, 5, イカガデスカ,---,佐藤哲, 1.0, 18, -40,   5, 3,  8.1,⑤⑥⑥, 5, 9,Ｍエイシンユニコｰン, 61,福永祐, 0.3, 56,*  0,   2, 9, 35.8,①①①, 5, 3,Ａソリッドプラチナム, 83,柴原央, 0.8, 74,   0,  17, 4, 10.3,⑮⑩⑫
 6, 5,Ｅラブプリモニション, 51,鮫島良, 0.8, 41,  -4, -14, 6, 25.2, ④⑤, 6, 3, マｰベラスショウキ,---,渡辺薫, 1.3, 13, -42,   4, 8, 99.6,⑦⑦⑦, 6, 1,Ｐスズカボｰイ, 54,佐藤哲, 0.4, 59,  -4,  10,12, 43.4,⑦⑨⑧, 6,16,Ｏホウショウルビｰ, 57,藤岡佑, 0.9, 70,   1,  14,12,102.3,⑩⑩⑪
 7, 8,Ｇアマトリｰチェ, 44,和田竜, 0.9, 39,  -7, -11,10,127.0, ⑥⑥, 7, 2, ナックルパｰト,---,鮫島克, 2.2,-45,*-36, -22, 5, 18.0,①①①, 7, 3,Ａロケットシュｰト, 78,藤岡佑, 0.4, 69,  -7,* 18, 2,  5.0,⑭⑮⑬, 7, 2,Ｄパｰフェクトジョイ, 73,川田将, 0.9, 83,  -4,* 25, 5, 12.8,⑰⑯⑮
 8, 1,Ｆシゲルマルル, 46,佐藤哲, 1.3, 33, -10, -14, 7, 30.1, ⑨⑪, 8, 8, プラチナペｰパｰ,---,和田竜, 3.4,-38, -47, -16, 7, 53.1,⑦⑧⑧, 8, 7,Ｅカレンパパ, 72,北村友, 0.5, 66,  -8,* 17,11, 42.5,⑯⑯⑯, 8, 4,Ｃハンドレッドスコア, 74,長谷川, 1.0, 68,   1,  13, 9, 36.8,⑩⑩⑧
 9, 7,Ｊテイエムノゾミ, 29,佐久間, 1.7, 28, -12, -19,12,338.9, ⑩⑨,,,,,,,,,,,,, 9, 6,Ｈトｰホウセントレア, 62,中村将, 0.6, 54,  -6,   7, 8, 34.8,⑩⑨⑧, 9,15,Ｈワイキュｰブ, 70,佐藤哲, 1.0, 64,   3,   7,14,172.4,⑥⑤⑤
10,11,Ｈデンコウレジｰナ, 42,池添謙, 1.8, 31,*  1, -33, 3,  4.5, ②②,,,,,,,,,,,,,10, 5,Ｂオナｰチェイサｰ, 77,柴山雄, 0.6, 54,*  0,  -1, 1,  2.6,②②②,10,12,Ｅステラマドレｰド, 72,秋山真, 1.1, 64,   2,   8, 6, 16.5,⑦⑦⑧
11, 9,Ｌロｰラングリフ, 24,渡辺薫, 1.8, 26,  -7, -25,11,321.6, ⑥⑥,,,,,,,,,,,,,11,10,Ｏオルクリスト, 60,上村洋, 0.7, 53,* -1,   1, 4,  7.9,③③③,11,17,Ｊシｰクレットコｰド, 66,吉田稔, 1.1, 66,   1,  11,11, 55.5,⑩⑩⑧
12,10,Ｋプレンティｰマネｰ, 25,熊沢重, 2.8, -8, -20, -28, 9, 74.1, ⑫⑫,,,,,,,,,,,,,12,13,Ｋマイネルセバス, 61,田中克, 0.8, 49,  -5,   2,16, 95.3,⑦⑥⑧,12, 7,Ｍヤマトマリオン, 65,幸英明, 1.3, 60,*  4,   0,10, 42.1,④②③
,,,,,,,,,,,,,,,,,,,,,,,,13, 4,Ｎデンコウミサイル, 61,池添謙, 0.8, 57,  -6,  10,10, 38.4,⑭⑫⑬,13, 5,Ｋサンヴィクトワｰル, 65,柴山雄, 1.3, 66,  -1,  13, 7, 23.2,⑬⑭⑫
,,,,,,,,,,,,,,,,,,,,,,,,14,12,Ｃスタｰダストボｰイ, 75,上野翔, 0.8, 51,  -6,   5,13, 51.8,⑩⑨⑪,14, 6,Ｌティアラプリンセス, 65,太宰啓, 2.6, 54,*  4, -21,13,108.4,①②③
,,,,,,,,,,,,,,,,,,,,,,,,15,11,Ｆスイｰトゴｰルド, 67,赤木高, 1.0, 53,  -6,   7, 6, 11.9,⑩⑫⑬,15, 9,Ｐシフォンベｰル, 55,鮫島良, 3.0, 51,  -2, -12,17,412.4,⑮⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,16,15,Ｇロｰランアントレ, 67,鮫島良, 1.5, 50,  -3, -12,14, 69.5,③③⑤,16, 1,Ｎペケジェイ, 63,鮫島克, 3.7, 17,   2, -32,15,225.4,④⑦⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,11, チヨノドラゴン,---,中川雅, 4.3, 12,  -3, -29,16,242.3,⑬⑯⑰
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-26 ﾚｰｽｱｶﾞﾘ指数:+19 馬場:良(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:-9),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-8),,,,,,,,,,,
"単勝:1,150円 複勝:06=230円 04=110円 03=130円 枠連:1,050円",,,,,,,,,,,,単勝:240円 複勝:01=110円 07=140円 04=110円 枠連:0円,,,,,,,,,,,,"単勝:670円 複勝:14=310円 16=1,040円 08=350円 枠連:6,180円",,,,,,,,,,,,"単勝:260円 複勝:13=120円 10=440円 08=130円 枠連:3,150円",,,,,,,,,,,
"馬連:1,190円 ワイド:04-06=400円 03-06=490円 03-04=160円",,,,,,,,,,,,馬連:950円 ワイド:01-07=230円 01-04=120円 04-07=220円,,,,,,,,,,,,"馬連:12,720円 ワイド:14-16=3,950円 08-14=1,550円 08-16=4,600円",,,,,,,,,,,,"馬連:4,010円 ワイド:10-13=1,050円 08-13=200円 08-10=1,180円",,,,,,,,,,,
"馬単:3,170円 3連複:940円",,,,,,,,,,,,"馬単:1,240円 3連複:350円",,,,,,,,,,,,"馬単:20,950円 3連複:41,130円",,,,,,,,,,,,"馬単:5,240円 3連複:2,960円 3連単:19,990円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.4,,,,,■ 6R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6.0,,,,,■ 9R  芝1800m 2 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-5.0,,,,,■12R  ダ1700m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,野路菊ｽﾃｰｸｽ,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ａチェリｰロビン, 56,高橋亮,, 66,* -2,*  6, 1,  2.8,①①①, 1,11,Ａトッケンショウブ, 73,川田将,, 57, -12,*  7, 3,  4.5, ⑪⑧, 1, 2,Ｄオｰスミダイドウ, 56,武豊  ,, 64,*-21,* 22, 1,  1.2,①①①, 1, 7,Ａマコトスペリオル, 72,四位洋,, 75,*  1,* 15, 2,  3.6,⑪②②
 2,14, カワキタラプラタ,---,川田将, 0.3, 66,  -4,*  8, 2,  3.3,⑤④④, 2,18,Ｊキャラメレ, 55,福永祐, 0.1, 52,  -7,   1, 6, 14.6, ⑥③, 2, 5,Ｂケイアイマイスキｰ, 61,幸英明, 0.3, 59,*-23,* 20, 4, 11.9,②②②, 2,12,Ｋラクリマ, 51,赤木高, 0.3, 73,*  2,* 11,12, 74.5,⑦①①
 3, 6,Ｄヒカリダイキャスト, 50,小坂忠, 0.8, 56,* -2,  -1, 4, 10.0,②②②, 3,13,Ｂエイユｰキャメロン, 71,田中克, 0.1, 49,  -9,  -1, 1,  3.7, ⑥⑥, 3,10,Ａキングスデライト, 62,本田優, 0.4, 58,*-24,* 20, 3, 10.4,④④②, 3, 5,Ｉブライアンズエッセ, 54,福永祐, 0.5, 70,*  1,*  9, 4,  8.3,⑮②②
 4,15,Ｂデンコウニンジャ, 53,幸英明, 1.0, 59,  -7,*  6, 5, 11.2,⑫⑧⑥, 4, 4,Ｆゼットエクセル, 59,池添謙, 0.2, 51, -10,   3, 4,  7.8, ⑩⑧, 4, 8,Ｃマルカラボンバ, 57,福永祐, 0.6, 48,*-23,  16, 5, 29.4,②②②, 4, 9,Ｂトウカイフラッグ, 65,幸英明, 1.0, 69,  -2,* 11, 1,  3.0,⑬⑦⑦
 5, 7,Ｆスリｰオペレｰタｰ, 47,太宰啓, 1.3, 54,  -5,   1, 3,  4.9,⑧⑥⑥, 5,15,Ｈビオンディｰナ, 58,武豊  , 0.2, 49,* -4,  -4, 2,  4.1, ②②, 5, 6,Ｅタキオンプリンセス, 53,佐藤哲, 0.7, 53, -25,  19, 2,  6.1,⑥⑤⑤, 5,11,Ｃゼンノジュウシン, 64,佐藤哲, 1.9, 60,  -3,   1, 6, 11.3,⑤⑦⑦
 6,13,Ｃアザンクｰル, 51,和田竜, 1.5, 50,  -4,  -4, 7, 22.2,④④④, 6,16,Ｋヒシアニマ, 54,田嶋翔, 0.3, 50, -12,   3,17,268.9, ⑪⑧, 6, 7,Ｈテイエムイナバコ, 39,和田竜, 2.1, 24, -27,   2, 8,170.5,⑦⑧⑧, 6,16,Ｊダカｰルシチｰ, 52,池添謙, 2.0, 60,   0,  -2, 8, 30.9,⑪④④
 7,10,Ｇシンメイシロフネ, 42,塚田祥, 1.9, 44,* -4, -11, 8, 24.9,③③③, 7, 3,Ｃテイエムライデン, 61,佐久間, 0.3, 48,  -8,  -1, 7, 18.8, ⑧⑧, 7, 1, キラキラレグルス,---,鮫島克, 2.1, 24, -30,   7, 9,184.8,⑩⑨⑨, 7, 4,Ｇキンショｰハヤテ, 57,長谷川, 2.0, 60,  -5,   4,13,144.1,⑬⑭⑪
 8,12,Ｉミッキｰスマイル, 38,長谷川, 1.9, 47,  -5,  -6, 9, 34.3,⑤⑥⑥, 8, 8,Ｇグッドショコラ, 58,和田竜, 0.4, 46,  -5,  -5, 9, 34.5, ⑤③, 8, 4,Ｆアインファスタｰ, 45,内田浩, 2.2, 25, -25,  -4,10,311.9,⑤⑤⑥, 8, 2,Ｆシルクプロフェット, 59,柴山雄, 2.5, 57,  -5,   1,10, 41.3,⑨⑭⑭
 9, 4,Ｍジャックナデシコ, 28,赤木高, 2.7, 44, -12,  -2,15,313.8,⑭⑭⑭, 9,14,Ｍタバスコリエ, 49,鮫島良, 0.4, 52, -22,* 10,13, 81.7, ⑯⑯, 9, 9,Ｇイフウドウドウ, 45,渡辺薫, 2.3, 22, -25,  -6, 6, 57.7,⑦⑤⑥, 9, 1,Ｏラガｰルｰジュ, 45,田中克, 2.5, 54,  -5,  -2,15,179.9,⑯⑪⑩
10,16,Ｋワｰドフュｰチャｰ, 32,田中克, 2.8, 37,  -8, -13,16,403.7,⑨⑧⑨,10,17,Ｉマジカルサリｰ, 57,橋本美, 0.4, 46,  -9,  -2, 8, 31.5, ⑧⑧,10, 3, シンゼンフウマ,---,吉田稔, 2.6, 21, -30,  -1, 7,157.0,⑨⑨⑨,10, 3,Ｎパルティアシチｰ, 46,北村浩, 2.7, 54,  -4,  -4,14,173.1,⑦⑪⑪
11, 2, ラホｰルフォｰト,---,吉田稔, 2.9, 46, -15,   3,11, 82.3,⑯⑯⑯,11, 5,Ｏアドラスティア, 40,吉田稔, 0.4, 54, -23,* 12,15,189.4, ⑱⑯,,,,,,,,,,,,,11,10,Ｄフサイチウィｰド, 63,上村洋, 3.0, 52,  -2,  -8, 7, 12.7,⑨⑦⑨
12, 9,Ｊレグルスシチｰ, 37,中村将, 3.1, 36, -11, -10,13,181.7,⑨⑫⑫,11, 7,Ｎメゴヒメ, 42,北村友, 0.4, 47, -20,*  5,18,408.4, ⑮⑮,,,,,,,,,,,,,12,13,Ｌキングプログレス, 50,渡辺薫, 3.1, 52,  -5,  -4, 5, 10.9,③⑯⑭
13, 5,Ｎウィズミｰダｰリン, 28,中川雅, 3.2, 38, -10, -10,12,178.0,⑭⑫⑫,13,10,Ｄワンダｰタバスコ, 60,鮫島克, 0.5, 47, -15,   3, 5,  8.2, ⑭⑬,,,,,,,,,,,,,13,14, ケイウンヘイロｰ,---,中村将, 3.3, 46,  -2, -16, 9, 40.3,③④④
14,11,Ｈスパイラルライフ, 38,北村友, 3.2, 35, -10, -14,10, 78.4,⑦⑩⑩,14, 2,Ｐファストシャラポワ, 39,佐藤哲, 0.7, 42,* -2, -13,10, 46.4, ②③,,,,,,,,,,,,,14, 8,Ｅリリウオカラニ, 60,鮫島良, 3.5, 46,  -1, -17, 3,  7.9,①④⑥
15, 1,Ｅキングダムバイオ, 48,船曳文, 3.5, 33, -13, -10, 6, 20.4,⑬⑭⑭,15,12,Ｌホウライマドンナ, 53,渡辺薫, 0.7, 42, -12,  -4,11, 49.5, ⑪⑬,,,,,,,,,,,,,15, 6,Ｈウインルミエｰル, 56,熊沢重, 3.7, 47,  -3, -12,11, 61.0,⑤⑪⑭
16, 8,Ｌエフテｰギャル, 31,田辺裕, 4.2, 34,  -8, -23,14,277.1,⑪⑩⑩,16, 9,Ｑニシノリヴァリゼ, 28,幸英明, 0.8, 43, -21,   4,16,216.5, ⑯⑱,,,,,,,,,,,,,16,15,Ｍエイシングラフトン, 48,野元昭, 5.1, 36,  -2, -29,16,225.6,②⑦⑬
,,,,,,,,,,,,17, 6,Ｅヨシノヒメ, 60,野元昭, 0.9, 40,* -4, -15,12, 62.5, ②⑥,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18, 1,Ｒスズカエチュｰド, 25,高野容, 1.4, 33,*  0, -26,14,169.8, ①①,,,,,,,,,,,,,,,,,,,,,,,,
