06年 3月 5日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 3月 5日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6.3,,,,,■ 4R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.9,,,,,■ 7R  ダ2300m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:3.7,,,,,■10R  芝2000m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-2.5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,寒狭川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｂウインフェイム, 51,柴山雄,, 57,* -6,   2, 1,  2.5,②①①, 1, 1,Ａジェントルルｰラｰ, 75,長谷川,, 66,* -5,*  9, 1,  2.0, ①①, 1, 9,Ｇイエス, 69,武幸四,, 74,   0,* 15, 2,  3.8,⑤④①, 1,10,Ｋモンブランカフェ, 59,小島太,, 67,* -1,   8, 4,  7.3,②①①
 2, 9,Ａフレアキャスケｰド, 51,藤岡佑, 0.2, 58, -10,*  6, 2,  3.5,⑧⑦③, 2,14,Ｅヒシワンスモア, 53,武幸四, 0.7, 54, -10,   3, 3,  5.5, ④④, 2, 5,Ａイｰグルドライバｰ, 73,後藤浩, 0.2, 72,  -1,* 14, 1,  3.3,⑧④②, 2, 4,Ｉマイハッピｰクロス, 61,中舘英, 0.1, 68,  -2,* 11, 7, 11.0,③⑤⑤
 3, 8,Ｃミズリングリｰダｰ, 50,田中克, 0.2, 53,* -8,  -1, 3,  5.2,②①①, 3, 7,Ｃスタｰライトダンス, 56,後藤浩, 0.7, 54,* -7,   0, 2,  4.5, ②①, 3, 6,Ｄスリｰハイランド, 71,橋本美, 0.5, 70,  -1,* 13, 3,  4.4,⑪⑦⑥, 3,11,Ｄアｰバンエスケｰプ, 67,柴山雄, 0.3, 66,  -4,* 11, 9, 16.0,⑥⑧⑦
 4, 1,Ｌトｰセンブリリアン, 31,二本柳, 0.4, 56, -12,*  8,14,160.9,⑮⑩⑧, 4, 4,Ｄクリスタルルｰジュ, 55,塚田祥, 1.0, 45, -19,   2,10, 33.9, ⑦⑦, 4, 3,Ｂリュウゴｰルド, 71,塚田祥, 1.1, 63,  -3,   6, 8, 32.3,⑨⑦⑧, 4, 9,Ｂノッティングサン, 70,後藤浩, 0.3, 66,  -4,* 11, 1,  3.4,⑥⑧⑦
 5,12,Ｄドナパッション, 47,中村将, 0.5, 51, -10,   1, 4, 12.0,⑤⑥⑥, 5,13,Ｉマヤノモノポリｰ, 38,中舘英, 1.0, 47,* -7,  -5, 6, 19.0, ②③, 5,16,Ｆプライヴァティｰア, 69,柴山雄, 1.7, 64,  -3,   6, 6, 15.9,⑬⑫⑩, 5, 7,Ｅロングゴｰジャス, 66,高橋亮, 0.4, 62,*  0,   2, 6, 10.0,①①①
 6, 6,Ｅロｰズドレッシュ, 42,中舘英, 1.6, 44,  -8,  -9, 6, 13.1,④④⑥, 6, 2,Ｂダンディｰサウンド, 56,加藤士, 1.0, 48, -10,  -2, 7, 19.7, ④④, 6, 8,Ｋヒｰロｰオブナポリ, 60,秋山真, 1.7, 59,*  0,  -3,11, 58.0,③③⑤, 6, 6,Ｌストロｰズティック, 58,秋山真, 0.5, 61,* -1,   2, 8, 13.3,③③③
 7,14,Ｉオｰセイコ, 35,佐藤聖, 1.7, 43, -13,  -6,16,470.2,⑪⑩⑧, 7, 8,Ｈアグネスチャレンジ, 39,藤岡佑, 1.0, 51, -21,*  9, 5, 18.8, ⑧⑦, 7,14,Ｈワンダｰタイキ, 68,中舘英, 1.9, 58,*  0,  -5, 5, 11.6,③①②, 7, 5,Ａダノンヒｰロｰ, 72,藤岡佑, 0.5, 65,  -6,* 12, 3,  6.6,⑨⑪⑪
 8,13,Ｆスリｰキセキ, 40,橋本美, 1.7, 44,  -8, -11,11, 69.4,⑤④③, 8, 3,Ｇチョウコンドクル, 40,小牧太, 1.3, 42, -10,  -6,11, 68.4, ④④, 8, 2,Ｉマリンオンワｰド, 65,西田雄, 1.9, 61,  -3,   3,14,165.5,⑫⑪⑩, 8,14,Ｈロングヘラクレス, 64,武幸四, 0.6, 62,  -4,   7, 2,  6.6,⑨⑧⑦
 9, 4,Ｇコパノフロスティ, 39,大西直, 1.9, 44, -14,  -3, 7, 32.4,⑩⑫⑪, 9, 9,Ｋカズサカグヤヒメ, 34,吉田豊, 1.6, 41, -33,* 11, 8, 25.3, ⑬⑫, 9, 1,Ｃクリスタルバッハ, 71,吉田隼, 2.4, 54,  -4,  -5, 7, 18.5,⑨⑩⑩, 9, 2,Ｇオレンジハｰベスト, 65,二本柳, 0.7, 63,  -5,   8, 5,  9.6,⑬⑪⑦
10, 2,Ｈキョウコマチ, 38,上野翔, 1.9, 43, -18,   1,10, 58.6,⑮⑮⑭,10, 6,Ｆキシュウレグルス, 50,秋山真, 1.6, 40, -28,   6, 4, 18.0, ⑪⑩,10,10,Ｅウインルシル, 71,赤木高, 2.6, 54,*  0, -12, 4,  7.2,②①②,10, 3,Ｆシベリアンエンゼル, 65,吉田隼, 0.9, 56,  -3,  -1,12, 64.0,③⑤⑤
11, 5,Ｋハトル, 31,小牧太, 2.1, 41, -10, -11,13,160.5,⑦⑧⑧,11,11,Ｌスパｰクリング, 22,柴山雄, 1.6, 38, -22,   0, 9, 30.1, ⑧⑨,11,15,Ｌメルシｰギンガ, 60,上野翔, 2.7, 53,  -5,  -4,15,381.9,⑮⑫⑬,11, 8,Ｃマイネルｰシッド, 67,長谷川, 0.9, 59,  -5,   5,10, 27.5,⑨⑪⑪
12,10,Ｎフォックストレル, 16,角田晃, 2.2, 41, -14,  -6, 8, 37.8,⑬⑫⑬,12,10,Ｊザカロッサル, 36,船曳文, 1.8, 32, -30,   1,12,186.8, ⑪⑫,12, 7,Ｍクリアｰガブリン, 59,佐藤聖, 2.8, 53,  -6,  -3,13,160.5,⑬⑮⑭,12,13,Ｎディンプルスキｰ, 55,田面木, 1.2, 58,  -9,   9,16,286.7,⑯⑯⑮
13,16,Ｏブロッサムレディｰ,  4,赤木高, 2.6, 38, -14,  -8,12,141.9,⑬⑭⑭,13,12,Ｍコスモプリムロｰズ, 13,池田鉄, 2.5, 22, -23, -13,14,396.1, ⑩⑩,13, 4,Ｎエプソムライジン, 59,二本柳, 2.9, 53,  -2,  -9,12,129.7,⑤⑦⑨,13, 1,Ｏコスモビベロ, 55,池田鉄, 1.4, 53,  -6,   1,14,175.1,⑬⑭⑭
14, 3,Ｍメイショウビｰボ, 30,塚田祥, 2.9, 34, -17, -10,15,229.0,⑪⑮⑭,14, 5, ネヴァフｰル,---,二本柳, 2.5, 25, -34,  -2,13,200.0, ⑬⑫,14,11,Ｏマイウィル, 56,藤岡佑, 3.1, 50,  -1, -14, 9, 35.5,⑤④⑥,14,16,Ｍアウトゥリｰチェ, 57,土谷智, 1.6, 45,  -3, -10,11, 50.0,⑥⑦⑪
15,15,Ｐバロッサバレｰ,  3,川田将, 3.2, 31, -12, -20, 9, 55.6,⑧⑨⑪,,,,,,,,,,,,,15,13,Ｐジツリキｰツウ, 53,鹿戸雄, 4.3, 46,  -6, -11,16,496.5,⑮⑯⑯,15,12,Ｐカゼノユクエ, 51,郷原洋, 1.7, 45,* -2, -15,13, 88.9,⑨③③
16,11,Ｊディスティニｰワン, 35,後藤浩, 4.3, 22,* -7, -38, 5, 12.1,①①③,,,,,,,,,,,,,16,12,Ｊビックリバコ, 62,小牧太, 6.8, 29,  -3, -42,10, 50.3,①⑫⑮,16,15,Ｊヤマニンビジュｰ, 60,嘉藤貴, 2.1, 43,  -7,  -9,15,268.3,⑮⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-7),,,,,,,,,,,
単勝:250円 複勝:07=110円 09=120円 08=150円 枠連:320円,,,,,,,,,,,,単勝:200円 複勝:01=110円 14=150円 07=140円 枠連:440円,,,,,,,,,,,,単勝:380円 複勝:09=150円 05=130円 06=160円 枠連:250円,,,,,,,,,,,,"単勝:730円 複勝:10=270円 04=380円 11=440円 枠連:1,270円",,,,,,,,,,,
馬連:440円 ワイド:07-09=190円 07-08=260円 08-09=350円,,,,,,,,,,,,馬連:520円 ワイド:01-14=170円 01-07=200円 07-14=380円,,,,,,,,,,,,馬連:730円 ワイド:05-09=300円 06-09=380円 05-06=300円,,,,,,,,,,,,"馬連:3,250円 ワイド:04-10=1,620円 10-11=1,830円 04-11=2,690円",,,,,,,,,,,
馬単:760円 3連複:710円,,,,,,,,,,,,馬単:760円 3連複:790円,,,,,,,,,,,,"馬単:1,620円 3連複:850円",,,,,,,,,,,,"馬単:8,740円 3連複:21,830円 3連単:124,490円",,,,,,,,,,,
■ 2R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7.0,,,,,■ 5R  ダ1700m 4歳上500万(牝) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-2.2,,,,,■ 8R  ダ1700m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-2.5,,,,,■11R  芝2000m 4歳上ｵｰﾌﾟﾝ ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2.5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾄﾖﾀ賞中京記念 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｂカイテキネオ, 55,秋山真,, 71,*  7,*  2, 1,  2.5, ②②, 1,13,Ｉニシノユメヲミセテ, 57,塚田祥,, 61,  -6,   7,10, 24.4,⑪④④, 1, 8,Ｅリオサンバシチｰ, 63,後藤浩,, 64,  -8,  13, 2,  6.3,②⑤④, 1, 1,Ｆマチカネオｰラ, 85,川田将,, 82,  12,*  6, 5, 10.9,⑪⑪⑧
 2, 9,Ｃアイノグレゴリｰ, 50,後藤浩, 0.3, 66,*  4,*  1, 3,  4.1, ③②, 2, 2,Ｄネバｰエンディング, 63,上野翔, 0.1, 58,* -4,   2, 2,  4.1,②②②, 2, 6,Ｂハッスルシチｰ, 67,中舘英, 0.1, 68, -10,* 17, 1,  2.6,⑭⑫⑩, 2,10,Ａロｰゼンクロイツ, 92,柴山雄, 0.1, 87,  15,*  5, 4,  4.8,⑨⑨③
 3, 1,Ａテイエムノブシオｰ, 59,小牧太, 0.3, 69,*  8,* -2, 2,  2.7, ①①, 3,15,Ｋプリモレディ, 56,藤岡佑, 0.2, 65,  -9,* 14, 6, 18.4,⑪⑭⑬, 3, 4,Ａメイショウセレット, 68,川田将, 0.3, 63, -10,  13, 3,  6.4,⑦⑩⑥, 3, 9,Ｃエアシェイディ, 88,後藤浩, 0.3, 79,* 16,  -6, 1,  4.2,⑨③③
 4,11,Ｆエプソムバクシン, 36,藤岡佑, 1.6, 48,  -3,  -9, 6, 30.8, ⑤⑤, 4,12,Ｂメグミロマンス, 65,長谷川, 0.2, 65,  -7,* 11, 1,  2.7,⑪⑩⑥, 4, 1,Ｃバブルサウンド, 66,嘉藤貴, 0.5, 59,  -9,  11, 5, 11.9,⑩⑩⑩, 4, 2,Ｈエイシンドｰバｰ, 84,藤岡佑, 0.4, 77,  15,  -6, 2,  4.4,⑦③③
 5,15,Ｊジョイゲｰム, 34,難波剛, 1.8, 45,  -9,  -6, 7, 40.2, ⑨⑦, 5,11,Ｊヒｰリングヴォイス, 57,武幸四, 0.4, 58,* -3,   1, 7, 19.1,②②②, 5,16,Ｊブルルイ, 58,北村浩, 0.6, 55,* -6,   4,12, 31.9,②①①, 5, 4,Ｊファイトクラブ, 81,大西直, 0.6, 75,  11,  -1,10, 49.2,⑬⑬⑩
 6, 4,Ｈカシノエスケイプ, 35,生野賢, 1.9, 47,*  4, -16, 8, 44.4, ③④, 6, 3,Ａケリｰズナカヤマ, 67,吉田隼, 0.6, 56,  -9,   6, 5, 10.0,⑦⑩⑩, 6, 5,Ｆエイシンボストン, 62,長谷川, 0.6, 58,  -8,   8, 4,  6.6,⑦⑦⑥, 6, 7,Ｅアサクサキニナル, 86,中舘英, 0.8, 70,  13, -10, 6, 16.0,⑪⑥⑧
 7, 8,Ｎデルマヘリオス, 20,吉田隼, 2.1, 36, -14,  -9,14,266.9, ⑪⑪, 7, 4,Ｆオレンジアロマ, 60,中舘英, 0.8, 57,  -7,   5, 3,  7.2,⑭⑩⑩, 7,15,Ｐヴァンジェｰロ, 39,赤木高, 0.6, 55,* -6,   4,14, 82.2,②①①, 7, 6,Ｇアラタマインディ, 84,生野賢, 0.8, 68,  10,  -7,13,157.8,⑦⑪⑫
 8, 5,Ｍコスモチャコｰル, 28,加藤士, 2.1, 41,  -7, -11,15,291.6, ⑨⑦, 8,10,Ｃベネザプレ, 65,柴山雄, 0.8, 57,  -7,   4, 4,  9.2,⑦⑨⑥, 8, 3,Ｏキクノエンブレム, 54,角田晃, 0.7, 64, -14,* 17, 7, 26.5,⑯⑯⑮, 8,11,Ｌサクラゲイル, 78,難波剛, 0.9, 67,  11, -12,12,131.2,⑥⑨⑩
 9, 3,Ｌアイラインドリｰム, 32,野元昭, 2.2, 42,  -1, -16,10,114.5, ⑤⑤, 9, 5,Ｇオオシマジョリｰ, 58,高橋亮, 0.8, 53,* -2,  -5, 9, 19.6,①①①, 9, 2,Ｉカシノバズライト, 59,塚田祥, 0.8, 56, -13,  11, 8, 27.0,⑩⑬⑭, 9, 3,Ｄオｰスミグラスワン, 87,秋山真, 1.0, 72,  14, -12, 3,  4.7,⑤⑥③
10, 7,Ｇプリンセスマッハ, 36,池田鉄, 2.4, 34, -15,  -9,11,155.0, ⑬⑬,10, 8,Ｍアプリラポルタ, 50,川田将, 1.1, 52,  -6,  -1,12,121.8,⑥⑥⑥,10,10,Ｋユノゼットン, 58,藤岡佑, 0.8, 55,  -8,   6,11, 29.3,⑤⑦⑥,10, 5,Ｉメジロマントル, 82,吉田豊, 1.3, 68,* 18, -24, 8, 17.9,②②①
11, 6,Ｄオディッシｰ, 43,上野翔, 2.5, 31, -14, -13, 4, 15.4, ⑪⑪,11, 7,Ｅムゼッタ, 61,北村浩, 1.2, 53,  -8,   2,11, 51.1,⑩⑬⑬,11, 7,Ｈコアレスパレｰド, 61,佐久間, 0.9, 57, -12,  11, 9, 28.2,⑬⑬⑫,11,12,Ｂツルマルヨカニセ, 88,小牧太, 1.8, 63,* 16, -28, 7, 16.9,③③③
12,13,Ｉメグリアイ, 35,中舘英, 2.8, 28, -17, -12,12,158.9, ⑬⑭,12, 9,Ｎカルストンアルドラ, 47,中村将, 1.2, 53, -11,   5,14,237.5,⑮⑮⑮,12,11,Ｌクリノシシマル, 57,西田雄, 0.9, 53,  -8,   4,16,194.7,⑦⑤⑥,12, 8,Ｍコスモオｰスティン, 78,武幸四, 2.2, 56,* 18, -42, 9, 22.2,①①①
13,14,Ｋシゲルダイショウ, 33,中村将, 3.1, 27,  -7, -23,13,213.3, ⑧⑦,13, 6,Ｈデュｰクタイフｰン, 57,田辺裕, 2.1, 42,  -4, -13, 8, 19.2,⑤④⑤,13,13,Ｎハｰトストッパｰ, 56,吉田豊, 1.1, 50,* -7,   0,13, 68.9,⑤④⑤,13,13,Ｋコスモテナシャス, 80,長谷川, 2.6, 47,  13, -40,11, 50.8,③⑥⑫
14,10, イケヘイロｰ,---,河北通, 3.2, 18, -34,  -4, 9, 49.7, ⑮⑮,14, 1,Ｌワイドエンプレス, 51,赤木高, 2.5, 39,  -6, -14,13,203.0,⑦⑥⑥,14,14,Ｇラクリマ, 62,松田大, 1.1, 50,* -6,  -1, 6, 15.7,①①①,,,,,,,,,,,,
15,16,Ｅエｰスオネラエ, 42,塚田祥, 3.2, 26,  -4, -26, 5, 26.1, ⑤⑦,15,14,Ｏマスカレｰド, 44,千葉直, 3.0, 30,  -7, -20,15,488.4,④⑥⑩,15,12,Ｍパワｰクレスト, 56,高橋亮, 1.2, 49,  -9,   3,15,122.0,⑩⑦⑫,,,,,,,,,,,,
16,12,Ｏカシノボルテｰジ,  9,二本柳, 5.5,-13, -44, -22,16,460.7, ⑯⑯,,,,,,,,,,,,,16, 9,Ｄエキサイトアルダン, 64,小牧太, 1.6, 48, -12,   4,10, 28.3,⑭⑬⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+12 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:68 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+20 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:91 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-6),,,,,,,,,,,
単勝:250円 複勝:02=110円 09=130円 01=100円 枠連:270円,,,,,,,,,,,,"単勝:2,440円 複勝:13=640円 02=180円 15=520円 枠連:590円",,,,,,,,,,,,単勝:630円 複勝:08=230円 06=130円 04=250円 枠連:460円,,,,,,,,,,,,"単勝:1,090円 複勝:01=280円 10=210円 09=180円 枠連:2,950円",,,,,,,,,,,
馬連:480円 ワイド:02-09=200円 01-02=130円 01-09=180円,,,,,,,,,,,,"馬連:4,320円 ワイド:02-13=1,660円 13-15=5,460円 02-15=2,150円",,,,,,,,,,,,"馬連:980円 ワイド:06-08=400円 04-08=1,130円 04-06=450円",,,,,,,,,,,,"馬連:3,320円 ワイド:01-10=1,230円 01-09=860円 09-10=400円",,,,,,,,,,,
馬単:710円 3連複:270円,,,,,,,,,,,,"馬単:11,860円 3連複:28,420円",,,,,,,,,,,,"馬単:2,330円 3連複:2,270円",,,,,,,,,,,,"馬単:5,570円 3連複:3,910円 3連単:29,170円",,,,,,,,,,,
■ 3R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.8,,,,,■ 6R  ダ1000m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:0.2,,,,,■ 9R  芝1200m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-0.2,,,,,■12R  ダ1700m 4歳上1000万 ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1.4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,瀬戸特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｂマストビｰトゥルｰ, 55,船曳文,, 58,* -9,*  7, 5, 11.0,①①①, 1, 1,Ｂシルクゲイナｰ, 72,田中克,, 73,*  7,   3, 3,  5.2, ①①, 1, 5,Ｎウインファンタジア, 52,川田将,, 74,   6,   6, 5, 12.0, ④③, 1, 7,Ａウインプログレス, 77,川田将,, 72,*  8,   1, 3,  6.1,⑩①①
 2, 2,Ｆマイネルスパｰダ, 50,吉田豊, 0.5, 60, -12,* 12, 1,  4.0,⑪⑪⑪, 2, 5,Ａマルタｰズフィアｰ, 80,吉田隼, 0.1, 71,*  5,   3, 1,  4.5, ②②, 2, 1,Ｏネヴァｰストリｰト, 51,柴山雄, 0.1, 70,  -5,* 16,13, 36.5, ⑬⑬, 2, 8,Ｈメジログリｰン, 73,岩部純, 0.0, 73,   1,* 12,13, 65.0,⑮⑮⑫
 3, 1,Ｇブレイズワン, 47,上野翔, 0.5, 54, -12,*  5, 7, 22.8,⑤⑦④, 3, 3,Ｇフジノヘイロｰ, 60,田面木, 0.3, 68,  -5,*  9,11, 55.3, ⑧⑤, 3, 8,Ｃピサノキャニオン, 70,塚田祥, 0.3, 65,  -2,   6, 3,  6.8, ⑨⑧, 3,11,Ｇサンエムテイオｰ, 73,高橋亮, 0.1, 70,*  7,  -1,11, 43.2,④①①
 4,15,Ｃパインクｰル, 51,北村浩, 0.7, 51,* -8,  -1, 4,  5.4,②②①, 4, 7,Ｄリブレメンテ, 66,川田将, 0.3, 69,   1,   5, 6,  8.8, ③③, 4,11,Ｆトウショウカレッジ, 67,田中克, 0.4, 68,* 13,  -9, 7, 19.8, ①①, 4, 9,Ｄウィルビｰゼア, 74,小牧太, 0.3, 71,   7,   1, 4,  6.9,⑦④④
