06年 4月16日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 4月16日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.8,,,,,■ 4R  芝3000m 4歳上未勝利 定量,,,,,,,,,,,,■ 7R  芝1200m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-4.3,,,,,■10R  芝2500m 4歳上1000万 ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-0.3,,,,
 9,13,Ｌスズカトゥルｰ, 40,上村洋, 2.3, 47,  -7,  -9,11, 85.2,⑫⑬⑪, 9, 3, ヤマニンマクベス,,山本康, 5.2,,,, 4, 12.2,⑥⑧⑦, 9, 6,Ｅアグネスハッピｰ, 61,武幸四, 1.3, 58, -18,* 12, 7, 17.2, ⑮⑭, 9, 8,Ｈマイクラリネット, 75,熊沢重, 1.5, 70,* 18, -31, 2,  3.3,①①①
10, 6,Ｐシロキタパレｰド, 16,安藤光, 2.3, 46,  -8,  -7,16,486.6,⑫⑭⑭,10, 7, アスキットドリｰム,,平沢健, 8.4,,,,13,134.9,⑨⑪⑨,10, 5,Ｌウインクルグラス, 51,北村友, 1.5, 50,  -8,  -5,14,164.4, ⑦⑧,10, 3,Ｇヘキレキ, 75,武幸四, 1.5, 65,  12, -23, 4, 10.5,⑩⑨⑪
11, 9,Ｄウォｰタｰリロ, 52,小池隆, 2.4, 45,  -5, -15,12,106.4,⑥⑧⑨,,,,,,,,,,,,,11,14,Ｎタマモピｰカブｰ, 49,渡辺薫, 1.5, 54, -20,  11,11, 97.7, ⑭⑮,11, 1,Ｂテイエムハヤブサ, 79,川原正, 1.5, 67,* 16, -31, 3,  8.0,①①①
12, 4,Ｎゼットユニコｰン, 34,上野翔, 2.4, 44, -11,  -6,14,246.7,⑫⑯⑭,,,,,,,,,,,,,12, 7,Ｋテイエムヨカオゴ, 52,菊地昇, 1.7, 51,  -9,  -3,15,217.1, ⑩⑪,12, 4,Ｋアスカヘイロｰ, 62,小原義, 2.1, 57,  10, -32,12,200.1,⑪⑪⑪
13, 1,Ｋハクユウミラクル, 40,川田将, 2.9, 41,  -7, -16, 9, 59.4,⑮⑪⑪,,,,,,,,,,,,,13,13,Ｉランフォザバロｰズ, 55,上村洋, 2.2, 43,  -4, -15,13,149.7, ⑦⑧,,,,,,,,,,,,
14,12,Ｍタカアラシ, 39,東川公, 3.5, 35,  -3, -29,15,385.5,⑧④⑧,,,,,,,,,,,,,14,11,Ｊアクアジュエル, 53,黒岩悠, 2.4, 40,  -1, -21,12,100.9, ④⑤,,,,,,,,,,,,
15,15,Ｈチキリスラッガｰ, 48,藤岡佑, 4.0, 33,  -9, -22,10, 65.2,⑯⑮⑯,,,,,,,,,,,,,15, 9,Ｐホｰマンティアラ, 31,飯田祐, 2.6, 37, -20,  -6,16,249.0, ⑮⑮,,,,,,,,,,,,
16, 3,Ｏキクノスバル, 29,熊沢重, 5.0, 24,  -6, -38,13,134.1,⑧⑧⑪,,,,,,,,,,,,,16,15,Ｈキシュウスピリット, 58,佐藤哲, 3.8, 18,*  3, -47, 8, 37.7, ②②,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:不良(指数:-9),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:稍重(指数:7),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:-13 馬場:稍重(指数:7),,,,,,,,,,,
"単勝:1,080円 複勝:16=280円 10=110円 11=710円 枠連:890円",,,,,,,,,,,,"単勝:330円 複勝:14=210円 01=850円 06=2,120円 枠連:6,580円",,,,,,,,,,,,単勝:250円 複勝:12=130円 10=150円 04=250円 枠連:420円,,,,,,,,,,,,単勝:240円 複勝:11=140円 07=340円 05=930円 枠連:320円,,,,,,,,,,,
"馬連:1,330円 ワイド:10-16=560円 11-16=6,200円 10-11=1,410円",,,,,,,,,,,,"馬連:6,730円 ワイド:01-14=2,300円 06-14=3,950円 01-06=9,050円",,,,,,,,,,,,馬連:490円 ワイド:10-12=220円 04-12=510円 04-10=740円,,,,,,,,,,,,"馬連:1,750円 ワイド:07-11=720円 05-11=2,360円 05-07=5,940円",,,,,,,,,,,
"馬単:3,500円 3連複:16,010円",,,,,,,,,,,,"馬単:8,780円 3連複:118,100円",,,,,,,,,,,,"馬単:770円 3連複:1,510円",,,,,,,,,,,,"馬単:2,800円 3連複:25,280円 3連単:89,790円",,,,,,,,,,,
■ 2R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.6,,,,,■ 5R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.0,,,,,■ 8R  ダ1800m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:1.4,,,,,■11R  芝1200m 4歳上1600万 ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-0.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淀屋橋ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｃレッドスポｰツカｰ, 54,上村洋,, 70,*  1,*  4, 1,  2.2, ①①, 1, 1,Ａエリモエクスパイア, 60,佐藤哲,, 69,*  9, -10, 1,  1.5,③①①, 1,13,Ｋニシノウラシマ, 60,太宰啓,, 65,* -2,   5, 9, 27.1,②①①, 1,14,Ｄホｰマンアピｰル, 82,渡辺薫,, 85,   9,* 15, 5, 10.5, ⑬⑫
 2,12,Ｂアグネスホンジン, 60,川原正, 0.0, 67,* -1,*  4, 2,  3.2, ①①, 2,13,Ｃテイエムセイラン, 55,秋山真, 0.0, 69,*  8,* -7, 4, 13.7,⑧④④, 2,11,Ｂハｰドオブプレイ, 70,渡辺薫, 0.0, 65,* -3,   7, 2,  3.9,⑤④③, 2,11,Ｋトｰセンザオｰ, 78,藤岡佑, 0.0, 84,   7,* 16, 8, 16.7, ⑭⑭
 3,14,Ｅキｰゴｰスルｰ, 50,内田浩, 1.0, 58,* -2,  -3, 4, 10.9, ③③, 3, 2,Ｂリキサンポイント, 57,幸英明, 0.2, 67,*  8, -10, 2,  7.8,④④③, 3, 1, タガノシャンハイ,---,藤岡佑, 0.1, 65,  -4,   7,11, 42.7,③④③, 3, 1,Ｎヒシフェアレディ, 75,川田将, 0.1, 85,* 23,  -4,12, 29.0, ①①
 4, 6,Ｍナミヘイ, 30,東川公, 1.3, 54,  -7,  -2,15,237.2, ⑦⑥, 4, 5,Ｌミスティックリバｰ, 40,藤岡佑, 0.2, 68,   5,* -4, 3,  8.7,⑨⑦⑤, 4,14,Ｃエイダイダンツ, 68,岩崎祐, 0.1, 64,* -3,   5, 7, 21.0,③③①, 4, 3,Ｊクリノワｰルド, 78,上村洋, 0.2, 88,  21,   3, 7, 14.7, ④③
 5, 8,Ｎエイシンヴォｰン,  2,熊沢重, 1.7, 50,  -4,  -8,11, 61.5, ④④, 5, 3,Ｊアグネスグレイス, 45,渡辺薫, 1.1, 56,   7, -20, 8, 29.9,⑥④⑥, 5,15,Ａダンスアジョイ, 71,角田晃, 0.2, 65,  -4,   7, 1,  3.5,⑨⑦③, 5,10,Ｈチアフルワｰルド, 79,武幸四, 0.3, 81,   8,* 10,11, 26.7, ⑭⑨
 6, 1,Ｄストロングパワｰ, 50,武英智, 1.7, 48, -15,   2, 6, 25.2, ⑪⑨, 6,15,Ｅティアラプリンセス, 53,太宰啓, 1.1, 57,*  9, -26, 7, 26.9,①①①, 6, 8,Ｆレディキラｰ, 66,上村洋, 0.3, 69,  -8,* 13, 3,  6.2,⑪⑬⑩, 6, 2,Ｆビｰナスライン, 81,秋山真, 0.3, 81,  13,   6, 2,  4.8, ⑨⑨
 7,10,Ｈイブキスピカ, 46,川田将, 1.8, 47,  -5, -10,10, 59.4, ④⑤, 7,11,Ｈゴｰトゥザノｰス, 47,川原正, 1.7, 53,   3, -20,10, 40.4,⑪⑪⑧, 7, 3,Ｈツルマルロｰレル, 64,熊沢重, 0.4, 61,  -4,   5, 8, 26.4,⑤④⑥, 7,15,Ｌショｰストッパｰ, 76,古川吉, 0.6, 73,  13,  -3,15, 77.5, ⑧⑥
 8, 4,Ｉスナｰクチトセオｰ, 38,幸英明, 1.9, 45, -22,*  7,16,351.2, ⑮⑬, 8,12,Ｏナリタベガ, 35,川田将, 1.8, 49,  -2, -12, 6, 18.7,⑬⑭⑮, 8, 7,Ｅグランドパルファン, 67,川田将, 0.5, 61,  -6,   6, 4,  7.3,⑨⑨⑧, 8, 8,Ｅナチュラルメイク, 82,佐藤哲, 0.7, 76,  12,   1, 6, 14.3, ⑪⑨
 9,13,Ｇデンコウニンジャ, 49,古川吉, 2.1, 45, -10,  -7, 8, 43.4, ⑦⑦, 9, 8,Ｄアドマイヤゼウス, 54,上村洋, 1.8, 51,   3, -23, 5, 17.5,⑥⑨⑧, 9, 5,Ｌキクノエンブレム, 59,幸英明, 0.5, 66,  -8,* 12, 5,  9.9,⑭⑭⑬, 9, 7,Ａリボンアｰト, 92,川原正, 0.7, 75,  13,   2, 1,  3.6, ⑪⑫
10,16,Ｌツルミグロウ, 30,安藤光, 2.5, 38, -14,  -7, 7, 39.6, ⑨⑪,10,10,Ｋスズカボｰイ, 43,飯田祐, 1.8, 51,   3, -23,16,386.5,⑪⑨⑧,10, 6,Ｉシャイニングピアス, 63,上野翔, 0.7, 57,  -7,   3,10, 31.7,⑬⑨⑧,10, 6,Ｏピクシｰダスト, 44,東川公, 0.7, 74,  17,  -6,10, 24.7, ⑤⑥
11, 9, パピｰラブ,---,武幸四, 2.8, 36, -16,  -8,12, 82.8, ⑫⑪,11, 4,Ｆサダムアカイカゼ, 50,上野翔, 2.0, 45,  -5, -13,11, 69.7,⑬⑯⑮,11,12,Ｊニシノイエロｰ, 62,安藤光, 0.9, 59,  -7,   5,13, 89.7,⑦⑨⑩,11,13,Ｃフラワリングバンク, 82,生野賢, 0.8, 74,  17,  -5, 3,  7.1, ⑤⑥
12,15,Ａエドノスキｰ, 62,柴原央, 3.0, 35,  -8, -19, 3,  5.6, ⑥⑦,12,14,Ｍコウエイノホシ, 38,武英智, 2.3, 45,   0, -23,15,344.3,⑬⑬⑬,12, 2,Ｎツルギフェロン, 50,北村友, 1.3, 52,  -9,   1,15,280.9,⑪⑫⑬,12, 4,Ｉトニｰビｰバｰ, 78,安藤光, 0.9, 64,   8,  -3,14, 75.5, ⑨⑭
13,11,Ｊリデレ, 37,上野翔, 3.1, 27, -23,  -8,14,226.7, ⑫⑭,13, 6,Ｎシロキタスピｰド, 38,熊沢重, 2.3, 44,   3, -31,12,152.1,⑨⑪⑫,13, 9,Ｇトップリｰダｰ, 66,川原正, 1.4, 55,  -9,   5,14,145.5,⑭⑭⑮,13, 5,Ｂイソシギ, 83,幸英明, 1.1, 71,* 21, -14,13, 29.2, ②②
14, 3,Ｋラクシュミｰ, 31,小池隆, 3.4, 27, -24,  -7,13,195.0, ⑭⑮,14,16,Ｇテイエムピュアデｰ, 49,菊地昇, 2.4, 43,   3, -32,13,157.4,④⑦⑧,14, 4,Ｄジョｰキャプテン, 67,秋山真, 3.3, 33,  -6, -21, 6, 10.0,⑦⑧⑩,14,12,Ｇヨイチサウス, 79,熊沢重, 2.0, 57,  19, -26, 9, 19.7, ⑤③
15, 5,Ｆサバンナガｰル, 49,藤岡佑, 3.5, 29, -14, -18, 5, 23.6, ⑨⑨,15, 9,Ｉパインクｰル, 46,南井大, 2.9, 35,*  8, -50, 9, 31.9,①①⑦,15,10,Ｍテイエムハナフブキ, 51,高井彰, 3.5, 27,* -2, -29,12, 83.3,①①⑥,15, 9,Ｍマルブツスピｰディ, 75,芹沢純, 2.3, 51,* 21, -33, 4,  8.5, ②③
,,,,,,,,,,,,16, 7,Ｐチョウビジン, 22,安藤光, 3.9, 28,  -1, -44,14,187.4,⑯⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:不良(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:重(指数:7),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:不良(指数:-9),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:+12 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:稍重(指数:6),,,,,,,,,,,
単勝:220円 複勝:02=110円 12=120円 14=180円 枠連:310円,,,,,,,,,,,,単勝:150円 複勝:01=100円 13=190円 02=160円 枠連:590円,,,,,,,,,,,,"単勝:2,710円 複勝:13=570円 11=180円 01=1,180円 枠連:3,150円",,,,,,,,,,,,"単勝:1,050円 複勝:14=360円 11=490円 01=670円 枠連:4,620円",,,,,,,,,,,
馬連:330円 ワイド:02-12=170円 02-14=400円 12-14=470円,,,,,,,,,,,,馬連:820円 ワイド:01-13=400円 01-02=210円 02-13=840円,,,,,,,,,,,,"馬連:4,560円 ワイド:11-13=1,370円 01-13=8,040円 01-11=2,780円",,,,,,,,,,,,"馬連:7,800円 ワイド:11-14=2,260円 01-14=3,120円 01-11=3,960円",,,,,,,,,,,
"馬単:660円 3連複:1,020円",,,,,,,,,,,,"馬単:1,160円 3連複:1,250円",,,,,,,,,,,,"馬単:12,140円 3連複:58,030円",,,,,,,,,,,,"馬単:18,100円 3連複:81,470円 3連単:443,940円",,,,,,,,,,,
■ 3R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.7,,,,,■ 6R  ダ1400m 3 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.4,,,,,■ 9R  芝2000m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.1,,,,,■12R  芝1600m 4歳上1000万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:2.6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,はなみずき賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ｇエアスｰビック, 42,藤岡佑,, 63,* -6,*  5, 3, 10.6, ③①, 1, 8,Ｅマイネシュリンクス, 55,上野翔,, 59,  -3,*  0, 3,  6.4, ⑧⑥, 1, 1,Ｅビｰオブザバン, 57,川田将,, 74,*  3,   8, 5, 14.2,①①①, 1, 2,Ａホッコｰソレソレｰ, 84,上村洋,, 87,* 10,* 13, 1,  2.5,⑤③③
 2,12,Ａメダルハンタｰ, 54,川田将, 0.2, 59,* -6,*  1, 6, 16.6, ①①, 2,13,Ａメイショウヒミコ, 64,飯田祐, 0.2, 60,   3,  -7, 4,  8.4, ③③, 2, 3,Ａテュｰダｰロｰズ, 75,秋山真, 0.0, 76,   1,* 14, 3,  3.2,④⑤④, 2, 7,Ｆシルクタイガｰ, 75,熊沢重, 0.2, 86,   6,* 16, 2,  3.5,⑨⑩⑦
 3,10,Ｆマｰベラスパレｰド, 49,渡辺薫, 0.2, 61,* -6,*  3, 4, 10.9, ②①, 3, 1,Ｆナリタジュｰン, 54,幸英明, 0.5, 58,*  6, -14, 1,  2.8, ①①, 3, 2,Ｉマジックアワｰ, 52,幸英明, 0.1, 73,*  3,   6, 2,  3.1,②①①, 3, 8,Ｊビッグファルコン, 68,芹沢純, 0.5, 80,   9,   6,11,156.4,③③③
 4,14,Ｂルスナイサンバ, 54,小林慎, 0.8, 54,  -8,  -1, 2,  4.3, ③④, 4,11,Ｃウインフェイム, 61,川原正, 0.5, 57,   0,  -7, 5,  9.7, ⑥⑥, 4, 9,Ｂトｰセンシャナオｰ, 68,藤岡佑, 0.3, 71,   3,   5, 1,  3.1,③③③, 4, 9,Ｂマイジョｰカｰ, 81,幸英明, 0.7, 77,   7,   6, 3,  4.0,⑦⑦⑦
 5, 6,Ｄサンライズバクシン, 53,秋山真, 1.4, 47,  -8,  -7, 1,  1.7, ③④, 5, 9,Ｈフレアキャスケｰド, 53,河北通, 0.6, 57,  -4,* -3, 7, 15.4, ⑪⑧, 5, 4,Ｇミシックキョウト, 55,武幸四, 0.4, 71,   1,   8, 7, 61.1,④④④, 5, 1,Ｄダンシングオン, 77,藤岡佑, 0.9, 75,* 11,  -4, 4, 11.6,①①①
 6, 1,Ｈライブリシュロム, 37,川原正, 1.5, 48, -12,  -2, 9, 76.0, ⑨⑨, 6, 2,Ｂブルｰフェアプレｰ, 63,古川吉, 0.6, 56,   1,  -9, 2,  4.4, ④④, 6, 6,Ｃスノｰバロック, 66,熊沢重, 1.1, 64,   0,  -1, 4,  6.1,⑥⑥④, 6,10,Ｃトウカイポピｰ, 79,川田将, 0.9, 73,   3,   9, 5, 15.5,⑪⑪⑪
 7, 7,Ｅサｰドストリｰム, 52,上村洋, 1.8, 44, -10,  -8, 7, 16.7, ⑥⑦, 7, 3,Ｋミヤビダンサｰ, 50,東川公, 0.8, 55,*  6, -17, 8, 22.7, ①①, 7, 5,Ｄカネトシスティｰブ, 58,太宰啓, 1.5, 58,   0,  -6, 6, 58.5,⑦⑥⑦, 7,11,Ｉシンワインザダｰク, 72,武幸四, 1.1, 71,   6,   2, 6, 15.7,⑩⑧⑨
 8, 4,Ｉダイゴフウジン, 37,太宰啓, 1.9, 46, -18,   1, 8, 75.5, ⑮⑬, 8, 6,Ｌブラックソフィア, 46,北村友, 1.1, 47, -10,* -2,10, 34.5, ⑬⑬, 8, 7,Ｈロングエンパイヤ, 54,河北通, 1.8, 57,  -2,  -6, 8, 78.2,⑨⑨⑧, 8, 4,Ｅマイネエストレヤ, 76,佐藤哲, 1.3, 69,   8,  -4, 7, 30.0,⑤③⑤
 9, 2,Ｍオｰヨドヨシツネ, 30,難波剛, 2.0, 42, -11,  -9,15,397.3, ⑥⑦, 9, 5,Ｊエアデュシェス, 52,川田将, 1.5, 45,  -3, -13, 6, 11.5, ⑧⑨, 9, 8,Ｆスマイリングフィル, 57,川原正, 2.2, 52,  -2, -13, 9, 90.3,⑦⑧⑧, 9, 5,Ｇタケイチビュｰティ, 74,上野翔, 1.7, 60,   4,  -9,10,134.6,⑦⑧⑨
10, 5,Ｃトップヒｰロｰ, 53,幸英明, 2.0, 44, -16,  -3, 5, 12.8, ⑭⑬,10, 7,Ｍコホウサンデｰ, 23,安藤光, 1.6, 46,  -6, -10,13,444.8, ⑫⑪,,,,,,,,,,,,,10, 3,Ｈフレンチアイディア, 73,川原正, 1.8, 63,* 11, -16, 8, 35.6,①①①
11,15, フォルツァｰト,---,内田浩, 2.2, 41,  -9, -14,13,325.5, ⑥④,11,12,Ｉサルトリｰガｰル, 53,上村洋, 1.8, 43,  -2, -17,11, 54.4, ⑦⑨,,,,,,,,,,,,,11, 6,Ｋダイゴカムイ, 56,小池隆, 2.5, 54,* 10, -25, 9, 60.8,③③⑤
12, 9,Ｋプレザントボｰイ, 33,飯田祐, 2.9, 34, -12, -16,16,620.4, ⑩⑨,12,10,Ｇオレンジシンジュ, 53,熊沢重, 1.8, 42,  -5, -13, 9, 31.4, ⑧⑪,,,,,,,,,,,,,,,,,,,,,,,,
13, 3,Ｎイケヘイロｰ, 29,河北通, 3.1, 32, -13, -17,12,287.6, ⑩⑨,13, 4,Ｄシゲルユウボウカブ, 58,佐藤哲, 2.7, 36,   2, -31,12, 57.0, ④④,,,,,,,,,,,,,,,,,,,,,,,,
14,11,Ｊシルクディフィｰト, 36,佐藤哲, 3.1, 32, -12, -18,10,226.4, ⑩⑨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,13,Ｏスリｰミスズヒメ, 28,武幸四, 4.1, 20, -13, -28,14,396.2, ⑩⑬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16, 8,Ｌカルストンアナｰド, 32,熊沢重, 4.2, 21, -19, -21,11,233.7, ⑮⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:不良(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:68 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:不良(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:稍重(指数:7),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:稍重(指数:7),,,,,,,,,,,
"単勝:1,060円 複勝:16=320円 12=390円 10=340円 枠連:7,850円",,,,,,,,,,,,単勝:640円 複勝:08=160円 13=220円 01=130円 枠連:950円,,,,,,,,,,,,"単勝:1,420円 複勝:01=270円 03=120円 02=150円 枠連:2,120円",,,,,,,,,,,,"単勝:250円 複勝:02=130円 07=170円 08=1,820円 枠連:460円",,,,,,,,,,,
