06年12月 2日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年12月 2日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.8,,,,,■ 4R  芝1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.1,,,,,■ 7R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.9,,,,,■10R  芝1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.5,,,,
"単勝:1,020円 複勝:11=280円 04=200円 05=2,020円 枠連:1,460円",,,,,,,,,,,,"単勝:1,420円 複勝:15=380円 06=180円 12=220円 枠連:3,840円",,,,,,,,,,,,単勝:420円 複勝:01=130円 11=210円 02=200円 枠連:540円,,,,,,,,,,,,"単勝:2,060円 複勝:05=650円 10=390円 09=190円 枠連:1,180円",,,,,,,,,,,
"馬連:2,120円 ワイド:04-11=750円 05-11=10,930円 04-05=2,950円",,,,,,,,,,,,"馬連:4,030円 ワイド:06-15=1,300円 12-15=1,310円 06-12=550円",,,,,,,,,,,,"馬連:1,070円 ワイド:01-11=420円 01-02=390円 02-11=840円",,,,,,,,,,,,"馬連:16,640円 ワイド:05-10=3,770円 05-09=2,030円 09-10=920円",,,,,,,,,,,
"馬単:5,340円 3連複:48,520円",,,,,,,,,,,,"馬単:9,000円 3連複:7,050円",,,,,,,,,,,,"馬単:1,820円 3連複:2,230円",,,,,,,,,,,,"馬単:34,930円 3連複:26,240円 3連単:212,810円",,,,,,,,,,,
■ 2R  ダ1000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.9,,,,,■ 5R  ダ1000m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.3,,,,,■11R  芝1200m 3歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鳥羽特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ａサラトガヴィｰナス, 68,赤木高,, 68,*  7,   0, 1,  3.8, ②②, 1, 7, タンゴノセック,---,畑端省,, 59,   3,* -4, 5, 11.4, ③③, 1,11,Ｄゴｰルドイモン, 63,和田竜,, 71,*  3,   8, 2,  5.3,②①①, 1, 7,Ｃチリエｰジェ, 77,河北通,, 82,* 13,   5, 1,  4.8, ①①
 2, 2,Ｆエレガントキャット, 60,田中博, 0.1, 63,  -2,*  3,12, 29.8, ⑧⑤, 2,11, モンルｰジュ,---,川島信, 0.5, 57,*  7, -11, 1,  2.4, ①①, 2,10,Ｂスズカイエロｰ, 63,津村明, 0.0, 71,*  2,*  9, 1,  5.0,⑤②②, 2,16,Ｌプリティタヤス, 66,熊沢重, 0.3, 69,  -3,* 16, 9, 17.0, ⑭⑫
 3, 5,Ｏラプタル, 44,岩崎祐, 0.2, 65,   4,   0, 8, 20.7, ③③, 3, 5, パスティス,---,藤岡佑, 0.6, 47,  -8,* -3, 2,  3.5, ⑨⑦, 3, 6,Ｈデジデｰリオ, 60,江田照, 0.2, 72,  -1,* 12, 6,  8.8,⑪⑥⑥, 3,17,Ｋヤマニンパンテｰル, 67,菊沢隆, 0.5, 67,   0,* 10,11, 21.3, ⑫⑪
 4,10,Ｄコクハク, 64,津村明, 0.3, 61,  -6,*  5, 7, 16.4, ⑩⑩, 4,12, カネトシイナバウア,---,橋本美, 0.7, 55,*  7, -13, 4,  8.9, ②②, 4, 8,Ｆロックリヴァｰ, 61,藤岡佑, 0.5, 67,   1,   6, 5,  6.7,⑤④④, 4,15,Ａタイキミュｰズ, 79,藤岡佑, 0.6, 68,   7,   2, 2,  5.5, ⑥④
 5, 6,Ｇタケデンタンゴ, 60,江田照, 0.4, 61,  -2,   2, 4,  6.3, ⑨⑧, 5, 8, タグインディ,---,渡辺薫, 0.8, 45,  -3,  -8,10, 65.1, ⑦④, 5, 9,Ａオンワｰドマリオン, 64,村田一, 0.6, 69,  -2,* 10, 7,  9.4,⑪⑨⑨, 5, 2,Ｎシアトルビュｰティ, 65,石橋脩, 0.6, 63,  -6,* 15,18,200.4, ⑰⑰
 6, 3,Ｃチャｰムラブ, 65,村田一, 0.6, 57, -11,*  6,10, 26.5, ⑭⑪, 6,10, マイティマイロｰド,---,和田竜, 0.8, 49,   2, -11, 3,  7.1, ④④, 6, 5,Ｎクラッシックベル, 55,小林徹, 0.9, 62,*  2,   2,13, 93.8,④④④, 6, 4,Ｉシャドロンガｰル, 69,柴山雄, 0.7, 63,  -1,   8, 7, 11.7, ⑭⑫
 7,12,Ｋスｰパｰマルトク, 57,太宰啓, 0.6, 60,   3,  -3, 9, 24.4, ③③, 7, 4, シエルデトワｰル,---,佐藤哲, 0.9, 45,  -1, -10, 6, 12.6, ⑤④, 7,15,Ｌアグネスマサオｰ, 56,菊沢隆, 1.2, 61,  -2,   4,15,107.3,⑯⑨⑨, 7,18,Ｄプライムアクトレス, 76,長谷川, 0.7, 70,* 11,  -4,10, 18.9, ②②
 8, 1,Ｍハイジトウショウ, 50,藤岡佑, 0.6, 62,*  7,  -6,13, 41.5, ①①, 8, 3, トシノシｰロ,---,鈴来直, 1.2, 42, -12,  -6,12, 83.6, ⑩⑩, 8,14,Ｃアイファｰドラゴン, 63,西田雄, 1.3, 59,   0,   1, 4,  6.0,⑪⑥⑥, 8,13,Ｍリトルスポｰツカｰ, 66,佐藤哲, 0.8, 66,   8,  -2, 8, 15.3, ④④
 9,15,Ｂディｰプスマｰト, 68,川島信, 0.7, 60,   4,  -5, 2,  5.4, ③⑤, 9, 9, ミスズアロハ,---,菊沢隆, 1.4, 39,  -1, -15, 7, 28.0, ⑤⑦, 9, 3,Ｋアリマエクセレント, 56,田中博, 1.3, 56,  -1,  -1, 9, 45.2,⑦⑥⑥, 9,14,Ｈフミノサチヒメ, 70,本田優, 0.8, 64,   5,   1, 5,  9.7, ⑧⑦
10, 9,Ｅスズカロｰズマリｰ, 61,芹沢純, 0.9, 54,  -7,   0, 3,  5.5, ⑪⑪,10, 1, テイエムフルパワｰ,---,太宰啓, 1.6, 36,  -5, -15,11, 76.4, ⑧⑦,10, 1,Ｉマイネルスパｰダ, 58,長谷川, 1.8, 56,  -3,   1, 3,  5.4,⑨⑬⑫,10,10,Ｇガｰネットスタｰ, 71,鮫島良, 0.8, 68,* 11,  -6, 3,  6.5, ②②
11, 8,Ｉノｰブルレディ, 58,田辺裕, 1.1, 51, -13,   2,16,121.4, ⑯⑬,11,14, カイテキベガ,---,柴原央, 1.9, 36, -16, -11,13,117.8, ⑪⑪,11, 7,Ｍマルタカテンビｰ, 55,小坂忠, 2.0, 54,  -3,   0,12, 76.4,⑦⑬⑮,11,12,Ｊミスホｰユｰ, 67,上野翔, 0.8, 64,   3,   2,17,128.9, ⑧⑨
12, 4,Ｈメイショウテッケル, 58,長谷川, 1.2, 50, -11,   0, 6, 15.1, ⑭⑬,12, 6, サンマルマジック,---,柴山雄, 2.6, -1, -27, -11, 8, 33.2, ⑫⑫,12, 2,Ｏベルモントディガｰ, 51,池田鉄, 2.2, 52,  -3,  -3,10, 49.2,⑪⑬⑫,12, 5,Ｒハンナフレグランス, 51,川島信, 0.9, 60,  -3,   7,14, 86.6, ⑭⑫
13, 7,Ｊフォｰナインミダス, 57,鮫島良, 1.9, 42,  -7, -10,14, 62.3, ⑪⑮,13,13, スルｰザグリｰン,---,赤木高, 5.4, 5.4---, -61, -17, 9, 50.7, ⑬⑬,13,13,Ｊプレザントレイク, 58,石橋脩, 2.5, 48,  -2,  -8, 8, 24.9,⑪⑨⑪,13, 8,Ｏブライティアアイ, 64,須貝尚, 1.1, 60,   5,  -4,16,115.3, ⑧⑫
14,11,Ｐキョウエイシェル, 43,石橋脩, 2.1, 43,   1, -17,11, 28.7, ⑦⑧,,,,,,,,,,,,,14,16,Ｇストｰムシャドウ, 60,柴山雄, 3.0, 46,*  2, -20,11, 62.7,③②③,14,11,Ｆスイｰトハビタット, 72,津村明, 1.2, 59,   7,  -7,12, 42.6, ⑥⑦
15,14,Ｌヤマカツアンナ, 53,熊沢重, 2.1, 44,   3, -18, 5, 11.4, ③⑤,,,,,,,,,,,,,15,12,Ｐメルシｰストリｰム, 45,上野翔, 3.2, 41,  -6, -11,16,239.1,⑨⑯⑭,15, 9,Ｑシャイニングムｰン, 59,田辺裕, 1.2, 57,   2,  -2,15, 91.2, ⑫⑫
16,13,Ｎアルファジュリア, 45,池田鉄, 2.2, 39,  -8, -12,15, 84.4, ⑬⑮,,,,,,,,,,,,,16, 4,Ｅヤングヘイロｰ, 62,田中克, 8.7,-70,  -4, -68,14,105.6,①⑨⑯,16, 3,Ｅダンツクインビｰ, 75,江田照, 1.3, 56,   3,  -6, 4,  7.2, ⑧⑨
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 1,Ｐピンクガｰタｰ, 62,村田一, 1.5, 55,   8, -13,13, 79.5, ④④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18, 6,Ｂミュゲドボヌｰル, 78,小林徹, 1.5, 50,  -6,   1, 6, 11.4, ⑰⑰
ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+17 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-6),,,,,,,,,,,
"単勝:380円 複勝:16=190円 02=640円 05=680円 枠連:1,740円",,,,,,,,,,,,"単勝:1,140円 複勝:07=200円 11=120円 05=140円 枠連:800円",,,,,,,,,,,,単勝:530円 複勝:11=170円 10=180円 06=240円 枠連:810円,,,,,,,,,,,,"単勝:480円 複勝:07=190円 16=440円 17=540円 枠連:1,570円",,,,,,,,,,,
"馬連:7,140円 ワイド:02-16=2,500円 05-16=2,090円 02-05=6,310円",,,,,,,,,,,,"馬連:1,620円 ワイド:07-11=530円 05-07=730円 05-11=210円",,,,,,,,,,,,"馬連:1,270円 ワイド:10-11=440円 06-11=820円 06-10=820円",,,,,,,,,,,,"馬連:4,080円 ワイド:07-16=1,430円 07-17=1,370円 16-17=3,080円",,,,,,,,,,,
"馬単:10,360円 3連複:41,840円",,,,,,,,,,,,"馬単:4,380円 3連複:1,740円",,,,,,,,,,,,"馬単:2,340円 3連複:4,020円",,,,,,,,,,,,"馬単:6,700円 3連複:21,350円 3連単:101,540円",,,,,,,,,,,
■ 3R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6.6,,,,,■ 6R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.0,,,,,■ 9R  芝2500m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.9,,,,,■12R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6.6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,高山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｆシｰサンダｰ, 58,田島裕,, 73,*  5,*  7, 6, 16.4,③②①, 1,14,Ｂメジロバｰミュｰズ, 63,柴山雄,, 69,* -7,* 16, 1,  3.4,③③②, 1,13,Ｄパｰプルファルコン, 66,北村友,, 66, -17,* 25, 5, 12.9,⑦⑥⑥, 1, 2,Ａアラタマサモンズ, 70,芹沢純,, 61,* -8,  14, 3,  5.9,①①①
 2,16,Ｂモリノミヤコ, 64,菊沢隆, 0.1, 72,*  4,*  7, 4,  9.3,⑦③②, 2,12,Ｃオンワｰドマルタ, 63,石橋脩, 0.4, 65,  -8,* 14, 6, 16.5,⑧⑤⑤, 2,14,Ｃメジロマシュｰズ, 68,赤木高, 0.0, 63, -15,  23, 1,  3.1,⑤④④, 2, 6,Ｆオリオンオンサイト, 63,川島信, 0.1, 62,* -9,  15, 1,  3.3,③③③
 3,12,Ｄマリンオンワｰド, 62,西田雄, 0.2, 71,   3,*  8, 3,  6.3,⑫④③, 3, 8,Ｇコスモキャンディス, 59,佐藤聖, 0.8, 56,  -9,   9, 8, 20.6,⑦⑤⑤, 3, 7,Ｏビッグベアシチｰ, 57,佐藤哲, 0.1, 59, -15,  22, 4,  8.9,④④④, 3, 9,Ｎラブアクチュアリｰ, 54,長谷川, 0.3, 61, -10,  15,16, 98.9,⑥⑥⑥
 4, 4,Ａキタサンナポレオン, 65,石橋脩, 1.3, 61,   1,   1, 1,  2.3,⑬⑨⑦, 4, 6,Ｊアジアン, 56,長谷川, 0.8, 61,  -9,  13, 5, 13.1,⑬⑨⑨, 4,11,Ｈテイエムフウウンジ, 64,和田竜, 0.3, 48,*-14,  16, 2,  3.8,②②②, 4, 5,Ｄリｰドザダンス, 67,赤木高, 0.5, 57, -11,  14, 4,  9.5,⑥⑧⑥
 5, 7,Ｇマイネルランプロス, 57,柴山雄, 1.7, 58,   1,  -3, 8, 27.5,⑩⑨⑦, 5, 4,Ｄナムラクニヒメ, 62,和田竜, 1.0, 59, -10,  12, 3,  6.1,⑧⑨⑨, 5, 5,Ａメジロガンバス, 69,石橋脩, 0.3, 48,*-13,  15, 3,  6.6,①①①, 5,13,Ｃニュｰスブレイク, 67,池田鉄, 0.6, 55, -11,  12,12, 43.9,⑥⑧⑥
 6, 8,Ｉライトモｰション, 56,田中克, 1.7, 55,  -2,  -1,15,285.9,⑮⑭⑬, 6,10,Ｅスパイラルリング, 62,佐藤哲, 1.1, 52,* -6,   4, 2,  3.5,⑤③②, 6, 8,Ｉミスタｰジャガｰ, 63,渡辺薫, 0.4, 57, -15,  21,13,101.8,⑤⑥⑧, 6, 7,Ｌオハコ, 58,江田照, 0.6, 73, -16,* 24, 5, 12.0,⑱⑱⑱
 7, 2,Ｅアポロコマンダｰ, 59,池田鉄, 1.8, 58,   3,  -7, 5, 14.0,③④⑥, 7,11,Ｉオポテュｰニティ, 57,赤木高, 1.2, 51,* -6,   2, 9, 25.5,⑤①①, 7, 3,Ｇスリｰセレブル, 65,橋本美, 0.4, 68, -17,* 27,10, 43.6,⑨⑨⑨, 7, 8,Ｈサダムアカイカゼ, 62,和田竜, 0.7, 56, -12,  14, 9, 19.9,⑩⑩⑩
 8,10,Ｋスナｰクムサシ, 56,高橋亮, 1.9, 56,   1,  -5, 9, 31.8,⑬⑨⑦, 8,15,Ｆソｰマサイト, 60,藤岡佑, 1.3, 52,  -8,   5, 4,  6.1,②⑤⑦, 8, 1,Ｊミスタｰシｰザ, 63,柴山雄, 0.6, 49, -16,  17, 8, 20.5,⑦⑥⑥, 8,10,Ｂメジロラガマフィン, 69,藤岡佑, 0.7, 48,* -9,   6, 2,  5.8,③③③
 9, 5,Ｌテンエイトップガン, 54,嘉藤貴, 2.1, 55,   1,  -7,11, 50.4,⑥⑨⑪, 9, 7,Ｌパピュラ, 50,菊沢隆, 1.6, 58, -14,* 14,12,129.4,⑭⑮⑮, 9, 9,Ｅエタｰナルスマイル, 66,藤岡佑, 0.8, 69, -19,* 29, 6, 13.8,⑮⑭⑭, 9,12,Ｅヤマニンイグナイト, 65,菊沢隆, 0.8, 46,* -8,   1,11, 25.0,②②②
10,14,Ｍブラックサベｰジ, 53,和田竜, 2.7, 50,   2, -14,14, 78.4,⑧⑧⑦,10,13,Ａアイオブザジャガｰ, 65,津村明, 1.7, 47,  -8,   1, 7, 17.0,⑧⑤⑦,10,12,Ｍテツタイソン, 58,田辺裕, 1.0, 55, -19,  22,15,112.7,⑬⑪⑪,10, 3,Ｒナックルボｰル, 46,小林徹, 0.9, 50, -12,  10,13, 46.9,⑫⑩⑫
11,13,Ｃサマニタｰフ, 63,北村友, 3.1, 44,  -2, -14,13, 51.7,⑪⑭⑮,11, 3,Ｏエレガンストラッド, 47,西田雄, 2.4, 44, -13,   4,15,225.6,⑭⑫⑫,11, 6,Ｌシルクピュアハｰト, 60,野元昭, 1.1, 45, -17,  16,14,106.5,⑩⑨⑨,11, 4,Ｇピサノアリュメｰル, 62,鮫島良, 0.9, 54, -14,  14, 6, 13.0,⑮⑬⑬
12,15,Ｎスミノバンビｰナ, 53,佐藤哲, 3.1, 48,   3, -19,12, 51.1,⑨④④,12, 5,Ｎメガロパレス, 48,小林徹, 2.4, 44, -13,   3,13,163.9,⑪⑫⑫,12,10,Ｋホクテンハイトップ, 62,菊沢隆, 1.1, 53, -18,  21,12, 51.9,⑫⑪⑪,12, 1,Ｏビクトリｰフラッグ, 54,渡辺薫, 0.9, 54, -14,  14,10, 24.3,⑭⑬⑮
