06年 9月 3日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 9月 3日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.2,,,,,■ 4R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-7.0,,,,,■10R  芝1200m 2 歳ｵｰﾌﾟﾝ(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,小倉2歳ｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ａマイネルカｰロ, 63,鮫島良,, 57,* -6,*  2, 1,  2.8,④③②, 1, 4, メイショウバルドル,---,石橋守,, 49,* -3,  -9, 2,  4.0, ①①, 1, 6,Ｂミヤジアイ, 62,和田竜,, 71,   6,   5, 1,  3.8, ④②, 1,12,Ｃアストンマｰチャン, 79,鮫島良,, 84,* 22,* -1, 3,  5.0, ②①
 2, 8,Ｃテンザンコノハナ, 54,角田晃, 0.0, 60,* -2,   0, 4,  7.3,②①①, 2,12, マイネルクラッチ,---,赤木高, 0.0, 49,* -5,  -8, 3,  4.6, ②③, 2, 8,Ａショウエンジェリコ, 66,赤木高, 0.0, 72,* 12,   0, 2,  4.3, ①①, 2, 4,Ｄニシノマオ, 74,野元昭, 0.4, 72,  16,* -1, 5, 10.6, ⑤④
 3,14,Ｆトウカイアワｰド, 41,幸英明, 0.2, 59,  -7,*  7, 3,  5.9,⑩⑧⑥, 3, 2, ジョｰブリス,---,田嶋翔, 0.2, 48,* -5,  -8, 5, 10.4, ②②, 3,12,Ｆグランディバロｰズ, 58,佐藤哲, 0.4, 64,  -2,   6, 7, 31.7, ⑩⑧, 3, 1,Ｂスｰサンライダｰ, 80,和田竜, 0.6, 68,  17,  -8, 4, 10.5, ③③
 4,16,Ｅマイネルデネブ, 45,船曳文, 0.3, 51,* -5,  -6, 5,  8.8,①②②, 4, 8, グッドキララ,---,和田竜, 0.2, 47, -15,* -2, 1,  3.1, ⑨⑤, 4,14,Ｇテイエムポラリス, 58,内田浩, 0.6, 64,*  8,  -4, 6, 11.5, ③②, 4,14,Ｊエｰシンウェｰブス, 54,渡辺薫, 1.3, 57,   6,  -5, 8, 40.9, ⑪⑤
 5, 6,Ｂメイショウイチバン, 54,飯田祐, 1.1, 45, -10,  -5, 6, 11.1,⑫⑩⑨, 5, 1, シゲルマルル,---,佐藤哲, 0.5, 44,  -8,  -9, 6, 11.3, ④⑤, 5, 2,Ｃフレンチミステリｰ, 60,鮫島良, 0.9, 52, -19,* 10, 4,  5.0, ⑬⑬, 5, 8,Ｆストラテジｰ, 64,太宰啓, 1.5, 61,* 22, -24, 2,  4.2, ①②
 6, 1,Ｌディジュリドゥｰ, 22,中村将, 1.2, 41,  -9, -12, 7, 12.6,⑨⑤④, 6,13, トレド,---,福永祐, 0.5, 41, -13,  -8, 4,  8.1, ⑧⑦, 6, 4,Ｅリトルマｰメｰド, 59,福永祐, 1.0, 57,   0,  -1, 3,  4.4, ⑧⑧, 6, 6,Ｌウルワシノハナ, 50,川田将, 1.7, 49,   9, -15, 6, 20.4, ⑨⑧
 7,13,Ｎクロｰザｰ, 19,佐藤哲, 1.2, 43,  -7, -12, 8, 15.0,⑥⑤④, 7, 7, ロｰラングリフ,---,渡辺薫, 1.7, 25, -25, -13,11, 72.3, ⑩⑩, 7, 7,Ｎキンシベガ, 46,幸英明, 1.0, 55, -10,   5,12,123.4, ⑫⑫, 7, 3,Ｈマルカラボンバ, 59,石橋守, 2.0, 44,  12, -25,13, 91.9, ⑥⑧
 8, 5,Ｐクリｰン,-32,和田竜, 1.3, 43, -11,  -5, 9, 77.4,⑩⑪⑩, 8,11, プレンティｰマネｰ,---,熊沢重, 1.8, 24, -10, -28, 7, 22.8, ⑥⑦, 8,10,Ｈシゲルユウボウカブ, 54,川田将, 1.3, 53,   1,  -6,10, 72.3, ⑥⑩, 8,10,Ｅデンタルスピリット, 69,橋本美, 2.2, 43,   7, -21,11, 50.6, ⑩⑧
