06年 1月15日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 1月15日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(父) 馬齢,,,,,,,,,,,,■ 4R  芝2930m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1400m 4歳上500万(混) 別定,,,,,,,,,,,,■10R  ダ1800m 4歳上1600万(混) 別定,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,雅ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｄユｰガットテｰスト, 53,安藤勝,, 58, -10,*  4, 4,  4.7,⑥⑥⑥, 1, 4, カネトシプロスパｰ,,高井  ,,,,, 2,  3.4,③①②, 1, 8,Ｇエイシンデピュティ, 64,安藤勝,, 65,  -8,  11, 4,  9.5,③⑤⑤, 1, 3,Ｂクワイエットデイ, 82,幸    ,, 88,   3,* 22, 3,  7.4,⑪⑪⑩
 2,10,Ｂベルフリｰ, 58,鮫島良, 0.1, 55, -12,*  3, 2,  3.6,⑨⑦⑥, 2, 6, ロマニスタ,,佐久間, 0.0,,,, 3,  6.6,⑥①①, 2,10,Ｆホッコｰランチャｰ, 68,上村  , 0.0, 68,  -9,* 13, 5, 12.6,⑦⑦⑤, 2,16,Ｉオｰガストバイオ, 79,安藤勝, 0.0, 85,   8,  13, 7, 15.9,③③②
 3,12,Ｃドンプライマシｰ, 54,熊沢  , 0.1, 54,* -7,  -2, 5, 15.5,③②②, 3,12, ニホンピロブレイブ,,岩崎  , 0.4,,,,10, 36.1,②③③, 3,15,Ａナナヨｰヒマワリ, 73,小原  , 0.1, 64,* -7,   9, 2,  3.2,③③②, 3,15,Ｇトラストジュゲム, 80,岩田  , 0.1, 85,   6,  16, 2,  7.1,⑦⑦⑥
 4, 8,Ｈクロスビスティｰ, 47,藤田  , 0.7, 48,  -8,  -6, 8, 62.8,④④④, 4,14, ワンダｰタフネス,,村山  , 0.7,,,, 6, 24.3,⑨⑦⑥, 4, 2,Ｄチアズアビリティｰ, 70,川田  , 0.1, 65, -11,* 12, 3,  3.9,⑧⑧⑧, 4,12,Ｏゼンノトレヴィ, 72,上村  , 0.3, 83,   6,  13, 8, 22.7,⑤④④
 5, 5,Ｅダイゴハヤテ, 52,松永  , 1.4, 43, -10,  -9, 3,  4.1,⑦⑦⑥, 5, 3, サンサンシャイン,,黒岩  , 1.6,,,, 4, 10.3,①③③, 5, 1,Ｈコメンドタイム, 62,幸    , 0.1, 62,* -5,   7,10, 82.5,①①①, 5, 5,Ａスｰパｰチャンス, 83,モンテ, 0.3, 82,   7,  12, 5, 14.0,⑤④④
 6, 7,Ｉチキリスラッガｰ, 40,藤岡  , 1.6, 42, -12,  -8,10,125.4,⑨⑨⑨, 6,11, ルポルタｰジュ,,今村  , 1.8,,,, 5, 11.9,⑤⑤⑤, 6, 7,Ｅウイングスオブヒロ, 70,武豊  , 0.2, 65, -10,* 12, 1,  3.2,⑧⑧⑧, 6,11,Ｍゼンノパルテノン, 74,福永  , 0.5, 82,   4,  15, 4,  9.2,⑨⑩⑧
 7, 6,Ｆチャンプイズヒア, 51,上村  , 1.7, 38,  -8, -16, 7, 19.5,④④④, 7, 9, マイゴッドウェｰブ,,植野  , 2.0,,,, 8, 30.2,⑨⑧⑦, 7, 5,Ｉファインスティｰル, 61,藤岡  , 0.3, 64, -11,* 12, 6, 12.6,⑧⑩⑧, 7, 4,Ｌビッグエンデバｰ, 77,芹沢  , 0.5, 79,*  9,   6,12, 70.6,①①①
 8, 1,Ｊゴｰルドリｰズン, 38,福永  , 2.2, 36, -12, -13, 6, 16.9,⑧⑨⑩, 8, 5, ラガｰルｰジュ,,林    , 3.2,,,,13, 77.8,⑬⑨⑧, 8,13,Ｍモエレエトワｰル, 53,須貝  , 0.5, 59,  -8,   6,13,335.7,⑥⑤⑤, 8,14,Ｆビッグドン, 80,藤岡  , 0.7, 82,   1,* 19, 9, 35.5,⑮⑭⑯
