06年12月10日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年12月10日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 2 歳未勝利(父) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4.1,,,,,■ 4R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.9,,,,,■ 7R  ダ1000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.7,,,,,■10R  芝2500m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6.7,,,,
 9, 5,Ｌララバイ, 17,田嶋翔, 3.6, 34,  -7, -23,10,265.4,⑫⑥⑤, 9,16,Ｇクインズプライド, 46,二本柳, 1.3, 48,  -3,  -9, 8, 32.4,⑬⑧⑦, 9,13,Ｂサクセスキｰワｰド, 67,田中克, 1.6, 57,  -2,   0, 6,  8.5, ⑥⑩, 9, 5,Ｋマイネルマグナｰト, 62,古川吉, 1.0, 66,  12, -14,12, 49.7,⑭⑩⑧
10, 7,Ｉスガノモｰニング, 32,黛弘人, 3.6, 32, -12, -18,12,359.5,⑩⑫⑫,10, 5,Ｋコスモノｰティｰ, 25,石神深, 1.6, 44,  -6,  -8,15,258.5,⑨⑫⑫,10, 1,Ｄマルタｰズフィアｰ, 64,西田雄, 1.7, 57,   9,  -5, 5,  6.8, ④③,10, 9,Ｏスズノタイヨｰ, 49,野元昭, 1.0, 66,* 17, -32,13, 52.0,⑧①①
11, 4,Ｋタグライディｰン, 26,菊沢隆, 3.7, 35, -15, -11,11,352.4,⑬⑬⑬,11, 4,Ｈマイラヴユアハｰト, 44,大野拓, 1.6, 42,  -5, -13,10, 54.2,⑦⑧⑩,11, 3,Ｌスクｰプトウショウ, 49,高橋智, 1.8, 58,  -9,   6,14,138.3, ⑫⑫,11, 2,Ｈメジロハスラｰ, 63,熊沢重, 1.0, 66,  12, -14, 8, 22.4,⑧⑩⑪
12, 2,Ｊテイエムアタック, 27,中舘英, 4.9, 24,* -6, -38, 4, 15.9,①③⑦,12,15,Ｎタｰゲットシチｰ, 21,松田大, 1.7, 43,  -6,  -9,11, 81.4,⑨⑫⑫,12, 5,Ｇワンダｰピュアティ, 57,佐藤聖, 2.3, 49, -15,   3, 7, 26.7, ⑭⑭,12, 3,Ｎロｰランフェルド, 53,西田雄, 1.1, 64,  10, -13,16,283.1,⑩⑫⑪
13, 1,Ｍタガノエンペラｰ,-32,田中克, 5.0, 21, -10, -36, 5, 26.1,②⑧⑨,13, 3,Ｐチェリｰピット, 12,高橋亮, 1.8, 42,  -9,  -5,14,237.2,⑯⑯⑯,13,15,Ｍノｰブルレディ, 48,田辺裕, 2.3, 50,  -5,  -2,15,317.4, ⑪⑪,13,12,Ｇキングプログレス, 63,田嶋翔, 1.2, 65,  13, -21, 3,  5.8,⑤⑦⑧
,,,,,,,,,,,,14, 8,Ｅクニサキロｰズ, 47,西田雄, 2.1, 39,  -6, -15, 9, 47.6,⑨⑫⑫,14, 8,Ｏケンミラノ, 36,熊沢重, 2.5, 48, -14,   2,13,108.9, ⑭⑮,14, 6,Ｊオｰスミタキオン, 62,松田大, 3.1, 53,   7, -32,10, 37.8,⑮⑯⑯
,,,,,,,,,,,,15,14,Ｊシルクカクテル, 28,嘉藤貴, 2.1, 39,  -6, -15,13,106.2,⑬⑫⑮,15,14,Ｎネイルカイザｰ, 45,二本柳, 3.1, 41,   1, -15,11, 65.0, ⑥⑥,15,14,Ｍシルクトリガｰ, 58,赤木高, 3.5, 53,  11, -46, 9, 32.9,③⑫⑮
,,,,,,,,,,,,16,11,Ｍデルママｰガレット, 21,佐藤聖, 3.0, 28,* -1, -46,16,296.3,②③⑦,,,,,,,,,,,,,16,16,Ｐマイネルクリプト, 49,菊沢隆, 3.6, 52,  13, -59,14,126.5,①⑥⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:稍重(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+12 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:2),,,,,,,,,,,
"単勝:550円 複勝:13=130円 03=100円 12=1,690円 枠連:230円",,,,,,,,,,,,"単勝:350円 複勝:07=180円 12=350円 10=1,710円 枠連:3,090円",,,,,,,,,,,,"単勝:490円 複勝:11=190円 04=190円 12=1,260円 枠連:430円",,,,,,,,,,,,単勝:360円 複勝:04=140円 10=180円 07=280円 枠連:930円,,,,,,,,,,,
"馬連:250円 ワイド:03-13=140円 12-13=5,290円 03-12=3,100円",,,,,,,,,,,,"馬連:3,300円 ワイド:07-12=1,180円 07-10=8,270円 10-12=12,110円",,,,,,,,,,,,"馬連:1,580円 ワイド:04-11=600円 11-12=3,420円 04-12=3,250円",,,,,,,,,,,,馬連:930円 ワイド:04-10=380円 04-07=640円 07-10=900円,,,,,,,,,,,
"馬単:870円 3連複:8,280円",,,,,,,,,,,,"馬単:7,040円 3連複:160,980円",,,,,,,,,,,,"馬単:3,070円 3連複:19,280円",,,,,,,,,,,,"馬単:1,780円 3連複:3,050円 3連単:11,990円",,,,,,,,,,,
■ 2R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.6,,,,,■ 5R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.6,,,,,■ 8R  芝1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.0,,,,,■11R  ダ1700m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-3.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,香嵐渓特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｄサンエムワｰルド, 60,佐久間,, 76,  14,*  3, 3,  6.1, ④③, 1, 4,Ａロｰレルエルドラド, 65,田辺裕,, 69,   0,*  9, 6, 12.7,⑤③③, 1,11,Ｂマイネルｰシッド, 73,石神深,, 74,  11,*  4, 3,  8.1,⑪⑩⑧, 1,12,Ｃリュウヨウ, 74,芹沢純,, 78,*  7,  12, 7, 17.9,②②①
 2, 6,Ａカゼノアルペジオ, 69,北村友, 0.8, 68,* 16,  -9, 6,  9.7, ②②, 2,13,Ｎウォｰタｰトリトン, 36,佐久間, 0.0, 66,*  3,   4,15,171.9,②②①, 2, 4,Ｇサクラインザダｰク, 67,熊沢重, 0.0, 75,  14,  -2, 1,  2.9,⑥④④, 2,15,Ａビッグクラウン, 77,柴山雄, 0.1, 82,   8,  15, 1,  2.8,③③③
 3, 7,Ｃディｰプスマｰト, 63,熊沢重, 1.0, 60,   9,  -4, 7,  9.8, ⑥⑤, 3, 3,Ｅゴｰルデンヴィット, 61,千葉直, 0.2, 65,  -2,*  7, 4,  6.9,⑧⑥⑤, 3, 1,Ｄニュｰエスサンデｰ, 69,石橋脩, 0.0, 75,  14,  -2,10, 22.1,③④④, 3,11,Ｈロングベネフィット, 71,塚田祥, 0.3, 79,   4,* 15, 5,  8.6,⑫⑧⑦
 4,13,Ｈナリタバクシン, 57,田島裕, 1.1, 60,  11,  -6, 5,  9.7, ⑤⑥, 4,12,Ｇメイショウセレット, 54,北村浩, 0.2, 64,*  3,   2, 7, 16.8,①①②, 4, 3,Ｊクラシックロｰズ, 63,高橋亮, 0.1, 72,   9,*  7,11, 26.0,⑬⑭⑪, 4,13,Ｄゲイリｰリボルバｰ, 74,赤木高, 0.6, 75,   7,  10, 2,  4.6,⑧④③
 5,14,Ｋテイエムビｰスト, 53,塚田祥, 1.1, 65,* 15, -10,15,212.7, ③③, 5,10,Ｆベルベットボクサｰ, 61,大野拓, 0.5, 66,  -4,* 10, 2,  4.2,⑪⑩⑨, 5,14,Ｅアイアムザヒロイン, 68,田中剛, 0.2, 72,  13,  -2, 9, 19.3,⑧⑦⑧, 5, 9,Ｂメイショウウｰキｰ, 74,松田大, 0.6, 74,   6,  10, 3,  6.6,⑤④⑤
 6,16,Ｂマイネルヴェッカｰ, 67,佐藤聖, 1.2, 52,   3,  -5, 2,  3.9, ⑦⑦, 6, 2,Ｏホｰマンファラオ,  9,北村友, 0.6, 59,   0,   1, 8, 25.1,③③④, 6,13,Ａラムグレス, 75,塚田祥, 0.2, 71,  11,*  0, 2,  6.2,⑬⑩⑦, 6, 6,Ｊシルキｰオメガ, 67,高橋智, 0.8, 73,   2,  12,11, 51.9,⑩⑪⑩
 7, 3,Ｅシルクプラチナム, 60,中舘英, 1.2, 67,* 17, -11, 1,  3.2, ①①, 7, 6,Ｂパワｰラン, 65,船曳文, 0.7, 62,  -5,*  7, 1,  3.6,⑩⑩⑪, 7, 5,Ｃイナズマイｰジス, 71,中舘英, 0.4, 70,  13,  -5, 5,  8.9,⑧⑦⑧, 7,10,Ｌメモリｰガリソン, 66,古川吉, 0.8, 76,   0,* 16, 6, 12.7,⑮⑬⑫
 8, 9,Ｆナンヨｰワルツ, 59,大野拓, 1.2, 53,   2,  -3, 4,  8.2, ⑧⑦, 8, 8,Ｃグッドバニラ, 63,田中克, 1.0, 60,  -6,   7, 3,  4.9,⑭⑫⑪, 8, 8,Ｈムｰンフェイズ, 66,村田一, 0.5, 68,  10,  -2, 4,  8.2,⑪⑫⑪, 8, 3,Ｅソブリンブライト, 73,石神深, 1.4, 68,  -1,  10, 8, 27.1,⑭⑮⑭
 9,11,Ｉタツキング, 56,芹沢純, 1.4, 53,  -2,  -1, 9, 76.3, ⑪⑫, 9,11,Ｋウスイ, 44,大庭和, 1.1, 56,   1,  -3,11,112.1,⑤③⑤, 9, 6,Ｉエリモフィナｰレ, 64,田中克, 0.6, 65,* 14, -16, 6, 10.0,③③②, 9, 2,Ｉストロングドン, 67,小原義, 1.5, 64,   2,   5,12, 70.5,⑩⑩⑩
10, 1,Ｍバリュアットリスク, 52,赤木高, 1.4, 57,  -9,*  4,14,150.6, ⑭⑮,10, 9,Ｄウインドストｰム, 62,石神深, 1.6, 53,  -1,  -5, 5,  7.2,⑮⑥⑦,10,12,Ｆプレシャスレディｰ, 67,赤木高, 0.6, 67,  10,  -4, 8, 17.0,⑧⑫⑮,10,14,Ｎノｰブルカフェ, 58,小島太, 1.6, 62,   3,   2,10, 41.9,⑧⑧⑦
11, 2,Ｏツルギフェロン, 46,松田大, 1.4, 53,  -2,  -1,13,113.4, ⑪⑩,11, 7,Ｊジェムシリカ, 49,南田雅, 2.1, 48,  -1,  -9,12,131.3,③⑥⑧,11,10,Ｏスロｰアキッス, 51,飯田祐, 0.8, 67,* 16, -19,13, 89.3,②②①,11, 8,Ｆワンダｰゼネラス, 72,野元昭, 1.8, 61,   1,   3,15,152.1,⑫⑪⑫
12, 4,Ｎサンライトケリｰ, 51,千葉直, 1.6, 51,  -8,  -2, 8, 48.6, ⑬⑬,12,14,Ｍスナｰクコンコルド, 40,佐藤聖, 2.7, 42,  -3, -16,14,141.5,⑤⑨⑨,12, 9,Ｍトｰアビバリｰヒル, 60,田辺裕, 1.0, 63,   9,  -7,15,247.3,⑬⑭⑪,12, 1,Ｋグリシｰナ, 67,佐藤聖, 1.9, 58,   5,  -4,13, 92.8,③④⑤
13,10,Ｐヒットニｰロクニｰ, 45,西田雄, 1.6, 50,   2,  -5,16,570.4, ⑧⑨,13, 5,Ｉムｰヴスタｰ, 51,塚田祥, 2.7, 44,  -6,  -7, 9, 46.9,⑫⑭⑬,13, 2,Ｋニシノビギン, 62,田嶋翔, 1.2, 62,* 16, -25, 7, 16.1,①①②,13, 4,Ｇマイフラッグ, 71,菊沢隆, 2.4, 57,*  8, -11, 4,  7.4,①①②
14,12,Ｌバッドフォｰチュン, 53,石神深, 1.8, 53,  -9,   0,12,102.4, ⑭⑭,14, 1,Ｌコウジンクラマ, 41,黛弘人, 3.7, 36,  -8, -15,10, 87.2,⑫⑮⑭,14,15,Ｎトップガンマリｰ, 59,北村友, 1.6, 54,  12, -28,12, 48.2,⑥④④,14, 7,Ｍオンワｰドミシェル, 63,西田雄, 2.5, 54,   4,  -9,14,133.7,⑥④⑦
15,15,Ｊラブゲｰム, 55,菊地昇, 2.3, 43,   0, -11,11, 99.0, ⑩⑩,15,15,Ｈフミモエｰス, 53,小島太, 5.7, 10,  -6, -37,13,135.0,⑧⑫⑭,15, 7,Ｌシルクアワｰド, 61,小島太, 1.8, 51,   4, -14,16,321.2,⑯⑯⑯,15, 5,Ｏコレガケイバダ, 53,中舘英, 5.7, 29,   0, -32, 9, 30.5,⑦⑬⑮
16, 8,Ｇエイシンブラボｰ, 58,船曳文, 2.8,  2, -25,  -3,10, 98.4, ⑯⑯,,,,,,,,,,,,,16,16,Ｐスウィｰプスルｰ, 42,芹沢純, 1.9, 54,  12, -26,14,196.1,③⑨⑭,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+19 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:75 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-2),,,,,,,,,,,
"単勝:610円 複勝:05=250円 06=340円 07=310円 枠連:2,930円",,,,,,,,,,,,"単勝:1,270円 複勝:04=380円 13=3,350円 03=300円 枠連:4,550円",,,,,,,,,,,,単勝:810円 複勝:11=230円 04=170円 01=440円 枠連:780円,,,,,,,,,,,,"単勝:1,790円 複勝:12=430円 15=140円 11=270円 枠連:420円",,,,,,,,,,,
"馬連:2,660円 ワイド:05-06=930円 05-07=920円 06-07=1,230円",,,,,,,,,,,,"馬連:78,710円 ワイド:04-13=19,400円 03-04=1,770円 03-13=15,890円",,,,,,,,,,,,"馬連:1,350円 ワイド:04-11=370円 01-11=2,170円 01-04=1,400円",,,,,,,,,,,,"馬連:2,440円 ワイド:12-15=1,030円 11-12=1,680円 11-15=540円",,,,,,,,,,,
"馬単:5,620円 3連複:6,330円",,,,,,,,,,,,"馬単:176,430円 3連複:263,820円",,,,,,,,,,,,"馬単:3,000円 3連複:9,830円",,,,,,,,,,,,"馬単:6,920円 3連複:6,030円 3連単:49,150円",,,,,,,,,,,
■ 3R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.9,,,,,■ 6R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.1,,,,,■ 9R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-7.5,,,,,■12R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,志摩特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ａノットユアビジネス, 70,石橋脩,, 73,*  9,*  2, 2,  6.4,②①①, 1,15,Ｂシンメイガルダン, 69,北村友,, 70,*  6,*  1, 2,  4.0,③②②, 1, 4,Ｂマルタカタキオン, 63,松田大,, 68,   2,*  6, 1,  2.7,⑧④③, 1, 1,Ｎコアレスストｰム, 57,佐藤聖,, 82,* 20,  -2,10, 40.8, ①①
 2, 5,Ｃリスティアエナｰ, 62,柴山雄, 0.7, 67,*  8,  -3, 1,  1.7,④③②, 2,10,Ｃシルクデュｰク, 65,田島裕, 0.1, 73,*  9,   0, 4,  5.4,②①①, 2,10,Ｆケイアイマイバッハ, 57,菊沢隆, 0.2, 67,*  4,   0, 7, 12.6,③②②, 2, 9,Ｃオｰヴェｰル, 72,中舘英, 0.0, 78,  12,   5, 3,  7.2, ③③
 3,16,Ｅテンジンノジョオｰ, 59,塚田祥, 1.0, 64,*  7,  -6,11, 61.3,②③②, 3, 4,Ａニッシンテｰスト, 71,塚田祥, 0.6, 65,   3,*  3, 1,  3.8,⑦⑦⑤, 3,11,Ｉメイショウアズｰロ, 54,中舘英, 0.4, 63,  -2,*  9, 8, 12.6,⑫⑩⑩, 3, 3,Ｇアイオブザキング, 67,二本柳, 0.0, 75,   6,* 11, 7, 23.4, ⑦⑥
 4, 2,Ｌエルブランコ, 54,菊沢隆, 1.1, 62,   3,   1,10, 60.6,⑩⑩⑧, 4, 6,Ｊエルロドリゴ, 57,田面木, 1.0, 63,   3,*  2,10, 32.9,⑪⑨⑧, 4, 9,Ｅニホンピロファイブ, 57,赤木高, 0.5, 65,*  5,  -3, 4,  7.5,②①①, 4,14,Ｆコスモラヴソング, 67,村田一, 0.1, 75,   9,   7, 4,  8.2, ⑥⑤
 5, 1,Ｊニシノブラッサム, 54,田辺裕, 1.2, 62,   5,  -3, 8, 37.7,⑧⑦⑥, 5, 9,Ｉプリモレディ, 58,柴山雄, 1.3, 60,   2,   0, 7, 20.3,⑬⑨⑨, 5, 5,Ｇユｰガットテｰスト, 56,柴山雄, 0.7, 62,   1,   1, 2,  6.4,⑦⑦⑤, 5, 7,Ｊゴｰルドサンセット, 63,田中剛, 0.2, 79,* 20,  -5,11, 44.5, ②②
 6,13,Ｎトゥルｰビュｰティ, 49,小林久, 1.4, 60,   3,  -1,12, 77.0,⑬⑩⑩, 6,14,Ｌマンダレｰ, 51,南田雅, 1.5, 60,   5,  -7,13,204.8,⑤⑤④, 6,15,Ｌアドマイヤロマネ, 51,芹沢純, 0.8, 61,   0,   1, 5,  8.6,⑨⑨⑦, 6, 4,Ｂメアリｰステラ, 72,塚田祥, 0.3, 69,   3,* 10, 9, 31.3, ⑩⑨
 7,10,Ｄエイシンルンナ, 59,飯田祐, 1.5, 60,   6,  -8, 3,  7.4,⑥⑤⑤, 7, 7,Ｇニシノウラシマ, 59,野元昭, 1.6, 60,*  7, -11, 6, 19.7,③③③, 7, 3,Ａホトダｰ, 64,塚田祥, 1.0, 57,  -5,*  8, 6, 10.4,⑬⑫⑫, 7, 2,Ｏマルブツプリンス, 53,大野拓, 0.4, 69,   6,   5,13, 64.8, ⑦⑥
 8,11,Ｆロジエｰル, 59,中舘英, 1.5, 58,   1,   1, 5, 19.8,⑫⑬⑬, 8, 8,Ｅプリンセスイブ, 63,西田雄, 1.8, 57,   4,  -8, 9, 28.0,⑩⑦⑤, 8, 8,Ｍリネンメイン, 51,南田雅, 1.2, 57,  -1,   0,13,155.1,⑨⑩⑩, 8,10,Ｉアトス, 65,石神深, 0.4, 69,   1,* 10,12, 49.3, ⑪⑥
 9, 6,Ｏグラスジャスミン, 47,西田雄, 1.5, 58,   1,   1,14,206.0,⑭⑬⑬, 9,13,Ｍシベリアンハンタｰ, 45,石橋脩, 2.0, 54,   0,  -2,14,214.1,⑬⑬⑫, 9,13,Ｏソニックオｰ, 46,大庭和, 1.5, 56,   1,  -7,12,112.9,⑤⑥⑤, 9,11,Ｄシルクアヴァロン, 68,熊沢重, 0.4, 66,  -3,* 14, 2,  7.1, ⑮⑫
10, 8,Ｈアドラｰブルキス, 57,赤木高, 1.6, 57,  -2,*  4, 9, 50.1,⑭⑮⑮,10, 1,Ｆスイｰトチュチュ, 59,大野拓, 2.0, 53,   1,  -8, 5,  9.1,⑤⑨⑪,10, 7,Ｈヒミノクリミナル, 55,田辺裕, 1.6, 56,*  3, -11,11, 77.8,⑤③③,10, 8,Ｐノボワｰルド, 52,芹沢純, 0.5, 65,  -2,* 11,16,150.7, ⑮⑬
11, 7,Ｍオｰスミシルク, 54,北村友, 1.7, 55,   2,  -6,16,283.7,⑨⑩⑩,11,12,Ｈシルクロックスタｰ, 59,中舘英, 2.7, 50,   4, -17, 3,  5.1,⑦⑤⑤,11, 2,Ｎクリノセレブオｰ, 51,石橋脩, 1.7, 54,   1,  -8, 9, 41.8,④⑦⑦,11, 5,Ｅバンダムハリアｰ, 68,青木芳, 0.8, 66,  12,  -7, 5, 18.7, ③③
12, 3,Ｉプラジェラｰト, 55,二本柳, 1.8, 57,   5, -10, 7, 29.7,⑥⑦⑥,12, 2, シゲルサキモノガイ,---,赤木高, 3.1, 46,  -2, -10,11, 39.5,⑪⑭⑭,12,12,Ｋデンコウタｰビン, 52,船曳文, 2.8, 42,  -7, -10,15,237.5,⑬⑭⑬,12,18,Ｋカゼノユクエ, 61,南田雅, 0.9, 60,   1,   2,14,111.7, ⑪⑨
13,15,Ｂトミケンラピッド, 64,大野拓, 2.0, 52,  -4,*  2, 6, 20.9,⑯⑯⑯,13, 3,Ｄアドマイヤシェイク, 63,芹沢純, 4.0, 41,   1, -23, 8, 26.1,⑨⑫⑬,13, 1,Ｄジパングエンジェル, 59,田中克, 2.9, 41,  -6, -10,10, 61.6,⑮⑭⑬,13,12,Ｍカシマワｰルド, 60,高山太, 1.1, 56,  -5,   5,15,130.5, ⑰⑯
