06年 5月21日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 5月21日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝2200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6.7,,,,,■ 4R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-9.2,,,,,■ 7R  ダ1200m 4歳上500万(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:1.3,,,,,■10R  芝2400m 4歳上500万(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-4.6,,,,
 9, 4,Ｇマｰムリップス, 36,中村将, 3.3, 21, -14, -30, 7, 56.1,⑦⑨⑨, 9,15,Ｇリネンミラクル, 39,南田雅, 0.9, 46,  -3,  -6,12, 80.5, ⑧⑤, 9, 5,Ｅリネンセブン, 66,南田雅, 1.8, 45,  -3,  -1, 6, 15.6, ⑫⑫, 9, 9,Ｆセイウンバクフｰン, 60,鮫島良, 1.7, 47,   6, -27, 6, 20.8,④④④
,,,,,,,,,,,,10, 8,Ｆルシファｰ, 41,中村将, 1.1, 46,*  5, -20, 6, 22.5, ②②,10,15,Ａマｰベラスボｰイ, 71,中村将, 2.0, 43,   1, -10, 1,  2.7, ⑩⑩,,,,,,,,,,,,
,,,,,,,,,,,,11, 3,Ｌサンライズボンバｰ, 10,西田雄, 1.2, 29, -18,*  5,15,136.7, ⑯⑮,11, 9,Ｊドルフィンゴｰルド, 58,石橋脩, 2.0, 52,   8, -15,11, 76.8, ④⑤,,,,,,,,,,,,
,,,,,,,,,,,,12, 5,Ｃサダルスウド, 49,黛弘人, 1.4, 26, -16,  -5,11, 64.1, ⑬⑬,12,11,Ｈトｰホウフウジン, 63,北村友, 2.1, 37,  -6,  -5,13,105.2, ⑫⑬,,,,,,,,,,,,
,,,,,,,,,,,,13, 2, マイティトウショウ,---,服部剛, 1.5, 34,  -6, -12,10, 45.5, ⑪⑫,13, 2,Ｏマチカネチシオ, 51,土谷智, 2.3, 27, -16,   5,14,255.0, ⑮⑮,,,,,,,,,,,,
,,,,,,,,,,,,14, 7,Ｉノボキッス, 37,鮫島良, 1.6, 24, -15,  -7, 5, 12.4, ⑬⑮,14,13,Ｌアドマイヤワシ, 58,長谷川, 2.4, 46,   5, -15,12,100.5, ⑥⑦,,,,,,,,,,,,
,,,,,,,,,,,,15,12, フィｰルザウインド,---,土谷智, 1.7, 23, -17,  -4,16,151.7, ⑮⑬,15, 1,Ｋシンボリファｰザｰ, 58,木幡初, 3.2, 44,* 13, -31, 9, 27.8, ②②,,,,,,,,,,,,
,,,,,,,,,,,,16, 4,Ｋウォｰタｰグイネス, 24,竹之下, 1.7, 35,  -1, -20,14,125.8, ⑤⑧,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+14 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:稍重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:4),,,,,,,,,,,
"単勝:220円 複勝:09=110円 08=140円 07=1,290円 枠連:300円",,,,,,,,,,,,"単勝:280円 複勝:01=140円 10=690円 06=150円 枠連:2,750円",,,,,,,,,,,,"単勝:1,770円 複勝:08=500円 07=300円 12=240円 枠連:5,740円",,,,,,,,,,,,"単勝:160円 複勝:05=110円 07=970円 10=140円 枠連:2,430円",,,,,,,,,,,
"馬連:260円 ワイド:08-09=160円 07-09=1,930円 07-08=3,000円",,,,,,,,,,,,"馬連:5,260円 ワイド:01-10=1,900円 01-06=250円 06-10=2,160円",,,,,,,,,,,,"馬連:7,830円 ワイド:07-08=2,290円 08-12=2,390円 07-12=1,540円",,,,,,,,,,,,"馬連:6,430円 ワイド:05-07=1,460円 05-10=180円 07-10=3,210円",,,,,,,,,,,
"馬単:530円 3連複:5,090円",,,,,,,,,,,,"馬単:8,480円 3連複:6,720円",,,,,,,,,,,,"馬単:16,970円 3連複:16,390円",,,,,,,,,,,,"馬単:7,190円 3連複:6,500円 3連単:35,710円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.0,,,,,■ 5R  芝1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.2,,,,,■ 8R  芝1400m 4歳上500万(牝) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-1.6,,,,,■11R  ダ1800m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-0.9,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中ﾉ岳特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ａバンブｰワｰルド, 59,中舘英,, 58,* -5,*  5, 1,  1.6,①①①, 1, 6,Ｂナチュラルウィン, 56,木幡初,, 62,*  0,*  3, 1,  2.8, ⑤③, 1,14,Ｅハイビスカス, 65,中舘英,, 72,*  9,   3, 4,  6.2, ③③, 1, 5,Ａビッググラス, 80,赤木高,, 76,* 10,   4, 1,  2.9,②②②
 2,14,Ｂオペラボイス, 57,塚田祥, 0.3, 53,* -8,   2, 3,  7.0,②②②, 2,11,Ｅブルｰマタドｰル, 51,中村将, 0.4, 53,* -3,  -5, 4,  7.5, ③③, 2, 1,Ａドリｰムキセキ, 72,塚田祥, 0.2, 57,  -7,* 16, 3,  4.6, ⑬⑬, 2, 4,Ｊゼッツｰ, 71,中舘英, 0.1, 72,*  9,   1, 5,  8.9,①①①
 3, 4,Ｊアロンダイト, 36,芹沢純, 0.5, 61, -11,* 12, 6, 19.9,⑥⑨⑨, 3, 8,Ｉウォｰタｰネバダ, 49,中舘英, 0.6, 55,*  0,  -8, 8, 36.0, ②②, 3,15,Ｄユｰクロニア, 67,松田大, 0.3, 67,   7,   2, 1,  3.2, ④④, 3,14,Ｋシュウザンアイ, 68,鈴来直, 0.4, 68,   2,* 11,11, 54.6,⑭⑭⑪
 4, 1,Ｄヒノクニオゴジョｰ, 51,木幡初, 0.8, 51,* -8,   2, 5, 14.6,③③③, 4, 2,Ａパｰプルカフェ, 57,小島太, 0.6, 50,  -7,*  0, 2,  4.2, ⑨⑨, 4, 8,Ｇハセノベルカント, 63,木幡初, 0.4, 64,   5,   3, 7, 24.3, ⑥⑥, 4,10,Ｂテンザンダンディｰ, 77,和田竜, 0.6, 67,*  7,  -2, 9, 17.4,③③③
 5, 7,Ｃヤマニンリュクス, 56,柴山雄, 1.1, 49,  -9,   1, 2,  6.6,⑫④③, 5, 4,Ｄコスモアクチュアル, 52,佐藤聖, 0.7, 48,  -7,* -2, 9, 41.9, ⑪⑨, 5, 3,Ｃプライムナンバｰ, 68,鮫島良, 0.5, 57,  -2,*  8, 5, 13.7, ⑩⑨, 5, 9,Ｅヤマノサップ, 74,柴山雄, 0.6, 68,   6,   3, 7, 12.7,⑤⑤⑤
 6,15, バンブｰジェイ,---,竹之下, 1.5, 44,  -9,  -2, 8, 66.3,③⑤⑤, 6,12,Ｆエバンジェリスト, 50,吉田隼, 0.8, 48,  -4,  -8, 3,  4.7, ⑥⑦, 6, 7,Ｆアラマサフェアリｰ, 63,柴山雄, 0.8, 53,  -4,*  9, 6, 14.0, ⑬⑬, 6, 8,Ｆウインプログレス, 74,鮫島良, 0.6, 68,   6,   3, 3,  6.4,⑫⑤⑤
 7, 5, ベロボｰグ,---,吉田隼, 1.8, 44, -14,   2, 7, 47.4,⑮⑫⑪, 7, 5,Ｈサｰクルチェンジ, 49,丹内祐, 0.9, 47,  -4,  -9, 5, 11.7, ⑥⑤, 7,11,Ｌアサクサコンソメ, 59,大野拓, 0.9, 52,   1,  -3, 8, 38.3, ⑦⑦, 7, 6,Ｄゴッドセンド, 75,服部剛, 0.7, 67,   6,   1, 2,  5.9,⑤⑤⑤
 8,11,Ｅオｰシャンビュｰ, 45,鮫島良, 1.9, 41, -13,  -2, 4,  8.1,⑨⑩⑨, 8, 9,Ｇトｰセンオベリスク, 49,村田一, 0.9, 50,  -2,  -8, 6, 14.5, ⑥⑦, 8,16,Ｂフロｰラルパレス, 69,芹沢純, 1.0, 55,   2,  -3, 2,  3.8, ⑦⑦, 8, 2,Ｍシャイニングピアス, 66,水出大, 0.7, 65,   3,*  5,10, 42.6,⑩⑫⑪
 9,13,Ｍシルクヴェルディ, 10,長谷川, 2.1, 37, -10,  -7, 9,114.5,⑥⑥⑤, 9, 3,Ｎサンタナシチｰ, 28,嘉藤貴, 1.2, 44, -10,*  1,10, 55.2, ⑭⑬, 9,12,Ｎスウィｰトスマイル, 53,鹿戸雄, 1.0, 50,  -4,   6,13,115.5, ⑬⑬, 9, 3,Ｉリュウゴｰルド, 72,塚田祥, 0.8, 65,*  7,  -4, 6, 11.9,③③③
10, 8,Ｉトｰセンアニラ, 37,丹内祐, 2.7, 30, -13, -10,11,206.1,⑨⑩⑪,10, 7,Ｃフラワｰパス, 55,塚田祥, 1.3, 42,* -1, -22, 7, 22.7, ①①,10,10,Ｍマルタカザダｰク, 56,村田一, 1.1, 52,   0,  -1,16,280.6, ⑩⑨,10,13,Ｃダイナミックエｰス, 76,橋本美, 0.8, 66,   4,   4, 8, 15.5,⑤⑨⑨
11,10,Ｇジンデンバリュｰ, 40,田中克, 2.8, 25, -11, -15,15,512.7,⑥⑥⑤,11,14,Ｏキｰプオンドリｰム, 23,酒井学, 1.4, 43,  -3, -14,15,207.6, ③⑤,11, 2,Ｐサンライトケリｰ, 47,石橋脩, 1.2, 60,* 16, -24,12, 74.9, ①①,11,11,Ｈピッチサイドトｰク, 73,吉田隼, 0.9, 66,   6,   0, 4,  7.9,⑩⑤⑤
12,12,Ｋエイシンファイン, 32,赤木高, 3.0, 25, -10, -16,12,329.3,⑤⑥⑧,12,13,Ｋチアフルシチｰ, 37,鈴来直, 1.5, 41,  -6, -11,13,119.3, ⑨⑨,12, 4,Ｈタイニｰウイナｰ, 61,田中博, 1.2, 50,   4, -12,10, 58.4, ④④,12,12,Ｌアサカユウジｰン, 66,高橋智, 1.4, 58,   3,  -4,14,235.1,⑤⑨⑩
13, 6,Ｆメサジェ, 43,高野和, 3.2, 24, -14, -13,13,361.1,⑨⑫⑪,13,15, ジャストセレナｰド,---,北村友, 1.6, 35, -13,  -5,12, 93.2, ⑭⑮,12, 9,Ｋサンダｰクラップ, 60,西田雄, 1.2, 47,  -5,   3,14,160.3, ⑬⑯,13, 7,Ｎダンツタイタン, 65,石橋脩, 1.5, 59,   3,  -3,13,219.7,⑫⑫⑪
14, 2,Ｈフェアリｰドリｰム, 39,高山太, 3.3, 29, -15,  -9,10,201.7,⑫⑭⑭,14, 1,Ｊトップキララ, 46,和田竜, 2.2, 30, -15,  -6,11, 71.8, ⑯⑯,14,13,Ｏウィンクトゥｰラ, 51,和田竜, 1.4, 46,  -2,  -3,11, 65.4, ⑫⑫,14, 1,Ｇレイテストモデル, 73,村田一, 1.7, 58,   4,  -6,12, 83.8,⑤⑨⑪
15, 3,Ｌスピｰドサクセス, 31,加藤士, 4.0, 19, -15, -15,14,493.9,⑫⑭⑮,15,10,Ｌビッグワンモア, 34,高山太, 2.2, 31, -12, -11,16,284.0, ⑬⑬,15, 5,Ｉナムラチヒロ, 60,吉田隼, 1.7, 50,* 14, -31, 9, 53.2, ②②,15,15,Ｏスズカブルｰム, 60,田中博, 2.0, 54,  -1,   1,15,341.1,⑮⑮⑮
,,,,,,,,,,,,16,16,Ｍイケヘイロｰ, 30,長谷川, 2.6, 26, -11, -19,14,136.4, ⑫⑫,16, 6,Ｊアポロヘルム, 60,丹内祐, 2.2, 35,   1, -22,15,215.9, ⑦⑨,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-4),,,,,,,,,,,
単勝:160円 複勝:09=120円 14=140円 04=350円 枠連:440円,,,,,,,,,,,,単勝:280円 複勝:06=140円 11=220円 08=530円 枠連:380円,,,,,,,,,,,,"単勝:620円 複勝:14=180円 01=170円 15=140円 枠連:1,450円",,,,,,,,,,,,"単勝:290円 複勝:05=150円 04=290円 14=810円 枠連:1,120円",,,,,,,,,,,
"馬連:410円 ワイド:09-14=200円 04-09=560円 04-14=1,290円",,,,,,,,,,,,"馬連:1,020円 ワイド:06-11=410円 06-08=1,070円 08-11=1,820円",,,,,,,,,,,,"馬連:1,900円 ワイド:01-14=440円 14-15=410円 01-15=370円",,,,,,,,,,,,"馬連:1,450円 ワイド:04-05=630円 05-14=3,240円 04-14=5,000円",,,,,,,,,,,
"馬単:620円 3連複:2,090円",,,,,,,,,,,,"馬単:1,660円 3連複:6,640円",,,,,,,,,,,,"馬単:3,970円 3連複:1,770円",,,,,,,,,,,,"馬単:2,360円 3連複:31,810円 3連単:114,440円",,,,,,,,,,,
■ 3R  芝1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.8,,,,,■ 6R  ダ1800m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-0.7,,,,,■ 9R  芝1000m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-0.4,,,,,■12R  芝1200m 4歳上500万(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:4.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,湯沢特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10, ハンドレッドスコア,---,長谷川,, 72, -10,* 23, 6, 10.6, ⑪⑨, 1, 6,Ｃリスティアプロトス, 66,鈴来直,, 62,  -2,*  7, 5, 12.8,⑩⑪⑪, 1,12,Ｆレディアマポｰラ, 64,塚田祥,, 75,  17,   2, 4, 15.0,   , 1, 6,Ｇダイイチミラクル, 68,和田竜,, 72,   5,   8, 5, 14.9, ③③
 2, 9,Ｄダンスオｰルナイト, 54,中舘英, 0.6, 55,* -6,   6, 1,  3.8, ②②, 2, 5,Ａオンワｰドウシワカ, 72,塚田祥, 0.1, 59,  -5,*  8, 4,  8.9,⑭⑫⑪, 2,15,Ｎトシザドリｰム, 57,柴山雄, 0.1, 70,  12,*  7, 6, 16.9,   , 2,12,Ｅシゲルガンバレ, 73,長谷川, 0.2, 68,   4,   7, 4,  5.9, ③③
 3, 7,Ｆトウカイマｰチ, 47,芹沢純, 0.9, 53,  -9,   6, 8, 34.4, ⑦⑥, 3, 4,Ｂサンデｰコバン, 68,吉田隼, 0.2, 59,  -1,   3, 2,  4.9,⑦⑨⑨, 3,16,Ｊイクエイタｰ, 61,中谷雄, 0.1, 66,   9,*  8, 9, 27.9,   , 3,10,Ｆカレンナルｰジュ, 70,赤木高, 0.2, 72,* 10,   1,10, 44.7, ②②
 4,11,Ｃリリコスピント, 55,赤木高, 1.1, 51, -10,   6, 5,  7.1, ⑦⑨, 4,15,Ｅマイティｰサンダｰ, 65,鮫島良, 0.2, 59,   0,  -1, 1,  2.5,③④③, 4,11,Ｄトｰセンデイジｰ, 67,中舘英, 0.3, 61,   7,*  6, 5, 15.8,   , 4,11,Ｈファインテイオｰ, 67,芹沢純, 0.2, 61,  -6,* 16, 9, 41.5, ⑩⑨
 5, 4,Ｂズｰムトウショウ, 56,中村将, 1.2, 42,  -9,  -4, 2,  4.0, ⑤④, 5, 9,Ｈアサクササンジャ, 57,柴山雄, 0.3, 61,*  4,  -6, 7, 18.8,②①②, 5, 6,Ｂテンカジョウ, 77,石橋脩, 0.6, 71,* 21,  -8, 3,  4.5,   , 5,14, シンボリウエスト,---,塚田祥, 0.3, 56, -10,* 19, 3,  5.0, ⑯⑭
 6, 5,Ｉコｰヒｰルンバ, 36,高橋智, 1.5, 44, -10,  -1,10,113.4, ⑦⑦, 6,11,Ｆワンダｰタイキ, 63,石橋脩, 0.3, 60,  -3,*  6, 6, 14.1,⑮⑫⑬, 6,14,Ｅキマグレ, 65,長谷川, 0.7, 64,  17,  -6, 2,  3.8,   , 6, 5,Ｉスリｰリサイタル, 66,石橋脩, 0.3, 66,   2,   7, 8, 27.8, ⑥③
 7,15,Ｍミスティルテイン, 30,黛弘人, 1.7, 38, -13,  -2,13,307.7, ⑤⑦, 7,10,Ｍサカイヤベンケイ, 53,赤木高, 0.4, 60,   1,   0,14,228.9,⑫⑦⑤, 7,13,Ｍグラスイｰグル, 58,鹿戸雄, 0.9, 43,   0,   2,15,231.6,   , 7, 2,Ｂリキアイダンディ, 77,柴山雄, 0.3, 63,  -3,  14, 1,  2.9, ⑩⑨
 8, 8,Ａサルｰル, 58,嘉藤貴, 1.7, 45, -14,   4, 4,  6.0, ⑬⑬, 8,13,Ｇメジロハックマン, 62,高橋智, 0.4, 59,   0,   0, 8, 21.3,⑦⑦⑤, 8, 3,Ｈスリｰスピリット, 62,中村将, 0.9, 29, -12,*  6,10, 35.4,   , 8, 8,Ｏカシマワｰルド, 50,高山太, 0.4, 56,  -9,* 16,16,444.3, ⑮⑭
 9,12,Ｈゴｰルドバディｰ, 46,木幡初, 1.8, 34,  -7, -11, 7, 20.1, ④④, 9, 3,Ｋバブルサウンド, 55,村田一, 0.6, 58,  -5,*  7,11, 64.0,⑫⑭⑭, 9, 2,Ａダイワフェロｰ, 77,赤木高, 0.9, 65,* 21, -13, 1,  2.9,   , 9,16,Ｋカゼノユクエ, 65,丹内祐, 0.4, 62,  -1,   9,13, 97.6, ⑧⑥
10, 1,Ｇシンセイヘイロ, 46,土谷智, 1.9, 41, -14,   1, 9,108.0, ⑪⑫,10,14,Ｎナリアガリ, 52,中舘英, 0.6, 59,*  4,  -9,12, 66.9,⑪②①,10, 8,Ｉフジノヘイロｰ, 61,丹内祐, 1.0, 38,  -2,  -2,12, 58.0,   ,10,15,Ａドルバコ, 79,中舘英, 0.5, 68,* 10,  -4, 2,  4.6, ①①
11, 3,Ｋレモンフレｰヴァｰ, 34,石橋脩, 2.1, 24,* -4, -22,12,261.1, ①①,11, 2,Ｉラガｰペガサス, 56,和田竜, 0.9, 56,*  3,  -9,10, 42.1,①③③,11, 4,Ｃシルクリザルト, 68,高野和, 1.1, 57,* 19, -18, 8, 19.4,   ,11, 3,Ｃマイネルグロッソ, 76,吉田隼, 0.5, 63,   2,   4, 6, 15.2, ⑥⑧
12, 6,Ｎオｰセイコ, 27,佐藤聖, 2.7, 14,  -9, -27,14,315.0, ②②,12, 8,Ｄヘネシｰワｰルド, 65,中村将, 1.1, 52,   0,  -9, 3,  5.7,③④⑤,12, 1,Ｇクレイジｰフォユｰ, 63,田辺裕, 1.2, 43,   5,  -6, 7, 19.0,   ,12, 1,Ｍスイｰトハビタット, 64,村田一, 0.6, 56,  -4,   8,14,101.2, ⑩⑨
13, 2,Ｅトｰセンウイスパｰ, 52,吉田隼, 2.8, 18, -12, -20, 3,  4.4, ⑦⑨,13, 7,Ｌパンタムクリスタル, 54,木幡初, 1.2, 54,   2, -10, 9, 27.0,③④⑤,13,10,Ｏセイウンゲイル, 55,加藤士, 1.5, 47,  14, -18,14,142.3,   ,13, 4,Ｊキクカネイチャ, 65,木幡初, 1.0, 48,  -7,   5,11, 46.7, ⑭⑭
14,14,Ｌメタラｰ, 32,鹿戸雄, 3.0, 26, -17,  -8,11,216.3, ⑬⑬,14,12,Ｊボｰントゥトライ, 55,田辺裕, 1.4, 52,  -1,  -7,13,102.7,⑨⑩⑩,14, 9,Ｐジョｰジサクラ, 54,木幡初, 1.6, 41,   9, -16,11, 36.1,   ,14, 9,Ｌコスモライトアップ, 65,鮫島良, 1.1, 49,  -5,   3,12, 53.2, ⑩⑬
,,,,,,,,,,,,15, 1,Ｏマリｰハドソン, 45,田中博, 3.3, 34,  -7, -18,15,371.3,③⑮⑮,15, 7,Ｋランフォザバロｰズ, 61,橋本美, 1.7, 25,  -5,  -8,16,301.5,   ,15, 7,Ｎマイネルオクテット, 61,小林久, 1.2, 50,  -1,  -4,15,323.4, ⑧⑨
,,,,,,,,,,,,,,,,,,,,,,,,16, 5,Ｌエンジェルマリｰン, 60,高山太, 3.0, 29,* 21, -47,13, 99.4,   ,16,13,Ｄスリｰレインボｰ, 73,中村将, 1.4, 50,   4, -12, 7, 22.9, ③⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
