06年10月29日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年10月29日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3.5,,,,,■ 4R  芝2910m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.8,,,,,■10R  芝2400m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2.6,,,,
 9, 6,Ｈメイショウネストル, 42,石橋守, 2.7, 37,  -9, -14,11,155.2, ⑩⑧, 9, 8, スリｰダンシング,,仲田雅, 5.9,,,,11, 86.5,⑪⑪⑪, 9,14,Ｊコスモメルベｰユ, 53,松岡正, 0.8, 46,* -7,  -3, 4,  6.8,③②②, 9, 3,Ｊマヤノリバティ, 73,藤岡佑, 1.2, 74,  12,  -7, 9, 33.5,⑧⑩⑩
10, 5,Ｊマｰベラスショウキ, 33,渡辺薫, 2.8, 36, -12, -11, 7, 44.6, ⑫⑫,10, 1, レオバラｰド,,浜野谷, 6.0,,,,12, 94.4,⑧⑨⑨,10, 7,Ｃオｰスミナイス, 65,藤岡佑, 0.9, 48,  -9,   2, 6, 12.1,⑤⑥⑨,10,16,Ｑアウトオブサイト, 64,幸英明, 1.3, 70,* 17, -30,13,108.5,①①①
11, 9,Ｆアドミラビリス, 44,長谷川, 3.0, 35,  -7, -20, 5, 13.2, ⑥⑧,11, 5, メイショウランマル,,植野貴, 6.8,,,, 8, 50.9,⑦⑦⑧,11, 5,Ａワンダｰタイキ, 69,田村太, 1.0, 45, -11,   2, 3,  4.3,⑨⑩⑨,11, 8,Ｆダンツトレジャｰ, 75,武英智, 1.4, 69,   9,  -3,16,133.1,⑯⑯⑯
12, 3,Ｍシゲルナゴデ, 27,本田優, 3.9, 26, -10, -26,10,131.6, ⑩⑩,12, 3, ロングエキサイト,,田中亮,27.9,,,,10, 67.4,⑫⑫⑫,12,12,Ｍウォｰタｰトリトン, 43,菊地昇, 2.1, 44,* -7, -15,14,171.0,②②③,12, 2,Ｈウイニングザバロン, 74,小池隆, 1.6, 65,  11, -18,17,152.2,⑬⑤⑥
13, 1,Ｉカネスマスキュリン, 39,角田晃, 4.1, 26,  -2, -37, 6, 42.8, ③④,,,,,,,,,,,,,13,11,Ｄテイエムキャット, 58,植野貴, 2.9, 31,  -7, -20,12, 91.6,③④④,13,13,Ｅユウカｰジナル, 75,金折知, 1.9, 65,  12, -24,15,131.3,⑧⑤④
,,,,,,,,,,,,,,,,,,,,,,,,14, 4,Ｌジャイアンツエｰル, 50,鮫島克, 2.9, 39, -11, -13,10, 58.6,⑫⑫⑬,14,12,Ｎキングオブウィナｰ, 68,柴原央, 2.5, 62,  14, -31, 7, 20.9,⑤⑤⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,10,Ｐエイシンテンライ, 66,千田輝, 2.8, 60,* 14, -38,11, 40.7,④③④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 9,Ｌニホンピロザプラウ, 72,川島信, 3.0, 57,  12, -39,14,125.5,③③⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,17,Ｏミキノマｰベラス, 67,須貝尚, 4.2, 55,* 16, -62,12, 70.4,②②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-5),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+17 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-2),,,,,,,,,,,
単勝:220円 複勝:04=110円 07=120円 10=190円 枠連:260円,,,,,,,,,,,,"単勝:480円 複勝:06=190円 09=300円 11=300円 枠連:1,670円",,,,,,,,,,,,単勝:400円 複勝:10=160円 01=190円 03=360円 枠連:800円,,,,,,,,,,,,"単勝:1,000円 複勝:04=330円 14=260円 07=170円 枠連:2,610円",,,,,,,,,,,
馬連:260円 ワイド:04-07=130円 04-10=280円 07-10=370円,,,,,,,,,,,,"馬連:1,870円 ワイド:06-09=680円 06-11=810円 09-11=1,010円",,,,,,,,,,,,"馬連:980円 ワイド:01-10=440円 03-10=1,010円 01-03=1,490円",,,,,,,,,,,,"馬連:3,650円 ワイド:04-14=1,250円 04-07=1,340円 07-14=700円",,,,,,,,,,,
馬単:520円 3連複:650円,,,,,,,,,,,,"馬単:3,150円 3連複:6,030円",,,,,,,,,,,,"馬単:1,710円 3連複:4,280円",,,,,,,,,,,,"馬単:8,460円 3連複:6,370円 3連単:51,720円",,,,,,,,,,,
■ 2R  芝1400m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.2,,,,,■ 5R  ダ1400m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 8R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-7.0,,,,,■11R  ダ1400m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-3.9,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,太秦ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｂテイエムオペレッタ, 56,南井大,, 82,* 12,*  3, 1,  2.2, ②①, 1, 3, ショウナンアクト,---,秋山真,, 57, -11,* 12, 4,  8.0, ⑨⑨, 1,15,Ｂアｰスクリスハｰン, 65,野元昭,, 73,*  2,  12, 2,  3.8,③②②, 1, 7,Ｃボｰドスウィｰパｰ, 80,秋山真,, 77,   5,* 15, 3,  7.2, ⑬⑪
 2, 4,Ｃスｰパｰヴァイザｰ, 50,藤岡佑, 0.7, 67,   3,*  6, 3,  6.6, ⑦⑥, 2, 7, コパノタイマネ,---,幸英明, 0.9, 52,  -3,  -7, 3,  7.6, ⑤③, 2, 8,Ａコウエイマｰブル, 72,松岡正, 0.1, 80,  -1,* 18, 1,  2.3,⑥⑥④, 2,12,Ｉビッググラス, 75,鮫島克, 0.2, 81,  14,   3,11, 41.9, ⑤④
 3, 2,Ａコアレスリｰヴァ, 56,鮫島克, 0.7, 70,   8,  -1, 2,  3.4, ④③, 3,12, ウッドウインド,---,長谷川, 0.9, 54,* -1, -10, 5,  8.7, ②②, 3, 5,Ｆキングプログレス, 61,渡辺薫, 0.3, 68,*  3,   7, 4,  8.9,①①①, 3, 8,Ｄビッグホワイト, 79,長谷川, 0.4, 73,   7,*  7, 8, 23.3, ⑨⑧
 4, 1,Ｈキングブレｰヴ, 39,川島信, 1.3, 58,   0,   1, 8, 65.1, ⑧⑦, 4, 9, ビｰチブリｰズ,---,川島信, 1.0, 54,*  1, -13, 2,  3.4, ①①, 4,13,Ｃデルフィヌス, 63,鮫島克, 0.7, 64,*  0,   7, 9, 58.6,⑦④④, 4,11,Ａトシザヘネシｰ, 88,藤岡佑, 0.6, 74,   9,   6, 1,  1.8, ⑨⑧
 5, 5,Ｇマヤノバルトｰク, 41,秋山真, 1.5, 58,   8, -13, 4,  8.1, ④③, 5, 6, スズカアムｰル,---,角田晃, 1.8, 41,  -9,  -9,10, 91.2, ⑧⑦, 5,10,Ｈエイシンユニコｰン, 58,幸英明, 0.7, 63,*  1,   6, 3,  6.4,②④④, 5, 9,Ｎジョウノデイリｰ, 72,幸英明, 0.7, 71,  10,  -1,16,194.1, ⑥⑥
 6, 6,Ｆキｰランナｰ, 41,内田浩, 1.6, 54,  -3,  -1, 6, 14.4, ⑪⑨, 6, 8, アフェクショネイト,---,鮫島克, 2.5, 37,  -4, -22, 6, 18.2, ⑥⑥, 6, 6,Ｎフミノトキメキ, 43,秋山真, 0.7, 68,  -2,  12, 7, 25.4,③⑥⑦, 6,15,Ｈブルｰフランカｰ, 75,川島信, 0.7, 74,  10,   3, 2,  6.4, ⑦⑥
 7, 3,Ｅタｰフギムレット, 49,田村太, 2.1, 44,  -3, -13,10,128.0, ⑧⑨, 7, 5, ラヴファクトリｰ,---,渡辺薫, 2.5, 35,  -7, -18, 8, 36.5, ⑦⑦, 7,14,Ｊスリｰセレブル, 56,本田優, 0.7, 70,  -2,  13,10, 66.0,⑨⑧⑦, 7, 2,Ｌサクラグッドラック, 73,本田優, 0.9, 77,* 18,  -9, 4, 17.2, ①①
 8, 8,Ｋシルクイグニション, 29,小池隆, 2.3, 46,  -4, -10,11,138.2, ⑫⑫, 8, 2, イエロｰケｰキ,---,藤岡佑, 3.2, 30, -12, -19, 9, 56.8, ⑩⑩, 8, 3,Ｇトｰセンエｰル, 59,角田晃, 0.8, 83,  -7,* 24, 5, 14.0,⑮⑮⑭, 8,13,Ｅセフティｰステｰジ, 77,河北通, 1.0, 66,   3,*  7, 5, 18.3, ⑮⑭
 9,11,Ｊシゲルアサンテサナ, 33,本田優, 2.9, 39,   0, -24, 7, 49.9, ⑧⑨, 9, 4, ドロシｰビコｰ,---,酒井学, 3.4, 29,  -3, -32, 1,  2.3, ④③, 9, 4,Ｅワンダｰポテンシア, 61,小池隆, 1.0, 68,  -5,  15, 8, 32.5,⑫⑬⑫, 9,10,Ｆヤマノサンデｰズ, 76,柴原央, 1.0, 67,   6,   2, 9, 24.1, ⑪⑧
10, 7,Ｌデリマ, 22,角田晃, 3.0, 39,* 12, -42, 9, 84.7, ①②,10, 1, エムオｰチェイサｰ,---,太宰啓, 3.4, 29,* -2, -33,12,124.2, ②⑤,10, 7,Ｄオｰスミミラクル, 62,長谷川, 1.3, 59,  -4,   7,12, 74.0,⑨⑪⑩,10, 5,Ｇメイショウスイセイ, 75,渡辺薫, 1.6, 60,   3,   0,12, 80.1, ⑮⑭
11, 9,Ｄエｰシンチャレンジ, 49,幸英明, 3.4, 31,*  9, -46, 5,  9.7, ②③,11,13, マイネパピヨン,---,本田優, 4.1, 20, -23, -14, 7, 33.4, ⑫⑪,11, 9,Ｌケイアイシュンライ, 49,菊地昇, 1.6, 54,  -5,   4,14,170.9,⑪⑫⑩,11, 4,Ｏナリタキセキボｰイ, 71,内田浩, 1.7, 66,* 15, -15,15,130.7, ③②
12,10,Ｉテｰラｰダンサｰ, 33,荻野要, 3.7, 28,   1, -40,12,239.2, ⑥⑧,12,11, アリエルビコｰ,---,石橋守, 4.2, 23, -18, -22,11, 94.7, ⑪⑫,12, 2,Ｋヤマカツアｰサｰ, 56,石橋守, 1.8, 52,  -3,  -4,11, 71.6,⑦⑧⑦,12,14,Ｂナトゥｰア, 82,太宰啓, 1.7, 67,* 15, -16,10, 34.4, ②②
,,,,,,,,,,,,,,,,,,,,,,,,13,12,Ｉエリモストッパｰ, 57,藤岡佑, 2.2, 53,*  1, -19, 6, 16.5,⑫②③,13, 1,Ｍハｰベストシｰズン, 72,松岡正, 2.3, 56,   7, -11, 7, 21.0, ⑪⑪
,,,,,,,,,,,,,,,,,,,,,,,,14,11,Ｏアストラット, 38,田島裕, 2.3, 48,  -5,  -5,15,250.1,⑭⑬⑫,14,16,Ｊナリタフロンテアｰ, 75,石橋守, 2.3, 58,  13, -19,14,115.7, ③④
,,,,,,,,,,,,,,,,,,,,,,,,15, 1,Ｍステルスシャドウ, 46,太宰啓, 2.4, 47,  -6,  -5,13,104.2,③⑩⑮,15, 3,Ｐフィｰルドカイザｰ, 59,武英智, 2.5, 54,   5, -11,13, 84.2, ⑬⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 6,Ｋヒトリムスメ, 74,小池隆, 3.4, 47,   8, -22, 6, 19.0, ⑦⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+13 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-4),,,,,,,,,,,
単勝:220円 複勝:12=100円 04=160円 02=130円 枠連:840円,,,,,,,,,,,,"単勝:800円 複勝:03=250円 07=220円 12=230円 枠連:2,400円",,,,,,,,,,,,単勝:380円 複勝:15=120円 08=120円 05=200円 枠連:400円,,,,,,,,,,,,"単勝:720円 複勝:07=230円 12=1,000円 08=620円 枠連:490円",,,,,,,,,,,
馬連:880円 ワイド:04-12=230円 02-12=170円 02-04=340円,,,,,,,,,,,,"馬連:1,980円 ワイド:03-07=670円 03-12=800円 07-12=720円",,,,,,,,,,,,馬連:430円 ワイド:08-15=190円 05-15=460円 05-08=390円,,,,,,,,,,,,"馬連:12,040円 ワイド:07-12=3,120円 07-08=1,470円 08-12=3,780円",,,,,,,,,,,
"馬単:1,240円 3連複:770円",,,,,,,,,,,,"馬単:4,350円 3連複:4,560円",,,,,,,,,,,,"馬単:1,050円 3連複:970円",,,,,,,,,,,,"馬単:21,340円 3連複:33,070円 3連単:258,270円",,,,,,,,,,,
■ 3R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.7,,,,,■ 6R  芝1600m 2 歳新馬 馬齢,,,,,,,,,,,,■ 9R  芝1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.8,,,,,■12R  ダ1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,保津峡特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｆゴｰルドキリシマ, 39,石橋守,, 64,* -3,*  4, 5, 14.7, ①①, 1, 4, ウオッカ,---,鮫島克,, 77,* -6,* 19, 2,  3.3, ①①, 1, 3,Ｂアンティｰクコイン, 77,長谷川,, 77,  -6,* 20, 3,  5.2, ⑦⑦, 1, 5,Ｈマチカネモエギ, 67,渡辺薫,, 71,  -2,* 17, 3,  7.5, ⑪⑪
 2, 6,Ｃディジュリドゥｰ, 47,川島信, 0.2, 65,  -6,*  7, 4,  9.9, ⑥③, 2, 7, レｰスドｰル,---,藤岡佑, 0.6, 71, -12,* 19, 1,  2.1, ⑥⑤, 2, 9,Ｃビッグファルコン, 76,石橋守, 0.0, 73,  -2,  16, 5,  7.4, ⑤⑤, 2, 1,Ｄホシシャトル, 70,幸英明, 0.1, 72,   6,   7, 4,  7.9, ⑥④
 3, 5,Ａマイネルヴルメリオ, 67,幸英明, 0.5, 56,* -3,  -2, 1,  2.1, ②②, 3,13, メイショウタｰジャ,---,長谷川, 0.9, 64, -11,  15, 4, 10.8, ⑥⑤, 3, 8,Ｆゴッドスマイルユｰ, 68,秋山真, 0.2, 68,  -3,  12, 1,  3.4, ⑤⑤, 3, 7,Ｃミスタｰケビン, 71,松岡正, 0.2, 69,   2,  11, 1,  1.9, ⑨⑧
 4, 8,Ｄフェザｰケｰプ, 46,鮫島克, 1.0, 50,  -5,  -7, 2,  3.5, ③③, 4, 2, バンブｰソクラテス,---,柴原央, 1.1, 55,  -8,   8, 3,  8.0, ③②, 4, 1,Ｇメイショウゲンジ, 68,渡辺薫, 0.2, 67,  -1,  11, 7, 15.3, ④②, 4, 9,Ｅチｰキｰガｰルズ, 69,川島信, 0.4, 73,  12,   0, 6, 10.9, ③③
 5, 1,Ｉエｰシンレｰサｰズ, 33,野元昭, 1.1, 47,  -7,  -8,10, 69.3, ③③, 5,11, シルクロｰジネス,---,本田優, 1.3, 51,  -8,   4, 6, 21.1, ③②, 5,12,Ｄスリｰキュｰト, 74,角田晃, 0.3, 71,  -7,  17, 6, 13.3, ⑦⑦, 5, 6,Ｇエイシンアスワン, 68,太宰啓, 0.5, 67,   4,   6, 7, 28.4, ⑦⑦
 6, 9,Ｂホッコｰワンマン, 48,秋山真, 1.3, 48,  -9,  -4, 6, 19.0, ⑧⑧, 6, 3, シンワエルシド,---,角田晃, 1.7, 52, -17,  12, 8, 25.8, ⑪⑨, 6, 7,Ｋニホンピログッデン, 52,藤岡佑, 0.4, 62,*  2,   3, 4,  6.5, ①①, 6,11,Ｌキンシタイガｰ, 52,角田晃, 0.8, 63,   1,   6,10, 56.5, ⑨⑨
 7,11,Ｋマッシヴカイザｰ, 29,本田優, 1.3, 46,  -6, -10, 3,  7.5, ③⑥, 7,12, マヤノビャッコ,---,幸英明, 1.8, 47, -14,   6,10, 43.5, ⑨⑦, 7, 5,Ａシルクドラグｰン, 79,本田優, 0.4, 62,*  0,   6, 2,  4.6, ②②, 7, 4,Ｉポイントセブン, 66,本田優, 1.1, 63,   8,  -4, 8, 35.5, ④④
 8, 7,Ｊナムラモｰリス, 33,藤岡佑, 1.4, 51, -12,*  2, 8, 27.8, ⑫⑫, 8, 1, マイネルガンツ,---,松岡正, 1.9, 46, -16,   8, 5, 16.2, ⑪⑪, 8,11,Ｉエリモファイナル, 64,松岡正, 0.5, 61,*  0,   5, 8, 23.3, ②②, 8, 8,Ａエイシンイｰデン, 75,秋山真, 1.2, 68,* 16, -12, 2,  5.8, ①①
 9,12,Ｅゴｰルデンエビス, 43,渡辺薫, 1.5, 43,  -6, -12, 7, 24.9, ⑥⑥, 9, 6, メジロアルキオネ,---,川島信, 2.0, 45, -18,   8, 7, 23.6, ⑬⑬, 9, 2,Ｅシｰジョリｰ, 74,太宰啓, 0.5, 67,  -8,  16,10, 48.2, ⑦⑨, 9,10,Ｂノｰザンキッズ, 72,藤岡佑, 1.3, 67,* 16, -13, 5, 10.6, ②②
10,10,Ｇハッピｰオｰラ, 37,高橋亮, 1.5, 43, -10,  -8,12,311.9, ⑩⑧,10, 5, ストライクリッチ,---,石橋守, 2.4, 43,* -7, -14, 9, 34.0, ②②,10,10,Ｊショウナンサリｰレ, 60,川島信, 0.9, 65, -17,* 20, 9, 40.7, ⑪⑩,10, 3,Ｆマイネルラファエロ, 69,長谷川, 1.3, 61,   8,  -6, 9, 44.0, ④④
11, 2,Ｌシンメイウラヌス, 15,長谷川, 1.7, 44, -11,  -5,11, 71.5, ⑪⑪,11, 8, ウォｰタｰスポｰト,---,秋山真, 2.8, 37, -11, -14,12,129.9, ③⑦,11, 6, ユウワン,---,鮫島克, 0.9, 64, -15,  19,12, 63.6, ⑩⑩,11,12,Ｋスリｰリクエスト, 60,上野翔, 2.8, 42,   3, -19,11,158.0, ⑦⑨
12, 4,Ｈヨドノドリｰマ, 37,松岡正, 1.9, 37,  -9, -15, 9, 66.1, ⑧⑧,12,10, フッチボルアレグレ,---,渡辺薫, 3.5, 12, -15, -19,11, 98.6, ⑨⑪,12, 4,Ｈナムラブｰム, 66,幸英明, 1.0, 66, -19,* 22,11, 56.8, ⑪⑫,,,,,,,,,,,,
,,,,,,,,,,,,13, 9, ワンダｰラピデス,---,太宰啓, 4.2,-44, -13, -33,13,252.9, ⑥⑨,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+22 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:+14 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-5),,,,,,,,,,,
"単勝:1,470円 複勝:03=460円 06=230円 05=120円 枠連:1,300円",,,,,,,,,,,,単勝:330円 複勝:04=140円 07=110円 13=230円 枠連:350円,,,,,,,,,,,,"単勝:520円 複勝:03=170円 09=180円 08=150円 枠連:1,370円",,,,,,,,,,,,"単勝:750円 複勝:05=200円 01=180円 07=120円 枠連:2,080円",,,,,,,,,,,
"馬連:5,820円 ワイド:03-06=1,340円 03-05=610円 05-06=290円",,,,,,,,,,,,馬連:430円 ワイド:04-07=180円 04-13=520円 07-13=410円,,,,,,,,,,,,"馬連:1,490円 ワイド:03-09=440円 03-08=350円 08-09=390円",,,,,,,,,,,,"馬連:2,770円 ワイド:01-05=630円 05-07=340円 01-07=360円",,,,,,,,,,,
"馬単:10,870円 3連複:2,880円",,,,,,,,,,,,"馬単:1,090円 3連複:1,100円",,,,,,,,,,,,"馬単:2,500円 3連複:1,530円 3連単:9,950円",,,,,,,,,,,,"馬単:5,870円 3連複:1,850円 3連単:17,180円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
