06年 5月20日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 5月20日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1300m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.6,,,,,■ 4R  芝3300m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  芝2400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.6,,,,,■10R  芝2000m 4歳上1000万(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-0.5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,秩父特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｂメダイユドｰル, 58,蛯名正,, 69,   5,*  3, 3,  4.4, ④④, 1, 8, マイネルオｰパｰ,,宗像徹,,,,, 2,  3.0,⑦④④, 1, 6,Ａミストラルクルｰズ, 79,藤田伸,, 82,   3,* 22, 2,  2.9,④④③, 1, 9,Ａグレｰトボヤｰジュ, 80,武豊  ,, 91,   9,* 26, 1,  1.6,⑥⑥⑤
 2, 6,Ｃデアリングワｰルド, 58,内田博, 0.1, 71,* 10,  -3, 1,  1.9, ①②, 2,13, アグネスハット,,田中剛, 0.2,,,, 1,  2.8,④③③, 2, 7,Ｅサインオブゴッド, 59,勝浦正, 0.3, 78,*  5,  13, 5, 13.1,①①①, 2, 2,Ｂカフェベネチアン, 80,蛯名正, 0.0, 89,  10,  20, 3,  6.5,③③③
 3,15,Ａアルマｰジ, 60,後藤浩, 0.3, 70,* 11,  -6, 2,  3.4, ②①, 3, 1, リキアイガイセン,,沢昭典, 1.5,,,,13,184.9,⑨⑧⑦, 3, 1,Ｈオｰプンセサミ, 58,武豊  , 1.0, 71,   2,  10, 3,  7.0,⑥⑦⑦, 3, 6,Ｃゼンスピリッツ, 78,内田博, 0.7, 81,   9,  11, 2,  3.6,③③③
 4,10,Ｄシャｰディｰペｰジ, 49,松岡正, 1.4, 57,*  8, -14, 6, 26.7, ②③, 4,12, ヒノデツｰトン,,五十嵐, 2.3,,,, 3,  6.7,①②②, 4, 9,Ｇトネノキング, 58,内田博, 1.3, 68,   2,   7, 8, 20.9,⑨⑨⑦, 4,11,Ｅシルキｰステラ, 73,北村宏, 0.9, 79,   9,  10, 5, 25.8,⑤⑤⑤
 5,11,Ｌトｰアアストラエア, 33,江田照, 1.6, 51,   3, -10, 8,100.9, ⑥⑤, 5, 2, ネオマエストロ,,林満明, 2.6,,,, 5, 10.1,⑥⑥⑥, 5, 3,Ｃバトルスタｰボウ, 60,後藤浩, 1.5, 67,   1,   7, 7, 18.1,⑨⑩⑩, 5, 7,Ｆタイムレスワｰルド, 71,横山典, 1.0, 77,   6,  14, 7, 38.4,⑧⑧⑧
 6,12,Ｍトウカイシャルマン, 32,田中博, 1.9, 33, -14,*  3,14,295.7, ⑭⑭, 6, 3, アｰトレｰタ,,山本康, 2.7,,,, 8, 30.5,④⑤⑤, 6, 2,Ｄソニックルｰラｰ, 59,蛯名正, 1.6, 64,   4,  -4, 4,  9.8,②③③, 6, 8,Ｄオｰルピュｰル, 74,藤田伸, 1.0, 77,   3,* 22, 4, 20.0,⑪⑪⑪
 7, 5,Ｅカシノロイヤル, 48,吉永護, 1.9, 47,   1, -11, 7, 67.3, ⑧⑧, 7,11, キャピタルゲイン,,蓑島靖, 2.8,,,,14,271.9,⑬⑩⑨, 7, 8,Ｊゴｰルデンミシエロ, 54,吉田豊, 1.6, 63,*  4,  -5, 9, 94.7,②②②, 7, 4,Ｈトウカイハッスル, 68,菊沢隆, 1.1, 76,   4,  16,10, 91.0,⑩⑩⑩
 8, 9,Ｊショコラグラッセ, 34,菊沢隆, 2.0, 43,  -2,  -9,12,235.1, ⑧⑨, 8,14, テイエムアラムシャ,,出津孝, 3.8,,,, 4,  6.7,②①①, 8, 5,Ｂクラフトミラｰジュ, 65,横山典, 2.3, 56,   4, -14, 1,  2.5,⑤④③, 8,10,Ｇペガサスファイト, 70,ボス  , 1.1, 76,   8,   8, 8, 56.2,⑦⑥⑤
 9,14,Ｉストロングフロｰラ, 36,北村宏, 2.1, 36, -10,* -1, 5, 20.7, ⑫⑬, 9,10, トｰセンメイザン,,大庭和, 4.5,,,, 7, 27.5,⑪⑪⑪, 9, 4,Ｉリワｰドオｰディン, 58,石崎隆, 2.4, 55,   2, -11, 6, 17.6,⑧⑦⑦, 9, 1,Ｉトウカイトニｰ, 67,柴田善, 2.1, 63,* 11, -17, 6, 28.9,①①①
10, 3,Ｇリネンパｰシャン, 41,南田雅, 2.3, 44,   3, -17,11,212.2, ⑥⑤,10, 4, スｰパｰヒｰロｰ,,平沢健, 4.6,,,,11,126.7,⑭⑫⑫,10,10,Ｆアラビックリｰダｰ, 58,大野拓, 2.4, 51,   2, -18,10,105.8,⑥④③,10, 5,Ｊマイネルポロネｰズ, 64,松岡正, 2.2, 62,   6,  -4,11,171.5,⑧⑧⑧
11,16,Ｆスイｰトシャッセ, 43,吉田豊, 2.3, 36,  -7,  -6, 9,178.9, ⑬⑫,11, 7, タイキサファリ,,横山義, 5.4,,,, 9, 88.5,⑪⑫⑬,,,,,,,,,,,,,11, 3,Ｋマルタカキラリｰ, 55,吉田豊, 2.3, 61,* 11, -18, 9, 73.9,②②②
12, 4,Ｈポディウム, 40,千葉直, 2.6, 39,   2, -22,13,251.5, ⑤⑤,12, 9, トウショウトリック,,江田勇, 5.5,,,,12,141.2,⑩⑨⑨,,,,,,,,,,,,,,,,,,,,,,,,
13, 7,Ｋサムシングオｰルド, 34,的場勇, 3.2, 27,  -6, -19,16,356.7, ⑩⑩,13, 6, パレスチャンピオン,,浜野谷, 8.9,,,, 6, 20.7,②⑦⑧,,,,,,,,,,,,,,,,,,,,,,,,
14, 8, スウェプトパｰティ,---,宗像徹, 3.6, 16, -17,  -8,15,335.8, ⑮⑮,14, 5, タイキリオン,,柴田未, 9.9,,,,10, 94.7,⑧⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,
15, 1, フシギフシギ,---,石崎隆, 3.8, 14, -17, -10,10,187.1, ⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,13, ユｰワシャルム,---,柴田善, 6.1,  1,  -5, -46, 4, 15.0, ⑩⑪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+18 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:重(指数:-6),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:良(指数:-2),,,,,,,,,,,
単勝:440円 複勝:02=120円 06=100円 15=120円 枠連:420円,,,,,,,,,,,,"単勝:300円 複勝:08=140円 13=140円 01=1,420円 枠連:260円",,,,,,,,,,,,"単勝:290円 複勝:06=140円 07=260円 01=230円 枠連:1,310円",,,,,,,,,,,,単勝:160円 複勝:09=100円 02=130円 06=100円 枠連:400円,,,,,,,,,,,
