06年12月 3日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年12月 3日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.5,,,,,■ 4R  ダ1800m 2 歳新馬 馬齢,,,,,,,,,,,,■ 7R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.2,,,,,■10R  ダ1800m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.6,,,,
 9, 5,Ｇケイアイフェザｰ, 42,後藤浩, 2.5, 27,  -9, -29, 2,  3.8,④④④, 9,12, サクセスイズハｰト,---,村田一, 5.3, 28, -14, -21,12,169.9,⑫⑬⑨, 9,14,Ｉダイワカｰメル, 56,穂苅寿, 1.9, 61,   9,  -9,12,129.5, ③③, 9,10,Ｂタイキヴァンベｰル, 83,小野次, 0.9, 72,  -7,  23, 4, 10.0,⑬⑪⑧
10, 3,Ｄテッシュｰヒカリ, 48,江田照, 2.5, 27, -12, -24, 5, 27.9,⑫⑨⑧,10, 7, ニッポニアニッポン,---,吉田隼, 6.9, 18, -12, -40,11, 65.3,⑧⑪⑨,10,13,Ｊオリオンザクロノス, 55,木幡初, 2.1, 57,   6,  -8, 8, 22.6, ⑥⑦,10, 3,Ｉメジロオｰエン, 73,吉田隼, 1.1, 70,  -8,  22,12, 85.0,⑪⑬⑬
11, 4,Ｏヒシホｰリｰ, 26,吉田隼, 3.3, 22, -14, -29,10,123.9,⑫⑫⑫,11, 9, ゴｰルドジェット,---,松岡正, 6.9, 19,  -9, -45, 6, 16.4,⑤⑥⑫,11, 1,Ａコウジンアルス, 73,小島太, 2.1, 56,   8, -12, 1,  3.7, ③④,11, 5,Ｋヒカルバロｰロ, 73,大野拓, 1.2, 69,  -8,  22, 8, 35.5,⑬⑮⑬
12, 6,Ｆグラマラスドｰル, 46,村田一, 3.7, 21, -14, -32, 8, 56.2,⑧⑬⑮,12,11, プラピシャス,---,塚田祥, 7.6,  7, -11, -51, 7, 24.1,⑩⑦⑨,12, 2,Ｏフリｰシンカｰ, 34,的場勇, 2.6, 48,   2, -12,16,254.5, ⑧⑪,12,13,Ｅワキノエクセル, 78,柴田善, 1.2, 65,  -6,  18, 3,  5.3,⑧⑧⑧
13,12,Ｊララバイ, 27,小島太, 3.8, 18, -12, -40,15,322.1,⑪⑦⑩,13,10, ロｰリエエンペラｰ,---,小林淳, 7.9,  6,  -9, -55,13,297.6,⑥⑤⑦,13, 6,Ｐタマモアｰク, 29,小野次, 2.7, 49, -11,   2,14,183.4, ⑮⑮,13, 8,Ｌウインレガｰト, 73,大西直, 1.7, 62,  -9,  18,13,127.8,⑩⑮⑯
14, 8,Ｎミサトシャｰプ, 26,高野和, 4.2, 16,*-10, -48,14,207.7,①①②,,,,,,,,,,,,,14, 9,Ｎリタｰンケｰプ, 39,南田雅, 3.0, 46,  -9,  -3,15,198.1, ⑬⑫,14, 9,Ｆリスティアダｰリン, 77,坂井英, 1.7, 60,  -8,  16,14,148.4,⑯⑬⑬
15,15,Ｋアイアムハッピｰ, 27,南田雅, 4.7, 16, -14, -41,16,396.6,⑧⑬⑯,,,,,,,,,,,,,15, 3,Ｈメジロアニマｰト, 58,田中剛, 3.7, 45,* 11, -28,10, 50.5, ①②,15,15,Ｃケイパブルバイオ, 81,二本柳, 1.9, 56,  -6,  11,10, 56.7,⑬⑧⑧
16,10,Ｐラズベリｰロｰズ,  8,小林淳, 4.9, 14, -12, -45,12,173.5,⑥⑪⑭,,,,,,,,,,,,,,,,,,,,,,,,,16,12,Ｏツルマルバクシン, 71,江田照, 4.0, 46,* -5, -11,16,243.3,④③⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+13 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-18 ﾚｰｽｱｶﾞﾘ指数:+23 馬場:良(指数:0),,,,,,,,,,,
"単勝:1,510円 複勝:16=200円 11=100円 13=150円 枠連:750円",,,,,,,,,,,,単勝:970円 複勝:03=230円 13=130円 01=480円 枠連:870円,,,,,,,,,,,,"単勝:370円 複勝:11=180円 08=1,680円 05=770円 枠連:1,000円",,,,,,,,,,,,単勝:380円 複勝:04=190円 14=670円 06=820円 枠連:880円,,,,,,,,,,,
馬連:760円 ワイド:11-16=290円 13-16=760円 11-13=210円,,,,,,,,,,,,"馬連:800円 ワイド:03-13=410円 01-03=2,070円 01-13=1,010円",,,,,,,,,,,,"馬連:21,800円 ワイド:08-11=3,620円 05-11=2,380円 05-08=17,570円",,,,,,,,,,,,"馬連:5,030円 ワイド:04-14=1,540円 04-06=2,290円 06-14=6,890円",,,,,,,,,,,
"馬単:3,010円 3連複:1,090円",,,,,,,,,,,,"馬単:2,460円 3連複:6,260円",,,,,,,,,,,,"馬単:30,870円 3連複:105,420円",,,,,,,,,,,,"馬単:6,360円 3連複:50,170円 3連単:199,140円",,,,,,,,,,,
■ 2R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.3,,,,,■ 5R  芝2880m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 8R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.7,,,,,■11R  芝1600m 3歳上ｵｰﾌﾟﾝ(牝) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-3.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾀｰｺｲｽﾞｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ａアｰビタｰ, 69,柴田善,, 57,*  9,*-14, 1,  1.7, ①①, 1, 6, ロｰレルスパｰク,,林満明,,,,, 2,  3.2,③③②, 1,14,Ａスパイン, 80,吉田隼,, 90,* 25,  -2, 1,  2.4, ②①, 1, 6,Ｈコスモマｰベラス, 77,後藤浩,, 90,  -2,* 30, 1,  3.0,⑦⑦④
 2, 5,Ｄイエロｰファイト, 44,後藤浩, 0.7, 46,   4, -17, 4, 16.5, ⑥⑥, 2, 7, ニシノジュエリｰ,,穂苅寿, 0.3,,,, 1,  2.2,⑥④⑥, 2, 4,Ｎサクラブライアン, 64,田中勝, 0.1, 77,  10,  13,12, 64.5, ⑩⑧, 2, 7,Ｆウイングレット, 78,田中勝, 0.3, 81,   0,  24, 3,  5.7,④⑤⑦
 3, 2,Ｊマイネルシｰワ, 30,塚田祥, 0.9, 40,  -3,*-14,11,122.4, ⑧⑧, 3, 1, ウエスタンリピｰト,,浜野谷, 0.3,,,, 4,  9.5,④④③, 3, 6,Ｃナイトアットオペラ, 75,田中博, 0.1, 75,  11,   8, 5, 12.4, ⑧⑤, 3,11,Ｃピサノグラフ, 84,塚田祥, 0.3, 80,  -4,* 25, 2,  4.3,⑪⑦⑦
 4, 1,Ｋロｰドルシファｰ, 28,江田照, 0.9, 44,   4, -19, 6, 27.6, ⑥⑦, 4,13, スズカウエスト,,北沢伸, 0.5,,,, 5, 16.0,④④⑤, 3, 8,Ｆレッドビｰムシチｰ, 72,小野次, 0.1, 79,  15,   8, 2,  3.9, ⑥⑥, 4, 5,Ｅピアチェヴォｰレ, 79,木幡初, 0.4, 74,  -3,  20, 6, 13.5,⑦⑤④
 5, 9,Ｂセレクトアゲン, 51,小野次, 1.0, 46,*  8, -23, 2,  3.0, ②②, 5, 5, ジョッシュ,,田中剛, 1.1,,,, 6, 18.5,①①①, 5, 3,Ｍダイイチミラクル, 65,大野拓, 0.2, 73,  10,   8,14,166.1, ⑧⑧, 5, 1,Ｊマルタｰズヒｰト, 76,武士沢, 0.6, 74,  -5,  22,13,105.1,⑩⑪⑩
 6,16,Ｌイチエイムサシ, 20,坂井英, 1.3, 42,   7, -25, 5, 26.5, ④④, 6,12, レッツゴｰアテネ,,金子光, 1.4,,,, 3,  6.9,⑨⑦⑦, 6,11,Ｄエアカエサル, 73,江田照, 0.5, 71,  -3,* 19,10, 57.8, ⑮⑯, 6, 2,Ｋシｰクレットコｰド, 75,松岡正, 0.6, 67,*  1,  13, 4,  8.3,②②②
 7,10,Ｉテンエイルンルン, 30,大庭和, 1.4, 38,  -6,*-14,16,343.2, ⑫⑬, 7,11, ブルｰデスティニｰ,,柴田未, 1.5,,,,10, 82.4,②②③, 7, 9,Ｐサｰジェナイト, 62,坂井英, 0.5, 71,  -3,* 19,16,313.8, ⑮⑬, 7, 4,Ｌプリモスタｰ, 75,吉田隼, 0.6, 66,*  0,  12,10, 36.2,②②②
 8, 3,Ｃコアレススイフト, 45,大西直, 1.6, 39,   7, -28, 3, 11.3, ④③, 8, 3, マダムウイナｰ,,白坂聡, 2.3,,,, 8, 28.0,⑧⑨⑩, 8, 7,Ｅスクリｰマｰ, 73,小島太, 0.6, 70,  16,  -5,13,130.8, ③④, 8,13,Ｄオｰゴンサンデｰ, 83,大野拓, 0.7, 75,  -7,  24, 8, 20.1,⑪⑬⑬
 9, 6,Ｆマイネルサテライト, 43,村田一, 1.6, 36,  -3, -19, 7, 36.1, ⑩⑪, 9, 2, グロｰリアスゲスト,,蓑島靖, 2.6,,,,11,117.9,⑥⑧⑧, 9, 5,Ｂポイントセブン, 76,柴田善, 0.7, 81,* 26, -12, 3,  5.4, ①②, 9,12,Ａフロムアップランド, 87,二本柳, 0.8, 69,  -7,  20,11, 40.9,⑪⑪⑪
10,13,Ｈプラｰトゥムレクス, 30,大野拓, 1.8, 35, -10,*-16,15,278.3, ⑭⑮,10, 8, デイトレｰダｰ,,大庭和, 2.6,,,, 9, 44.7,⑬⑬⑭,10, 1,Ｇレオカｰディナル, 70,村田一, 0.9, 69,  18,  -7,15,177.7, ③③,10, 8,Ｇライラプス, 78,柴田善, 0.8, 70,  -3,  19, 5, 11.2,⑨⑦⑦
11, 7,Ｐアルカンシェル,-49,松岡正, 1.9, 33,  -4, -21, 8, 49.7, ⑩⑩,11, 4, ワイズタイクｰン,,西谷誠, 2.8,,,, 7, 27.5,⑫⑫⑪,11,16,Ｌアイラブマキシマム, 66,木幡初, 0.9, 64,   5,   5,11, 63.7, ⑬⑬,11, 9,Ｂアドマイヤドレス, 84,大西直, 1.2, 59,  -4,  11, 9, 21.7,④⑦⑪
12,15,Ｎロｰレルバンチョｰ, -3,田中博, 2.0, 33, -11, -18,14,249.7, ⑭⑭,12,14, エプソムフォルテ,,平沢健, 2.8,,,,14,291.4,⑪⑩⑨,12,13,Ｈパレスエベレスト, 69,郷原洋, 1.1, 62,  10,  -3, 8, 26.8, ⑩⑩,12,10,Ｉプリティプリンセス, 77,村田一, 1.4, 57,*  0,   0, 7, 18.4,④②④
13,11,Ｇエイワンテｰスト, 41,小林淳, 2.3, 33,*  8, -35,10, 86.5, ②④,13,10, シルクリベラル,,水出大, 2.9,,,,12,194.8,⑨⑪⑪,13, 2,Ｋゼンノゴウシュウ, 68,後藤浩, 1.2, 61,   2,   3, 6, 17.9, ⑭⑬,13, 3,Ｍアヤパン, 68,坂井英, 2.0, 56,*  1, -10,12, 53.7,①①①
14,14,Ｍタイセイゴｰルド,  6,吉田隼, 2.3, 31,  -7, -23,12,230.0, ⑫⑫,14, 9, ジンデンバリュｰ,,鈴木慶, 4.1,,,,13,248.0,⑬⑬⑬,14,10,Ｊブライティアミラ, 68,武士沢, 1.6, 56,  15, -15, 9, 43.9, ⑥⑩,,,,,,,,,,,,
15,12,Ｅエスケｰビリｰヴ, 43,吉永護, 2.6, 18, -16, -17, 9, 74.9, ⑯⑯,,,,,,,,,,,,,15,12,Ｉスピンオフ, 69,松岡正, 1.9, 50,  10, -15, 4, 12.2, ⑩⑫,,,,,,,,,,,,
16, 4,Ｏカシノルドルフ,-14,二本柳, 2.7, 26,  -2, -30,13,241.2, ⑧⑧,,,,,,,,,,,,,16,15,Ｏレッドスプレンダｰ, 62,吉永護, 2.3, 48,  18, -29, 7, 21.7, ③⑥,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+19 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:+14 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:-2),,,,,,,,,,,
"単勝:170円 複勝:08=130円 05=360円 02=2,050円 枠連:730円",,,,,,,,,,,,単勝:320円 複勝:06=120円 07=140円 01=210円 枠連:390円,,,,,,,,,,,,"単勝:240円 複勝:14=100円 04=530円 06=180円 枠連:5,200円",,,,,,,,,,,,単勝:300円 複勝:06=120円 07=160円 11=130円 枠連:770円,,,,,,,,,,,
"馬連:1,110円 ワイド:05-08=530円 02-08=4,710円 02-05=13,240円",,,,,,,,,,,,馬連:420円 ワイド:06-07=210円 01-06=490円 01-07=540円,,,,,,,,,,,,"馬連:8,160円 ワイド:04-14=1,130円 06-14=330円 08-14=160円",,,,,,,,,,,,馬連:790円 ワイド:06-07=290円 06-11=240円 07-11=520円,,,,,,,,,,,
"馬単:1,410円 3連複:34,390円",,,,,,,,,,,,"馬単:750円 3連複:1,090円",,,,,,,,,,,,"馬単:9,050円 3連複:12,510円",,,,,,,,,,,,"馬単:1,300円 3連複:920円 3連単:3,650円",,,,,,,,,,,
■ 3R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.3,,,,,■ 6R  芝1600m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  ダ1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.4,,,,,■12R  芝2500m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,美浦特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｃクロスホｰリｰ, 51,郷原洋,, 57,* -1,  -2, 9, 28.2,①①①, 1,14, オペラブラｰボ,---,木幡初,, 43,*-27,  12, 1,  2.7,②②②, 1, 5,Ｆオヤマハリケｰン, 71,柴田善,, 81,   7,  13, 8, 22.0, ⑦⑦, 1, 4,Ｈタイムレスワｰルド, 64,塚田祥,, 78,  10,   9, 6, 17.3,⑥⑥⑤
 2, 9,Ｆマイネルオアシス, 47,塚田祥, 0.2, 53,* -3,  -3, 8, 14.6,②②②, 2, 9, ブレイブソニック,---,大西直, 0.2, 35,*-26,   8, 8, 21.5,①①①, 2, 6,Ｇグリｰンアラモｰド, 71,吉田隼, 0.1, 79,   6,  11, 3, 11.2, ⑦⑦, 2, 8,Ａピサノパテック, 76,田中勝, 0.2, 76,  12,   0, 1,  2.7,④④②
 3, 6,Ａクロコレｰヌ, 59,高橋智, 0.4, 56,  -5,   1, 1,  4.0,⑨⑥⑥, 3, 2, ダイワゴｰレム,---,柴田善, 0.3, 45, -32,* 15, 3,  5.8,⑨⑧⑧, 3, 8,Ａウエスタンウッズ, 82,的場勇, 0.2, 77,* 14,   1, 1,  2.6, ①①, 3, 1,Ｇバブルサウンド, 65,松岡正, 0.2, 77,   8,  13, 5, 16.1,⑧⑧⑦
 4, 8,Ｋゼンシンゼンレイ, 34,江田照, 0.4, 55,  -4,   0,10, 66.2,⑤⑤④, 4, 1, オウシュウヘイロｰ,---,大野拓, 0.5, 31, -31,   8, 5, 15.7,⑥⑤⑤, 4,10,Ｂミスタｰケビン, 76,塚田祥, 0.3, 77,* 12,   3, 2,  2.9, ②②, 4, 3,Ｂリキアイサイレンス, 76,後藤浩, 0.2, 77,   6,* 21, 2,  3.5,⑩⑩⑦
 5,14,Ｈウォｰタｰマｰク, 43,後藤浩, 0.5, 51,* -3,  -5, 5, 10.5,②③②, 5, 3, レオスマイル,---,江田照, 0.5, 32, -29,   8,10, 35.7,②③③, 5,15,Ｌディスパｰロ, 63,小島太, 0.3, 75,  -2,* 15, 7, 21.3, ⑭⑪, 5,10,Ｃペネトレｰタｰ, 73,吉田隼, 0.8, 71,   7,   9, 3,  4.5,⑨⑨⑩
 6, 2,Ｄニシノソウテン, 51,吉田隼, 0.6, 48,* -4,  -7, 4,  8.9,④③④, 6, 6, フレンドリｰマルス,---,村田一, 0.6, 45, -35,* 17, 7, 17.8,⑬⑪⑪, 6,11,Ｋチョウカイミッキｰ, 69,大西直, 0.4, 78,  10,   6,11, 43.0, ⑤⑤, 6, 7,Ｅサウザンブライト, 69,木幡初, 1.0, 69,  10,  -5, 9, 63.4,⑥⑦⑦
 7, 7,Ｂラッシュモア, 58,坂井英, 0.8, 53,  -8,   1, 3,  4.4,⑬⑪⑨, 7, 5, オウシュウサンデｰ,---,小林淳, 0.8, 33, -33,  11, 6, 16.8,⑬⑨⑧, 7,12,Ｄゼンノスカイブルｰ, 73,小林淳, 0.7, 75,* 13,   0, 9, 26.7, ②④, 7, 5,Ｉヤクモアクティヴ, 62,坂井英, 1.0, 69,  12, -12, 8, 51.2,④④⑤
 8,11,Ｇマイネルハヤト, 45,松岡正, 0.9, 49,  -7,  -3, 6, 11.5,⑦⑧⑦, 8,13, フロｰリスト,---,的場勇, 1.0, 20, -32,   0,11, 42.0,⑥⑤⑤, 7, 3,Ｈシュウザンコンドル, 70,小野次, 0.7, 74,  -1,  13, 6, 17.9, ⑭⑮, 8, 2,Ｆマイネルアンセム, 65,柴田善, 1.1, 68,  13, -15, 4,  5.4,②③①
 9, 5,Ｊマｰルロッソ, 35,二本柳, 0.9, 56, -11,*  6,13,190.4,⑭⑭⑪, 9,10, ダイレクトパス,---,塚田祥, 1.1, 25, -37,   8,14, 60.5,⑨⑪⑪, 9, 9,Ｃヤマノルドルフ, 74,松岡正, 0.9, 73,* 14,  -3, 5, 16.6, ②②, 9, 9,Ｄエプソムボス, 73,二本柳, 1.3, 66,* 14, -23, 7, 43.0,②②④
10,10,Ｎラインジュエル, 23,小林淳, 1.0, 48,  -7,  -3,14,279.1,⑨⑩⑨,10, 4, シャドウブｰケ,---,田中勝, 1.2, 24,*-28,  -5, 4, 11.4,②③③,10, 4,Ｎタイセイドラゴン, 54,江田照, 1.0, 71,   4,   6,14,105.8, ⑩⑨,10, 6,Ｊキタグニジョｰ, 58,小林淳, 1.8, 62,* 14, -31,10, 81.5,①①②
11, 1,Ｉキャサリンダイヤ, 36,木幡初, 1.1, 58, -14,*  9,11, 69.2,⑮⑮⑭,11,11, トウショウデュｰク,---,坂井英, 1.2, 25, -35,   8,12, 46.3,⑥⑪⑬,11,14, グラシアスワン,---,坂井英, 1.0, 72,   9,   1,13, 63.3, ⑤⑥,,,,,,,,,,,,
12,13,Ｍオｰシンブルドッグ, 31,大野拓, 1.1, 44,  -9,  -5,12,119.3,⑪⑪⑪,12, 8, ロｰドキャニオン,---,吉田隼, 1.3, 27, -39,  10, 2,  4.0,⑨⑭⑭,12,16, プロスパｰドン,---,村田一, 1.0, 71,   4,   6,15,113.4, ⑩⑪,,,,,,,,,,,,
13, 3,Ｌリワｰドスレイマン, 32,柴田善, 1.1, 49, -10,   0, 7, 11.8,⑪⑬⑪,13, 7, ダイワグリｰズ,---,松岡正, 1.3, 21, -31,  -1,13, 56.9,⑤⑤⑤,13,13,Ｅマグネティックマン, 71,田中博, 1.1, 67,  -6,  11,12, 52.6, ⑯⑯,,,,,,,,,,,,
14,15,Ｏデルマジョン, 22,田中博, 1.6, 37,  -7, -19,15,302.1,⑥⑥⑦,14,12, タイセイオスカｰ,---,後藤浩, 1.5, 19, -32,  -1, 9, 21.9,⑨⑨⑧,14, 2,Ｉイチライタッチ, 70,吉永護, 1.2, 69,   3,   5, 4, 14.9, ⑩⑭,,,,,,,,,,,,
15, 4,Ｅウインスラッシュ, 50,田中勝, 2.1, 38,  -7, -22, 2,  4.0,⑦⑧⑭,,,,,,,,,,,,,15, 1,Ｍジョリｰズジョｰ, 63,田中勝, 1.4, 67,   3,   3,16,193.7, ⑩⑪,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16, 7,Ｊプライベｰトエリア, 69,木幡初, 1.6, 65,   6,  -2,10, 27.1, ⑦⑩,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-18 ﾚｰｽｱｶﾞﾘ指数:+20 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:+12 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-2),,,,,,,,,,,
