06年 4月16日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 4月16日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1150m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.0,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.0,,,,,■ 7R  芝1800m 4歳上500万(牝) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:0.6,,,,,■10R  ダ1700m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.8,,,,
15, 1,Ｂウインディｰアロｰ, 51,田嶋翔, 4.2,  1,   3, -62, 6,  8.9, ④⑧,,,,,,,,,,,,,15,13,Ｏヒシファラオ, 38,勝浦正, 3.2, 31,  -2, -25,14,167.3, ⑪⑪,15, 5,Ｄドリｰムゲッタｰ, 69,赤木高, 2.7, 43,   3, -28,13, 33.9,③④②
16, 2,Ｈメイショウクラマ, 35,松田大, 4.3, -1,  -3, -57, 7, 20.0, ⑨⑩,,,,,,,,,,,,,16,16,Ｐハルジュンスイｰプ, 29,村田一,11.2,-87,   0, ---,16,264.8, ⑧⑪,16, 6,Ｐトｰホウフロｰラ, 51,村田一, 8.5,-25,   2, ---,16,181.7,④⑥⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:不良(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:重(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:重(指数:5),,,,,,,,,,,
"単勝:2,740円 複勝:12=730円 16=1,130円 08=300円 枠連:15,520円",,,,,,,,,,,,"単勝:610円 複勝:02=170円 01=200円 05=320円 枠連:1,270円",,,,,,,,,,,,単勝:230円 複勝:01=130円 11=250円 06=210円 枠連:590円,,,,,,,,,,,,単勝:650円 複勝:09=200円 04=180円 14=310円 枠連:420円,,,,,,,,,,,
"馬連:35,020円 ワイド:12-16=7,660円 08-12=2,080円 08-16=3,540円",,,,,,,,,,,,"馬連:1,340円 ワイド:01-02=530円 02-05=1,010円 01-05=980円",,,,,,,,,,,,馬連:880円 ワイド:01-11=410円 01-06=420円 06-11=960円,,,,,,,,,,,,"馬連:1,480円 ワイド:04-09=530円 09-14=1,180円 04-14=1,260円",,,,,,,,,,,
"馬単:84,180円 3連複:90,200円",,,,,,,,,,,,"馬単:2,910円 3連複:4,090円",,,,,,,,,,,,"馬単:1,220円 3連複:2,090円 3連単:6,090円",,,,,,,,,,,,"馬単:3,080円 3連複:5,290円 3連単:23,480円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
