06年 6月10日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 6月10日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.9,,,,,■ 4R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.7,,,,,■ 7R  芝1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.1,,,,,■10R  芝1200m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1.6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,知多特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ａケイアイシャｰプ, 60,武豊  ,, 58,* -7,*  5, 1,  1.7,②②②, 1,11,Ｋダブルアップ, 41,中舘英,, 73,* 11,  -1, 7, 13.4, ②②, 1, 9,Ｄマヤノガニｰシュ, 67,秋山真,, 75,   3,  11, 6, 17.4, ⑦③, 1, 2,Ｅサクラグッドラック, 74,岩田康,, 81,   8,  14, 7, 14.7, ③③
 2,10,Ｇキャッチアシｰフ, 42,上野翔, 0.1, 54,* -9,*  3, 8,139.0,④②①, 2, 4,Ｉキリシマハンタｰ, 47,上村洋, 0.3, 66,*  7,  -3, 9, 17.3, ③③, 2, 6,Ａアナナス, 77,岩田康, 0.1, 67,* 14,  -1, 4, 11.4, ②②, 2,13,Ｉリガｰドシチｰ, 70,福永祐, 0.2, 76,   8,  11, 8, 14.7, ③④
 3, 7,Ｅメイショウアマン, 43,幸英明, 0.2, 55,* -7,   3, 7, 73.2,①①②, 3,17,Ｃアソビゴコロ, 58,柴原央, 0.3, 59,  -5,*  9, 3,  6.9, ⑩⑧, 3, 2,Ｋボムシェル, 57,田島裕, 0.2, 65,* 15,  -4, 5, 14.1, ①①, 3,14,Ａテイエムポイント, 81,上村洋, 0.4, 72,  -2,  14, 9, 16.2, ⑦⑦
 4,14,Ｉトシザフジ, 37,鮫島良, 0.4, 53, -10,*  3, 9,187.2,⑥④④, 4,15,Ｆワンダｰタバスコ, 53,幸英明, 0.5, 64,*  9,  -7, 1,  3.7, ③③, 4, 1,Ｂボストンクｰラｰ, 74,武豊  , 0.2, 72,  -4,* 14, 1,  1.8, ⑨⑨, 4, 3,Ｂウエスタンウッズ, 77,武豊  , 0.4, 67,* 11,   2, 2,  4.1, ①①
 5, 1,Ｂブルｰミングスノｰ, 56,福永祐, 0.4, 54,* -8,   3, 2,  2.5,④④④, 5, 5,Ｇオメガトレンディ, 51,柴山雄, 0.6, 55,  -8,*  8,10, 22.3, ⑫⑩, 5,12,Ｊマルノサプライズ, 58,福永祐, 0.2, 71,  -2,  13, 2,  7.6, ⑨⑨, 5, 4,Ｃリッカバクシンオ, 76,池添謙, 0.4, 70,* 10,   5, 3,  6.6, ②②
 6, 8,Ｄアｰティストタッチ, 50,小林徹, 1.1, 49, -12,   2, 4, 19.6,⑫⑥⑦, 6, 9,Ｈサフランキセキ, 49,丸野勝, 0.9, 53,   1,  -6,11, 22.8, ⑥⑥, 6,18,Ｈタイセイガイア, 60,赤木高, 0.4, 63,   6,   2, 7, 18.5, ④⑥, 6, 6,Ｄボストンゴｰルド, 76,和田竜, 0.5, 74,   0,  15, 1,  4.1, ⑦⑩
 7, 2,Ｆマイスイｰトプラン, 42,本田優, 1.3, 47, -13,   2, 5, 23.8,⑩⑪⑨, 7, 3,Ｂモｰニングドレス, 59,武英智, 1.3, 45,  -8,  -3, 5,  9.8, ⑫⑪, 7,16,Ｉリキアイカザン, 60,武幸四, 0.4, 62,* 11,  -3,11, 52.4, ③③, 7, 7,Ｈマヤノジャハｰン, 73,柴山雄, 0.5, 74,  -8,* 19,11, 27.8, ⑬⑪
 8, 5,Ｌアリｰバビコｰ, 31,丸野勝, 1.4, 44, -11,  -2,13,272.5,⑧⑥⑥, 8,14,Ｑワンダｰノンブｰレ, 21,高野容, 1.3, 46, -15,*  3,14,231.4, ⑯⑰, 8, 3,Ｅテイエムオｰディン, 67,上野翔, 0.6, 68, -22,* 21, 9, 27.6, ⑰⑰, 8,10,Ｇミスホｰユｰ, 74,中村将, 0.5, 67,   1,   9, 5, 10.0, ⑤⑤
