06年 5月14日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 5月14日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.9,,,,,■ 4R  芝1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7.7,,,,,■ 7R  芝2200m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-3.7,,,,,■10R  芝1200m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.0,,,,
 9, 9,Ｇグラスビｰナス, 44,石橋脩, 0.9, 47,  -4,  -8, 8, 19.5, ⑦⑦, 9,14,Ｉジョプリンガｰル, 39,西田雄, 0.9, 44, -11,  -1,13, 69.9, ⑤⑤, 9,13,Ｐゼンノホワイト, 54,田中博, 1.4, 54,  -2,  -4,11, 29.9,⑪⑨⑨, 9, 4,Ｋクリノジャンファン, 56,武士沢, 0.9, 54,   0,  -2,11, 46.4, ⑮⑭
10, 4,Ａキシュウレグルス, 50,中舘英, 0.9, 50,*  5, -16, 1,  4.4, ②②,10, 6, ウェルカムフラワｰ,---,吉田隼, 1.3, 37, -16,  -2, 6, 18.2, ⑧⑦,10, 2,Ｂガッサングリｰン, 67,鮫島良, 1.6, 54,  -3,  -4, 3,  7.6,⑬⑩⑪,10,10,Ｌルルドウォｰタｰ, 53,長谷川, 1.2, 51,  14, -20,14, 52.9, ④⑦
11,10, ハルカッコ,---,鮫島良, 1.1, 41, -10,  -6,10, 30.3, ⑩⑪,11,15, ムチュウナノサ,---,中村将, 2.0, 29, -24,  -1,11, 50.6, ⑭⑬,11, 4,Ｍシルクバッカス, 57,江田勇, 2.0, 54,  -2,  -7, 5, 12.0,⑬⑫⑪,11,14,Ｍカゼノアルペジオ, 51,中村将, 1.2, 55,* 20, -26,10, 40.1, ②②
12, 2,Ｈチャｰムラブ, 37,内田博, 1.2, 43,  -6,  -9, 4,  6.7, ⑧⑨,12, 1, レッドチェリｰ,---,高橋亮, 2.0, 34, -24,   4,10, 43.9, ⑭⑮,12, 7,Ｏウインクポラリス, 56,高山太, 2.0, 54,  -2,  -5,15,261.3,⑪⑭⑬,12, 3,Ｐクｰデュパン, 35,石神深, 1.4, 46,   1, -11, 9, 39.2, ⑬⑭
13, 1,Ｊエンジェルハｰト, -7,鹿戸雄, 1.9, 34, -14,  -8,14,149.6, ⑬⑬,13,13,Ｌバイタルサイン, 21,菊沢隆, 2.0, 29, -16, -10,14,179.1, ⑪⑩,13,12,Ｋサンシｰズン, 60,野元昭, 2.2, 50,   1, -17,12, 36.0,⑤⑤⑦,13, 6,Ｊケイアイフォｰユｰ, 60,鈴来直, 1.4, 51,* 17, -26,15, 73.8, ③③
14,15, デザｰトヒｰト,---,中村将, 2.1, 27, -24,  -3,11, 80.7, ⑭⑭,14, 8,Ｊラブリｰテンシア, 33,高山太, 2.1, 31, -23,   1,15,237.9, ⑭⑮,14,16,Ｊニシノワカガシラ, 61,北村浩, 2.3, 49,  -2, -11,14, 91.2,⑩⑫⑬,14, 1,Ａネヴァフｰル, 70,小林淳, 1.5, 47,  12, -23, 5, 13.7, ④⑤
15,14, ビビ,---,小林淳, 2.9, 21, -25,  -8,13,136.1, ⑮⑮,15, 4, サニｰストレイン,---,中舘英, 2.4, 25, -20,  -9, 7, 21.8, ⑪⑫,15, 1,Ｎハイタイド, 56,中舘英, 2.9, 42,*  4, -37, 2,  6.4,①①①,15, 2,Ｃスタｰライトルビｰ, 66,石橋脩, 2.1, 39,  14, -34, 6, 20.0, ④⑤
,,,,,,,,,,,,16, 2,Ｋスプリングパレット, 26,大野拓, 4.4, -8, -26, -35,16,339.3, ⑬⑬,,,,,,,,,,,,,16, 5,Ｎブラックキｰラｰ, 50,内田博, 2.2, 30, -14,  -8,12, 49.3, ⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+14 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+14 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:3),,,,,,,,,,,
"単勝:480円 複勝:05=180円 08=3,260円 11=210円 枠連:2,360円",,,,,,,,,,,,"単勝:490円 複勝:05=250円 10=390円 11=330円 枠連:1,670円",,,,,,,,,,,,"単勝:240円 複勝:05=140円 03=1,000円 06=500円 枠連:1,310円",,,,,,,,,,,,単勝:270円 複勝:08=140円 12=170円 15=770円 枠連:300円,,,,,,,,,,,
"馬連:38,920円 ワイド:05-08=10,030円 05-11=410円 08-11=10,960円",,,,,,,,,,,,"馬連:4,890円 ワイド:05-10=1,250円 05-11=860円 10-11=1,750円",,,,,,,,,,,,"馬連:7,060円 ワイド:03-05=2,280円 05-06=1,150円 03-06=13,120円",,,,,,,,,,,,"馬連:640円 ワイド:08-12=300円 08-15=1,130円 12-15=1,990円",,,,,,,,,,,
"馬単:53,330円 3連複:51,360円",,,,,,,,,,,,"馬単:7,390円 3連複:13,770円",,,,,,,,,,,,"馬単:9,210円 3連複:56,310円",,,,,,,,,,,,"馬単:1,110円 3連複:4,900円 3連単:18,200円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.2,,,,,■ 5R  芝1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.1,,,,,■ 8R  ダ1800m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-2.3,,,,,■11R  芝2000m 4歳上1000万 ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,赤倉特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ａサンレイキング, 54,中村将,, 59,  -3,*  3, 2,  3.9,④③②, 1,12,Ａプレミアムボックス, 70,石橋脩,, 72,   6,*  6, 1,  2.1,   , 1,12,Ｆメテオグロｰリｰ, 61,内田博,, 66,   3,*  3, 1,  3.2,④⑥⑥, 1,14,Ｌフォルテベリｰニ, 74,中舘英,, 72,  -6,  22, 2,  5.0, ⑥③
 2, 9,Ｃダブルデュｰス, 53,丹内祐, 0.5, 55,  -5,*  3, 4,  6.2,⑦⑤⑦, 2,16,Ｈキャラメレ, 46,橋本美, 0.2, 71,* 10,   0, 9, 22.1,   , 2, 5,Ａスズカシャトル, 69,中村将, 0.3, 60,*  4,  -6, 3,  4.6,①①①, 2,12,Ｅゲットマイウェイ, 77,柴山雄, 0.0, 68,* -5,  19, 3, 11.6, ②②
 3,13,Ｂトウカイチｰフ, 54,吉田隼, 0.5, 56,  -4,*  2, 1,  3.8,⑨⑤⑤, 3, 3,Ｃアドマイヤルイス, 52,柴山雄, 0.3, 63,  -4,*  8, 3,  6.5,   , 3,10,Ｄカシノバズライト, 64,大野拓, 0.4, 60,   2,  -2, 4,  4.7,⑧⑥⑥, 3,15,Ｏニシノセレッソ, 63,石神深, 0.1, 70,  -7,  22, 9, 36.0, ⑩⑧
 4, 2,Ｄギャラクシｰキッド, 49,高山太, 1.2, 53,  -3,  -4, 6,  9.4,⑥⑤④, 4,11,Ｄヨシノヒメ, 50,吉永護, 0.4, 64,   6,   0, 8, 21.3,   , 4, 2,Ｊパワｰクレスト, 58,高橋亮, 0.7, 61,  -1,*  3,15,220.8,⑮⑭⑬, 4, 9,Ａエアフォルツァ, 82,武士沢, 0.1, 71,  -8,* 23,10, 36.9, ⑦⑧
 5,12,Ｇハギノグランハｰト, 46,鮫島良, 1.5, 49,  -6,  -4, 5,  7.9,⑪⑧⑦, 5, 7,Ｊホワイトポイント, 36,中村将, 0.5, 59,   4,  -4, 5, 15.6,   , 5,11,Ｎグロｰリｰサン, 55,長谷川, 0.8, 61,   3,  -4, 9, 33.6,⑧⑧⑥, 5, 8,Ｂジャッキｰテｰスト, 80,内田博, 0.2, 76,  -7,* 27, 1,  1.8, ⑩⑫
 6, 7,Ｊキングトップダンス, 44,田辺裕, 1.8, 48,  -5,  -6,10, 49.6,⑩⑧⑩, 6,14,Ｅマッキｰバクシン, 48,野元昭, 0.6, 60,   3,  -2, 4, 12.0,   , 6,15,Ｋトムプロスペリティ, 58,野元昭, 0.8, 60,   1,  -1,13,105.7,⑫⑩⑩, 6, 2,Ｈマルタカハｰモニｰ, 75,丹内祐, 0.3, 65,  -7,  19, 6, 16.4, ③⑥
 7, 6,Ｉマルタｰズグレｰド, 45,木幡初, 1.9, 49,  -7,  -3, 8, 24.2,⑪⑬⑪, 7, 5,Ｇピｰスプロテクタｰ, 46,鮫島良, 0.7, 55,   2,  -5, 6, 15.7,   , 7, 4,Ｃスマｰティコジｰン, 66,吉田隼, 1.0, 57,   1,  -5, 5, 21.1,⑫⑩⑩, 7,11,Ｆモニュメンタル, 76,大野拓, 0.4, 59,  -9,  15,11, 43.8, ⑤⑥
 8,10,Ｅジェットバニヤン, 48,大西直, 2.1, 47,* -1, -16, 7, 21.7,③②①, 8, 9,Ｆベルモントソナタ, 48,内田博, 0.7, 56,  -4,   1, 2,  4.5,   , 8,14,Ｂバンダムロッシ, 68,中谷雄, 1.0, 59,   2,  -5, 2,  4.4,⑧⑧⑥, 8, 4,Ｎトレオウオブキング, 73,伊藤直, 0.4, 70, -11,* 24,15,107.0, ⑭⑭
 9,11, クサｰルギレン,---,内田博, 2.3, 46,  -5, -12, 3,  5.9,⑦⑧⑦, 9, 8,Ｂナンゴクエンジェル, 63,水出大, 0.8, 54,   4,  -9, 7, 17.6,   , 9, 7,Ｍホッカイアムレット, 56,橋本美, 1.1, 58,   0,  -2,14,108.5,⑫⑭⑬, 9, 7,Ｉヤマニンスプラウト, 75,小林淳, 0.6, 61,  -9,  17,12, 64.8, ⑬⑫
10, 5,Ｋオｰウイナｰ, 43,小林淳, 2.9, 41,  -6, -15,13,287.7,⑪⑫⑪,10,15,Ｋユｰワクロノス, 34,吉田隼, 1.2, 43,  -8,  -7,12,108.0,   ,10, 3,Ｉタマモブシドウ, 59,菊沢隆, 1.3, 57,   1,  -5,10, 34.6,⑧⑬⑬,10, 1,Ｃジョリｰノエル, 77,木幡初, 0.6, 57,* -5,  10, 4, 12.6, ①①
11, 4,Ｈパスクア, 45,大野拓, 3.1, 36,* -2, -29, 9, 27.7,①①②,11,13,Ｎスノｰバレｰ, 28,中谷雄, 1.3, 45,  -4,  -8,10, 62.6,   ,11, 9,Ｈグッドエモｰション, 59,北村友, 1.3, 54,   0,  -8, 8, 29.3,⑦⑩⑩,11,13,Ｇアクトナチュラリｰ, 76,石橋脩, 0.6, 57,* -6,  11,14, 85.5, ③③
12, 1,Ｆハマノコンコルド, 46,橋本美, 4.4, 29,  -2, -38,11, 61.1,④③⑤,12, 6,Ｉラガｰフラッシュ, 42,北村友, 1.3, 43,  -1, -13,11, 93.5,   ,12, 8,Ｏテｰオｰドラゴン, 53,木幡初, 1.7, 54,*  5, -17,12, 64.8,②②②,12, 6,Ｄマｰブルバルダｰ, 77,長谷川, 0.7, 60,  -9,  17, 5, 14.1, ⑦⑩
13, 8, アズマストロング,---,中舘英,10.4,-15,  -5, -89,12,114.3,②⑧⑬,13, 4,Ｏナイアｰス, 27,佐藤聖, 2.0, 28,  -8, -20,14,277.2,   ,13,13,Ｇエムエスゴｰルド, 60,柴山雄, 1.8, 52,*  4, -16,11, 42.2,④③③,13,10,Ｍリンドｰロ, 73,五十嵐, 0.8, 66,  -9,  22, 7, 26.6, ⑭⑮
,,,,,,,,,,,,14, 1,Ｌプリヴェｰリング, 31,千葉直, 2.2, 23, -13, -20,13,236.8,   ,14, 6,Ｅケイドリｰム, 61,田辺裕, 2.3, 49,*  4, -21, 6, 24.2,⑥③③,14,16,Ｐニシノアレックス, 58,吉田隼, 0.9, 55,  -7,   7,16,227.4, ⑩③
,,,,,,,,,,,,15, 2,Ｐラッキｰマリｰザ,-32,柄崎将, 2.3, 18, -30,  -7,15,395.7,   ,15, 1,Ｌタムロブライアン, 57,佐藤聖, 3.0, 41,*  3, -30, 7, 28.0,②③③,15, 5,Ｊヘキレキ, 75,鮫島良, 0.9, 62, -12,  19, 8, 29.1, ⑯⑯
,,,,,,,,,,,,16,10,Ｍテイクザヘッド, 28,田中克, 2.7, 15, -11, -30,16,451.7,   ,,,,,,,,,,,,,16, 3,Ｋヤマニンアロンディ, 74,嘉藤貴, 1.0, 51,  -9,  10,13, 74.6, ⑦⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+17 馬場:良(指数:3),,,,,,,,,,,
"単勝:390円 複勝:03=190円 09=160円 13=150円 枠連:1,960円",,,,,,,,,,,,単勝:210円 複勝:12=130円 16=380円 03=200円 枠連:860円,,,,,,,,,,,,単勝:320円 複勝:12=140円 05=140円 10=180円 枠連:620円,,,,,,,,,,,,"単勝:500円 複勝:14=260円 12=410円 15=650円 枠連:2,020円",,,,,,,,,,,
"馬連:1,720円 ワイド:03-09=400円 03-13=600円 09-13=320円",,,,,,,,,,,,"馬連:1,710円 ワイド:12-16=660円 03-12=370円 03-16=1,690円",,,,,,,,,,,,馬連:760円 ワイド:05-12=330円 10-12=460円 05-10=440円,,,,,,,,,,,,"馬連:2,410円 ワイド:12-14=1,050円 14-15=2,360円 12-15=4,680円",,,,,,,,,,,
"馬単:3,010円 3連複:2,070円",,,,,,,,,,,,"馬単:2,290円 3連複:4,430円",,,,,,,,,,,,"馬単:1,230円 3連複:1,560円",,,,,,,,,,,,"馬単:4,100円 3連複:24,620円 3連単:102,030円",,,,,,,,,,,
■ 3R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.9,,,,,■ 6R  ダ1200m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-4.0,,,,,■ 9R  芝1400m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-3.6,,,,,■12R  芝1600m 4歳上500万(牝) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:1.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,五泉特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ａメイショウアンドレ, 64,内田博,, 55,*  4, -16, 1,  1.8,④②①, 1,14,Ａスマｰトエッジ, 64,柴山雄,, 68,   4,   5, 2,  4.3, ⑥⑤, 1, 9,Ａコスモジャイブ, 74,菊沢隆,, 75,* 11,   2, 1,  2.9, ①①, 1,13,Ｃコスモキララ, 70,長谷川,, 75, -10,* 28, 1,  3.3, ⑫⑫
 2, 7,Ｉブザムカレッサｰ, 44,野元昭, 0.6, 49,  -2,*-11, 9, 83.4,⑧⑤⑤, 2, 8,Ｆパｰプルコブラ, 61,内田博, 0.3, 63,  -4,*  9, 4,  7.2, ⑪⑪, 2, 4,Ｄミュｰジックホｰク, 65,中舘英, 0.3, 68,  -5,* 19, 2,  4.8, ⑪⑪, 2,12,Ｅマイネシャｰナ, 67,田辺裕, 0.1, 70,  -8,* 21, 7, 14.4, ⑩⑩
 3, 8,Ｈドレックセル, 50,村田一, 0.7, 47,*  4, -26, 4,  8.9,③②②, 3, 5,Ｇワンモアフリｰト, 61,中舘英, 0.4, 65,   5,   0, 5,  7.7, ④④, 3,11,Ｈクｰドゥシャンス, 59,吉田隼, 0.5, 64,  -2,   9, 7, 18.5, ⑥⑥, 3,11,Ａタイニｰモデル, 73,木幡初, 0.4, 63,  -6,  13, 3,  4.7, ⑥⑥
 4, 2,Ｃアインマｰル, 53,佐藤聖, 0.8, 45,  -7,* -8, 5, 10.9,⑬⑩⑦, 4, 6,Ｄシルクエレメント, 63,木幡初, 0.6, 61,  -2,   4, 3,  4.8, ⑨⑨, 4,14,Ｊアイオブザキング, 58,内田博, 0.7, 66,   3,   2, 4,  5.7, ④③, 4, 2,Ｆロｰリｰポｰリｰ, 67,柴山雄, 0.6, 57,* -2,   2, 5,  8.1, ②②
 5, 1,Ｄマイネルマズラｰ, 52,鮫島良, 0.8, 42,*  3, -31, 2,  5.3,①①②, 5,12,Ｉサザｰランドシチｰ, 60,岩部純, 0.6, 60,  -3,   5,14,204.2, ⑪⑪, 5,15,Ｂミスズブライト, 72,中村将, 0.9, 58,*  5,  -9, 3,  5.6, ②②, 5, 7,Ｋビコｰグレイス, 56,大西直, 0.6, 64, -10,  18, 8, 32.2, ⑫⑫
 6, 9,Ｅタケノフェロｰ, 51,千葉直, 0.8, 43,  -3, -18, 3,  8.2,⑤⑤⑤, 6,11,Ｂマヤノダズラｰ, 64,畑端省, 0.7, 61,   5,  -3, 1,  3.7, ④⑤, 6,13,Ｅグランデゴｰル, 60,小林淳, 0.9, 61,  -3,   7, 8, 30.8, ⑨⑨, 6,10,Ｂニホンピロブリュレ, 71,村田一, 0.7, 57,  -5,   7, 6, 10.6, ⑤⑥
 7,13,Ｋマイスイｰトロｰド, 37,北村友, 1.0, 40,*  2, -33, 6, 16.4,②②②, 7, 7,Ｈビｰビｰパンチ, 61,丹内祐, 0.7, 57,  -7,*  6, 9, 26.8, ⑬⑭, 7, 8,Ｎカナハラコマンダｰ, 55,大野拓, 1.0, 57,   2,  -6,14,112.2, ④⑤, 7, 8,Ｈミスズワｰルド, 61,大野拓, 0.8, 57,  -5,   6, 9, 44.2, ⑥④
 8, 3,Ｂロｰテロｰゼ, 54,吉田隼, 1.1, 42,  -5, -16, 7, 18.0,⑩⑧⑦, 8, 3,Ｃシルクヒュｰジ, 63,中村将, 0.9, 58,*  6,  -8, 7, 18.9, ②②, 8, 2,Ｇキャンベラシチｰ, 59,石橋脩, 1.0, 59,  -8,* 11,10, 44.8, ⑭⑭, 8, 5,Ｊコスマグレｰス, 60,菊沢隆, 1.1, 54,  -9,   7,10, 97.4, ⑩⑩
 9, 5,Ｇダイワアスカロン, 50,武士沢, 1.4, 42,  -6, -14, 8, 45.2,⑫⑫⑩, 9, 2,Ｌチョウカイトップ, 56,石橋脩, 1.0, 58,   1,  -3,11, 63.0, ⑦⑦, 9,16,Ｆオリエンタルブロｰ, 60,黛弘人, 1.2, 52, -13,* 11,16,305.8, ⑯⑯, 9, 4,Ｇエグゼリｰナ, 65,内田博, 1.1, 49,* -2,  -5, 2,  4.2, ②②
10, 6,Ｆダイワアルテミス, 51,石神深, 1.7, 38,  -6, -17,11,198.9,⑪⑬⑬,10,15,Ｅタイセイドラゴン, 61,吉田隼, 1.0, 55,  -6,   2, 8, 20.6, ⑬⑪,10, 6,Ｃステキナブロンコ, 67,丹内祐, 1.2, 54,  -8,   5, 5,  9.7, ⑬⑫,10, 3,Ｄマコトジョワイユｰ, 69,鮫島良, 1.2, 51,  -7,   3, 4,  7.7, ⑥⑥
11,12,Ｍラフェニｰチェ,-27,柄崎将, 2.2, 32,  -4, -30,12,239.0,⑨⑩⑩,11, 1,Ｋエイシンブラボｰ, 57,長谷川, 1.1, 59,*  8, -10,10, 35.5, ①①,11, 7,Ｍカイシュウハヤブサ, 55,嘉藤貴, 1.4, 54,  -3,  -1,11, 80.9, ⑨⑨,11, 6,Ｍエムティウイｰル, 39,中村将, 1.2, 52,  -6,   1,13,208.0, ⑨⑥
12, 4,Ｌセレサボニｰタ, 34,高山太, 2.2, 31,  -4, -31,13,411.0,⑥⑧⑩,12,10,Ｎバｰニングサマｰ, 53,鹿戸雄, 1.5, 52,  -2,  -5,12, 87.2, ⑨⑨,12, 1,Ｉブライダルフラワｰ, 59,西田雄, 1.5, 53,   0,  -7,13,112.0, ⑥⑥,12, 9,Ｉリキアイノキセキ, 60,西田雄, 1.5, 46,  -5,  -5,11,106.1, ④④
13,11,Ｊチェッキｰナ, 40,中村将, 3.6, 13,  -4, -57,10,126.5,⑦⑦⑨,13,13,Ｏアイファｰボｰイ, 45,小林淳, 1.9, 45, -11,   0,15,517.2, ⑮⑮,13,12,Ｋマイネルエザット, 57,柴山雄, 1.6, 53,   1,  -8, 6, 15.2, ⑥⑥,13, 1,Ｌシルクルフラン, 47,鹿戸雄, 2.8, 24,*  0, -33,12,128.2, ①①
,,,,,,,,,,,,14, 9,Ｊワンダｰタイトル, 58,大野拓, 2.2, 44,*  4, -20, 6, 15.3, ②②,14, 5,Ｌイッテン, 57,水出大, 1.9, 44, -12,  -1, 9, 43.9, ⑮⑭,,,,,,,,,,,,
,,,,,,,,,,,,15, 4,Ｍリンガスゲｰム, 56,西田雄, 3.1, 38,   3, -24,13, 98.4, ⑦⑦,15, 3,Ｏエポックジンク, 52,田中克, 2.5, 35,  -7, -16,12, 93.5, ⑪⑫,,,,,,,,,,,,
