06年11月19日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年11月19日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.0,,,,,■ 4R  ダ1200m 2 歳新馬 馬齢,,,,,,,,,,,,■ 7R  ダ1400m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0.1,,,,,■10R  芝2200m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2.9,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,古都ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｂビｰチブリｰズ, 53,武豊  ,, 68,*  0,*  3, 1,  1.6, ①①, 1,11, ロｰランバｰク,---,飯田祐,, 52, -15,*  3, 6, 19.7, ⑥⑥, 1, 9,Ｂビッグアラミス, 72,秋山真,, 70,   2,*  8, 1,  3.3, ⑧⑧, 1, 2,Ｇバイロイト, 78,福永祐,, 80,  -1,* 21, 4,  7.2,③④③
 2,14,Ｈエｰティｰアイン, 38,石橋守, 0.4, 63,* -2,*  1, 7, 47.1, ②②, 2,10, ムファルメ,---,幸英明, 0.1, 49, -13,   0, 1,  3.0, ④⑤, 2, 4,Ｃスティリスタ, 72,ルメｰ, 0.1, 73,*  7,   0, 2,  3.6, ②②, 2, 7,Ａトウカイエリｰト, 86,赤木高, 0.2, 73,  -2,  17, 3,  5.2,⑥⑤③
 3, 8,Ｄグロｰスベルベット, 48,高井彰, 0.4, 64,  -4,*  3, 4, 17.8, ④④, 3, 4, ノｰスエスパｰ,---,赤木高, 0.4, 43,* -9,  -7, 8, 74.8, ①①, 3, 8,Ｄアグネスハッピｰ, 69,安藤勝, 0.2, 67,   0,*  8, 4,  6.1, ⑪⑩, 3, 4,Ｋエリモエクスパイア, 75,佐藤哲, 0.2, 75,  -1,  18, 1,  2.9,⑪⑦③
 4,16,Ｃコパノタイマネ, 51,幸英明, 1.3, 51,  -6,  -4, 2,  3.9, ⑤⑥, 4, 7, レンデフルｰル,---,生野賢, 0.4, 53, -26,* 10, 2,  3.8, ⑭⑫, 4,16,Ｇウイングスオブヒロ, 61,四位洋, 0.3, 66,  -1,*  9, 7, 21.3, ⑫⑪, 4, 8,Ｊファイトクラブ, 76,蛯名正, 0.2, 77,  -3,* 20, 5, 12.7,⑨⑦⑩
 5, 3,Ｉエｰシンエムシｰ, 38,小牧太, 1.6, 46,  -5,  -8, 5, 26.8, ⑤⑤, 5,14, バンビｰナココ,---,佐藤哲, 0.5, 42,*-10,  -7, 4,  4.9, ③③, 5,11,Ａマイグロｰリアス, 73,角田晃, 0.5, 66,   3,   1, 3,  4.8, ⑦⑤, 5, 1,Ｉアｰスクリスハｰン, 76,野元昭, 0.3, 71,  -4,  16, 8, 18.1,③⑦③
 6, 2,Ｌニホンピロマナツ, 36,小林徹, 1.8, 44,  -8,  -7,11,192.6, ⑦⑦, 6, 6, オｰトクレｰル,---,岩田康, 0.8, 47, -29,*  8, 3,  4.3, ⑮⑮, 6, 5,Ｆアサクサアンデス, 62,武豊  , 0.5, 69,*  7,  -2, 5, 11.5, ②②, 6, 6,Ｂトウカイラブ, 82,幸英明, 0.3, 81,  -5,* 24,10, 36.1,⑫⑫⑫
 7, 9,Ａニシノヴァネッサ, 56,四位洋, 1.8, 43,* -1, -14, 3,  5.9, ②②, 7,15, テイエムスナイパｰ,---,酒井学, 1.0, 37, -14,  -8, 7, 29.6, ⑥⑥, 7, 2,Ｉメイショウヒミコ, 58,飯田祐, 1.4, 62,*  8, -13,10, 61.6, ①①, 7,10,Ｆウォｰライクトニｰ, 78,藤田伸, 0.3, 73,  -4,  18, 7, 17.6,⑨⑪⑩
 8,11,Ｅナムライシス, 44,柴山雄, 1.9, 43,  -9,  -7, 6, 43.2, ⑦⑨, 8, 3, コｰルサイン,---,川島信, 1.1, 36, -11, -12,14,198.4, ④③, 8,10,Ｎヒミノクリミナル, 50,松岡正, 1.4, 57,   0,  -2,15,163.3, ⑫⑫, 8, 3,Ｃトウカイワイルド, 81,長谷川, 0.4, 72,  -2,  17, 2,  4.6,⑥⑤⑧
 9, 7,Ｋハッピｰチケット, 38,佐藤哲, 1.9, 44, -12,  -4,12,192.9, ⑩⑨, 9, 9, ジョイフルタイム,---,船曳文, 1.4, 31, -19, -10,11, 98.7, ⑧⑨, 9, 3,Ｊプリンセスデザイア, 55,福永祐, 1.5, 58,   5, -10, 8, 37.3, ④⑤, 9,12,Ｄマヤノスタｰダム, 79,松岡正, 0.6, 62,  -3,  11, 6, 12.7,⑧⑦⑧
10, 6,Ｆクルム, 43,鮫島良, 1.9, 42,  -9,  -9, 8, 98.7, ⑦⑦,10, 8, ラキシスマキ,---,長谷川, 1.5, 32, -18,  -9,10, 89.4, ⑧⑧,10,13,Ｍナリタバクシン, 54,田島裕, 1.6, 56,   3,  -8, 6, 19.4, ⑧⑧,10,11,Ｅマｰブルバルダｰ, 79,秋山真, 0.6, 58,*  1,  -2, 9, 28.2,②②①
11, 5,Ｎキシュウヒマワリ, 31,菊地昇, 2.0, 44, -16,  -2,10,177.7, ⑬⑪,11, 1, スリジェ,---,小牧太, 1.5, 32, -22,  -5, 9, 79.3, ⑪⑪,11, 1,Ｋアドマイヤシェイク, 55,芹沢純, 1.7, 57,   6, -13,16,198.6, ④⑤,11, 5,Ｈダイタクアルビン, 77,石橋守, 0.6, 60,  -3,   8,12, 64.2,③③③
12, 4,Ｇヨドノドリｰマ, 41,船曳文, 2.2, 40, -20,  -2,13,227.8, ⑭⑭,12, 5, ジルサンダｰ,---,角田晃, 1.6, 31, -24,  -4,12,130.1, ⑫⑫,12,12,Ｅメイショウセレット, 68,橋本美, 1.7, 52,  -4,  -1,11, 81.5, ⑮⑭,12, 9,Ｌテイエムテンライ, 69,小池隆, 0.9, 59,*  2,  -6,11, 60.5,①①②
13,12,Ｍビクトリアダンス, 32,南井大, 2.5, 36, -12, -10,14,247.7, ⑩⑬,13,13, マイプライド,---,福永祐, 1.6, 34,* -9, -19, 5, 14.2, ②②,13,14,Ｈサクセスキｰワｰド, 61,藤田伸, 1.7, 57,   6, -13, 9, 38.3, ④④,,,,,,,,,,,,
14,15,Ｊテイエムノゾミ, 38,佐久間, 3.0, 32, -14, -14,16,443.2, ⑩⑪,14,12, サンシャインクイン,---,金折知, 2.5, 24, -18, -19,13,144.4, ⑧⑨,14, 6,Ｏエイシンフタイテン, 39,野元昭, 1.8, 52,  -5,   0,12,105.5, ⑮⑭,,,,,,,,,,,,
15, 1,Ｏミスワンダフル, 17,川島信, 3.5, 28, -20, -13, 9,118.7, ⑭⑮,15, 2, テイエムフラッパｰ,---,上野翔, 3.8,-29, -26, -28,15,212.3, ⑫⑫,15, 7,Ｐシｰグランプリ, 38,北村友, 2.0, 48,  -5,  -6,14,127.9, ⑭⑭,,,,,,,,,,,,
16,13,Ｐセフティｰフロｰラ, 16,秋山真, 4.0, 24, -24, -14,15,297.9, ⑯⑯,,,,,,,,,,,,,16,15,Ｌパリカバザｰル, 54,高田潤, 2.2, 49,   1, -12,13,119.6, ⑩⑫,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:稍重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:稍重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:稍重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:0),,,,,,,,,,,
"単勝:160円 複勝:10=130円 14=640円 08=230円 枠連:2,660円",,,,,,,,,,,,"単勝:1,970円 複勝:11=420円 10=150円 04=960円 枠連:2,380円",,,,,,,,,,,,単勝:330円 複勝:09=130円 04=140円 08=160円 枠連:590円,,,,,,,,,,,,"単勝:720円 複勝:02=240円 07=170円 04=140円 枠連:1,350円",,,,,,,,,,,
"馬連:3,780円 ワイド:10-14=1,110円 08-10=390円 08-14=4,000円",,,,,,,,,,,,"馬連:1,880円 ワイド:10-11=760円 04-11=6,510円 04-10=2,260円",,,,,,,,,,,,馬連:630円 ワイド:04-09=280円 08-09=310円 04-08=410円,,,,,,,,,,,,"馬連:2,090円 ワイド:02-07=730円 02-04=480円 04-07=330円",,,,,,,,,,,
