06年 9月 9日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 9月 9日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.4,,,,,■ 4R  ダ1000m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.5,,,,,■10R  ダ1700m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1.8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12, 8,Ｊデｰトリッヒ, 48,小坂忠, 1.6, 43,* -8, -13,13,158.3,①②②,12, 8,Ｈゲイリｰリボルバｰ, 72,幸英明, 2.0, 63,  -6,  15,12, 57.3,⑮⑬⑫
,,,,,,,,,,,,,,,,,,,,,,,,13,11,Ｐセフティｰマッハ, 30,池添謙, 1.7, 48, -19,  12,12,157.9,⑱⑰⑭,13, 1,Ｐゴｰルドリｰズン, 59,船曳文, 3.0, 47,  -8,   1,14,209.6,⑨⑩⑫
,,,,,,,,,,,,,,,,,,,,,,,,14, 6, ワｰルドフェイマス,---,石橋守, 2.1, 36, -14,  -7,14,192.6,⑪⑪⑩,14, 5,Ｂラブイズゴｰルド, 77,熊沢重, 3.0, 51,  -3,  -4,11, 52.3,④⑥⑤
,,,,,,,,,,,,,,,,,,,,,,,,15, 1,Ｉバロッサバレｰ, 48,イネス, 2.8, 16, -12, -22, 8,123.8,⑦⑧⑩,15,11,Ｏミッキｰワン, 65,長谷川, 3.0, 49,  -6,   1,15,283.8,⑪⑩⑩
,,,,,,,,,,,,,,,,,,,,,,,,16, 3,Ｏマルブツファイタｰ, 32,幸英明, 3.4, 15, -18, -18, 6, 71.8,⑭⑮⑯,16,16,Ｎカシノコｰルミｰ, 67,西原玲, 3.2, 51,* -3,  -8,16,293.3,②③⑤
,,,,,,,,,,,,,,,,,,,,,,,,17,14,Ｑカルストンアナｰド, 24,酒井学, 3.6,  7, -18, -19,17,448.6,⑮⑯⑱,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18,17,Ｍエスペラｰダ, 41,上村洋, 3.7,-26, -14, -30,11,151.0,⑦⑪⑭,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-10),,,,,,,,,,,,ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:稍重(指数:-9),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+17 馬場:良(指数:-10),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+20 馬場:良(指数:-10),,,,,,,,,,,
"単勝:300円 複勝:02=140円 05=230円 04=110円 枠連:2,090円",,,,,,,,,,,,"単勝:560円 複勝:09=140円 01=170円 02=100円 枠連:4,170円",,,,,,,,,,,,単勝:150円 複勝:09=100円 13=120円 02=780円 枠連:170円,,,,,,,,,,,,"単勝:820円 複勝:09=300円 10=160円 06=150円 枠連:2,110円",,,,,,,,,,,
"馬連:1,510円 ワイド:02-05=400円 02-04=190円 04-05=560円",,,,,,,,,,,,"馬連:2,850円 ワイド:01-09=450円 02-09=150円 01-02=210円",,,,,,,,,,,,"馬連:190円 ワイド:09-13=140円 02-09=1,210円 02-13=2,990円",,,,,,,,,,,,"馬連:2,160円 ワイド:09-10=930円 06-09=870円 06-10=410円",,,,,,,,,,,
"馬単:1,650円 3連複:1,160円",,,,,,,,,,,,"馬単:4,960円 3連複:640円",,,,,,,,,,,,"馬単:270円 3連複:3,730円",,,,,,,,,,,,"馬単:4,790円 3連複:3,360円 3連単:25,630円",,,,,,,,,,,
■ 2R  芝1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.5,,,,,■ 5R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.4,,,,,■11R  芝2000m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-3.6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,朝日ﾁｬﾚﾝｼﾞｶｯﾌﾟ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｆマイネルソリスト, 40,武豊  ,, 54, -15,* 11, 1,  2.3,③③③, 1,10, イイデゴｰル,---,本田優,, 53,  -4,  -3, 1,  1.9, ③②, 1,13,Ｂエイシンイｰデン, 68,福永祐,, 81,*  8,* 10, 4,  5.2, ②②, 1, 4,Ｄトリリオンカット, 83,和田竜,, 81,   4,  20, 7, 30.9,③④③
 2, 1,Ａスナｰクトモクン, 61,和田竜, 0.2, 42,* -9,  -4, 2,  2.7,①①①, 2, 4, ハニｰダンサｰ,---,渡辺薫, 0.3, 58, -23,* 11, 7, 20.6, ⑥⑤, 2, 5,Ｆレジｰナガｰル, 60,岩田康, 0.3, 75,*  9,   6, 1,  4.4, ①①, 2,11,Ｃコンゴウリキシオｰ, 85,岩田康, 0.0, 77,* 10,  12, 1,  2.2,①①①
 3, 8,Ｂワキノハクオウ, 46,岩田康, 0.2, 61, -18,* 17, 5, 21.9,⑥⑥⑤, 3, 6, テイエムシップウ,---,和田竜, 0.9, 35,* -3, -20, 6, 16.2, ②①, 3, 2,Ｋキｰレタｰ, 55,太宰啓, 0.7, 67,*  5,   3, 7, 24.4, ③③, 3, 8,Ｅケイアイガｰド, 81,池添謙, 0.1, 85,   3,* 24, 4,  8.6,⑨⑨⑨
 4, 2,Ｃメイショウエグル, 43,池添謙, 0.4, 41, -13,   0, 3,  5.1,②②②, 4, 1, テイエムサプライズ,---,上村洋, 1.5, 25, -21, -13, 8, 37.6, ⑤⑥, 4,12,Ａゴｰルドイモン, 69,和田竜, 0.8, 68,   3,   4, 2,  4.5, ④④, 4,12,Ａスズカフェニックス, 96,武豊  , 0.2, 87,   0,* 26, 2,  3.0,⑫⑫⑪
 5, 6,Ｈスズカストロング, 34,生野賢, 1.3, 32, -17,  -6, 8, 45.7,④④④, 5,11, ストｰムコｰルド,---,北村友, 1.8, 20, -26, -15,10, 61.1, ⑥⑦, 5, 3,Ｍフサイチセイシロウ, 54,田中克, 1.1, 60,  -2,   2,11, 40.5, ⑥④, 5, 3,Ｈツルマルヨカニセ, 75,小牧太, 0.3, 81,   5,  20, 8, 31.4,⑤⑥⑤
 6, 7,Ｄテイエムヒリュウ, 42,南井大, 1.4, 36, -24,   7, 6, 31.8,⑩⑩⑩, 6, 3, シリウストウショウ,---,池添謙, 1.8, 23, -28,  -8, 4, 12.5, ⑧⑧, 6, 4,Ｅフｰバｰダム, 62,赤木高, 1.2, 62,  -2,   3, 5,  7.5, ⑥⑥, 6, 9,Ｇブラックタイド, 77,幸英明, 0.5, 74,   4,  16, 3,  6.7,⑨⑥⑦
 7,12,Ｇキングケイザンオｰ, 35,長谷川, 1.6, 30, -22,   0, 9,150.3,⑧⑧⑦, 7, 7, パｰプルジェット,---,赤木高, 1.8, 21, -29,  -9,11,131.1, ⑧⑧, 7, 1,Ｌラスカルデュｰク, 54,幸英明, 1.3, 58,  -5,   2,10, 38.2, ⑨⑥, 7, 6,Ｆタイガｰカフェ, 78,イネス, 0.7, 65,*  7,   1, 9, 39.0,③②②
 8, 4,Ｉオｰスミエトワｰル, 18,熊沢重, 1.8, 30, -17, -12, 7, 41.7,④④⑤, 8, 9, シゲルエファリスト,---,幸英明, 2.4, 12, -33, -16, 3,  6.1, ⑩⑩, 8, 9,Ｇメイショウディオ, 58,角田晃, 1.5, 58, -12,*  7,13, 56.0, ⑫⑫, 8, 7,Ｉマｰブルバルダｰ, 73,熊沢重, 0.7, 68,   3,  11,10, 92.5,⑦⑤⑤
 9,10,Ｅグランプリサクセス, 42,福永祐, 2.0, 28, -20, -11, 4,  8.8,⑥⑥⑦, 9, 2, ゼンノマグニｰト,---,武豊  , 2.6,-32, -11, -39, 2,  4.1, ④④, 9,14,Ｃメジロドルフィン, 64,北村友, 1.5, 53,   0,  -3,12, 54.7, ④⑥, 9,10,Ｂエイシンニｰザン, 91,石橋守, 0.8, 67,   3,  11, 5, 20.5,⑤⑥⑦
10, 5,Ｌロｰランバロｰ,-31,飯田祐, 2.0, 26, -22,  -6,11,192.8,⑧⑧⑦,10, 5, エリモディアナ,---,高橋亮, 3.7,-83,*  0, -65, 5, 16.0, ①②,10,15,Ｄキｰゴｰスルｰ, 63,上野翔, 1.6, 52, -10,   1, 9, 33.4, ⑪⑩,10, 2,Ｊアルスブランカ, 73,渡辺薫, 1.0, 66,   1,  12,12,186.5,⑨⑩⑨
11, 9,Ｋラガｰフレックス,  1,鮫島良, 2.9,  3, -25, -16,10,189.5,⑩⑩⑩,11, 8, ウインドボｰイ,---,小牧太, 8.2, 8.2---, -34, ---, 9, 56.9, ⑩⑪,11, 8,Ｈインテリアワｰド, 58,小牧太, 1.8, 50,  -3,  -4, 3,  4.7, ⑥⑨,11, 1,Ｋサクラゲイル, 69,佐藤哲, 1.2, 63,   1,   9,11,166.9,⑦⑩⑪
,,,,,,,,,,,,,,,,,,,,,,,,12,16,Ｏキンシベガ, 52,熊沢重, 2.1, 48,  -7,  -3,16,122.5, ⑩⑩,12, 5,Ｌメジロマイヤｰ, 64,秋山真, 1.5, 62,*  6,  -5, 6, 25.1,②③③
,,,,,,,,,,,,,,,,,,,,,,,,13, 6,Ｉブイヘネシｰ, 57,池添謙, 2.1, 49, -15,   2, 8, 29.2, ⑭⑭,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14,10,Ｊハｰドムｰン, 57,中村将, 2.3, 43, -13,  -3,15,112.4, ⑫⑬,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15,11,Ｐメイショウベンケイ, 42,岩崎祐, 2.4, 46, -28,*  8,14, 59.7, ⑯⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16, 7,Ｎウインザタロｰ, 54,鮫島良, 2.5, 40, -16,  -3, 6, 22.1, ⑭⑭,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+17 馬場:良(指数:-11),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-10),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-10),,,,,,,,,,,,ｸﾗｽ上位平均:88 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-10),,,,,,,,,,,
単勝:230円 複勝:11=110円 01=140円 08=400円 枠連:290円,,,,,,,,,,,,"単勝:190円 複勝:10=120円 04=450円 06=260円 枠連:1,080円",,,,,,,,,,,,"単勝:520円 複勝:13=220円 05=160円 02=470円 枠連:1,160円",,,,,,,,,,,,"単勝:3,090円 複勝:04=510円 11=130円 08=250円 枠連:1,620円",,,,,,,,,,,
"馬連:320円 ワイド:01-11=190円 08-11=730円 01-08=1,180円",,,,,,,,,,,,"馬連:1,050円 ワイド:04-10=580円 06-10=420円 04-06=1,730円",,,,,,,,,,,,"馬連:1,410円 ワイド:05-13=630円 02-13=1,810円 02-05=1,310円",,,,,,,,,,,,"馬連:2,850円 ワイド:04-11=870円 04-08=1,880円 08-11=380円",,,,,,,,,,,
"馬単:580円 3連複:2,120円",,,,,,,,,,,,"馬単:1,600円 3連複:3,520円",,,,,,,,,,,,"馬単:2,910円 3連複:8,510円",,,,,,,,,,,,"馬単:10,350円 3連複:4,630円 3連単:52,550円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6.4,,,,,■ 6R  ダ1000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.5,,,,,■ 9R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.2,,,,,■12R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.9,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,鳥取特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｉメイショウギリｰ, 37,田村太,, 49,  -4,* -6,13,349.4,④⑥⑥, 1,12,Ａフジマサゴｰルド, 65,武豊  ,, 61,   1,* -1, 1,  2.2, ④③, 1, 6,Ａメイショウトッパｰ, 78,福永祐,, 73,  -2,* 13, 2,  3.1, ⑤④, 1, 7,Ｇゲットアウト, 57,太宰啓,, 71,*  7,*  0, 3,  5.4,②②②
 6, 1,Ａホブノブ, 55,小牧太, 0.0, 55,*  4, -18, 1,  1.8,①①①, 2, 5,Ｅレキシントンシチｰ, 51,中村将, 0.0, 56,  -5,*  1, 4, 13.8, ⑥⑤, 2,10,Ｇコウユｰルビｰ, 65,武豊  , 0.0, 74,*  3,  11, 5, 11.1, ②②, 2, 8,Ａダノンシャトル, 74,北村友, 0.9, 62,   4,  -4, 2,  3.9,④③③
 2, 7,Ｎデンコウグリｰン,  3,幸英明, 0.3, 48,  -5,* -4,12,296.7,⑩⑧⑧, 3,16,Ｊウィズインシｰズ, 40,北村友, 0.6, 50,  -5,  -5,11,170.8, ⑥⑤, 3, 9,Ｂヴァｰチュ, 74,岩田康, 0.2, 73,  -3,* 14, 1,  3.1, ⑨⑦, 3, 9,Ｆダイシンハｰバｰ, 59,岩田康, 1.2, 59,   1,* -2, 6, 14.0,⑥⑥⑤
 3, 9,Ｅシャリバン, 44,赤木高, 0.4, 47,  -9,*  2, 8, 29.9,⑮⑬⑫, 4,10,Ｃクリノエタｰナル, 56,岩崎祐, 0.8, 47, -15,*  1, 6, 16.8, ⑪⑪, 4, 1,Ｄトウショウカレッジ, 68,池添謙, 0.3, 73,  -5,* 14, 3,  5.5, ⑪⑦, 4, 2,Ｊヘネシｰワｰルド, 56,佐藤哲, 1.4, 59,   0,*  4, 7, 17.0,⑩⑪⑩
 4, 8,Ｍジェムシリカ, 27,岩田康, 0.5, 49,*  2, -17, 7, 24.6,②②②, 5, 9,Ｆトウケイアトラント, 48,高橋亮, 0.8, 55,*  8, -13,10, 77.6, ②②, 5,12,Ｅスリｰリサイタル, 66,渡辺薫, 0.4, 65,*  1,   6,10, 39.3, ③③, 5,15,Ｂアイアンキング, 69,小牧太, 1.4, 58,   4,  -8, 1,  2.9,⑤④④
 5, 2,Ｃロングファイト, 45,高橋亮, 0.5, 48,  -1, -13, 4, 10.6,⑪④③, 6,13,Ｂアズマストロング, 57,鮫島良, 0.8, 53,*  4, -12, 3,  4.5, ③③, 6,13,Ｌエムテイコウテン, 58,赤木高, 0.5, 63,*  1,   5,12, 66.5, ③④, 6,10,Ｃトップコｰナｰ, 62,赤木高, 1.7, 55,   1,  -6, 5,  8.9,⑩⑦⑤
 7,10,Ｈザカロッサル, 39,船曳文, 0.6, 44,  -5, -11,11,255.5,⑥⑦⑥, 7, 2,Ｉセフティｰトキメキ, 41,飯田祐, 0.9, 48,  -5,  -6, 7, 18.7, ⑥⑤, 7, 4,Ｆマチカネマスラオ, 65,秋山真, 0.5, 62,*  5,   1, 6, 21.9, ①①, 7, 6,Ｅクラリオンコｰル, 59,熊沢重, 1.7, 60,*  8, -15, 4,  8.0,①①①
 8,11,Ｂトシツカサオｰ, 49,本田優, 0.7, 46,  -1, -15, 5, 10.8,④④⑤, 8, 6,Ｈシュンキチ, 43,太宰啓, 1.1, 44, -10,  -5, 9, 41.6, ⑨⑨, 8,11,Ｃファイトザパワｰ, 69,北村浩, 0.6, 63,  -3,   8, 8, 27.4, ⑨⑪, 8,14,Ｉクラッシックベル, 57,中村将, 1.9, 53,   1,  -8,14,207.6,⑧⑦⑤
 9,16,Ｊルスナイレッド, 37,石山繁, 0.8, 46,   0, -18,14,521.7,②③③, 9, 7,Ｇツルマルケン, 44,岩田康, 1.8, 35, -23,  -4, 5, 14.5, ⑮⑭, 9, 8,Ｉバブルファンタジｰ, 62,上村洋, 0.6, 62,   0,   5, 7, 25.6, ⑤⑦, 9, 5,Ｎオｰスミハリケｰン, 51,金折知, 2.4, 52,   2, -10,12,132.0,⑧⑦⑨
10, 5,Ｄスリｰバブルボｰイ, 45,角田晃, 2.3, 34,  -5, -23, 2,  4.7,⑧⑧⑨,10, 8,Ｎウォｰタｰシナモン, 21,船曳文, 1.8, 33, -21,  -7,15,357.1, ⑬⑮,10, 2,Ｍマルタカタイロｰ, 56,小池隆, 0.8, 59,  -5,   6,13,109.3, ⑪⑪,10, 3,Ｌラブアフェアｰ, 53,上野翔, 2.6, 47,  -4,  -7,11,109.5,⑬⑫⑫
11, 3,Ｇホネマデアイシテ, 43,中村将, 2.5, 31,  -8, -23, 9, 58.6,⑬⑪⑪,11, 1,Ｄクリノファイトオｰ, 55,幸英明, 1.9, 43,*  8, -24, 2,  4.4, ①①,11, 5,Ｎイソノスワロｰ, 56,小坂忠, 1.0, 58, -13,  11,15,172.2, ⑮⑭,11,16,Ｐオブジディアン, 41,秋山真, 2.7, 46,  -3,  -9,13,162.1,⑫⑫⑭
12, 4,Ｏスズカスイングベガ,-28,橋本美, 2.9, 32,  -9, -22,16,587.2,⑬⑬⑬,12,14,Ｋアケｰディア, 35,小牧太, 2.0, 34,  -8, -15,12,228.3, ⑨⑨,12, 7,Ｊオｰシャンシチｰ, 60,佐藤哲, 1.0, 55,  -7,   5, 9, 39.1, ⑪⑬,12,11,Ｄマイネルプレンティ, 61,長谷川, 2.7, 49,  -2,  -7, 8, 41.0,⑬⑫⑫
13,12,Ｌグレイスオペラ, 29,田中克, 3.1, 30, -12, -22,15,541.8,⑯⑮⑮,13,15,Ｌノｰモアクライ, 35,上村洋, 2.0, 38,   0, -20, 8, 32.6, ④⑤,13, 3,Ｏビッグオパｰル, 47,長谷川, 1.3, 47,  -2,  -8,14,134.4, ⑤④,13, 1,Ｍメルシｰギンガ, 53,幸英明, 3.1, 46,  -5,  -5,15,246.6,⑮⑮⑮
14, 6,Ｆシルクルｰセント, 44,渡辺薫, 3.2, 29,  -4, -33, 6, 18.7,⑥⑧⑨,14, 4,Ｍグリンデルワルト, 31,長谷川, 2.1, 32, -20,  -9,13,262.1, ⑬⑬,14,15,Ｈメイショウブンゴ, 63,幸英明, 1.5, 46,  -2,  -8, 4,  9.4, ⑤⑦,14,12,Ｈワンダｰプロ, 57,渡辺薫, 3.2, 44,   3, -24,10, 49.5,③④⑤
15,13,Ｋシゲルキングマン, 31,熊沢重, 3.3, 29,  -7, -30,10, 90.5,⑫⑪⑬,15,11,Ｏワンダｰランナｰ, 15,赤木高, 2.8, 27, -29, -10,16,453.9, ⑯⑯,15,14,Ｋミヤジヒｰト, 59,和田竜, 1.7, 41, -10,  -6,11, 44.9, ⑭⑮,15,13,Ｋエイシンブランド, 55,上村洋, 3.2, 46,   2, -18, 9, 42.0,⑥⑦⑩
16,15, タイキフｰガ,---,金折知, 7.0,-28, -11, -58, 3,  9.6,⑧⑯⑯,16, 3,Ｐデルマアマゾン,-23,菊地昇, 3.8, 13, -16, -29,14,348.9, ⑪⑪,,,,,,,,,,,,,16, 4,Ｏセルリアンクラウス, 48,石山繁, 4.6, 40, -11,  -9,16,312.7,⑯⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:稍重(指数:-10),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+14 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-10),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-10),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-10),,,,,,,,,,,
