06年 2月12日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 2月12日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,,,,,,■ 4R  芝2930m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1200m 3 歳500万 馬齢,,,,,,,,,,,,■10R  ダ1800m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,北山ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｊビバロングライフ, 25,河北  ,, 58,  -2,* -4, 9, 43.5,⑥④③, 1, 6, ワンダｰタフネス,,村山  ,,,,, 3,  4.6,⑪⑩⑦, 1,11,Ｂインディドライバｰ, 66,ルメｰ,, 74,   7,*  3, 1,  3.3,③③③, 1, 4,Ｉオｰガストバイオ, 81,安藤勝,, 80,   3,  15, 1,  3.3,⑥⑦⑩
 2,12,Ｂプリティアンブレラ, 52,武豊  , 0.2, 55,  -7,* -1, 2,  3.1,⑧⑧⑥, 2, 1, サンダｰロｰル,,田中剛, 0.1,,,, 4,  7.7,②①①, 2,12,Ｅアインカチヌキ, 56,四位  , 0.3, 73,* 11,  -4, 6, 22.1,①①①, 2, 8,Ａサワノブレイブ, 85,福永  , 0.1, 83,   2,* 17, 5,  9.9,⑪⑩③
 3, 9,Ｅキャプテンルｰカン, 45,岩田  , 0.4, 54,  -2,  -8, 3,  5.4,②③③, 3, 3, ジャガｰ,,金子光, 0.3,,,, 9, 36.8,⑩⑧③, 3, 1,Ｊポｰトジェネラル, 53,幸    , 0.6, 66,   6,  -2, 7, 22.5,⑤⑤⑦, 3,12,Ｂスｰパｰチャンス, 84,ルメｰ, 0.1, 79,   1,  15, 2,  3.4,⑨⑩⑧
 4,10,Ｃエプソムベガ, 49,幸    , 0.5, 53,  -4,  -7, 4,  6.3,④④③, 4,13, ブライアンスキｰ,,南井  , 0.8,,,, 2,  3.8,③③②, 4,13,Ａグｰニｰズ, 74,武豊  , 0.7, 68,* 10,  -7, 2,  3.5,③②②, 4,11,Ｃビッグドン, 84,川島信, 0.1, 82,  -1,* 18, 8, 23.5,⑭⑬⑩
 5,11,Ａスｰパｰマルトク, 57,太宰  , 0.5, 52,  -5,  -6, 1,  2.6,⑥⑥⑥, 5, 7, ニシノジュエリｰ,,林    , 1.6,,,, 5, 12.5,⑧⑥③, 5, 5,Ｄメイショウフウライ, 59,飯田  , 0.7, 67,   5,  -2, 8, 34.2,⑥⑤③, 5, 7,Ｇブリッコｰネ, 81,岩田  , 0.3, 74,   2,  12, 3,  6.2,⑥⑦⑩
 6, 3,Ｄメイショウガラシャ, 47,福永  , 0.8, 48,  -9,  -5, 8, 28.7,⑩⑩⑨, 6, 2, ジョッシュ,,石山  , 1.9,,,, 6, 19.2,⑤③⑤, 6,14,Ｎコンゴウヒルズ, 37,岩田  , 1.2, 59,  -3,*  1,15,380.9,⑫⑬⑬, 6,15,Ｐオルレアン, 70,武豊  , 0.4, 73,*  5,   7, 4,  9.5,②②②
 7, 6,Ｆニホンピロルｰジュ, 45,熊沢  , 1.0, 49,*  3, -18, 7, 27.8,①①①, 7,14, タカラアジュディ,,五十雄, 2.0,,,, 8, 31.5,①②⑤, 7, 8,Ｈゴｰルドヴェイン, 56,モンテ, 1.3, 62,   5,  -8,13,153.7,⑧⑦③, 7,14,Ｏセフティｰステｰジ, 74,河北  , 0.6, 70,   2,   8, 7, 16.2,⑥⑤⑥
 8, 7,Ｇクイックバレリｰナ, 43,飯田  , 1.1, 44,  -5, -12, 5, 23.9,④⑥⑧, 8, 4, ラガｰルｰジュ,,小坂  , 2.4,,,,11, 61.3,⑧⑫⑫, 8, 2,Ｉメイショウダコタ, 53,北村浩, 1.5, 55,   3, -10, 9, 63.0,⑥⑦⑦, 8, 9,Ｅシャルルゲラン, 81,熊沢  , 0.6, 71,   1,   8,13, 68.5,⑪⑦③
