06年 4月 8日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 4月 8日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.2,,,,,■ 4R  芝3200m 4歳上ｵｰﾌﾟﾝ 別定,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(牝) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-2.0,,,,,■10R  芝2500m 4歳上1000万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:0.4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安房特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｋジェネラスボｰイ, 42,田中勝,, 55, -14,*  8, 7, 25.2, ⑨⑦, 1, 8, スプリングゲント,,白浜雄,,,,, 1,  1.8,②②①, 1, 8,Ｂマｰベラスカクテル, 65,大野拓,, 67,* -9,* 16, 2,  3.9,③①①, 1,10,Ｄトウカイエｰル, 75,田中勝,, 82,*  6,  16, 5,  8.7,⑦②①
 2, 6,Ａエプソムメサイア, 59,柴田善, 0.1, 55,  -7,   1, 1,  2.1, ⑤⑤, 2, 7, マルタｰズヒｰト,,横山義, 0.7,,,, 2,  3.8,①①①, 2,13,Ｄツルマイクィｰン, 63,内田博, 0.6, 60,* -8,  11, 3,  5.2,②①①, 2, 8,Ｂリキアイサイレンス, 81,後藤浩, 0.1, 80,*  7,  13, 1,  2.3,③①①
 3, 8,Ｈトｰセンピュア, 46,内田博, 0.3, 52, -11,   2, 8, 42.5, ⑦⑥, 3, 3, ディバイドバイゼロ,,村山明, 1.7,,,, 3,  5.0,④③③, 3, 6,Ｌレオシュガｰ, 46,池添謙, 0.8, 68, -13,* 20,10,124.7,⑬⑪⑩, 3, 3,Ｈチョウカイフライト, 71,柴田善, 0.3, 81,   4,* 19, 4,  8.2,⑦⑦⑥
 4,14,Ｂラブラドナイト, 57,勝浦正, 0.5, 52,* -2,  -8, 6, 14.9, ③③, 4, 6, ロｰレルデフィｰ,,浜野谷, 1.8,,,, 4, 10.9,③③③, 4,10,Ａニュｰグランジ, 66,田中勝, 1.1, 58, -10,  12, 1,  2.1,⑦⑥⑦, 4, 5,Ａオルドリｰバ, 82,内田博, 0.4, 82,   3,* 21, 3,  5.2,⑪⑨⑦
 5, 2,Ｃインザリピｰト, 56,安藤勝, 0.7, 47, -12,  -1, 3,  8.3, ⑧⑨, 5, 4, トウショウトリック,,宗像徹, 4.1,,,, 7, 37.0,⑦⑤⑤, 5, 1,Ｅアライブシチｰ, 61,的場勇, 1.2, 57, -14,  13, 6, 16.8,⑩⑩⑩, 5, 9,Ｉレディインブラック, 70,北村宏, 0.7, 78,   3,  17, 9, 56.5,⑨⑨⑨
 6, 7,Ｆウインカスケｰド, 49,横山典, 0.8, 50,*  0, -13, 2,  3.4, ①①, 6, 9, スｰパｰヒｰロｰ,,五十嵐, 4.6,,,, 5, 15.8,⑤⑥⑥, 6,12,Ｆハネダキセキ, 58,後藤浩, 1.3, 54,  -9,   7, 5, 11.9,⑤④④, 6, 1,Ｇエプソムボス, 72,藤田伸, 0.7, 73,*  6,   5, 7, 15.8,①②④
 7,11,Ｊユキノサンシャイン, 45,田中剛, 0.9, 48,  -3, -11, 9, 68.3, ③③, 7, 2, マザｰツリｰ,,大庭和, 4.6,,,, 8,122.5,⑧⑧⑧, 7, 3,Ｈアキノヨシヨシ, 55,吉田隼, 1.8, 46, -11,   2,12,224.7,③④④, 7, 2,Ｅゲットマイウェイ, 73,安藤勝, 0.7, 76,   6,   9, 6, 14.7,①④④
 8, 3,Ｍバイタルサイン, 31,北村宏, 1.2, 40, -21,*  3,15,400.5, ⑬⑫, 8, 1, ホリディオンワｰド,,平沢健, 5.9,,,, 9,141.4,⑨⑨⑨, 8,11,Ｃエプソムデザイアｰ, 64,大庭和, 1.9, 51, -14,  10, 9, 98.8,⑪⑪⑫, 8, 7,Ｆブラックアルタイル, 72,松岡正, 1.3, 70,   6,  -2, 8, 49.8,④④③
