06年 1月29日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 1月29日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,,,,,,■ 4R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1600m 4歳上500万 別定,,,,,,,,,,,,■10R  ダ1600m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,立川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ａブルｰポラリス, 52,北村宏,, 56, -12,*  9, 1,  2.2,⑫⑫⑫, 1,14,Ｂショウナンサザン, 54,吉田豊,, 51,*-12,   7, 7, 10.6,②②②, 1, 7,Ａジャガｰノｰト, 71,内田博,, 78,*  8,*  7, 1,  1.8,②②②, 1, 5,Ｐイブロン, 63,後藤浩,, 81,  -2,* 21, 1,  2.4,④⑤④
 2, 9,Ｆゴックン, 40,吉田隼, 0.0, 54,  -7,*  0, 9, 38.5,⑥⑤⑤, 2, 5,Ａサイバｰキングダム, 59,内田博, 0.1, 55, -15,  12, 1,  2.7,④④⑤, 2,15,Ｅチョウカイキセキ, 66,バルジ, 0.6, 73,*  8,   2, 2,  5.7,⑥③②, 2,15,Ｄウルフボｰイ, 75,内田博, 0.6, 75,  -5,* 20, 4,  8.3,⑪⑫⑩
 3,10,Ｈエプソムメサイア, 37,後藤浩, 1.2, 46,* -3, -14, 4,  8.0,①①①, 3, 4,Ｃキｰプユアスマイル, 51,田中勝, 0.4, 46, -13,   4, 3,  6.0,④④③, 3, 4,Ｂマイピッカリン, 70,北村宏, 0.8, 71,   4,   6, 5, 11.7,⑧⑦⑥, 3, 3,Ｏスマｰトカイザｰ, 67,安藤勝, 0.6, 72,  -4,  17, 7, 37.4,⑨⑦⑦
 4, 7,Ｃクレヨン, 49,小林淳, 1.3, 46,  -7,  -9, 3,  5.1,⑨⑧⑥, 4, 2,Ｄコパノカチドキ, 49,後藤浩, 0.4, 52, -16,  10, 2,  5.8,⑥⑥⑥, 4, 9,Ｍオリエンタルバｰド, 54,柴山  , 1.1, 68,  -2,* 12, 8, 56.4,⑭⑭⑮, 4, 2,Ｂエイシンニュｰトン, 76,福永  , 0.8, 68,*  0,  10, 2,  4.2,②②②
 5,13,Ｄウエスタンドｰル, 43,石橋脩, 1.4, 43, -10,  -8,10, 51.4,⑨⑩⑨, 5,11,Ｎフェラｰリワン, 21,北村宏, 0.7, 54, -21,* 15, 4,  6.6,⑬⑫⑫, 5,12,Ｄマイネルピエｰル, 66,安藤勝, 1.1, 68,   3,   4, 4,  6.9,⑪⑩⑩, 5, 9,Ｈスタｰマｰケット, 74,北村宏, 0.9, 65,* -1,   8, 5,  8.4,②②②
 6,14,Ｉシュガｰプラム, 37,丹内  , 1.7, 40,  -8, -14,12,218.4,⑧⑦⑥, 6, 3,Ｅダイワバゼラｰド, 43,福永  , 0.8, 46, -18,   7, 5,  9.4,⑨⑨⑦, 6,11,Ｈオｰディンズアイ, 61,村田  , 1.5, 65,   0,   6,12,171.1,⑮⑭⑭, 6,16,Ｇセイカチュｰバ, 74,小牧太, 0.9, 69,  -5,  16, 6, 10.2,⑧⑨⑩
 7,11,Ｂトゥルｰビュｰティ, 51,吉田豊, 1.9, 40,* -4, -20, 2,  4.4,②②②, 7, 1,Ｇタケノフェロｰ, 38,小林淳, 0.9, 46, -19,   9,12,322.5,⑪⑫⑨, 7, 5,Ｃマイネルギルト, 67,小林淳, 1.7, 64,   4,  -2, 7, 47.9,⑧⑦⑥, 7,10,Ｃラヴァｰズナット, 75,柴山  , 0.9, 77, -11,* 24, 3,  7.2,⑯⑯⑮
 8, 3,Ｍプリヴェｰリング, 32,池田  , 1.9, 40, -10, -12,13,295.1,⑥⑩⑨, 8,12,Ｉアリマプラウド, 36,小野  , 0.9, 34,* -9, -13, 9, 29.0,①①①, 8, 6,Ｊドクタｰグリム, 59,柴田善, 2.0, 62,   4,  -5, 6, 23.7,⑦⑦⑥, 8, 8,Ａマイネルメッセｰジ, 77,小林淳, 1.0, 63,  -5,  11,15,281.0,⑥⑦⑦
