06年 1月14日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 1月14日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,,,,,,■ 4R  芝1400m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(混) 別定,,,,,,,,,,,,■10R  芝1800m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,,,,,
 9,14,Ｌホクセツメシア, 32,川田  , 1.7, 35, -15,  -9,15,233.9,⑩⑩⑩, 9, 3, ダンシングフロｰラ,---,四位  , 1.5, 22, -23, -13, 4, 17.6,⑫⑨⑦, 9,16,Ｍエイシンカイフォン, 61,藤岡  , 1.6, 61,  -5,   7,13, 52.8,⑮⑭⑬, 9,12,Ｄマリウス, 80,熊沢  , 0.9, 62,  12, -19,10, 19.1,⑧⑧⑥
10,11,Ｊシゲルジコバイバイ, 36,佐久間, 1.7, 36,  -7, -19,16,332.0,⑤⑤⑤,10,10, サンライズポラリス,---,生野  , 1.7, 16, -26, -16,10,130.2,⑨⑨⑦,10, 5,Ｆメイショウアズｰロ, 67,武幸  , 1.7, 61,  -6,*  9, 6, 20.2,⑯⑮⑭,10, 4,Ｇダブルキング, 77,川田  , 1.0, 58,  11, -24,13, 49.4,④⑥⑥
11, 9,Ｆダンスパｰク, 42,和田  , 2.2, 32, -12, -17, 9, 69.8,⑧⑧⑧,11, 2, ロｰプスキッピング,---,中村将, 2.5,  2, -31, -23,12,215.8,⑪⑫⑫,11,11,Ａグランドパルファン, 74,和田  , 2.0, 57,   0,  -6,11, 39.8,⑦⑦⑦,11, 7,Ｋゴｰジャスディナｰ, 76,小牧太, 1.2, 61,  10, -18, 5, 14.0,⑪⑪⑪
12, 8,Ｈクｰス, 37,鮫島良, 2.2, 26, -25,  -7,13,212.6,⑯⑮⑮,12, 6, ノｰブルペニｰ,---,池添  , 5.5,-56,*-18, -81, 9, 72.6,②②⑦,12,10,Ｎカシノバズライト, 57,福永  , 2.1, 57,  -2,  -3, 9, 38.0,⑩⑪⑩,12,15,Ｃアポロイレヴン, 81,上村  , 1.2, 57,   3, -10,14, 72.9,⑬⑭⑮
13, 4,Ｋケイタッチ, 34,小林徹, 2.6, 29,  -6, -26, 7, 56.2,⑤⑤⑤,,,,,,,,,,,,,13,13,Ｊマチカネウマジルシ, 64,松田  , 2.6, 52,   2, -17, 5, 14.1,⑤④⑤,13, 3,Ｎビッグファントム, 69,和田  , 1.4, 56,  12, -29, 9, 17.9,⑦⑥⑥
14, 5,Ｐチョウキレイ,-17,生野  , 3.1, 17, -22, -18,14,215.2,⑫⑬⑭,,,,,,,,,,,,,14, 9,Ｄコウエイプライム, 70,鮫島良, 2.9, 47,   0, -20, 4, 10.6,⑦⑤⑤,14, 5,Ｊハｰトランドヒリュ, 76,小池  , 1.5, 50,   1, -15,16,132.4,⑯⑯⑮
15,16,Ｏエアネレイド, 13,藤田  , 3.7, 11, -24, -20, 6, 23.2,⑬⑭⑯,,,,,,,,,,,,,15, 2,Ｏサダムサンジロウ, 56,上村  , 3.8, 44,  -6, -12,15,151.6,⑬⑮⑮,15,11,Ｈフェイトトリックス, 76,松田  , 1.7, 53,  11, -30, 1,  4.0,⑨⑧⑨
16, 2,Ｎドリｰムレジェンド, 19,中村将, 4.1, 14,*  0, -50,12,156.2,①②②,,,,,,,,,,,,,16,15,Ｐヤマニンマクベス, 42,赤木  , 7.7,  9,  -2, -59,12, 52.2,③⑦⑯,16,14,Ｆディアチャンス, 77,藤田  , 2.1, 50,  15, -42, 2,  4.2,⑤④④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:稍重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:稍重(指数:10),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:不良(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:-12 馬場:不良(指数:10),,,,,,,,,,,
"単勝:390円 複勝:01=140円 07=180円 06=120円 枠連:1,340円",,,,,,,,,,,,"単勝:420円 複勝:11=150円 07=930円 12=150円 枠連:2,680円",,,,,,,,,,,,単勝:170円 複勝:01=110円 06=200円 07=510円 枠連:430円,,,,,,,,,,,,"単勝:510円 複勝:01=220円 06=1,400円 13=510円 枠連:5,100円",,,,,,,,,,,
"馬連:1,470円 ワイド:01-07=450円 01-06=250円 06-07=390円",,,,,,,,,,,,"馬連:23,330円 ワイド:07-11=4,100円 11-12=240円 07-12=3,380円",,,,,,,,,,,,"馬連:680円 ワイド:01-06=310円 01-07=990円 06-07=2,390円",,,,,,,,,,,,"馬連:10,840円 ワイド:01-06=3,110円 01-13=1,560円 06-13=6,230円",,,,,,,,,,,
"馬単:2,330円 3連複:1,060円",,,,,,,,,,,,"馬単:36,190円 3連複:16,760円",,,,,,,,,,,,"馬単:890円 3連複:5,620円",,,,,,,,,,,,"馬単:17,850円 3連複:43,220円 3連単:218,220円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,,,,,,■ 5R  ダ1800m 4歳上500万 別定,,,,,,,,,,,,■ 8R  芝3190m 4歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■11R  芝1200m 4歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,牛若丸ｼﾞｬﾝﾌﾟｽﾃｰｸｽ,,,,,,,,,,,,淀短距離ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｈインスパイア, 45,岩田  ,, 69,   3,   1, 3,  6.5,⑧⑧⑥, 1, 5,Ｄモルフェテレス, 65,藤田  ,, 76,*  4,*  8, 3,  6.5,①①①, 1, 8, マルカラスカル,,西谷  ,,,,, 1,  2.2,②①①, 1,11,Ｎギャラントアロｰ, 76,幸    ,,105,* 33,   4, 7, 17.5,①①①
 2,11,Ａフレンドシップ, 67,モンテ, 0.2, 66,*  7,  -8, 1,  1.8,④②②, 2, 8,Ｆツモルランサｰ, 64,野元  , 1.1, 67,*  3,  -1, 8, 17.3,②②②, 2, 4, マイネルオｰパｰ,,宗像  , 0.1,,,, 7, 26.9,④③②, 2, 6,Ｉディｰプサマｰ, 83,岩田  , 0.3, 93,* 28,   0, 4,  7.5,①②②
 3, 2,Ｂデュイキャスケｰド, 57,福永  , 0.3, 66,*  8, -11, 2,  3.2,①①①, 3, 3,Ｋハスフェル, 60,小牧太, 1.2, 66,   1,*  3, 9, 22.4,⑩⑨⑪, 3, 1, ブルｰアルパイン,,今村  , 1.0,,,, 6, 19.4,⑧④③, 3, 2,Ｃアイルラヴァゲイン, 87,武豊  , 0.7, 82,  21,  -1, 2,  3.6,③④③
 4, 4,Ｆカネトシスティｰブ, 52,佐久間, 0.3, 63,   0,   0, 9,113.1,⑨⑨⑧, 4, 1,Ｃヒカリフォレスト, 66,本田  , 1.2, 66,   1,*  3, 2,  4.3,⑩⑨⑨, 4, 2, ダイナミックゴｰル,,難波  , 4.1,,,,14,156.1,⑧⑦⑥, 4, 1,Ａエイシンハンプトン, 89,上村  , 0.9, 77,  16,   1,13,108.7,⑩⑤⑤
 5, 8,Ｇストラディヴァリオ, 50,赤木  , 0.7, 62,*  7, -14, 7, 33.1,③②②, 5,12,Ａテイエムヘネシｰ, 69,松永  , 1.3, 66,   2,   0, 1,  2.8,⑧⑤⑤, 5,11, マダンテ,,高井  , 4.2,,,, 5, 10.7,⑥⑤⑤, 5, 4,Ｂマルカキセキ, 88,福永  , 1.0, 80,  19,  -1, 1,  2.7,⑩⑤⑤
 6, 6,Ｉナムラクニヒメ, 39,高井  , 0.8, 59,  -5,*  6,10,115.9,⑩⑩⑩, 6,16,Ｎマルタカテンビｰ, 56,岩田  , 1.6, 63,*  3,  -5,12, 53.5,③③④, 6, 6, ノムラテンメイ,,仲田  , 4.6,,,, 8, 28.6,④⑨⑧, 6, 3,Ｆナゾ, 85,佐藤哲, 1.3, 70,  10,   1,11, 49.0,③⑨⑦
 7, 7,Ｄコｰドテレグラム, 54,小牧太, 1.1, 58,*  7, -17, 4, 13.2,②②④, 7, 2,Ｉオｰスミハリケｰン, 63,福永  , 1.8, 62,   2,  -5,11, 50.8,⑤⑤⑤, 7, 3, クｰルジョイ,,金折  , 5.5,,,,11, 51.9,⑦⑥⑦, 7, 9,Ｅイソシギ, 86,池添  , 1.3, 70,   9,*  2,10, 47.8,⑦⑨⑩
 8,10,Ｃサｰユウジｰン, 56,小林徹, 1.2, 59,   5, -15, 5, 24.2,⑦⑤④, 8,11,Ｐマキオルｰブル, 47,池添  , 1.9, 61,  -2,   1,14,173.7,⑭⑭⑮, 8,10, コウエイトライ,,小坂  , 5.8,,,, 2,  5.2,①①④, 8, 5,Ｄブルｰショットガン, 86,松永  , 1.3, 70,   7,*  4, 5, 16.9,⑨⑪⑩
 9, 9,Ｊラッキｰジンクス, 38,上野翔, 2.1, 49,  -6,  -5, 8,111.8,⑪⑪⑪, 9, 7,Ｌプロメテウス, 60,幸    , 2.1, 59,  -2,  -1,15,175.4,⑭⑭⑭, 9, 7, ディバイドバイゼロ,,村山  , 7.1,,,,12, 70.6,⑬⑬⑨, 9,14,Ｇタマモホットプレイ, 84,渡辺薫, 1.5, 70,   8,   2, 6, 17.3,⑬⑪⑩
10, 3,Ｅアグネスグレイス, 54,上村  , 3.4, 41,   5, -36, 6, 24.8,⑤⑤⑥,10, 4,Ｏテイエムガルチオｰ, 49,和田  , 2.2, 59,*  3, -11, 4,  9.3,③③②,10, 9, テイエムマッチョ,,菊地昇, 7.3,,,, 3,  5.8,⑫⑫⑫,10,12,Ｈウインクリュｰガｰ, 84,安藤勝, 1.6, 68,   4,*  5, 3,  5.9,⑮⑭⑬
11, 1,Ｋテイエムアプロｰズ, 32,和田  , 3.9, 36,   5, -40,11,223.4,⑤⑤⑧,11,15,Ｇビコｰデュエル, 64,赤木  , 2.5, 56,   1, -10, 7, 17.0,⑧⑨⑨,11, 5, メジロアｰビン,,嘉堂  , 8.2,,,,13, 94.3,⑭⑭⑭,11, 8,Ｍポジションワン, 77,太宰  , 1.8, 63,  15, -12, 9, 45.0,⑤⑤⑦
,,,,,,,,,,,,12, 6,Ｊスズノグランプリ, 61,須貝  , 2.6, 55,   2, -13,13, 65.6,⑤⑤⑤,12,13, ヤシャボサツ,,白浜  ,10.3,,,, 4,  8.5,⑪⑩⑨,12,15,Ｋスナｰクスズラン, 79,藤田  , 2.2, 58,  14, -15, 8, 33.1,⑫⑤⑦
,,,,,,,,,,,,13,14,Ｍシルバｰガル, 59,安藤勝, 2.7, 55,   2, -14,10, 31.9,⑤⑤⑤,13,12, バアゼルゴｰルド,,高田  ,10.6,,,,10, 46.3,⑩⑩⑫,13,13,Ｊナイキアヘッド, 80,秋山  , 2.4, 50,  -1,  -5,14,116.7,⑬⑭⑮
,,,,,,,,,,,,14,10,Ｂロｰレルハッピｰ, 68,熊沢  , 3.0, 51,   1, -15, 6, 13.9,⑩⑨⑪,14,14, テイエムアラムシャ,,出津  ,11.0,,,, 9, 44.6,③⑧⑨,14,10,Ｏゲイリｰファントム, 72,武幸  , 2.5, 55,* 24, -31,15,306.7,⑤③③
,,,,,,,,,,,,15,13,Ｈウォｰタｰゼットン, 64,北村浩, 3.1, 49,   0, -17,16,286.8,⑩⑨⑪,,,,,,,,,,,,,15, 7,Ｌフェリシア, 77,藤岡  , 2.8, 46,   5, -15,12, 58.4,⑧⑬⑬
,,,,,,,,,,,,16, 9,Ｅサンエムトラスト, 65,四位  , 4.2, 43,  -7, -11, 5, 13.6,⑯⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+17 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:稍重(指数:-9),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:不良(指数:-7),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:89 ﾚｰｽﾍﾟｰｽ指数:+13 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:不良(指数:10),,,,,,,,,,,
単勝:650円 複勝:05=140円 11=110円 02=110円 枠連:530円,,,,,,,,,,,,"単勝:650円 複勝:05=220円 08=520円 03=570円 枠連:4,640円",,,,,,,,,,,,"単勝:220円 複勝:08=140円 04=620円 01=470円 枠連:2,110円",,,,,,,,,,,,"単勝:1,750円 複勝:11=430円 06=230円 02=170円 枠連:4,390円",,,,,,,,,,,
馬連:600円 ワイド:05-11=240円 02-05=300円 02-11=140円,,,,,,,,,,,,"馬連:4,520円 ワイド:05-08=1,750円 03-05=2,070円 03-08=3,300円",,,,,,,,,,,,"馬連:3,440円 ワイド:04-08=1,280円 01-08=890円 01-04=3,610円",,,,,,,,,,,,"馬連:4,500円 ワイド:06-11=1,530円 02-11=1,490円 02-06=650円",,,,,,,,,,,
"馬単:1,540円 3連複:440円",,,,,,,,,,,,"馬単:8,780円 3連複:18,970円",,,,,,,,,,,,"馬単:5,170円 3連複:12,970円",,,,,,,,,,,,"馬単:10,000円 3連複:8,540円 3連単:66,210円",,,,,,,,,,,
■ 3R  ダ1400m 3 歳未勝利 馬齢,,,,,,,,,,,,■ 6R  ダ1200m 4歳上500万(牝) 別定,,,,,,,,,,,,■ 9R  芝1600m 3 歳500万(混) 馬齢,,,,,,,,,,,,■12R  ダ1400m 4歳上1000万(混) 別定,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,白梅賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ａメイショウダコタ, 63,北村浩,, 52,  -5,* -6, 3,  5.9,④④④, 1, 9,Ｈアイファｰラブラブ, 63,小牧太,, 69,  -7,* 12, 7, 15.3,⑭⑫⑧, 1, 7,Ｆアマノトレンディｰ, 63,秋山  ,, 74,  23, -19, 5, 14.0,⑥⑤③, 1, 9,Ａシｰキングザベスト, 82,福永  ,, 76,   6,*  6, 1,  3.4,④④④
 2,10,Ｉプルｰヴドメリト, 42,高井  , 0.0, 51,* -3, -10, 7, 21.5,①①①, 2, 1,Ｎバレンソｰル, 59,藤岡  , 0.0, 67,  -5,* 10,10, 26.3,⑪⑪⑪, 2,12,Ｃアスタｰトリッピｰ, 69,四位  , 0.1, 73,* 25, -23, 4,  8.2,④②②, 2, 8,Ｄタケイチマサル, 76,石橋守, 0.7, 70,   1,*  5,10, 38.8,⑫⑪⑦
 3, 7,Ｅマｰベラスチｰフ, 50,小坂  , 0.1, 53,  -5,* -5, 9, 77.4,⑤④④, 3,16,Ｉタガノメガミ, 62,小原  , 0.1, 68,*  3,   2,11, 50.9,⑨③③, 3,11,Ｊソリッドプラチナム, 51,柴原  , 0.2, 73,  17, -13, 7, 23.0,⑨⑨⑦, 3, 4,Ｋアンクルリｰサム, 71,四位  , 0.7, 69,   3,   2, 3,  7.1,⑧⑦⑦
 4,12,Ｆパレストップガン, 49,田嶋翔, 0.1, 53,* -3,  -8, 1,  1.7,②②②, 4,12,Ｆグランプリオｰロラ, 66,四位  , 0.3, 66,*  3,   0, 1,  3.5,⑥③③, 4, 3, オグリシルク,---,佐藤友, 0.5, 67,   3,*  6,11,110.5,⑬⑬⑬, 4,10,Ｇサイボｰグ, 72,上村  , 0.8, 69,*  9,  -6, 4,  8.0,①①①
 5, 6,Ｈバｰンファイタｰ, 46,長谷川, 0.3, 50,  -7,* -6, 6, 17.0,⑦⑦⑦, 5, 3,Ｃパレスレディｰ, 68,田嶋翔, 0.5, 64,   2,  -1, 6, 13.6,②⑤⑤, 5, 2,Ｄプレザントウインド, 66,熊沢  , 1.0, 61,* 26, -40, 6, 15.4,①①①, 5, 5,Ｊウインサウザｰ, 71,岩田  , 0.8, 68,   3,   2, 8, 15.2,⑩⑧⑦
 6,13,Ｃタガノレオニｰド, 53,川田  , 0.3, 50,  -7,* -6, 2,  5.4,⑦⑦⑦, 6,14,Ｅプリンセスルシｰタ, 66,鮫島良, 0.6, 60,  -2,  -2, 5, 10.3,⑧⑥⑥, 6,13,Ｋセブンゴｰルデン, 44,野元  , 1.0, 61,  17, -25,13,252.8,⑦⑧⑨, 6,13,Ｅヤマノサンデｰズ, 76,上野翔, 1.2, 62,*  7, -10, 7, 11.9,③②②
 7, 1,Ｊミサトテイオｰ, 36,佐久間, 0.5, 47, -10,* -6,11,237.7,⑩⑨⑦, 7, 6,Ｊマイソｰルカラｰ, 61,福永  , 0.6, 62,  -2,   1, 8, 17.2,⑤⑨⑧, 7,10,Ｂセイウンワキタツ, 71,松永  , 1.2, 60,  20, -32, 3,  7.3,⑧⑦⑦, 7, 2,Ｆセイウンプレジャｰ, 74,武豊  , 1.3, 63,   0,   0, 2,  4.4,⑬⑫⑪
 8, 3,Ｍアザンクｰル, -1,畑端  , 0.6, 47,  -9,* -5,10,100.3,⑩⑨⑪, 8, 8,Ａスクリｰマｰ, 74,藤田  , 0.7, 63,*  5,  -6, 2,  4.9,①①①, 8, 8,Ａトップオブツヨシ, 73,池添  , 1.4, 57,  22, -38, 1,  1.8,⑤⑤⑤, 8, 3,Ｌトｰホウハヤテ, 69,渡辺薫, 1.5, 61,   0,  -2,15,291.7,⑪⑫⑪
 9,11,Ｇブレイズワン, 47,柴原  , 1.0, 45,* -3, -17, 4, 12.8,②②②, 9,13,Ｍキｰツヨイ, 60,赤木  , 0.8, 59,  -4,   1,13,108.9,⑬⑩⑪, 9, 4, カルストンペｰスオ,---,岩田  , 1.8, 50,  10, -25,12,149.9,⑫⑫⑪, 9, 6,Ｍラブイズミラクル, 68,和田  , 1.6, 61,*  8, -13, 9, 18.0,②②②
10, 5,Ｌエイシンテンクｰ, 23,鮫島良, 1.1, 41, -10, -13, 8, 23.7,⑨⑨⑦,10,11,Ｏセンティｰレ, 53,太宰  , 1.0, 55,  -8,   3,15,213.8,⑥⑫⑭,10, 1,Ｈケンブリッジレｰザ, 59,武幸  , 1.9, 49,  15, -34, 8, 33.6,⑩⑩⑩,10,11,Ｉヤマニンデュエル, 72,鮫島良, 1.6, 56,   0,  -6,12, 99.5,⑨⑧⑩
11, 2,Ｋエビスゴッデス, 32,中村将, 1.2, 39, -13,  -8,12,321.9,⑫⑫⑫,11, 5,Ｋフミノマイヒメ, 60,小林徹, 1.1, 54, -13,*  7,12, 86.4,⑯⑮⑭,11, 6,Ｇビジュｰティエ, 61,幸    , 3.3, 31,* 25, -71, 2,  5.5,③②⑤,11, 7,Ｈカシノコｰルミｰ, 72,須貝  , 1.7, 60,   7, -12,13,110.5,⑥④④
12, 8,Ｂトワノヴィナス, 54,生野  , 1.2, 40,  -6, -17, 5, 15.4,⑤④⑥,12, 2,Ｄコｰリンラヴィアン, 67,和田  , 1.1, 55,  -8,   2, 4,  6.5,⑪⑭⑬,12, 5,Ｉセレスダイナミック, 57,福永  , 3.6, 29,* 25, -76, 9, 57.2,①②③,12, 1,Ｎパレスワｰルド, 64,田嶋翔, 2.3, 53,  -2,  -7,14,201.4,⑮⑭⑬
,,,,,,,,,,,,13,15,Ｇキマグレ, 65,武豊  , 1.3, 56,*  4, -12, 3,  5.9,②②②,13, 9,Ｅアグネスカｰン, 65,上村  , 3.7, 27,  14, -59,10, 89.2,⑩⑩⑪,13,12,Ｂゲイリｰリボルバｰ, 77,藤田  , 2.4, 51,  -3,  -7, 5, 10.0,⑭⑭⑮
,,,,,,,,,,,,14,10,Ｂナリタシｰクレット, 68,熊沢  , 1.4, 54,  -1,  -8, 9, 17.7,⑨⑥⑥,,,,,,,,,,,,,14,15,Ｃルックミｰナウ, 77,幸    , 2.6, 51,   6, -20, 6, 10.1,⑤④④
,,,,,,,,,,,,15, 7,Ｌジｰティｰピｰチ, 60,本田  , 1.8, 48,  -1, -13,14,125.0,④⑥⑧,,,,,,,,,,,,,15,14,Ｏリガｰドシチｰ, 59,モンテ, 3.1, 44,   1, -19,11, 92.9,⑥⑧⑬
,,,,,,,,,,,,16, 4,Ｐエイシンオメガ, 32,野元  , 2.0, 44, -13,  -2,16,496.3,⑮⑮⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:重(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:68 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:不良(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+20 ﾚｰｽｱｶﾞﾘ指数:-12 馬場:不良(指数:9),,,,,,,,,,,,ｸﾗｽ上位平均:77 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:不良(指数:-7),,,,,,,,,,,
"単勝:590円 複勝:04=240円 10=600円 07=1,260円 枠連:1,960円",,,,,,,,,,,,"単勝:1,530円 複勝:09=460円 01=1,110円 16=1,110円 枠連:2,540円",,,,,,,,,,,,"単勝:1,400円 複勝:07=310円 12=250円 11=540円 枠連:1,790円",,,,,,,,,,,,"単勝:340円 複勝:09=170円 08=730円 04=290円 枠連:6,430円",,,,,,,,,,,
