06年 3月12日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 3月12日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.7,,,,,■ 4R  芝3000m 4歳上未勝利 定量,,,,,,,,,,,,■ 7R  ダ1800m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.6,,,,,■10R  ダ1800m 4歳上1600万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-1.7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,甲南ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ａペケジェイ, 61,武豊  ,, 53,  -6,  -5, 1,  1.4,⑦③①, 1, 6, マルブツトップ,,白浜雄,,,,, 2,  2.7,⑥⑥⑥, 1, 3,Ａタガノマｰシャル, 65,小牧太,, 68,*-15,* 19, 1,  2.7,⑪③①, 1, 8,Ｄビッグドン, 82,川島信,, 87,   2,* 21, 4,  8.2,⑫⑩⑦
 2, 7,Ｃドナパッション, 48,福永祐, 0.0, 53,  -9,*  0, 3,  9.0,⑪⑨⑧, 2,12, ニホンピロブレイブ,,岩崎祐, 0.7,,,, 1,  2.5,②②②, 2, 8,Ｆカネトシスティｰブ, 52,秋山真, 0.4, 68, -18,* 21, 8, 41.6,⑧⑧⑥, 2, 7,Ｅスナｰクファルコン, 80,秋山真, 0.0, 87,   2,* 21, 9, 39.9,⑧⑦⑦
 3, 1,Ｄタイセイフレンド, 45,安藤勝, 0.3, 51,  -7,  -6, 2,  4.4,⑥⑦④, 3,14, ドラｰルブライトン,,柴田未, 0.7,,,, 8, 67.1,①①①, 3, 7,Ｇマイネシュリンクス, 50,上野翔, 0.5, 60, -17,  16, 5,  9.5,⑤⑤⑥, 3, 4,Ａラッキｰブレイク, 85,武豊  , 0.1, 92,  -1,* 27, 1,  2.7,⑮⑮⑪
 4, 5,Ｉユメノハｰモニｰ, 38,上野翔, 0.5, 46,  -8,  -9, 5, 28.6,③⑤④, 4,13, ニシノニシｰノ,,植野貴, 1.5,,,, 3,  4.7,③③③, 4,11,Ｂユｰガットテｰスト, 63,安藤勝, 0.9, 56, -16,  13, 2,  3.6,⑥⑦④, 4,15,Ｂタイラントシチｰ, 84,安藤勝, 0.5, 76,*  5,  10, 2,  4.5,②②①
 5,14,Ｇアイファｰエキスポ, 42,小牧太, 0.5, 49, -10,* -2, 4, 22.6,⑫⑪⑩, 5, 4, レヴァンテ,,浜野谷, 1.5,,,, 6, 22.1,③③④, 5, 2,Ｅパッシングマｰク, 61,福永祐, 0.9, 62, -19,  18, 3,  4.4,⑩⑨⑥, 5, 9,Ｐセフティｰステｰジ, 69,河北通, 0.5, 79,   3,  14,12, 50.6,⑨⑦⑤
 6, 8,Ｆメイショウアマン, 42,古川吉, 0.7, 47,* -6, -13,10,206.2,③③①, 6,10, ニシノジュエリｰ,,林満明, 1.8,,,, 5, 16.5,⑤⑤⑤, 6, 5,Ｃゲットアウト, 62,太宰啓, 1.2, 48, -15,   8, 4,  7.3,④⑤④, 6,16,Ｍカオリノｰブル, 74,内田浩, 0.6, 75,*  5,  10,11, 47.5,②③③
 7, 4,Ｂホクザンワンダフル, 50,幸英明, 0.8, 46,  -8,  -9, 7, 49.3,⑨⑧⑧, 7, 8, エイシンサクラオｰ,,仲田雅, 2.4,,,,10,103.4,⑧⑦⑦, 7, 1,Ｉテイエムミゴテカ, 41,田村太, 1.3, 43,*-15,   3,10, 74.3,①①①, 7,14,Ｋダンスウイザｰド, 76,福永祐, 0.8, 79,   0,  18,10, 45.6,⑬⑬⑪
 8,13,Ｈレインボｰミｰナ, 38,田村太, 1.0, 41, -10, -10,12,352.0,⑨⑨⑩, 8, 5, パワｰホｰル,,矢原洋, 3.0,,,, 7, 42.5,⑫⑪⑪, 8,10,Ｄメイショウブルドｰ, 61,川島信, 1.9, 46, -20,  11, 6, 24.5,⑨⑩⑩, 8, 6,Ｌブリッコｰネ, 76,柴原央, 1.1, 71,   4,   7, 5,  9.1,④④⑤
 9, 2,Ｅユメノティアラ, 45,柴原央, 1.2, 43,  -6, -17, 8, 96.7,③⑤④, 9,11, ハイエストフォｰス,,宗像徹, 3.0,,,,11,124.5,⑩⑨⑨, 9, 6,Ｈマルブツボｰイ, 45,柴原央, 2.0, 43, -19,   8, 9, 46.1,⑥⑩⑩, 9,13,Ｃアイファｰフクオｰ, 84,小牧太, 1.1, 71,*  5,   5, 3,  6.0,⑥④③
10, 9,Ｊピｰスオブスマイル, 36,渡辺薫, 1.4, 41,* -5, -22, 6, 30.4,①①①,10, 7, マイゴッドウェｰブ,,黒岩悠, 3.1,,,,12,149.2,⑨⑨⑨,10, 4,Ｋケンジャノヒビキ, 20,佐久間, 2.0, 39,*-14,  -1,11,222.0,②①①,10, 1,Ｊホｰマンキュｰト, 77,飯田祐, 1.2, 72,   1,  12,15,150.0,⑨⑪⑪
11,11,Ｍスイｰトゴｰルド, 31,長谷川, 1.5, 41, -15,* -3, 9, 98.7,⑦⑬⑬,11, 1, メッセトゥルム,,宇田登, 3.3,,,, 4, 14.1,⑩⑦⑧,11, 9,Ｊライトストロング, 39,幸英明, 3.6, 21,*-14, -17, 7, 39.0,③③⑥,11,10,Ｈダｰクスワン, 78,幸英明, 1.5, 70,   1,   9,16,156.0,⑪⑪⑩
12,10,Ｋシュンカ, 36,金折知, 2.3, 36, -13, -14,13,493.8,⑫⑭⑫,12, 3, マルヨウィザｰド,,出津孝, 6.9,,,,13,156.4,⑬⑫⑫,,,,,,,,,,,,,12,12,Ｏオルレアン, 70,伊藤直, 1.6, 64,*  5,  -1, 8, 33.3,①①①
13,12,Ｎカルストンフラワｰ, 30,飯田祐, 4.0, 21, -12, -32,14,522.5,⑫⑪⑭,13, 9, ワンダｰアイドル,,柴田大,12.3,,,,14,218.8,⑭⑬⑬,,,,,,,,,,,,,13,11,Ｆベルｰガ, 79,池添謙, 1.7, 71,  -3,  15, 6, 14.0,⑯⑯⑮
14, 3,Ｌトウケイロキュウト, 35,佐久間, 4.1, 19,* -5, -47,11,300.9,①①④,,,,,,,,,,,,,,,,,,,,,,,,,14, 5,Ｉアグネスギンガ, 77,長谷川, 1.9, 62,   4,   0,13, 73.9,④④⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15, 3,Ｇツムジカゼ, 78,中川雅, 2.3, 58,   2,  -1, 7, 27.3,⑦⑦⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:重(指数:-1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-20 ﾚｰｽｱｶﾞﾘ指数:+24 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+16 馬場:稍重(指数:-2),,,,,,,,,,,
単勝:140円 複勝:06=100円 07=140円 01=110円 枠連:470円,,,,,,,,,,,,"単勝:270円 複勝:06=140円 12=120円 14=1,250円 枠連:380円",,,,,,,,,,,,"単勝:270円 複勝:03=160円 08=810円 07=240円 枠連:2,610円",,,,,,,,,,,,"単勝:820円 複勝:08=250円 07=680円 04=140円 枠連:10,710円",,,,,,,,,,,
馬連:490円 ワイド:06-07=180円 01-06=130円 01-07=280円,,,,,,,,,,,,"馬連:380円 ワイド:06-12=240円 06-14=2,810円 12-14=2,000円",,,,,,,,,,,,"馬連:4,980円 ワイド:03-08=1,660円 03-07=500円 07-08=2,590円",,,,,,,,,,,,"馬連:10,720円 ワイド:07-08=2,730円 04-08=470円 04-07=1,650円",,,,,,,,,,,
