06年11月25日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年11月25日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.3,,,,,■ 4R  ダ1600m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1400m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0.3,,,,,■10R  芝2000m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｳｪﾙｶﾑｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ｄディアｰウィッシュ, 49,内田博,, 64,*  0,*  3, 1,  1.5, ②②, 1, 3, レツィｰナ,---,北村宏,, 56,  -7,*  4, 4, 16.7, ⑥④, 1,13,Ｌフォルタレｰザ, 54,津村明,, 82,* -2,* 19, 3,  5.2, ③③, 1, 8,Ｅソｰユアフロスト, 79,藤田伸,, 82,   6,  18, 3,  6.4,⑦⑦⑦
 2,12,Ｅラオムフェｰレ, 48,勝浦正, 0.2, 63,* -2,*  3, 5, 12.0, ③③, 2, 5, ダイワディライト,---,柴田善, 0.3, 56,* -2,  -7, 1,  1.4, ①①, 2,15,Ｂトｰセンブレイク, 72,横山典, 1.1, 63,*  1,   5, 1,  2.4, ①①, 2, 9,Ａドリｰムパｰトナｰ, 82,蛯名正, 0.1, 87,   2,* 25, 1,  3.6,⑬⑫⑪
 3,10,Ｃサンジャンボリｰ, 51,武士沢, 0.7, 60,  -7,*  5, 4, 11.5, ⑧⑦, 3, 6, コメンテｰタｰ,---,柴山雄, 0.9, 47, -13,*  6, 5, 24.0, ⑭⑫, 3, 6,Ｆイットｰフレンチ, 65,安藤勝, 1.1, 69,  -6,* 14, 5, 14.2, ⑫⑪, 3,10,Ｊクラクエンチｰフ, 73,横山典, 0.2, 88,   1,* 26, 8, 19.5,⑪⑫⑬
 4, 8,Ａダイワムゲン, 54,北村宏, 0.8, 53,*  0,  -6, 2,  7.4, ①①, 4,11, スクリｰンヒｰロｰ,---,木幡初, 1.3, 47,* -2, -15,13,239.3, ②②, 4, 5,Ｄブレイバｰ, 67,後藤浩, 1.2, 64,  -2,   8, 4,  6.0, ⑥③, 4, 4,Ｆトウカイエｰル, 78,柴田善, 0.2, 75,   7,  12, 7, 18.0,⑤⑤⑤
 5,13,Ｉサムデイシュアｰ, 41,蛯名正, 1.5, 53, -13,*  4, 8, 47.4, ⑫⑪, 5, 9, ディｰプハンタｰ,---,松岡正, 1.7, 41,  -9,  -9,10, 95.5, ⑨⑧, 5, 4,Ｈゴｰルデンヴィット, 62,千葉直, 1.3, 61,  -3,   6,15,232.3, ⑧③, 5, 1,Ｇエアサバス, 77,安藤勝, 0.2, 76,   6,  14, 2,  3.9,③⑤⑤
 6, 5,Ｊルｰプホｰル, 38,田中勝, 1.6, 46,  -5,  -7,10, 62.9, ⑤⑤, 6,15, スプリングカリン,---,石橋脩, 1.8, 40, -13,  -4,16,562.5, ⑫⑫, 6, 9,Ａマルタｰズビクタｰ, 75,田中勝, 1.3, 63,  -3,   8, 2,  5.1, ⑩⑦, 6,14,Ｋマルタカハｰモニｰ, 70,幸英明, 0.2, 82,   4,  20, 9, 46.5,⑨⑨⑩
 7,16,Ｈエスデイブレイク, 43,高山太, 1.9, 44,  -7,  -7, 9, 55.2, ⑧⑦, 7, 4, ノボタイタン,---,小野次, 2.0, 40,  -6, -16, 7, 49.8, ④④, 7,11,Ｎチェリスト, 53,幸英明, 1.5, 64,  -7,  12,14,173.2, ⑭⑫, 7,12,Ｌコスモテナシャス, 70,松岡正, 0.3, 72,*  8,   8,14,127.2,⑤③③
 8, 9,Ｆグロｰリｰバッハ, 47,柴田善, 2.0, 44, -10,  -5, 7, 44.8, ⑩⑨, 8,14, アリマエンプレス,---,内田博, 2.1, 38, -11, -10, 9, 55.8, ⑨⑨, 8, 1,Ｋミルククラウン, 55,内田博, 1.6, 66, -10,* 15,10, 54.3, ⑮⑯, 8, 7,Ｂロックスピリッツ, 79,岩田康, 0.4, 74,   6,  12, 4,  6.5,⑨⑨⑦
