06年11月 5日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年11月 5日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6.3,,,,,■ 4R  芝3000m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1400m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.3,,,,,■10R  芝1800m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.4,,,,
 9,12,Ｂエプソムモルギフ, 45,江田照, 3.7, 35,  -3, -23, 7, 46.2, ③③, 9,14, ハッスルガｰル,,林満明, 4.1,,,,11, 67.9,④④④, 9, 4,Ｇスミノバンビｰナ, 58,ルメｰ, 2.6, 48,  -1,  -9, 7, 24.3, ③④, 9, 7,Ｉテイエムイットｰ, 50,勝浦正, 2.9, 12,  -9, -14, 8,100.6,①①②
10, 5,Ｉサマニドｰル, 27,北村宏, 4.5, 29, -13, -19, 9, 92.6, ⑩⑫,10, 4, ニシノツバメ,,蓑島靖, 5.0,,,, 7, 26.2,⑬⑬⑬,10, 2,Ｊポｰトエリザベス, 53,勝浦正, 3.7, 43,  -2, -18, 9, 44.9, ⑥⑥,,,,,,,,,,,,
11, 3,Ｍデルマエドワｰド, 11,大庭和, 5.0, 25, -10, -27,13,342.8, ⑩⑩,11, 7, エイシンタイアン,,高田潤, 5.0,,,, 2,  4.6,⑨⑩⑫,11, 1,Ｋハタノアディクト, 32,柴田未, 4.5, 36, -13, -12,11,369.7, ⑪⑪,,,,,,,,,,,,
12, 7,Ｆカシノベガスタｰ, 30,郷原洋, 5.3, 24, -14, -25,10,110.0, ⑫⑬,12, 1, オイワケシンドウ,,柴田未, 6.0,,,,10, 54.7,⑨⑩⑨,,,,,,,,,,,,,,,,,,,,,,,,
13,13,Ｈエｰシンラッキｰ, 29,イネス, 7.5,-11,  -9, -53, 8, 82.9, ⑥⑧,13, 3, ジンデンバリュｰ,,山本康, 8.9,,,,13,126.2,④⑥⑨,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,14, 9, バルビエレ,,鈴木慶, 9.1,,,,12, 86.1,⑭⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:良(指数:-2),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+16 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-16 ﾚｰｽｱｶﾞﾘ指数:+21 馬場:良(指数:-2),,,,,,,,,,,
単勝:190円 複勝:09=100円 08=120円 01=170円 枠連:250円,,,,,,,,,,,,"単勝:1,190円 複勝:12=380円 13=720円 10=250円 枠連:2,270円",,,,,,,,,,,,単勝:470円 複勝:10=170円 03=130円 05=240円 枠連:350円,,,,,,,,,,,,単勝:170円 複勝:08=110円 03=200円 06=130円 枠連:850円,,,,,,,,,,,
馬連:230円 ワイド:08-09=140円 01-09=310円 01-08=430円,,,,,,,,,,,,"馬連:10,720円 ワイド:12-13=3,060円 10-12=1,690円 10-13=2,260円",,,,,,,,,,,,馬連:720円 ワイド:03-10=300円 05-10=720円 03-05=450円,,,,,,,,,,,,馬連:860円 ワイド:03-08=390円 06-08=210円 03-06=440円,,,,,,,,,,,
馬単:450円 3連複:610円,,,,,,,,,,,,"馬単:18,450円 3連複:32,370円",,,,,,,,,,,,"馬単:1,430円 3連複:1,700円",,,,,,,,,,,,"馬単:1,190円 3連複:930円 3連単:3,730円",,,,,,,,,,,
■ 2R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.1,,,,,■ 5R  芝1400m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.9,,,,,■11R  芝2500m 3歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-4.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｱﾙｾﾞﾝﾁﾝ共和国杯 ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｃリンガスファｰスト, 53,柴田善,, 77,* -1,* 15, 3,  5.1, ②①, 1,10, ハッピｰビｰチ,---,横山典,, 53,*-31,* 22, 4,  8.9, ③②, 1, 8,Ｂプジュリ, 67,横山典,, 84,  -3,* 25, 1,  1.6,⑤④④, 1, 9,Ｂトウショウナイト, 89,武士沢,, 95,  15,  19, 1,  4.1,⑤⑤③
 2,12,Ｌアドマイヤパルサｰ, 26,後藤浩, 0.7, 68,  -7,* 13, 8, 50.9, ⑧⑧, 2, 4, ノｰリプライ,---,柴田善, 0.3, 54, -37,* 25, 1,  1.9, ⑦⑨, 2, 1,Ｃスｰパｰキャノン, 65,柴田善, 0.1, 65,*  8,   0, 2,  5.3,①①①, 2, 4,Ａアイポッパｰ, 91,横山典, 0.0, 98,  13,* 26, 2,  4.4,⑨⑨⑩
 3,11,Ａコスモリリｰ, 62,蛯名正, 0.8, 60,* -3,   5, 4,  8.0, ②③, 3, 5, ユウタｰヴェｰル,---,北村宏, 0.4, 53, -38,* 25, 7, 20.6, ⑨⑨, 3, 6,Ａアイシクルアｰト, 76,北村宏, 0.3, 64,*  5,   4, 3,  6.3,②②②, 3, 6,Ｃドラゴンキャプテン, 87,石神深, 0.1, 88,  10,* 18, 6, 15.8,⑨⑨⑨
 4,10,Ｄネヴァキングダム, 45,北村宏, 0.9, 62,  -6,   8, 2,  2.9, ⑦④, 4,13, コウエイスパｰク,---,蛯名正, 0.6, 37, -32,  14, 8, 22.0, ⑤④, 4,10,Ｇレオシャｰプ, 57,江田照, 0.6, 71,  -4,  17, 6, 18.0,⑤⑤④, 4, 5,Ｌチェストウイング, 81,田中勝, 0.4, 89,   9,* 20, 3,  5.2,⑪⑪⑫
 5, 2,Ｂラッシュモア, 60,ルメｰ, 1.5, 50,  -6,  -1, 1,  2.6, ④④, 5, 2, ディｰアｰルボｰイ,---,江田照, 1.1, 30,*-30,   3, 5, 14.8, ①①, 5, 5,Ｆドッグソウレインボ, 63,川島信, 1.0, 65,  -5,  14, 7, 57.0,⑨⑧⑦, 5, 7,Ｄトウカイトリック, 86,ルメｰ, 0.5, 90,  11,  18, 5,  7.1,⑪⑪⑫
 6, 9,Ｇショウナンライジン, 42,田中勝, 1.6, 48,* -2,  -9, 5, 11.9, ①②, 6,12, アポロブッダ,---,後藤浩, 1.2, 33, -41,  17, 6, 17.7, ⑬⑬, 6, 3,Ｅマチカネスマアカシ, 64,田中勝, 1.7, 52,   0,  -8, 5, 15.2,②③③, 6,10,Ｍメジロトンキニｰズ, 79,郷原洋, 0.5, 86,  10,  15,12, 42.2,⑭⑪⑩
 7, 1,Ｊマイネルオｰクベイ, 36,イネス, 1.7, 48,  -8,  -1,11,204.4, ⑪⑨, 7, 1, フォｰミュラｰワン,---,松岡正, 1.3, 27, -33,   5, 3,  6.9, ③④, 7, 9,Ｄナムラシｰザｰ, 65,松岡正, 1.8, 50,  -4,  -1, 4,  8.1,⑦⑤④, 7, 2,Ｅトレオウオブキング, 85,津村明, 0.5, 82,  10,   9,11, 34.2,⑤⑤⑥
 8, 5,Ｍロｰドジェントル, 22,津村明, 1.7, 51, -13,   6, 9, 90.4, ⑫⑫, 8,11, マイネルガボット,---,勝浦正, 1.4, 25, -35,   7,11, 95.6, ⑨⑥, 8, 7,Ｊパレスソルジャｰ, 50,南田雅, 2.0, 48,  -6,  -2,10,275.8,⑩⑩⑦, 8,11,Ｉウインジェネラｰレ, 83,勝浦正, 0.6, 88,  13,  13, 4,  6.7,⑦⑦⑥
 9,13,Ｋテンジンニチオｰ, 36,松岡正, 1.8, 45,  -5,  -7, 6, 21.3, ④④, 9, 7, アジルメンテ,---,高山太, 1.6, 24, -34,   2,12,171.7, ⑤⑥, 9, 4,Ｈマキノタキシｰド, 53,勝浦正, 2.2, 47,  -6,  -5, 8, 95.9,④⑤⑦, 9, 3,Ｊグラスポジション, 83,蛯名正, 0.7, 85,  10,  14, 8, 31.0,⑪⑭⑫
10, 7,Ｅコスモミッドナイト, 44,武士沢, 1.9, 45,  -5,  -9,13,293.2, ④④,10, 9, アッソルｰト,---,ルメｰ, 1.8, 17, -34,  -1, 2,  4.8, ⑦⑥,10, 2,Ｉイッテン, 52,水出大, 2.5, 43,  -8,  -9, 9,187.4,⑦⑧⑩,10, 8,Ｆルｰベンスメモリｰ, 85,柴田善, 0.9, 82,  12,   5, 7, 16.9,⑦⑦⑥
11, 8,Ｉホマレカチドキ, 36,江田照, 2.0, 43,  -8,  -4,12,230.1, ⑧⑨,11, 6, サチノオリｰブ,---,鈴来直, 1.8, 21, -39,   5,10, 77.6, ⑪⑪,,,,,,,,,,,,,11, 1,Ｋアドバンテｰジ, 82,川島信, 1.4, 71,* 14, -13,10, 33.6,①①①
12, 3,Ｆレオプリンス, 43,横山典, 2.3, 40, -10,  -5, 7, 38.4, ⑧⑪,12, 8, リカオｰウィナｰ,---,水出大, 2.3,-37,*-33, -16,13,196.1, ②②,,,,,,,,,,,,,12,14,Ｇブリットレｰン, 84,松岡正, 3.7, 55,  12, -40,13, 46.4,③③③
13, 4,Ｈチアズセル, 37,勝浦正, 4.1, 17, -19, -19,10, 92.0, ⑬⑬,13, 3, コスモトランセンド,---,田中勝, 2.9,-36, -40, -10, 9, 71.2, ⑪⑪,,,,,,,,,,,,,13,12,Ｎスズジャパン, 74,後藤浩, 4.1, 53,  12, -46,14, 57.5,③③③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,Ｈメジロコルセア, 84,北村宏, 4.9, 50,* 13, -61, 9, 33.3,②②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-21 ﾚｰｽｱｶﾞﾘ指数:+27 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:94 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-2),,,,,,,,,,,
"単勝:510円 複勝:06=180円 12=1,140円 11=210円 枠連:3,100円",,,,,,,,,,,,単勝:890円 複勝:10=190円 04=120円 05=400円 枠連:580円,,,,,,,,,,,,単勝:160円 複勝:08=100円 01=130円 06=150円 枠連:420円,,,,,,,,,,,,単勝:410円 複勝:09=160円 04=170円 06=340円 枠連:820円,,,,,,,,,,,
"馬連:9,710円 ワイド:06-12=2,520円 06-11=440円 11-12=3,480円",,,,,,,,,,,,"馬連:660円 ワイド:04-10=330円 05-10=1,240円 04-05=610円",,,,,,,,,,,,馬連:430円 ワイド:01-08=180円 06-08=210円 01-06=350円,,,,,,,,,,,,"馬連:940円 ワイド:04-09=390円 06-09=1,050円 04-06=1,380円",,,,,,,,,,,
"馬単:14,510円 3連複:13,330円",,,,,,,,,,,,"馬単:2,350円 3連複:3,340円",,,,,,,,,,,,馬単:570円 3連複:590円,,,,,,,,,,,,"馬単:1,820円 3連複:5,090円 3連単:19,690円",,,,,,,,,,,
■ 3R  ダ1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.1,,,,,■ 6R  芝2000m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  ダ2100m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.4,,,,,■12R  ダ1600m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,甲斐路特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｇニｰドルポイント, 36,横山典,, 67,*  2,*  3, 5,  7.6, ②②, 1, 6, シｰレイダｰス,---,北村宏,, 61, -20,* 16, 1,  2.7,⑧⑧⑨, 1, 2,Ｅデイフラッシュ, 72,横山典,, 80,   9,* 12, 4,  7.8,⑦⑥⑥, 1,10,Ｃヒカルバロｰロ, 71,後藤浩,, 77,  -1,* 18, 1,  3.2, ⑥⑤
 2, 4,Ｄショウワモダン, 47,松岡正, 0.3, 65,*  3,* -1, 6,  8.6, ①①, 2, 5, ホクレレ,---,松岡正, 0.0, 51, -17,* 10, 4, 12.3,④⑤⑤, 2, 5,Ｆダブルブラザｰ, 71,武士沢, 0.3, 78,   7,* 13,12, 38.1,⑨⑪⑪, 2, 6,Ｅタイキスピリッツ, 66,北村宏, 0.0, 71,*  3,  11, 5,  8.7, ①①
 3, 7,Ｃブルｰメンリッタｰ, 48,後藤浩, 1.6, 51,  -3,  -5, 2,  4.5, ⑦⑦, 3, 2, ダノンマッハ,---,横山典, 0.1, 50, -18,* 10, 2,  2.8,⑧⑧⑥, 3, 6,Ｋツルマルスリｰ, 67,北村宏, 0.4, 77,   7,* 10, 9, 26.9,⑨⑧⑧, 3, 4,Ａピオｰネ, 76,横山典, 0.1, 78,  -3,* 19, 2,  3.4, ⑥⑥
 4,12,Ｂアタゴコマンダｰ, 56,イネス, 1.7, 52,*  2, -13, 4,  6.7, ③③, 4, 7, プリキュアバロｰズ,---,後藤浩, 0.7, 33,*-16,  -4, 3,  5.9,③②②, 4,15,Ｈフサイチギガダイヤ, 70,ルメｰ, 0.9, 73,* 10,  -2, 2,  4.3,②②②, 4, 3,Ｂアラビアンナイト, 73,勝浦正, 0.5, 71,  -3,  15, 3,  4.5, ⑤⑥
 5,11,Ｉサクラハｰレｰ, 29,北村宏, 1.9, 50,   0, -13, 7, 43.2, ④④, 5,11, ツルギダケ,---,田中勝, 0.9, 32,*-17,  -5, 9, 29.4,④④②, 5,13,Ｂウインカｰディナル, 76,後藤浩, 1.2, 71,   7,   5, 1,  4.3,⑫⑪⑪, 5, 5,Ｇオｰゴンコウテイ, 65,田中勝, 0.7, 70,  -4,  15, 9, 56.7, ⑨⑨
 6, 8,Ａナカノシマブルｰス, 59,蛯名正, 2.6, 44,   0, -19, 1,  2.7, ④④, 6, 3, コスモウィップ,---,勝浦正, 1.0, 33,*-15, -10, 8, 29.1,①①①, 6, 9,Ｃイエス, 75,柴田善, 1.3, 70,   6,   5, 3,  7.2,⑬⑬⑬, 6, 2,Ｉパピヨンシチｰ, 60,松岡正, 0.9, 65,  -2,  11, 6, 13.9, ⑥⑥
 7, 5,Ｈドキュメント, 32,石神深, 2.9, 41,  -4, -16,11,175.2, ⑧⑧, 7, 4, オｰシンブルドッグ,---,武士沢, 1.3, 29, -18,  -7,12,194.1,⑥⑥⑦, 7,14,Ａチｰフシャトｰ, 79,川島信, 1.3, 71,   9,  -3, 6,  8.4,③③③, 7,11,Ｊベネザプレ, 57,高橋智, 1.1, 60,  -1,   6,10, 96.4, ④④
 8, 2,Ｊグランドアビリティ, 22,江田照, 4.1, 32,  -5, -26,12,183.0, ⑧⑨, 8, 8, アンプルｰル,---,ルメｰ, 1.4, 29, -19,  -7, 6, 17.2,⑩⑩⑦, 8, 1,Ｄグルｰヴィンハイ, 74,田中勝, 1.5, 69,* 10,  -8, 5,  8.2,①①①, 8, 7,Ｆカネスベネフィット, 66,イネス, 1.4, 60,  -4,   9, 7, 31.1, ⑪⑪
 9, 6,Ｋライディングシチｰ, 12,津村明, 4.2, 32,  -7, -24,13,214.8, ⑬⑫, 9,10, デルマジョン,---,石神深, 1.7, 19,*-16, -19,11, 96.0,②②②, 9, 4,Ｉイｰグルドライバｰ, 68,鈴来直, 1.5, 69,   8,   0,11, 38.0,⑨⑧⑧, 9, 9,Ｈキタグニジョｰ, 64,水出大, 2.2, 51,  -1,  -8, 8, 54.5, ②②
10, 3,Ｌホワイトケンシロｰ,  8,田面木, 4.8, 29,  -7, -29,10,134.1, ⑫⑫,10,12, ウィザｰドキング,---,柴田善, 1.9, 25, -25,  -1, 7, 19.6,⑩⑪⑪,10, 7,Ｍクリノダイマオｰ, 65,江田照, 1.8, 67,   8,  -3,10, 27.5,⑦⑧⑧,10, 8,Ｋリキサンピュアティ, 55,南田雅, 2.5, 50,  -4,  -3,11,198.6, ⑨⑨
11,13,Ｍオレノウマ,-41,田中勝, 4.8, 29,  -6, -30, 9, 96.7, ⑩⑪,11, 1, ミヤギカリスマ,---,蛯名正, 1.9, 27, -26,   3,10, 49.2,⑫⑫⑫,11, 8,Ｇタマモアｰチスト, 71,勝浦正, 1.9, 66,   6,   0, 8, 24.7,⑮⑬⑮,11, 1,Ｄアサクササイレン, 71,ルメｰ, 4.1, 27,   0, -25, 4,  6.7, ②②
12, 1,Ｅマイネルオアシス, 45,ルメｰ, 4.8, 28,   0, -40, 3,  5.0, ④④,12, 9, ブラックジュニア,---,イネス, 1.9, 26, -21, -10, 5, 16.9,⑥⑥⑩,12,12,Ｏラスニアック, 61,高橋智, 1.9, 66,   6,  -1,16,470.1,⑬⑬⑬,,,,,,,,,,,,
13, 9,Ｆシルクグラディウス, 37,勝浦正, 5.8, 23,  -5, -42, 8, 95.9, ⑩⑨,,,,,,,,,,,,,13,11,Ｌマイネジャｰダ, 66,蛯名正, 2.2, 64,   8,  -9, 7, 14.1,⑥⑥⑥,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14,16,Ｎペケジェイ, 62,松岡正, 2.2, 64,   9, -11,13, 39.2,④④④,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15,10,Ｐアロハスピリッツ, 56,郷原洋, 3.1, 58,   5,  -9,15,218.9,⑯⑯⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16, 3,Ｊロｰドライジング, 67,イネス, 5.8, 44,   9, -46,14, 54.0,④④④,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+12 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+16 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+17 馬場:良(指数:-2),,,,,,,,,,,
"単勝:760円 複勝:10=270円 04=260円 07=190円 枠連:2,210円",,,,,,,,,,,,"単勝:270円 複勝:06=130円 05=250円 02=130円 枠連:1,370円",,,,,,,,,,,,"単勝:780円 複勝:02=270円 05=910円 06=840円 枠連:2,940円",,,,,,,,,,,,単勝:320円 複勝:10=140円 06=220円 04=140円 枠連:970円,,,,,,,,,,,
"馬連:2,510円 ワイド:04-10=910円 07-10=600円 04-07=620円",,,,,,,,,,,,"馬連:1,530円 ワイド:05-06=550円 02-06=210円 02-05=530円",,,,,,,,,,,,"馬連:10,680円 ワイド:02-05=2,640円 02-06=2,730円 05-06=7,870円",,,,,,,,,,,,"馬連:1,380円 ワイド:06-10=490円 04-10=260円 04-06=530円",,,,,,,,,,,
"馬単:5,010円 3連複:4,470円",,,,,,,,,,,,"馬単:2,130円 3連複:1,100円",,,,,,,,,,,,"馬単:18,260円 3連複:76,290円 3連単:412,720円",,,,,,,,,,,,"馬単:2,100円 3連複:1,520円 3連単:8,650円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
