06年 1月23日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 1月23日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,,,,,,■ 4R  芝2880m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(混) 別定,,,,,,,,,,,,■10R  芝1600m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,,,,,
 9, 2,Ｋリュウスパイク, 38,郷原  , 1.1, 29, -11,*-17,10,147.4,⑭⑭⑭, 9, 2, ダイシンツウィギｰ,,沢    , 7.4,,,,12, 94.9,⑩⑩⑩, 9, 8,Ｈリｰジェントゲスト, 67,木幡  , 0.7, 69,*  6,   1, 6, 15.6,⑤②②, 9,14,Ｌイルデパン, 72,石橋脩, 0.3, 74,   7,*  8,15,108.9,⑯⑯⑮
10, 6,Ｂキタサンキャラバン, 52,柴田善, 1.2, 32,   5, -33, 4,  6.2,③③④,10, 7, シルクトラベラｰ,,今村  , 7.5,,,,10, 40.4,⑪⑨⑨,10, 2,Ｌグレｰドエｰス, 58,大野  , 1.2, 65,   0,   3,16,287.7,⑮⑯⑬,10,10,Ｐキッズブルｰム, 63,江田照, 0.3, 76,  11,   3,14, 79.3,⑭⑭⑪
11, 4,Ｆカネスザブレｰブン, 46,木幡  , 1.4, 29,   0, -30, 7, 24.7,⑦⑦⑧,11,14, クリノスピｰドオｰ,,大庭  ,14.7,,,,14,227.5,⑬⑫⑪,11, 9,Ｋジェイケイワンダｰ, 64,江田照, 1.4, 64,   2,   1, 7, 19.2,⑧⑪⑪,11,11,Ｆマイネルパシオン, 76,菊沢徳, 0.4, 77,* 21, -13, 5,  8.2,⑤②①
12,13,Ｇカズサハｰト, 44,勝浦  , 1.7, 25,  -4, -30, 8, 27.9,⑦⑩⑩,,,,,,,,,,,,,12, 6,Ｎプライムマイナｰ, 53,村田  , 2.4, 57,*  6, -15,13,157.9,③②①,12,16,Ｈマイネルリバティｰ, 76,バルジ, 0.5, 75,  17,  -7,10, 20.4,⑪⑨⑧
13, 3,Ｎカンセイルｰセント, 36,左海  , 2.2, 18,  -9, -30,12,233.8,⑬⑫⑫,,,,,,,,,,,,,13,16,Ｐニシノバラモン, 43,郷原  , 3.4, 47,*  6, -26,15,282.6,①①⑥,13, 6,Ｂカメリアロｰズ, 81,後藤浩, 0.8, 69,  14,  -5, 7, 12.6,⑬⑬⑮
14,16,Ｉシンワフェラリスタ, 38,小野  , 2.4, 18,   0, -39,11,173.6,⑦⑦⑩,,,,,,,,,,,,,14, 1,Ｍワンダｰストライカ, 54,丹内  , 3.6, 45,   1, -21,12,152.2,③⑪⑬,14, 3,Ｏトウショウアタック, 67,郷原  , 0.8, 68,* 20, -20,11, 36.0,②②②
15, 1,Ｈフェアリｰドリｰム, 42,高山太, 3.8, -1, -19, -36, 9,104.5,⑯⑯⑯,,,,,,,,,,,,,15, 3,Ｏワンステップリｰド, 49,小林淳, 4.8, 39,   2, -31,14,279.2,⑫⑭⑮,15, 1,Ｋナイトサンタンダｰ, 72,左海  , 0.9, 63,  16, -19,13, 68.4,③⑤⑧
16, 5,Ｃダイワグラディウス, 52,吉田隼, 4.5, -3,*  6, -68, 2,  3.8,①②④,,,,,,,,,,,,,16,12,Ｅハイパｰディライト, 68,吉田豊, 8.9,  6,   2, -70, 5, 11.1,①⑪⑯,16, 2,Ｅアスピリンスノｰ, 79,張田  , 1.1, 65,* 22, -23, 3,  5.8,①①④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+16 ﾚｰｽｱｶﾞﾘ指数:-15 馬場:不良(指数:-2),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+14 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-1),,,,,,,,,,,
"単勝:1,350円 複勝:09=410円 08=160円 10=4,690円 枠連:1,320円",,,,,,,,,,,,"単勝:1,290円 複勝:13=350円 08=270円 10=440円 枠連:3,190円",,,,,,,,,,,,"単勝:5,940円 複勝:07=790円 13=160円 10=150円 枠連:1,160円",,,,,,,,,,,,"単勝:1,870円 複勝:04=550円 09=450円 15=380円 枠連:3,480円",,,,,,,,,,,
"馬連:2,300円 ワイド:08-09=870円 09-10=24,880円 08-10=12,210円",,,,,,,,,,,,"馬連:3,650円 ワイド:08-13=1,320円 10-13=1,520円 08-10=1,230円",,,,,,,,,,,,"馬連:9,650円 ワイド:07-13=2,450円 07-10=2,500円 10-13=320円",,,,,,,,,,,,"馬連:6,130円 ワイド:04-09=3,880円 04-15=2,860円 09-15=2,340円",,,,,,,,,,,
"馬単:6,630円 3連複:153,160円",,,,,,,,,,,,"馬単:8,720円 3連複:14,510円",,,,,,,,,,,,"馬単:27,740円 3連複:10,990円",,,,,,,,,,,,"馬単:12,430円 3連複:37,770円 3連単:150,450円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,,,,,,■ 5R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1200m 4歳上500万 別定,,,,,,,,,,,,■11R  芝1200m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｻﾝﾗｲｽﾞｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｇツリｰオブライフ, 38,バルジ,, 52,  -8,* -2, 4, 12.9,⑥⑤③, 1, 7,Ｂマイネルネオス, 60,梶    ,, 60, -12,* 12, 1,  3.4,⑩⑬⑪, 1,12,Ａゴットザビｰト, 71,柴田善,, 74,   9,*  4, 1,  1.7,⑥④④, 1,12,Ｆマイネルアルビオン, 82,バルジ,, 86,  11,* 13, 2,  5.3,④⑥⑤
 2,11,Ｂマチカネアオイ, 55,勝浦  , 0.1, 50,* -7,  -5, 1,  1.7,②②①, 2, 3,Ａマイネルスバル, 63,バルジ, 0.0, 60, -11,*  9, 7, 12.5,⑫⑪⑤, 2, 5,Ｎレオマジック, 48,張田  , 0.1, 75,* 12,   0, 5, 17.5,②②②, 2,13,Ｊクリノワｰルド, 79,上村  , 0.0, 87,  13,  12, 5,  9.0,③③④
 3, 4,Ｆディアブロｰディア, 40,木幡  , 0.5, 48,  -7,  -8, 7, 41.9,④④③, 3,15,Ｌトピアリｰ, 27,木幡  , 0.1, 49,* -6,  -3, 8, 24.6,②②②, 3,11,Ｄボトムフィッシャｰ, 62,松岡  , 0.3, 69,   5,*  3, 4, 10.4,⑦⑧⑧, 3,14,Ｃビｰナスライン, 83,左海  , 0.0, 84,  12,  11, 4,  6.8,⑤③⑤
 4, 8,Ｅマイネエムロｰド, 43,柴山  , 1.2, 44, -11,  -7, 3, 10.8,⑩⑨⑦, 4, 6, ダイワアデオス,---,吉田隼, 0.3, 43, -10,  -4, 3,  6.8,⑥⑥⑧, 4,15,Ｉウメノレイメイ, 57,勝浦  , 0.4, 70,   7,   2,12,151.9,⑦⑦⑦, 4, 7,Ｎトップパシコ, 72,高山太, 0.1, 84,* 18,   6,11, 24.8,①①①
 5,10,Ｃシンハルカジョウ, 50,鈴木慶, 1.2, 43, -16,* -1, 8, 91.8,⑫⑪⑩, 5, 5,Ｄマイネルハイアップ, 48,柴山  , 0.4, 50, -10,   2, 6, 10.9,⑫⑨⑩, 5,14,Ｅアスキットアジュ, 61,大野  , 0.5, 65,   3,   2,11, 85.5,⑨⑧⑨, 5, 5,Ａダイワフォｰチュン, 85,北村宏, 0.2, 79,   4,* 15, 9, 22.8,⑫⑫⑧
 6, 7,Ｄギブミｰアチャンス, 48,石橋脩, 2.2, 34,  -8, -23, 5, 15.2,⑦⑤⑤, 6,12,Ｈヒカルダイチ, 43,田中勝, 0.6, 49, -10,  -1, 5,  9.1,⑩⑨⑤, 6, 3,Ｋタツシャンハイ, 54,大庭  , 1.2, 59,   3,  -2,13,191.3,⑩⑪⑫, 6, 6,Ｂトｰルハンマｰ, 84,木幡  , 0.2, 80,   8,* 13, 3,  5.8,⑥⑨⑩
 7,12,Ｌカラｰニクチベニ, 13,大野  , 2.6, 28,* -8, -30,12,427.8,②②⑤, 7,11,Ｃアイアムドラマ, 48,後藤浩, 0.7, 40,* -6, -14, 2,  3.6,①①①, 7, 1,Ｏウォッチンザスカイ, 46,石橋脩, 1.4, 55,  -3,   1,15,234.6,⑭⑭⑭, 7, 1,Ｏショｰストッパｰ, 69,石橋脩, 0.3, 74,  10,   4,15, 76.8,⑥③②
 8, 2,Ａコスモシレナ, 56,江田照, 3.0, 27,* -7, -32, 2,  3.0,①①②, 8, 8,Ｅトｰセンバサラ, 45,江田照, 0.9, 38,* -7, -14,14,199.2,③③③, 8, 4,Ｃタイキエンデバｰ, 62,江田照, 1.4, 61,* 12, -13, 2,  4.2,②②①, 8,11,Ｄイソシギ, 83,田中勝, 0.3, 78,   9,   9, 7, 12.6,⑩⑥⑧
 9, 9,Ｈセイントクリスタル, 33,張田  , 4.4, 19, -10, -39,10,116.2,⑦⑧⑨, 9, 1,Ｇマイトレイヤ, 43,柴田善, 1.0, 44, -13,  -1, 4,  6.9,⑭⑭⑬, 9, 7,Ｇチョウカイトップ, 59,丹内  , 1.4, 57,   7, -10,10, 79.1,④⑤④, 8, 9,Ｅナチュラルメイク, 83,柴田善, 0.3, 80,   8,  12, 1,  4.4,⑥⑨⑩
10, 1,Ｊマチカネキリツボ, 32,北村宏, 4.5, 18,  -8, -44, 6, 35.4,④⑦⑦,10, 9,Ｋコスモテンドン, 32,小野  , 1.1, 38,  -8, -15, 9, 34.1,③⑤⑤,10,10,Ｈブｰゲンビリア, 59,上村  , 1.4, 60,   8,  -9, 7, 29.2,④⑤④,10,16,Ｍメジャｰカフェ, 74,後藤浩, 0.5, 73,   3,  10,14, 70.2,⑮⑫⑬
11, 5,Ｉトｰセンブリリアン, 33,水出  , 4.5, 16, -14, -36, 9,108.7,⑪⑩⑪,11, 4,Ｍシェセル, 25,石橋脩, 1.3, 36, -13,  -7,12,109.1,⑭⑭⑭,11,16,Ｊピアｰズフォンテン, 57,木幡  , 1.5, 57,   4,  -6,16,274.2,⑫⑩⑩,11, 4,Ｌヘイセイピカイチ, 75,江田照, 0.6, 71,  10,   2,16,123.9,⑥⑥⑤
12, 3,Ｋクルｰズクルｰズ, 25,後藤浩, 7.6, -4, -15, -61,11,162.0,⑨⑪⑫,12, 2,Ｆグラスエルフ, 44,丹内  , 1.3, 31, -11, -15,11,108.4,⑨⑧⑪,12, 9,Ｌフジマサワｰルド, 52,左海  , 1.6, 54,  -3,  -1,14,217.9,⑬⑭⑭,12,10,Ｇジャズファンク, 82,村田  , 0.6, 74,   3,  11, 6, 11.6,⑬⑮⑭
,,,,,,,,,,,,13,10,Ｎグレイトエリナ, 12,北村宏, 2.1, 24,  -8, -29,13,171.1,⑦⑥⑧,13,13,Ｂコンヴィクション, 62,北村宏, 1.6, 58,* 12, -15, 3,  8.6,①①②,13,15,Ｈクリスタルヴィオレ, 81,吉田隼, 0.9, 68,   5,   3, 8, 17.8,⑩⑪⑩
,,,,,,,,,,,,14,13,Ｉミヤギワンダｰ, 40,小林淳, 2.2, 23,* -7, -33,15,274.7,③③③,14, 8, グリｰディｰ,---,後藤浩, 1.6, 51, -13,*  8, 8, 39.0,⑯⑯⑯,14, 3,Ｋサンドクリｰク, 76,郷原  , 1.3, 60,  -1,   3,10, 22.9,⑮⑯⑭
,,,,,,,,,,,,15,14,Ｊプレステｰジピット, 38,張田  , 2.8, 17, -11, -32,10, 95.6,⑦⑪⑮,15, 6,Ｍアリストダッシャｰ, 51,バルジ, 1.7, 55,  -1,  -4, 9, 61.3,⑮⑬⑫,15, 2,Ｐリメンバｰドリｰム, 67,吉田豊, 1.6, 53,   3,  -7,13, 68.6,⑬⑫⑭
,,,,,,,,,,,,16,16,Ｏワイルドリッチ,  4,左海  , 3.1, 16, -13, -32,16,347.0,⑯⑯⑯,16, 2,Ｆメジロタｰキッシュ, 60,吉田豊, 1.8, 54,   3,  -8, 6, 24.1,⑩⑪⑩,16, 8,Ｉステンカラｰジン, 81,張田  , 2.9, 38,* 15, -37,12, 60.5,②②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:不良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+15 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:0),,,,,,,,,,,
"単勝:1,290円 複勝:06=260円 11=120円 04=400円 枠連:1,020円",,,,,,,,,,,,"単勝:340円 複勝:07=150円 03=300円 15=530円 枠連:1,790円",,,,,,,,,,,,単勝:170円 複勝:12=110円 05=340円 11=260円 枠連:950円,,,,,,,,,,,,単勝:530円 複勝:12=200円 13=300円 14=240円 枠連:790円,,,,,,,,,,,
"馬連:1,110円 ワイド:06-11=490円 04-06=2,560円 04-11=600円",,,,,,,,,,,,"馬連:1,810円 ワイド:03-07=650円 07-15=1,020円 03-15=2,220円",,,,,,,,,,,,"馬連:1,340円 ワイド:05-12=590円 11-12=320円 05-11=1,800円",,,,,,,,,,,,"馬連:2,340円 ワイド:12-13=850円 12-14=680円 13-14=1,300円",,,,,,,,,,,
"馬単:3,770円 3連複:4,850円",,,,,,,,,,,,"馬単:3,080円 3連複:8,630円",,,,,,,,,,,,"馬単:1,820円 3連複:3,740円",,,,,,,,,,,,"馬単:4,110円 3連複:4,190円 3連単:19,550円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,,,,,,■ 6R  ダ1200m 3 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 9R  芝1800m 3 歳500万(混) 馬齢,,,,,,,,,,,,■12R  ダ1800m 4歳上1000万(牝) 別定,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,若竹賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｂエヒテンヴィｰゼ, 56,柴田善,, 56,* -4,* -3, 2,  2.5,③②②, 1,13, ベルモントユリア,---,菊沢徳,, 53,  -3,  -4,10, 49.4,③⑤④, 1, 8,Ｈエフセイコｰ, 60,柴田善,, 68,  -8,* 16, 1,  2.1,⑤⑤④, 1,11,Ｋラドランファｰマ, 64,バルジ,, 78,*  5,  12, 2,  5.3,⑥③③
 2, 9,Ａコスモギャザｰ, 57,吉田隼, 0.4, 50,* -6,* -6, 3, 10.2,⑤④④, 2,11, マンノダイヤモンド,---,北村宏, 0.0, 53,  -8,*  0, 5, 16.3,⑩⑧⑦, 2, 1,Ｃカイシュウタキオン, 66,後藤浩, 0.0, 74, -11,* 22, 2,  2.9,⑩⑩⑩, 2, 7,Ｂフェスティブシャン, 76,大庭  , 0.3, 77,   1,* 17, 8, 18.0,⑫⑬⑪
 3, 6,Ｊシンボリタイタン, 19,江田照, 1.5, 46,  -7, -11, 6, 22.9,⑩⑨⑥, 3,12, タヤスルｰジュ,---,勝浦  , 0.1, 52,  -3,  -5,16,208.7,⑥⑤⑥, 3, 7,Ｅフュノンガルウ, 62,郷原  , 0.1, 59,* -6,  10, 5, 22.1,②③②, 3, 5,Ｄミヤビアゼリア, 74,石橋脩, 0.3, 75,*  5,   8, 9, 21.2,⑫③③
 4, 2,Ｃマイネルランプロス, 54,後藤浩, 1.6, 43,* -3, -19, 1,  2.2,①①①, 4, 1, オンシジュｰム,---,後藤浩, 0.1, 53,* -1,  -7, 3,  6.5,①②①, 4,10, ガンファイタｰ,---,左海  , 0.1, 58,* -5,   7,10,116.5,①①①, 4,10,Ｎアポロベルｰガ, 61,田中勝, 0.4, 75,*  6,   7, 7, 16.5,②②①
 5,10,Ｆフォアザパｰトナｰ, 42,バルジ, 1.9, 41,* -5, -19, 4, 10.6,⑧④⑤, 5,14, モトメチャン,---,石橋脩, 0.5, 46,  -7,  -7,12, 89.0,⑥⑦⑦, 5,14,Ｆムｰヴスタｰ, 62,木幡  , 0.2, 60,  -7,  10, 9, 43.5,④④④, 5,16,Ｈエリモジェンヌ, 68,左海  , 0.5, 75,   3,  11, 5, 11.7,⑧⑨⑧
 6, 5,Ｅハッスルハッスル, 44,田中勝, 2.1, 40,* -4, -22, 7, 25.5,②②③, 6,15, オｰルフォｰラヴ,---,吉田豊, 0.5, 49,* -1, -11, 4, 10.6,⑥①④, 6, 9,Ｇユキノアサカゼ, 60,バルジ, 0.2, 66, -10,* 16, 4, 17.1,⑦⑦⑦, 6, 1,Ｊシトラスブリｰズ, 65,北村宏, 0.5, 75,   1,* 16, 6, 16.1,⑭⑮⑭
 7, 4,Ｇコウジンクラマ, 42,小野  , 2.6, 36,  -5, -24, 9, 50.2,⑤⑧⑨, 7, 5, カネツサンバ,---,丹内  , 0.6, 46,* -2, -13, 9, 34.5,①②②, 7, 6,Ｄコスモラバンジン, 63,吉田豊, 0.4, 61, -10,  13, 6, 22.8,⑧⑦⑦, 7,15,Ｃラブリネスオブパリ, 75,柴田善, 0.5, 73,   4,   9, 1,  3.3,⑤⑥⑤
 8, 7,Ｈマイネルマキシマム, 42,郷原  , 2.7, 35,* -4, -27,10, 91.5,④④⑥, 8, 3, モンヴェｰル,---,田中勝, 0.6, 45, -15,*  1, 2,  2.9,⑫⑬⑪, 8,13,Ｂジョウテンロマン, 68,北村宏, 0.4, 58,  -8,  10, 3,  5.4,⑥⑤⑥, 8,14,Ｆデュアルライフ, 70,木幡  , 0.9, 72,   4,   6,15, 81.8,⑩⑧⑤
 9,11,Ｋニシノマルディグラ, 15,小林淳, 3.8, 27,* -5, -37,11,255.3,⑤④⑥, 9, 8, レｰヌフレイバｰ,---,松岡  , 0.8, 43,  -9,  -8,11, 59.8,⑩⑧⑨, 9,11,Ｉコスモワイズマン, 53,小野  , 0.5, 54,* -5,   2, 7, 32.2,②②②, 9, 3,Ｍレテ, 62,後藤浩, 1.1, 71,   2,   8,10, 26.1,⑭⑬⑪
10, 1,Ｉパシスタ, 31,高山太, 5.8, 12,  -7, -52, 8, 34.7,⑧⑨⑩,10, 6, ワンダフルライフ,---,柴山  , 0.9, 43, -12,  -5, 7, 22.8,⑭⑩⑨,10, 4,Ｊロトブルｰスタｰ, 49,江田照, 0.9, 48,  -9,   4, 8, 36.8,⑨⑦⑦,10, 9,Ｉファｰストサイト, 67,松岡  , 1.5, 66,   2,   3,13, 41.1,⑪⑫⑪
,,,,,,,,,,,,11,16, テンエイミュｰズ,---,バルジ, 1.0, 44,* -1, -16, 1,  2.8,⑤②③,11, 2, ハｰトフルドリｰム,---,張田  , 1.7, 41, -13,  -1,11,191.8,⑬⑪⑪,11,12,Ｌベルモントミサンガ, 63,丹内  , 2.1, 59,*  5, -11,12, 37.2,①①②
,,,,,,,,,,,,12, 9, ミヤギカントリｰ,---,大野  , 1.0, 38, -19,* -3,15,198.0,⑮⑮⑭,12,12, マグマノｰベル,---,田中勝, 2.5, 29, -13, -13,12,255.1,⑪⑪⑪,12, 4,Ｅサオヒメ, 71,菊沢徳, 2.2, 62,   3,  -5, 4,  6.9,⑧⑨⑧
,,,,,,,,,,,,13, 2, イブキハゴロモ,---,江田照, 1.1, 38, -19,*  0,14,153.7,⑯⑯⑯,13, 5,Ｋサチノプログレス, 45,村田  , 2.6, 26, -13, -13,13,331.1,⑫⑪⑪,13, 8,Ｏオンワｰドミシェル, 60,高山太, 2.6, 56,*  5, -13,14, 57.7,④③⑦
,,,,,,,,,,,,14, 4, サクラキュｰティ,---,左海  , 1.8, 32, -15, -11, 6, 17.3,⑬⑬⑬,,,,,,,,,,,,,14, 6,Ｐエイシンサンバレｰ, 50,張田  , 3.3, 51,   4, -17, 3,  6.2,⑥⑥⑧
,,,,,,,,,,,,15, 7, ユウタｰオリビア,---,郷原  , 3.2, 17, -13, -27, 8, 27.7,③⑩⑪,,,,,,,,,,,,,15, 2,Ｇスズカブルｰム, 69,大野  , 9.0,  7,   2, -71,11, 32.6,②⑨⑮
,,,,,,,,,,,,16,10, グッドラックワン,---,小林淳, 3.7, 11, -13, -32,13,120.2,⑨⑩⑭,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:不良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:+13 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:75 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:重(指数:-3),,,,,,,,,,,
