06年 3月11日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 3月11日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7.7,,,,,■ 4R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.5,,,,,■ 7R  ダ1700m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-1.8,,,,,■10R  芝1800m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:1.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,美濃特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｅイエスオアノｰ, 46,丹内祐,, 72,*  7,*  0, 3,  7.6, ①①, 1, 3,Ｆセブンスアンコｰル, 49,中村将,, 53,  -9,*  3, 5,  8.2,⑬⑩⑧, 1, 3,Ａハギノプレシャス, 69,鮫島良,, 69,*  3,*  4, 1,  2.9,①①①, 1,13,Ａフルヴィクトリｰ, 75,赤木高,, 79,  -6,* 26, 1,  3.3,⑥⑤⑤
 2, 2,Ｄフロｰラルジュノｰ, 49,田嶋翔, 0.5, 66,*  5,* -2, 4,  8.6, ②②, 2,14,Ｄバｰチャルフォトン, 52,大西直, 0.0, 56,  -1,  -7, 6, 16.8,③③②, 2,16,Ｏマルカケセラセラ, 52,鮫島克, 0.6, 68,*  3,   2,15,132.4,④③②, 2,11,Ｂミラクルレイザｰ, 74,柴山雄, 0.6, 70,  -8,* 20, 3,  4.6,⑧⑧⑨
 3,11,Ａラブランジェリ, 55,加藤士, 0.7, 61,   0,* -1, 1,  1.6, ③③, 3, 8,Ｇタイセイコンドル, 46,川島信, 0.0, 56,  -3,  -2, 3,  6.3,⑤⑥⑤, 3, 7,Ｆバスタｰヒリュウ, 63,村田一, 1.2, 63,  -1,   3, 8, 27.1,⑪⑧⑦, 3, 8,Ｉニシノビギン, 64,小林徹, 0.8, 61,* -2,   6, 6, 20.3,①①①
 4, 9,Ｂエヴァブルｰム, 52,上野翔, 1.5, 47,  -4,  -8, 8, 36.0, ④⑤, 4,13,Ａプレインボイス, 63,福永祐, 0.0, 56,  -5,*  1, 2,  3.2,⑨⑧⑥, 4, 9,Ｂアキノロマンス, 66,福永祐, 1.2, 63,  -2,*  6, 2,  4.1,⑤⑨⑨, 4, 1,Ｎカシノトｰマス, 54,中谷雄, 0.9, 61,* -4,   8,14,136.4,②②②
 5, 7,Ｇシャペロン, 31,藤岡佑, 2.0, 43,  -8,  -9, 5, 12.9, ⑦⑦, 5,16,Ｂエリモブラスト, 56,渡辺薫, 0.1, 54,  -1,  -8, 1,  2.8,⑤③②, 5,13,Ｈロｰタスシチｰ, 62,吉田隼, 1.3, 60,   1,  -5, 5,  9.0,⑤③②, 5, 5,Ｊメイショウトウコン, 64,川田将, 1.0, 65,  -9,  17, 8, 33.6,⑩⑩⑩
 6, 5,Ｃオンワｰドリリカ, 52,大野拓, 2.0, 38, -14,  -7, 2,  6.1, ⑨⑩, 6, 6,Ｃズｰムトウショウ, 53,石橋脩, 0.3, 52,  -1, -11, 4,  7.2,④③②, 6, 1,Ｄトｰセンマウンテン, 65,加藤士, 1.4, 62,  -4,*  6, 4,  7.4,⑬⑪⑨, 6, 9,Ｍリッカドリムオ, 56,武士沢, 1.0, 60,* -4,   7,16,224.7,④②②
 7, 3,Ｈアトミックカフェ, 24,村田一, 2.0, 44,  -3, -12,11,203.2, ④④, 7,12,Ｍタバスコリエ, 41,武幸四, 0.3, 53,  -4,  -5, 9, 40.4,⑦⑦⑥, 7, 4,Ｅニシノガルｰダ, 64,藤岡佑, 1.5, 60,  -3,   3, 3,  6.4,⑬⑨⑨, 7, 3,Ｏミスズワｰルド, 51,鮫島克, 1.2, 61,  -9,  14,13,112.0,⑩⑩⑩
 8,16,Ｆエクラアヴニｰル, 40,川田将, 2.2, 39, -10, -11, 7, 33.0, ⑧⑦, 8,15,Ｋロングファイト, 42,高橋亮, 0.8, 48,  -7,  -5,10, 86.3,⑩⑪⑩, 8, 8,Ｊヒｰリングヴォイス, 60,船曳文, 1.5, 57,  -1,  -3, 7, 22.9,⑨⑦⑦, 8,10,Ｆトラッドスキｰム, 69,武幸四, 1.2, 63, -11,  17, 4,  5.3,⑮⑭⑭
 9,12,Ｏスプリングシャモニ,-12,柴山雄, 2.6, 36,  -6, -16,10,135.5, ⑥⑥, 9,10,Ｌトウカイストｰリｰ, 41,長谷川, 0.8, 48,  -7,  -5, 7, 33.1,⑩⑪⑩, 9, 5,Ｎエゾノシャトｰ, 53,二本柳, 1.7, 58,  -4,   4,13,100.3,⑯⑬⑬, 9, 6,Ｄサイレンスゴｰルド, 70,渡辺薫, 1.2, 60,  -7,   9, 2,  3.7,⑧⑧⑤
