06年 6月 3日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 6月 3日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.7,,,,,■ 4R  芝3370m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  芝1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.5,,,,,■10R  芝1200m 4歳上1000万(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-1.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,賢島特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｃパパラチア, 54,川田将,, 70,*  5,   4, 1,  1.7, ②②, 1, 7, マルブツトップ,,熊沢重,,,,, 1,  2.3,②①①, 1,14,Ａシルクゾディアック, 69,中舘英,, 83,* 18,  -4, 1,  2.1, ①①, 1, 8,Ｄジョイントスタｰズ, 75,秋山真,, 75,   2,* 20, 4, 13.7, ⑨⑧
 2,15,Ｆアドマイヤルイス, 50,長谷川, 0.0, 72,   4,*  6, 3, 11.6, ④②, 2,13, マイネルホライズン,,山本康, 0.5,,,, 2,  3.3,⑤④②, 2, 9,Ｈボストンクｰラｰ, 57,吉原寛, 0.1, 75,* 11,   1, 5, 12.8, ②②, 2, 4,Ａキョウワロアリング, 81,飯田祐, 0.0, 75,   1,* 21, 2,  3.6, ⑩⑧
 3, 9,Ｄジｰザスクロス, 53,福永祐, 0.4, 65,   1,   3, 5, 12.5, ⑥⑤, 3, 8, マイビッグドリｰム,,小坂忠, 0.9,,,,10, 62.1,⑦⑤⑤, 3, 2,Ｅペプチドジャスパｰ, 62,小牧太, 0.3, 68,   7,   2, 4, 12.7, ⑤④, 3,10,Ｂマルブツブリザｰド, 81,中舘英, 0.1, 88,* 22,   0, 1,  1.8, ①①
 4, 3, トシザフレｰズ,---,吉原寛, 0.5, 64, -15,* 17, 4, 12.1, ⑮⑫, 4,14, エイシンボストン,,西谷誠, 1.3,,,, 4,  8.7,②②②, 4, 4,Ｄゴッドスマイルユｰ, 63,秋山真, 0.5, 61,  -1,*  7, 3, 10.3, ⑫⑪, 4,11,Ｇホウライウォニング, 67,吉原寛, 0.6, 68,   7,   6, 6, 22.8, ⑥⑥
 5, 2,Ｅキャラメレ, 53,橋本美, 0.7, 61,*  9,  -9, 6, 13.6, ①①, 5,11, ハイヤｰザンヘブン,,宗像徹, 2.4,,,, 3,  8.2,①②②, 5,12,Ｂショウナンハイギア, 65,川田将, 0.7, 58,   3,  -2, 7, 15.5, ⑧⑦, 5,12,Ｃプライムアクトレス, 80,福永祐, 0.7, 69, -12,* 23, 3,  7.2, ⑫⑫
 6, 5,Ｂトップアクトレス, 58,和田竜, 0.7, 61,  -2,   1, 8, 47.9, ⑪⑧, 6, 5, ビジネスサイクル,,菊地昇, 3.3,,,,14,206.0,⑪⑩⑩, 6,17,Ｃオリエンタルロｰズ, 64,西田雄, 0.8, 61,   8,  -7, 9, 27.1, ④④, 6, 9,Ｋナリタダンディ, 61,河北通, 0.9, 64,   7,   1, 7, 47.5, ⑥⑥
 7,11,Ａプレシャスレディｰ, 68,角田晃, 0.7, 61,*  6,  -6, 2,  4.8, ②②, 7,10, テイエムサムライ,,高井彰, 3.7,,,,11, 85.0,⑭⑩⑧, 7, 7,Ｆカルストントップオ, 59,熊沢重, 0.9, 63,* 12, -12, 8, 17.1, ②②, 7, 7,Ｈタマモヘラクレス, 66,川原正, 1.0, 65,  12,  -5, 8, 55.1, ④③
 8,13,Ｈポピｰリｰス, 46,鮫島良, 1.0, 54,   0,  -8,10, 95.0, ⑥⑦, 8, 6, コネクトフォｰ,,林満明, 4.7,,,, 8, 29.7,④⑤⑥, 8,16,Ｋフジヤマスウィｰプ, 54,ボス  , 1.0, 57,   7,  -8,10, 37.6, ⑤④, 8, 3,Ｅヒシアスカ, 72,渡辺薫, 1.1, 67,* 17, -11, 5, 15.0, ②②
