06年 3月25日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 3月25日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6.3,,,,,■ 4R  芝3000m 4歳上未勝利 定量,,,,,,,,,,,,■ 7R  ダ1400m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.3,,,,,■10R  芝1600m 4歳上1000万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:1.4,,,,
 9, 4,Ｉメイショウレゴン, 33,北村友, 1.3, 43,* -8, -12, 4,  8.5, ②②, 9,12, ゼンノソロモン,,菊地昇, 3.5,,,, 2,  4.6,⑨⑨⑨, 9,11,Ｊヤマカツウェｰブ, 30,田中学, 1.9, 51,   1, -13,10,219.4, ④⑤, 9, 9,Ｅミルフィオリ, 78,本田優, 1.2, 73,*  8,  -1, 7, 15.8,③②②
10, 3,Ｆエクラアヴニｰル, 40,安藤勝, 2.2, 35, -19,  -7, 8, 20.9, ⑨⑪,10,14, グランツスワン,,宇田登, 5.2,,,, 7, 27.2,⑫⑪⑩,10, 7,Ｆカイテキネオ, 59,和田竜, 2.1, 51,*  7, -22, 5,  8.9, ①①,10,12,Ｋシンワインザダｰク, 69,四位洋, 1.5, 70,   3,   3,10, 63.1,⑫⑨⑦
11, 6,Ｇカネトシパワｰズ, 38,秋山真, 2.7, 30,  -8, -23, 6, 18.0, ③③,11,11, スズノグランプリ,,柴田大, 6.8,,,,11, 53.7,⑭⑫⑫,11, 2,Ｉフロｰネ, 48,岩田康, 2.3, 46,  -1, -14, 7, 19.9, ⑤⑦,11, 6,Ｉゲイリｰクィンビｰ, 74,川原正, 1.9, 65,  -2,   5,11,205.6,⑩⑫⑪
,,,,,,,,,,,,12, 4, ドロｰアウタｰ,,今村康, 8.1,,,, 4, 14.3,⑩⑩⑪,,,,,,,,,,,,,12, 2,Ｌテンエイゴｰルド, 59,小牧太, 2.2, 60,  -2,   0,12,357.0,⑧⑪⑫
,,,,,,,,,,,,13, 8, マルヨウィザｰド,,高橋康,15.4,,,,14,298.1,⑫⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,14, 9, パントレスズカ,,北沢伸,15.5,,,, 9, 50.3,⑪⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:稍重(指数:-2),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:良(指数:0),,,,,,,,,,,
"単勝:410円 複勝:02=150円 05=640円 10=150円 枠連:8,630円",,,,,,,,,,,,"単勝:190円 複勝:05=120円 01=710円 02=180円 枠連:3,090円",,,,,,,,,,,,単勝:540円 複勝:08=170円 05=160円 09=330円 枠連:640円,,,,,,,,,,,,"単勝:480円 複勝:03=170円 05=310円 07=150円 枠連:4,250円",,,,,,,,,,,
"馬連:9,340円 ワイド:02-05=1,940円 02-10=370円 05-10=2,670円",,,,,,,,,,,,"馬連:3,560円 ワイド:01-05=1,320円 02-05=280円 01-02=1,340円",,,,,,,,,,,,馬連:890円 ワイド:05-08=410円 08-09=740円 05-09=940円,,,,,,,,,,,,"馬連:3,760円 ワイド:03-05=1,190円 03-07=380円 05-07=960円",,,,,,,,,,,
"馬単:12,190円 3連複:10,800円",,,,,,,,,,,,"馬単:4,290円 3連複:3,710円",,,,,,,,,,,,"馬単:2,280円 3連複:3,980円",,,,,,,,,,,,"馬単:6,140円 3連複:4,240円 3連単:26,640円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.4,,,,,■ 5R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.0,,,,,■ 8R  ダ1800m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:0.8,,,,,■11R  芝2000m 3 歳ｵｰﾌﾟﾝ 別定,,,,,,,出走馬ﾚﾍﾞﾙ:0.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,毎日杯 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｃドナパッション, 51,福永祐,, 54,  -1, -11, 1,  3.0,⑦⑤⑤, 1, 9,Ａファイブアロｰ, 60,小牧太,, 63,  -6,*  6, 1,  1.2,⑩⑦②, 1,11,Ｄフルブラッサム, 67,四位洋,, 75,   4,*  6, 6, 11.3,⑬⑪⑥, 1,12,Ａアドマイヤメイン, 83,福永祐,, 88,* 14,   6, 1,  2.3,①①①
 2,10,Ｆアイファｰエキスポ, 45,小牧太, 0.0, 54,  -3,* -6, 7, 35.4,⑩⑩⑨, 2, 7,Ｇゼンノコルモ, 44,石橋守, 0.1, 60,* -6,   4, 6, 26.4,②①①, 2, 5,Ｌジョｰキャプテン, 49,本田優, 0.6, 68,   6,  -4, 9, 73.9,⑥⑤④, 2,10,Ｌインテレット, 60,四位洋, 0.2, 87,  10,* 14,11, 53.1,⑧⑦⑤
 3, 3,Ａホクザンワンダフル, 56,川原正, 0.3, 52,  -4,* -7,10, 52.5,⑩⑩⑩, 3, 4, カリオンツリｰ,---,福永祐, 0.2, 60,  -7,*  5, 3, 10.7,④⑤⑥, 3, 8,Ａマックスチャンプ, 70,岩田康, 0.8, 67,   4,  -2, 2,  5.0,⑨⑧⑥, 3,15,Ｂマイネルアラバンサ, 82,佐藤哲, 0.3, 85,  11,  11, 3,  7.8,⑥⑥⑤
 4, 6,Ｄドウゾドウゾ, 48,四位洋, 0.5, 49,*  2, -21, 3,  5.0,①①②, 4, 3,Ｆナリタベガ, 50,岩田康, 0.6, 57,  -8,   3, 5, 15.4,⑦⑦⑦, 4, 9,Ｆツルマルロｰレル, 65,赤木高, 1.0, 66,   3,  -1, 8, 21.4,⑪⑫⑪, 4, 6,Ｊトップオブツヨシ, 66,池添謙, 0.5, 82,* 13,   2, 5, 15.0,③③③
 5, 4,Ｂヒシカツフォレスト, 53,角田晃, 0.6, 49,*  1, -19, 5,  8.3,③③③, 5, 5,Ｂデンコウミサイル, 55,川原正, 0.9, 55,  -8,   1, 7, 36.6,⑧⑦⑦, 5, 4,Ｉシンメイガルダン, 61,安藤勝, 1.1, 64,*  8, -13, 3,  6.0,②③③, 5, 3,Ｉマイネルポライト, 68,角田晃, 0.5, 82,   9,  11, 7, 28.3,⑥⑦⑧
 6, 1,Ｅユメノハｰモニｰ, 47,岩田康, 0.8, 48,  -1, -18, 4,  8.0,⑥⑤⑤, 6,10,Ｃトランスオｰシャン, 52,安藤勝, 0.9, 56, -10,*  5, 4, 14.7,⑩⑪⑩, 6, 6,Ｃグランドパルファン, 67,和田竜, 1.1, 63,   3,  -4, 1,  2.7,⑨⑧⑩, 6, 2,Ｅエイシンテンリュｰ, 73,岩田康, 0.6, 82,   7,* 15, 2,  3.3,⑭⑫⑫
 7, 9,Ｇニシノスカｰレット, 42,小池隆, 0.9, 47,  -6, -10, 8, 47.9,⑫⑫⑫, 7, 2,Ｄミスタｰシｰザ, 52,和田竜, 0.9, 53,  -6,  -3, 8,127.1,④③⑤, 7, 1,Ｍネクストスタｰ, 42,石橋守, 1.1, 64,   6,  -8,13,206.0,⑤⑤⑥, 7,14,Ｆヴィクトリｰラン, 72,石橋守, 0.8, 79,* 14,  -4, 9, 39.1,②②②
 8,11,Ｉインナｰヴィジョン, 30,秋山真, 0.9, 47,*  3, -26, 9, 49.9,①①①, 8, 1,Ｅマイネルジュネス, 50,佐藤哲, 1.6, 49,  -6, -10, 2,  8.7,③③②, 8, 3,Ｋリッカドリムオ, 55,小牧太, 1.2, 63,*  9, -16,12,107.2,②①①, 8, 9,Ｃテュｰダｰロｰズ, 73,安藤勝, 0.9, 79,   5,* 15, 4,  8.9,⑬⑫⑫
 9, 8,Ｈリキアイコンドル, 34,本田優, 1.2, 45,  -2, -19, 6, 20.4,⑨⑧⑦, 9, 8,Ｈノｰスハンセル, 42,秋山真, 2.0, 45,  -8, -10,10,214.5,⑧⑦⑩, 9,12,Ｂアブソルｰトダンス, 70,川原正, 1.3, 63,   7, -13, 5,  8.3,④④④, 9,11,Ｄアマノトレンディｰ, 73,秋山真, 1.0, 77,* 13,  -6, 8, 29.8,④③③
10,12, ミスティックリバｰ,---,安藤勝, 1.9, 39,   0, -31, 2,  3.0,④③③,10,11,Ｉグランドストｰム, 35,菊地昇, 2.1, 44,  -7, -13,11,274.8,⑥⑤⑦,10, 2,Ｈテイエムカチボシ, 63,秋山真, 1.3, 63,*  9, -17, 7, 13.7,①①①,10, 4,Ｏフサイチギガダイヤ, 57,和田竜, 1.2, 76,   7,   5,10, 50.0,⑨⑩⑨
11, 5,Ｊチャｰムクラウン, 19,赤木高, 2.2, 36,  -3, -27,12,224.9,⑧⑧⑩,11, 6,Ｊパッションシチｰ,  8,佐久間, 2.4, 41,* -6, -19, 9,187.2,①①②,11, 7,Ｅメイショウセレット, 65,福永祐, 1.4, 62,   4,  -8, 4,  6.9,⑦⑦⑥,11, 5,Ｍタガノエスペランサ, 59,本田優, 1.3, 74,   8,   2,13,134.9,⑨⑨⑨
12, 2, トップアクトレス,---,和田竜, 2.6, 33,  -1, -35,11,189.0,④⑤⑦,,,,,,,,,,,,,12,13,Ｇスカイウイング, 65,北村友, 1.6, 55,   2, -10,11, 99.4,⑦⑧⑪,12, 1,Ｈシティボス, 69,川原正, 1.9, 67,   4,   2,15,559.0,⑪⑫⑭
,,,,,,,,,,,,,,,,,,,,,,,,13,10,Ｊエイシンダイセン, 59,田中学, 2.2, 55,   2, -12,10, 84.0,⑪⑫⑬,13,13,Ｇクラフトミラｰジュ, 71,小牧太, 2.1, 66,   7,  -9, 6, 23.2,⑪⑪⑨
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14, 8,Ｋプレザントウインド, 66,赤木高, 2.6, 59,  11, -26,12,134.3,⑤⑤⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15, 7,Ｎグッドフロマｰジュ, 57,柴原央, 3.0, 56,   2,  -9,14,503.8,⑮⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:82 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:0),,,,,,,,,,,
"単勝:300円 複勝:07=150円 10=550円 03=870円 枠連:1,670円",,,,,,,,,,,,単勝:120円 複勝:09=100円 07=270円 04=210円 枠連:720円,,,,,,,,,,,,"単勝:1,130円 複勝:11=250円 05=1,670円 08=240円 枠連:3,720円",,,,,,,,,,,,"単勝:230円 複勝:12=130円 10=990円 15=240円 枠連:1,790円",,,,,,,,,,,
"馬連:2,760円 ワイド:07-10=760円 03-07=1,820円 03-10=5,040円",,,,,,,,,,,,"馬連:960円 ワイド:07-09=380円 04-09=340円 04-07=1,640円",,,,,,,,,,,,"馬連:24,480円 ワイド:05-11=7,190円 08-11=1,040円 05-08=5,440円",,,,,,,,,,,,"馬連:6,610円 ワイド:10-12=1,860円 12-15=400円 10-15=4,000円",,,,,,,,,,,
"馬単:3,540円 3連複:15,740円",,,,,,,,,,,,"馬単:1,100円 3連複:2,410円",,,,,,,,,,,,"馬単:54,320円 3連複:50,520円",,,,,,,,,,,,"馬単:8,980円 3連複:14,460円 3連単:84,210円",,,,,,,,,,,
■ 3R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.1,,,,,■ 6R  芝1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.5,,,,,■ 9R  ダ1200m 4歳上1000万 ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:4.2,,,,,■12R  ダ1400m 4歳上500万(牝) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:0.5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,神鍋特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｃエステｰムシチｰ, 53,四位洋,, 69,  -6,  11, 3,  5.2, ③①, 1, 2,Ｅクレスコワンダｰ, 52,秋山真,, 57,  -9,*  3, 5,  9.7, ⑥⑤, 1,15,Ｃトシザヘネシｰ, 81,本田優,, 90,*  7,* 19, 1,  3.4, ②②, 1,11,Ｅサンアディユ, 63,小牧太,, 72,*  3,   6, 1,  3.3, ①①
 2, 7,Ｂトップアｰチ, 56,川原正, 0.2, 66,* -5,   7, 8, 27.8, ①①, 2,16,Ｄフミノウインダム, 56,本田優, 0.1, 55,  -8,   0, 1,  3.6, ⑥⑤, 2, 1,Ｂノｰザンキッズ, 82,岩田康, 0.8, 80,*  7,   9, 5,  9.1, ①①, 2, 6,Ｂノｰストピア, 67,赤木高, 1.1, 65, -11,* 11, 4,  5.8, ⑬⑧
 3, 2,Ａテイエムオｰディン, 61,岩田康, 0.4, 64,  -6,   7, 2,  3.4, ③④, 3, 1,Ｋスプラッシュダウン, 44,佐藤哲, 0.1, 54,  -7,  -2, 7, 23.5, ④⑤, 3, 5,Ｅグロｰバルボンバｰ, 80,福永祐, 1.3, 77,  -1,* 14, 2,  3.9, ⑨⑫, 3,12,Ｌメイショウベッサｰ, 52,池添謙, 1.1, 64,  -7,*  7, 7, 19.1, ⑨⑦
 4, 6, ディアタキオン,---,本田優, 0.4, 65, -11,* 13, 1,  3.4, ⑨⑧, 4, 6,Ｆタマモハクライ, 48,川原正, 0.2, 53,* -2,  -9,15,115.5, ①①, 4, 2,Ｆスナｰクタイガｰ, 79,小牧太, 1.5, 73,   1,   8, 4,  7.6, ⑥⑦, 4, 1,Ｃホワイトペッパｰ, 65,安藤勝, 1.1, 63,  -5,   5, 3,  5.7, ⑥⑤
 5,11, シルクウィザｰド,---,池添謙, 0.6, 64, -16,* 17, 7, 23.0, ⑪⑩, 5, 8,Ｃトップヒｰロｰ, 58,和田竜, 0.5, 49, -10,  -3, 6, 13.2, ⑥⑧, 5,16,Ｏウインリゲル, 70,川原正, 1.5, 76,   5,   6,15, 87.7, ②②, 5, 4,Ａビクトリアメｰク, 74,川原正, 1.4, 61,  -8,   5, 5,  6.6, ⑩⑧
 6,10,Ｇフィｰルドユウキ, 47,小牧太, 0.8, 61,  -8,   5, 6, 16.4, ⑤⑤, 6,11,Ａオメガトレンディ, 62,安藤勝, 0.5, 50, -13,   0, 3,  4.8, ⑪⑪, 6, 7,Ｈコレデイイノダ, 78,安藤勝, 1.5, 74,  -2,  11, 3,  5.8, ⑨⑨, 6, 3,Ｍダンシングミラクル, 44,福永祐, 1.4, 60,  -2,  -2, 9, 42.5, ④④
 7, 5,Ｅクレセントクレスト, 49,福永祐, 1.2, 57,  -8,   1, 5,  9.1, ⑤⑤, 7,14,Ｉハギノリュウ, 44,赤木高, 0.5, 50, -13,   0, 9, 32.8, ⑪⑪, 7, 8,Ｎサチノグロｰリ, 70,木村健, 1.7, 70,  -7,* 12,12, 62.9, ⑭⑭, 7,13,Ｄチェリｰヴァレｰ, 63,田中学, 1.8, 55,  -9,   3, 8, 30.9, ⑩⑫
 8,13,Ｆメジロジオムビｰ, 48,安藤勝, 1.3, 56,  -8,   0, 4,  6.2, ⑤⑤, 8, 3,Ｍアサショウキング, 14,福永祐, 0.6, 44,  -7, -12,10, 40.4, ②②, 8,11,Ａトウショウヴォイス, 82,田中学, 1.9, 70,  -6,  11, 9, 26.6, ⑮⑭, 8,10,Ｇスズカノフジアロｰ, 62,和田竜, 2.0, 54,  -5,  -4, 6, 15.4, ⑥⑥
 9, 4,Ｄウォｰタｰトリトン, 50,菊地昇, 1.8, 51,* -4,  -9, 9, 32.1, ①①, 9,10,Ｈマイネルマルス, 44,柴原央, 0.7, 47,* -5, -14,11, 47.6, ④②, 9, 6,Ｋセトモモチャン, 74,佐藤哲, 2.0, 69,   1,   3,14, 81.3, ⑥④, 9, 8,Ｉミスズワｰルド, 57,秋山真, 2.1, 53,  -9,   0,10, 53.2, ⑩⑫
10, 1, メモリｰガリソン,---,角田晃, 2.1, 48, -16,   3,11,128.0, ⑪⑭,10,12,Ｊサンペスカ, 44,角田晃, 1.0, 43, -10, -11,18,363.2, ⑨⑧,10, 3,Ｇライジンオｰ, 79,池添謙, 2.1, 67,  -5,   8, 6, 13.6, ⑮⑭,10, 9,Ｆイケソシアル, 62,角田晃, 2.1, 52,*  0, -12,11,111.1, ②②
11,14,Ｉジョｰアドベンチャ, 34,秋山真, 2.2, 50, -19,   6,12,176.1, ⑭⑪,11, 4, エクロジオン,---,池添謙, 1.0, 45, -23,*  6,14, 73.4, ⑱⑰,11, 9,Ｐビッグホワイト, 69,石橋守, 2.1, 68,  -5,   7,10, 51.2, ⑫⑨,11, 2,Ｈウインゼフィｰル, 57,岩田康, 2.5, 49,  -2, -14, 2,  4.2, ③②
12, 9,Ｊハイクオリティ, 25,高野容, 2.6, 44, -16,  -3,14,462.5, ⑩⑪,12, 5, ニホンピロレガｰロ,---,小牧太, 1.0, 44, -20,*  2, 4,  8.9, ⑮⑮,12,14,Ｌネオナｰト, 73,角田晃, 2.2, 68,  -1,   1,13, 71.6, ⑫④,12, 5,Ｊフロｰレスティアラ, 57,北村友, 3.5, 36,  -8, -18,13,139.6, ⑥⑧
13, 3,Ｈシュンカ, 39,和田竜, 2.7, 43, -12,  -8,13,256.8, ⑧⑨,13,15, マクシマｰル,---,四位洋, 1.1, 42, -19,  -2, 8, 23.9, ⑬⑬,13, 4,Ｊタケデンイｰグル, 75,赤木高, 2.3, 64,   4,  -3,16,111.3, ②④,13, 7,Ｋテイエムヨカオゴ, 55,佐久間, 3.6, 38,  -5, -20,12,123.2, ⑤⑧
14, 8, シルクディフィｰト,---,佐藤哲, 3.6, 36, -17, -10,10, 83.3, ⑬⑪,14,17,Ｂコンドルウイング, 59,岩田康, 1.5, 35, -10, -18, 2,  4.0, ⑨⑧,14,12,Ｉテイエムカミガカリ, 76,和田竜, 2.6, 60,  -2,   0, 8, 25.5, ⑨⑫,,,,,,,,,,,,
,,,,,,,,,,,,15,13, シルククルセイダｰ,---,服部剛, 1.6, 36, -24,  -2,12, 59.2, ⑰⑰,15,13,Ｄアミリス, 81,柴原央, 2.8, 59,   1,  -5, 7, 23.9, ⑥⑦,,,,,,,,,,,,
,,,,,,,,,,,,16, 9,Ｇワンダｰカホｰ, 45,高野容, 1.8, 32, -20, -11,17,203.7, ⑮⑮,16,10,Ｍアグネスハｰモニｰ, 72,四位洋, 2.8, 56,   1,  -7,11, 58.6, ②⑨,,,,,,,,,,,,
,,,,,,,,,,,,17,18, ラクシュミｰ,---,小池隆, 1.9, 30, -19, -14,13, 70.0, ⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18, 7,Ｌマヤノダリンカ, 33,畑端省, 2.0, 27,* -3, -35,16,164.3, ②②,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+24 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:68 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-2),,,,,,,,,,,
"単勝:520円 複勝:12=170円 07=660円 02=140円 枠連:5,180円",,,,,,,,,,,,単勝:970円 複勝:02=280円 16=150円 01=620円 枠連:690円,,,,,,,,,,,,単勝:340円 複勝:15=160円 01=280円 05=150円 枠連:970円,,,,,,,,,,,,単勝:330円 複勝:11=160円 06=180円 12=410円 枠連:810円,,,,,,,,,,,
"馬連:6,150円 ワイド:07-12=1,140円 02-12=320円 02-07=1,130円",,,,,,,,,,,,"馬連:2,070円 ワイド:02-16=800円 01-02=2,470円 01-16=1,330円",,,,,,,,,,,,"馬連:2,250円 ワイド:01-15=910円 05-15=360円 01-05=720円",,,,,,,,,,,,"馬連:940円 ワイド:06-11=410円 11-12=1,420円 06-12=1,620円",,,,,,,,,,,
"馬単:9,480円 3連複:5,290円",,,,,,,,,,,,"馬単:4,960円 3連複:13,780円",,,,,,,,,,,,"馬単:3,690円 3連複:3,070円 3連単:20,840円",,,,,,,,,,,,"馬単:1,720円 3連複:5,700円 3連単:22,400円",,,,,,,,,,,
