06年11月25日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年11月25日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7.5,,,,,■ 4R  芝3170m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1400m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.3,,,,,■10R  ダ1400m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,與杼特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｂロｰドクルｰザｰ, 60,小坂忠,, 73,*  4,*  4, 3,  4.4, ①①, 1, 4, ビジネスサイクル,,宗像徹,,,,, 5, 13.5,④⑤⑤, 1, 4,Ｈヘイロｰフジ, 60,飯田祐,, 75,  -1,* 12, 2,  5.1, ④④, 1, 5,Ｍサンダルフォン, 66,古川吉,, 77,   6,   8, 8, 36.6, ⑤⑤
 2, 7,Ｄシャンパンゴｰルド, 57,北村友, 0.5, 64,*  1,* -1, 4,  7.2, ②②, 2, 3, デンコウグリｰン,,林満明, 0.1,,,, 3,  7.6,②①①, 2, 7,Ｂアドマイヤイチ, 66,福永祐, 0.1, 71,*  1,   7, 4,  7.1, ②②, 2,13,Ａハギノトリオンフォ, 82,赤木高, 0.0, 78,*  8,   7, 1,  1.7, ②③
 3, 1,Ｃセレブラｰル, 59,吉田隼, 0.8, 61,   0,  -1, 2,  4.2, ④③, 3, 6, フミノトキメキ,,船曳文, 0.2,,,, 1,  2.3,④⑤⑥, 3, 8,Ｅルスナイサンバ, 64,小林慎, 0.3, 67,*  2,   5, 6,  9.1, ①①, 3,11,Ｄマコトスペリオル, 76,和田竜, 0.3, 77,  -2,* 15, 3,  6.1, ⑭⑪
 4,10,Ｋグランプリサクセス, 25,柴原央, 1.4, 53,  -3,  -4, 9,131.1, ⑦⑤, 4, 5, ラブアフェアｰ,,西谷誠, 0.3,,,, 4,  8.3,④③③, 4,16,Ｆカントリｰスタイル, 63,秋山真, 0.5, 72,  -6,* 13, 8, 13.0, ⑫⑪, 4, 4,Ｇハスフェル, 73,渡辺薫, 0.3, 76,  -2,* 15, 7, 33.1, ⑭⑭
 5, 9,Ａゴｰルデンシャイン, 64,船曳文, 1.6, 47,  -8,  -3, 1,  2.2, ⑧⑧, 5,12, ランドブラザｰ,,嘉堂信, 0.6,,,, 8, 30.2,⑦⑦⑦, 5, 1,Ｃマヤラブハｰト, 64,和田竜, 0.6, 69,  -5,* 11, 3,  5.6, ⑨⑧, 5, 9,Ｂマンジュデンコウベ, 77,武英智, 0.4, 74,   0,  11, 4, 15.9, ⑪⑩
 6, 8,Ｈオｰナｰドリｰム, 43,田村太, 2.2, 41, -11,  -6,10,142.1, ⑩⑧, 6,10, マイビッグドリｰム,,内田浩, 1.1,,,, 9, 40.7,②②②, 6, 9,Ａリンクスクイン, 68,吉田隼, 0.7, 65,  -5,   8, 5,  8.1, ⑨⑧, 6,15,Ｊファインスティｰル, 69,秋山真, 0.4, 70,   5,   2,10, 63.7, ④③
 7,12,Ｌヒシカツフェアｰ, 25,生野賢, 2.2, 44,  -8,  -7, 7, 60.2, ⑨⑧, 7, 8, シャンディムｰン,,白坂聡, 1.3,,,,14,208.1,⑩⑩⑨, 7, 3,Ｉジパングエンジェル, 56,塚田祥, 0.8, 65,  -7,* 10,16,223.5, ⑭⑭, 7, 1,Ｉセレスクラブ, 70,中舘英, 0.5, 69,   5,   2, 9, 58.4, ⑤⑤
 8, 4,Ｊシルクヘラクレス, 27,難波剛, 2.4, 42, -10,  -7,11,156.3, ⑩⑪, 8,11, ヤシャボサツ,,佐久間, 1.8,,,,10, 45.2,⑦⑧⑧, 8, 2,Ｋグッドバニラ, 52,四位洋, 0.8, 65,  -2,   6, 9, 13.4, ⑧④, 8,12,Ｌピサノアルハンブラ, 66,福永祐, 0.6, 70,*  9,   0, 2,  5.7, ②②
