06年12月 3日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年12月 3日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(抽) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.4,,,,,■ 4R  芝1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6.9,,,,,■ 7R  ダ1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0.9,,,,,■10R  芝1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｺﾞｰﾙﾃﾞﾝｻﾄﾞﾙT,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ａアルｰリングライン, 56,武豊  ,, 57,* -6,   0, 1,  1.5, ①①, 1, 7,Ｆキンショｰジェット, 57,藤岡佑,, 71,  -6,* 16, 3, 11.0, ⑦⑧, 1, 5,Ｃマｰベラスボｰイ, 70,上野翔,, 72,   0,*  8, 4,  8.8, ⑦⑤, 1, 7,Ｆアドマイヤディｰノ, 73,浜口楠,, 90,  -9,* 31, 2,  5.0, ⑩⑫
 2, 7,Ｂグランプリサクセス, 51,スボリ, 0.0, 58,  -8,*  2, 6, 18.9, ④②, 2, 2,Ｈショウリュウアクト, 52,岩田康, 0.3, 67,  -8,* 15, 2,  4.8, ⑪⑫, 2,13,Ｅフォレストジャガｰ, 68,幸英明, 0.4, 67,*  7,   0, 5,  8.9, ①①, 2, 9,Ｈサンデｰサンライズ, 72,メンデ, 0.2, 75,* -2,  19, 6,  9.0, ②②
 5, 1,Ｈミヤジレオン, 31,和田竜, 0.1, 58, -10,*  3, 5, 16.8, ⑥④, 3, 4,Ｎメイショウカルド, 38,秋山真, 0.9, 55,*  1, -12, 4, 11.3, ①①, 3,12,Ｉワンダｰプロ, 61,ウィリ, 0.5, 66,*  7,  -1, 8, 45.1, ②②, 3, 8,Ａナスノストロｰク, 76,ムｰア, 0.2, 83,  -8,* 26, 7, 21.8, ⑩⑦
 3,10,Ｅアイファｰチヨオｰ, 44,小牧太, 0.3, 53,* -7,  -2, 3, 14.0, ②②, 4,18,Ｅドｰントレダｰ, 58,武豊  , 0.9, 57,  -4,  -2, 1,  1.9, ⑦⑥, 4, 7,Ｏメモリｰセレソン, 55,川原正, 0.6, 70,  -7,* 11,11, 73.4, ⑫⑪, 4, 2,Ｂキタサンメッセｰジ, 76,スボリ, 0.3, 72,* -1,  16, 9, 24.1, ①①
 4, 3,Ｄムファルメ, 48,幸英明, 0.3, 55, -11,*  2, 2,  4.0, ⑥⑦, 5,13,Ｐクラックコｰド, 27,モンテ, 0.9, 58,  -6,   1, 7, 19.8, ⑪⑧, 5,16,Ｄメイショウディオ, 69,角田晃, 0.6, 67,  -1,   5, 3,  4.8, ⑧⑦, 5,14,Ｅシルクドラグｰン, 73,藤田伸, 0.3, 74,* -3,  19, 4,  6.9, ③③
 6, 4,Ｃカシノダンク, 50,岩田康, 0.4, 52,  -8,  -2, 4, 16.8, ②④, 6, 9,Ｃトムトップ, 61,藤田伸, 1.2, 53,  -4,  -7,11, 42.4, ⑥⑥, 6, 9,Ｎエイシンコテング, 56,プラｰ, 0.9, 61,   5,  -3,13,130.1, ③⑤, 6, 6,Ｄビッグファルコン, 74,岩田康, 0.4, 74,  -6,  20, 1,  3.5, ⑤⑤
 7, 2,Ｆテイエムスナイパｰ, 36,酒井学, 0.7, 49, -13,   0, 8,133.3, ⑧⑦, 7,16,Ｋトウカイウェｰブ, 42,武幸四, 1.3, 56, -11,   5,13, 74.3, ⑮⑮, 7,11,Ａエイシンバンワｰト, 75,岩田康, 1.0, 61,   2,  -2, 1,  3.2, ③⑦, 7, 3,Ｃセトノゼディタブ, 76,プレブ, 0.4, 73,  -4,  19, 3,  6.6, ⑤⑤
 8, 6,Ｊシゲルサンクス, 17,プラｰ, 1.2, 43, -15,  -3, 7, 23.7, ⑩⑨, 8,15,Ｒダイナミックグロウ, 21,太宰啓, 1.3, 53,  -6,  -5, 8, 35.0, ⑦⑧, 8, 3,Ｆファウンテンビｰト, 65,藤田伸, 1.0, 62,  -3,   3,10, 71.4, ⑩⑨, 8,11,Ｇスピｰドタッチ, 72,横山典, 0.4, 75,  -7,  22, 8, 22.1, ⑦⑦
