06年 4月15日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 4月15日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1150m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5.4,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.9,,,,,■ 7R  ダ1700m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-1.8,,,,,■10R  芝2000m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-2.6,,,,
 9,12,Ｌパｰシング, 31,塚田祥, 2.4, 39,  -4, -16,14,168.5, ④⑤, 9, 2,Ｄネガイヲコメテ, 45,高山太, 2.7, 26, -21,  -5, 7, 10.6,⑨⑧⑨, 9, 6,Ｋオンヴァプリエ, 58,小野次, 1.9, 51, -10,   7, 9, 58.0,⑤⑤⑦, 9,10,Ｇロングゴｰジャス, 62,高橋亮, 1.0, 56,* -1,  -2, 3,  5.4,②①①
10,15,Ｉワライナガラ, 39,村田一, 2.7, 38,  -5, -15,10, 92.7, ⑥⑦,10,10,Ｉトｰアキンボシ, 31,赤木高, 3.5, 22, -26,  -4,10, 93.8,⑩⑫⑪,10, 8,Ｌエゾノシャトｰ, 58,赤木高, 2.0, 51, -11,   8,14,154.5,⑮⑧⑧,10, 3,Ｍシルククロノグラフ, 23,川島信, 1.1, 55,  -5,   4,11, 45.0,④⑨⑩
11, 2,Ｋケイアイベロｰナ, 32,中舘英, 2.9, 34, -15,  -9, 9, 33.9, ⑬⑫,11,13,Ｋゴｰルドトレイン, 28,加藤士, 4.3,  9, -21, -22,12,213.7,⑦⑦⑩,11, 7,Ｊグラスジャスミン, 62,武士沢, 2.2, 50, -11,   7,11, 87.9,⑧⑧⑧,11, 6,Ｊシルクアルディ, 53,石橋脩, 1.9, 48,  -7,  -2,13,148.5,⑬⑬⑫
12, 1,Ｐアンゴラシチｰ,-21,佐久間, 2.9, 35,  -9, -14,12,119.9, ⑧⑩,12, 6,Ｅレアシルウィア, 44,高橋亮, 9.3,-38, -25, -62, 8, 67.4,⑦⑪⑫,12, 5,Ｉファイアｰバレｰ, 62,的場勇, 2.2, 47, -14,   7,13,112.8,⑩⑫⑬,12,13,Ｉシルクトラベラｰ, 53,鮫島良, 1.9, 43,* -1, -15, 8, 24.2,①①⑤
13, 3,Ｎバンダムマッスル, 27,野元昭, 3.0, 32, -18,  -7,16,355.9, ⑭⑭,,,,,,,,,,,,,13, 1,Ｎビッグトワイニング, 54,高山太, 2.4, 46,* -9,   1,12, 97.6,③③③,13,12,Ｋケｰジｰエリシオ, 53,長谷川, 3.9, 21,  -5, -38,12, 55.5,②⑨⑫
14, 7,Ｈメイショウレゴン, 40,長谷川, 3.0, 33, -12, -12, 8, 27.5, ⑫⑬,,,,,,,,,,,,,14,15,Ｍマイネルジェダイト, 56,池田鉄, 2.5, 49, -14,   9,15,376.4,⑬⑭⑬,,,,,,,,,,,,
15, 8,Ｏシャトルシチｰ, -3,岩部純, 3.2, 28, -24,  -4,11,108.6, ⑯⑯,,,,,,,,,,,,,15, 3,Ｇタイキスピリッツ, 62,塚田祥, 2.6, 47, -17,   9, 4,  6.9,⑬⑮⑮,,,,,,,,,,,,
16, 5,Ｍジェイケイスマイル, 28,西田雄, 3.2, 30, -19,  -8,15,285.1, ⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-16 ﾚｰｽｱｶﾞﾘ指数:+24 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+21 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:-5),,,,,,,,,,,
単勝:200円 複勝:14=110円 06=160円 04=190円 枠連:370円,,,,,,,,,,,,単勝:820円 複勝:09=250円 01=120円 05=180円 枠連:740円,,,,,,,,,,,,単勝:230円 複勝:13=120円 10=160円 11=200円 枠連:300円,,,,,,,,,,,,"単勝:780円 複勝:02=250円 04=150円 08=160円 枠連:1,080円",,,,,,,,,,,
馬連:540円 ワイド:06-14=230円 04-14=320円 04-06=660円,,,,,,,,,,,,馬連:940円 ワイド:01-09=330円 05-09=780円 01-05=290円,,,,,,,,,,,,馬連:500円 ワイド:10-13=240円 11-13=320円 10-11=450円,,,,,,,,,,,,"馬連:1,490円 ワイド:02-04=470円 02-08=620円 04-08=290円",,,,,,,,,,,
"馬単:820円 3連複:1,400円",,,,,,,,,,,,"馬単:2,210円 3連複:1,830円",,,,,,,,,,,,"馬単:950円 3連複:1,060円",,,,,,,,,,,,"馬単:3,880円 3連複:1,670円 3連単:12,760円",,,,,,,,,,,
■ 2R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-8.7,,,,,■ 5R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5.7,,,,,■ 8R  芝2000m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-2.9,,,,,■11R  ダ1700m 4歳上1000万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-4.8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,渡利特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｂパシコグランルビｰ, 49,中舘英,, 61,*  5,* -6, 2,  3.5,①①①, 1,11,Ｈエイプリルウインド, 45,赤木高,, 54,* -3,  -2, 4,  6.2,③③⑤, 1, 6,Ｂシャドウフレア, 66,中舘英,, 72,*  9,   2, 2,  2.8,①①①, 1, 2,Ｄブルｰフランカｰ, 71,川島信,, 72,   2,* 11, 2,  4.5,④⑤③
 2, 6,Ａシャチョマンユウキ, 62,柴山雄, 0.5, 56,   2,* -8, 1,  1.9,⑤⑤⑤, 2,12,Ｆタケノフェロｰ, 48,千葉直, 0.1, 51,  -7,* -3,10, 38.1,⑧⑦⑤, 2,12,Ｈアルゴノｰト, 62,柴山雄, 0.1, 72,   6,   4, 3,  6.7,④④②, 2, 9,Ｅスウォｰドキャット, 69,柴山雄, 0.3, 70,   0,* 11, 4,  6.6,⑦⑨⑧
 3,10,Ｇコウエイドリｰム, 43,長谷川, 0.7, 56,  -1,* -5, 4, 10.5,⑭⑪⑥, 3, 9,Ｂワイズユｰス, 57,川島信, 0.3, 52,  -6,* -1, 5,  9.1,⑩⑩⑪, 3,15,Ｌレｰザｰズエッジ, 58,小野次, 0.6, 69,   0,* 12, 5, 17.2,⑭⑬⑨, 3, 4,Ｆサテライトキャノン, 69,中舘英, 0.4, 66,*  3,   5, 3,  4.5,①①①
 4,13,Ｄタイセイラン, 47,石橋脩, 0.9, 51,*  2, -15, 5, 11.0,⑩②③, 4, 4,Ｐジュンノホｰプ,  3,蓑島靖, 0.3, 54,  -7,*  2,14,235.9,⑩⑫⑪, 4,13,Ｉタガノヒロイン, 61,塚田祥, 0.6, 63,   0,   6,13, 64.7,⑫⑪⑫, 4,12,Ｃメジログリｰン, 72,赤木高, 0.5, 70,  -3,* 14, 8, 17.4,⑬⑭⑬
 5, 7,Ｆテントゥワン, 44,西田雄, 1.0, 50,*  3, -18, 7, 34.1,②②②, 5,13,Ａトｰセンクルｰズ, 59,木幡初, 0.5, 50,* -3, -11, 1,  2.9,③③①, 5,10,Ｃキララキング, 66,吉田隼, 0.7, 63,   2,   0, 8, 35.3,⑨⑧⑦, 5,11,Ａグラスリアルパワｰ, 76,武士沢, 0.5, 67,   1,   8, 5, 10.4,⑨⑨⑧
 6,16,Ｉダイワアスカロン, 41,武士沢, 1.1, 50,   0, -14,10,148.4,⑦⑧⑥, 6, 3,Ｋマイネエリス, 34,石橋脩, 0.6, 51,  -9,*  0, 7, 27.6,⑮⑭⑬, 6, 3,Ｄマイネルナタｰレ, 66,水出大, 0.7, 61,  -1,   5, 9, 44.5,⑪⑪⑫, 6,14,Ｍトモクン, 63,土谷智, 0.5, 66,   1,   7, 9, 38.1,⑦⑥⑥
 7, 3,Ｅオホｰツクリッチ, 44,吉田隼, 1.1, 46,  -2, -14,12,189.8,⑦⑧⑨, 7,14,Ｃマイネルシュバルツ, 51,中舘英, 0.8, 46,* -2, -17, 3,  4.7,②①①, 7, 5,Ｎインタｰメルボルン, 55,木幡初, 0.8, 63,   6,  -4,14, 87.8,④④⑤, 7,13,Ｂウインプログレス, 74,川田将, 0.6, 66,   1,   6, 1,  4.1,⑨⑥③
 8, 4,Ｈトｰアサザンクロス, 42,村田一, 1.3, 47,*  3, -23, 8, 68.0,②②③, 8, 1,Ｅファストインパルス, 49,長谷川, 1.0, 46,  -7, -10, 2,  4.2,⑬⑩⑧, 8, 2,Ｆエイコｰオｰカン, 64,武士沢, 0.8, 65,  -3,* 15,15,100.2,⑯⑯⑮, 8, 6,Ｋハギノプレシャス, 66,鮫島良, 0.7, 64,   2,   5, 7, 12.5,⑥⑥⑧
 9, 5,Ｃロｰレルナイト, 48,塚田祥, 1.3, 43,  -4, -14, 3,  9.3,⑩⑪⑪, 9,10,Ｄワンダｰタバスコ, 49,野元昭, 1.2, 42,  -5, -16, 6, 25.0,⑦⑦⑧, 9, 4,Ｏメジロベアキャット, 50,石橋脩, 0.9, 63,   3,   0,12, 57.5,⑨⑧⑨, 9, 5,Ｊセイウンドリｰム, 67,田辺裕, 0.8, 64,  -1,   8,11, 75.1,⑨⑪⑪
10, 2,Ｏセイウンジェム, 23,柄崎将, 1.4, 45,   2, -21,11,164.8,⑤⑤⑥,10, 5,Ｇアドバンスハピネス, 46,小野次, 1.2, 41,* -2, -23, 9, 36.5,①①①,10, 8,Ｇロックスピリッツ, 63,赤木高, 0.9, 63,*  8, -10, 1,  2.7,②②②,10,10,Ｌメイプルロｰド, 63,北村浩, 1.0, 62,   0,   5,14,118.3,⑫⑪⑪
11,12,Ｌシルバｰホｰプ, 37,加藤士, 1.5, 44,   0, -20,16,514.9,⑦⑧⑩,11,16,Ｌスギノデュエリスト, 32,川田将, 1.3, 39,* -4, -22, 8, 30.3,⑤③④,11,16,Ｅマイネルセバス, 65,鮫島良, 1.1, 60,  -2,   5, 4, 11.3,⑭⑬⑫,11, 1,Ｇミヤビアゼリア, 68,石橋脩, 1.2, 64,  -4,  10, 6, 10.5,⑮⑮⑬
12, 8,Ｐダイワカトラス, 16,土谷智, 1.5, 46,  -5, -11,15,496.7,⑮⑮⑭,12, 6,Ｊラインハルト, 43,佐藤聖, 1.4, 35,* -5, -25,11,109.4,⑤③⑤,12,11,Ｋサクラトラスト, 59,大野拓, 1.4, 54,*  6, -20,11, 55.7,③②②,12, 3,Ｎベルモントミサンガ, 61,池田鉄, 1.5, 56,*  4,  -6,13, 85.1,①①①
13,11,Ｊオｰウイナｰ, 41,木幡初, 1.7, 43,  -4, -15, 9,119.3,⑯⑮⑭,13, 8,Ｎスガノウッドマン, 27,的場勇, 1.5, 38, -13,  -9,13,204.0,⑬⑮⑮,13, 9,Ｊランスオブグリｰン, 61,長谷川, 1.4, 58,   4, -10, 7, 27.2,⑦⑥⑤,13, 8,Ｈシュンサイ, 68,西田雄, 1.8, 53,   2,  -8,12, 80.5,①③③
14,14,Ｎアｰティストタッチ, 29,小林徹, 1.8, 42,  -3, -18,13,288.2,⑫⑬⑪,14,15,Ｍミスタｰドトウ, 31,大野拓, 1.5, 35,  -7, -22,16,367.1,⑧⑦⑧,14, 7,Ａシンボリタイガｰス, 71,村田一, 1.8, 54,   5, -17, 6, 20.3,④⑥⑦,14,15,Ｏニシノユメヲミセテ, 60,塚田祥, 2.2, 52,  -2,  -3,15,170.3,⑬⑬⑬
15, 9,Ｍサムライテイオｰ, 34,田嶋翔, 2.4, 35,  -3, -27,14,427.0,⑫⑬⑭,15, 7,Ｉペプチドラアｰジャ, 44,内田浩, 1.7, 40, -11, -10,12,145.0,⑯⑮⑮,15, 1,Ｍパワｰクルセダｰ, 57,千葉直, 2.2, 45,   1, -21,10, 49.3,⑦⑧⑨,15, 7,Ｉトｰアセンヒメ, 67,菊沢隆, 2.5, 46,   3, -14,10, 71.0,④③⑥
16,15,Ｋトシノオスカｰ, 39,佐藤聖, 3.0, 22,   0, -47, 6, 22.3,④⑤⑪,16, 2,Ｏダンスブルｰム, 14,村田一, 1.9, 35,  -7, -22,15,266.9,⑩⑫⑭,16,14,Ｐセントレアスタｰト, 35,中村将, 4.8, 19,  -4, -48,16,350.2,⑫⑮⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-1),,,,,,,,,,,
単勝:350円 複勝:01=130円 06=100円 10=170円 枠連:290円,,,,,,,,,,,,"単勝:620円 複勝:11=230円 12=860円 09=270円 枠連:11,610円",,,,,,,,,,,,単勝:280円 複勝:06=150円 12=190円 15=340円 枠連:980円,,,,,,,,,,,,"単勝:450円 複勝:02=180円 09=260円 04=190円 枠連:1,520円",,,,,,,,,,,
馬連:430円 ワイド:01-06=180円 01-10=540円 06-10=310円,,,,,,,,,,,,"馬連:10,750円 ワイド:11-12=3,110円 09-11=810円 09-12=3,370円",,,,,,,,,,,,"馬連:1,160円 ワイド:06-12=510円 06-15=890円 12-15=1,660円",,,,,,,,,,,,"馬連:1,840円 ワイド:02-09=700円 02-04=600円 04-09=620円",,,,,,,,,,,
"馬単:980円 3連複:1,080円",,,,,,,,,,,,"馬単:12,900円 3連複:22,600円",,,,,,,,,,,,"馬単:1,870円 3連複:5,430円",,,,,,,,,,,,"馬単:3,670円 3連複:2,930円 3連単:20,000円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-10.7,,,,,■ 6R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-8.5,,,,,■ 9R  ダ1150m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-1.2,,,,,■12R  芝1200m 4歳上500万(牝) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-0.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,須賀川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｂリッカアリアラ, 59,菊沢隆,, 74,*  5,*  9, 1,  2.1, ③②, 1, 4,Ｃカルストントップオ, 54,川島信,, 73,*  5,*  7, 6, 12.1, ②①, 1,12,Ａラブイズゴｰルド, 74,中村将,, 70,   5,*  4, 1,  2.8, ③①, 1,16,Ｆブランシュネｰジュ, 66,吉田隼,, 75,   5,  12, 6, 12.0, ⑥⑥
 2, 8,Ｍサンワｰドビジュｰ, 14,吉田隼, 0.8, 57,  -8,*  6, 5, 17.5, ⑤③, 2, 2,Ｂオルガス, 56,中舘英, 0.3, 66,*  6,  -2, 1,  1.9, ①①, 2,15,Ｂアルファキャスパｰ, 69,田辺裕, 0.3, 69,   4,   5, 3,  4.9, ⑥④, 2,15,Ｂコウユｰルビｰ, 68,服部剛, 0.0, 77,   8,   9, 3,  7.5, ④②
 3, 2,Ｃシノワｰルド, 44,高山太, 1.0, 61,* 10, -11, 3,  6.7, ①①, 3,14,Ｈスプリングジュラ, 34,赤木高, 0.3, 65,  -2,*  8, 3,  6.6, ⑤⑥, 3, 1,Ｎスマｰトエッジ, 55,柴山雄, 0.5, 65,   3,   4, 2,  4.5, ⑥⑦, 3,14,Ｇスタｰペスミツコ, 66,川田将, 0.1, 74,   0,* 15, 8, 12.2, ⑨⑥
 4, 3,Ｇマンダリンリリｰ, 32,塚田祥, 1.1, 50, -16,*  8, 6, 23.3, ⑨⑦, 4,16,Ｅストラトス, 45,的場勇, 0.4, 60,  -7,*  8, 5, 11.7, ⑦⑦, 4, 4,Ｄキシュウマドンナ, 63,中舘英, 0.8, 62,  -2,*  6, 4,  6.4, ⑫⑫, 4, 8,Ｃニホンピロブリュレ, 68,川島信, 0.1, 75,   8,   7, 7, 12.1, ④②
 5, 5,Ｅシュガｰプラム, 40,大野拓, 1.7, 42, -11,  -5,14,195.4, ⑦⑥, 5,10,Ａアドマイヤテンシ, 61,川田将, 0.7, 59,*  2,  -3, 2,  4.5, ③④, 5, 8,Ｅタイセイドラゴン, 63,吉田隼, 0.9, 60,  -3,   3,10, 40.9, ⑪⑧, 5, 6,Ｅドリｰムキセキ, 67,高橋智, 0.3, 69,  -3,* 14, 2,  5.0, ⑪⑧
 6,15,Ｉフジミネシャトル, 23,村田一, 1.8, 43, -14,   0, 8, 45.4, ⑨⑧, 6, 6,Ｆクリノゴｰルド, 41,北村浩, 1.0, 57,*  3,  -7, 9, 95.3, ③③, 6,13,Ｉエンドジョｰカｰ, 59,鹿戸雄, 0.9, 62,   1,   2, 7, 26.1, ⑨⑧, 6,12,Ｍマイノチカラ, 51,村田一, 0.4, 68,  -2,  11,12, 72.6, ⑩⑧
 7, 4,Ｄトップキララ, 43,内田浩, 2.0, 39, -19,   1, 4, 16.2, ⑬⑪, 7, 5,Ｇアムｰルリッチ, 38,木幡初, 1.3, 52,   0,  -8, 7, 39.5, ⑤④, 7,10,Ｏキタノジャジャウマ, 44,南田雅, 1.0, 58,  -4,   5,14,137.3, ⑫⑭, 7, 1,Ｈテイエムジャンヌ, 65,田嶋翔, 0.4, 71,* 11,  -1, 5, 10.9, ①①
 8,11, トウカイコリンズ,---,赤木高, 2.3, 34, -17,  -5,10, 57.2, ⑪⑪, 8,12,Ｐボウキョウ, 10,伊藤直, 1.5, 47,  -6,  -5,12,245.9, ⑧⑧, 8,14,Ｈエクスエトワｰル, 62,塚田祥, 1.1, 59,*  7,  -7,11, 54.9, ①①, 8,13,Ｎナナヨｰティアラ, 51,菊沢隆, 0.6, 64,  -3,  10,10, 23.5, ⑪⑫
 9, 7,Ｆコアレススマイル, 33,千葉直, 2.5, 28, -19, -10,12, 81.7, ⑪⑩, 9, 9,Ｄグッドショコラ, 52,石橋脩, 1.7, 44,  -6,  -8, 4, 11.1, ⑧⑧, 9, 5,Ｇオッケイゴウ, 62,川田将, 1.1, 57,  -3,   2, 9, 39.1, ⑫⑫, 9, 5,Ｄオｰシャンシチｰ, 67,松田大, 0.6, 64,   3,   4, 9, 15.7, ⑥⑧
10,12,Ｋブライティアビスタ, 19,川島信, 3.1, 25,  -1, -32,11, 60.4, ④⑤,10, 8,Ｋベルグジョアンナ, 30,大野拓, 1.7, 39, -13,  -6,15,603.8, ⑪⑩,10, 6,Ｍエイシンブラボｰ, 55,長谷川, 1.1, 60,   2,  -1,13, 76.2, ⑨⑧,10, 3,Ｊイケソシアル, 60,小林徹, 0.7, 61,  -5,  10,13, 99.0, ⑪⑫
11,13,Ｌスズシャンゼリゼ, 15,長谷川, 3.3, 17, -25, -12, 9, 52.6, ⑭⑭,11, 3,Ｉクリゼイア, 33,村田一, 1.8, 39, -19,   2,11,179.7, ⑮⑮,11, 2,Ｋジｰティｰピｰチ, 58,橋本美, 1.3, 57,   3,  -4,12, 59.8, ⑥⑧,11,10,Ｋリキアイノキセキ, 55,西田雄, 0.8, 60,  -6,  10,11, 37.8, ⑭⑭
12, 1,Ａチャｰムスタｰ, 61,鮫島良, 3.7, 18,*  8, -53, 2,  3.3, ①③,12,15,Ｊトウケイロキュウト, 30,佐久間, 1.9, 39,  -8, -10,14,466.6, ⑧⑩,12, 3,Ｃウメノレイメイ, 67,石橋脩, 1.4, 57,   6,  -7, 5, 14.3, ③④,12, 9,Ｐクリノフォｰチュン, 50,大庭和, 1.4, 49, -11,   5,15,176.1, ⑮⑮
13, 9,Ｈカシノマｰメイド, 30,大西直, 3.7, 13, -11, -32,15,208.6, ⑦⑪,13, 1,Ｏステファニｰモモ, 14,菊沢隆, 2.1, 36, -14,  -7,10,148.3, ⑭⑬,13,11,Ｌスワヤマダンディ, 57,船曳文, 1.5, 48, -14,*  5,15,206.0, ⑯⑯,13, 2,Ｏシズノオダマキ, 51,蓑島靖, 1.6, 46, -10,   1,16,264.6, ⑮⑯
14,10,Ｊスイｰトパドドゥ, 20,木幡初, 4.5,  2,  -6, -49,13,192.9, ⑤⑧,14, 7,Ｌコンスタントレイン, 30,鮫島良, 2.2, 32, -13, -13,13,272.8, ⑪⑫,14, 7,Ｆリトルマｰメｰド, 63,鮫島良, 2.3, 42,  -8,  -6, 6, 14.5, ⑮⑮,14, 7,Ｉサクラチェリｰ, 63,高橋亮, 1.7, 51,* 10, -19, 4,  7.9, ①②
