06年 3月19日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 3月19日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2.3,,,,,■ 4R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.1,,,,,■ 7R  ダ1000m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-1.0,,,,,■10R  芝1200m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-4.7,,,,
 9,11,Ｈサムシングオｰルド, 38,塚田祥, 3.6, 32, -12, -19,11,363.3,⑪⑩⑩, 9, 6,Ｅヤマニンイグナイト, 52,中舘英, 1.2, 44,* -6, -10, 2,  3.9,②①②, 9,13,Ｄイチライタッチ, 65,黛弘人, 1.0, 61,  -4,   4, 4,  7.8, ⑫⑫, 9, 5,Ｐリキアイノキセキ, 53,西田雄, 0.7, 65,* 11,  -8,15, 78.0, ①①
10, 2,Ｋスパｰクスバイオ, 19,北村友, 3.8, 31, -16, -15,10,216.9,⑦⑪⑪,10,15,Ａサンライズヴァトｰ, 60,高橋亮, 1.3, 42,  -7, -10, 5,  8.6,⑤①⑥,10, 4,Ｌバルｰション, 58,塚田祥, 1.1, 62,   4,  -2,11, 32.0, ④⑥,10,11,Ｆスタｰオブジアｰス, 64,岩部純, 0.7, 65,* 10,  -9, 7, 14.5, ①①
11,10,Ｉピュアハｰモニｰ, 35,川田将, 4.2, 28,  -8, -29, 7, 62.1,⑤⑥⑦,11, 4,Ｊタニノディキディキ, 44,鮫島良, 1.5, 43, -18,   2, 7, 15.5,⑭⑭⑬,11,12,Ｆサンエムワｰルド, 63,田村太, 1.3, 58,  -2,   0, 5, 11.3, ⑧⑨,11, 8,Ａテンシノダンス, 68,石橋脩, 0.8, 62,   6,  -6, 1,  3.5, ④③
,,,,,,,,,,,,12,13,Ｎインディアインク, 11,大野拓, 1.7, 34, -11, -14,16,605.2,⑤⑥⑨,12, 5,Ｍバｰニングサマｰ, 56,石橋脩, 1.3, 59,  -6,   4, 8, 30.2, ⑭⑬,12, 7,Ｍスイｰトアマリリス, 57,塚田祥, 1.0, 59,  -2,  -1,12, 34.5, ⑭⑨
,,,,,,,,,,,,13,16,Ｍカネトシパワフル, 24,赤木高, 1.8, 41, -15,  -1,12,230.5,⑫⑬⑭,13, 2,Ｉワンダｰデビル, 60,赤木高, 1.6, 61,*  9,  -8,14, 57.1, ①③,13, 2,Ｃトウカイルックス, 65,嘉藤貴, 1.1, 57,   4,  -9, 9, 24.1, ④③
,,,,,,,,,,,,14,11,Ｌメイショウコルドン, 35,松田大, 2.2, 34, -11, -15,15,428.3,⑩⑩⑫,14,14,Ｈナムラオルフェ, 60,村田一, 1.7, 55,  -4,   0, 9, 31.6, ⑫⑬,14,16,Ｎカイシュウハヤブサ, 54,丹内祐, 1.2, 53,  -1,  -6,16,132.6, ⑫⑭
,,,,,,,,,,,,15, 1, バルビエレ,---,橋本美, 4.7, 10, -26, -22,11,156.3,⑯⑯⑯,15, 3,Ｐアイゼンフｰス, 46,中舘英, 2.1, 49,  -5,  -4,13, 51.6, ⑭⑯,15, 4,Ｏトｰホウフロｰラ, 53,二本柳, 1.4, 51,  -7,  -2,14, 69.9, ⑯⑭
,,,,,,,,,,,,16, 3, ヒノデリザｰブ,---,田辺裕, 5.2,  2, -21, -40,13,250.1,⑮⑮⑮,16,15,Ｏリンガスシュｰト, 55,佐藤聖, 3.1, 35,  -7, -16,16,131.2, ⑭⑬,16, 6,Ｂユニバｰサルピｰス, 67,中舘英, 1.6, 48,   3, -14, 5, 11.7, ⑦⑨
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+17 馬場:不良(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:稍重(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:重(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:稍重(指数:4),,,,,,,,,,,
単勝:350円 複勝:01=120円 09=120円 03=280円 枠連:260円,,,,,,,,,,,,単勝:340円 複勝:05=160円 02=270円 09=190円 枠連:580円,,,,,,,,,,,,"単勝:3,760円 複勝:06=1,960円 01=440円 08=200円 枠連:8,110円",,,,,,,,,,,,"単勝:1,240円 複勝:03=380円 09=200円 12=250円 枠連:1,340円",,,,,,,,,,,
馬連:290円 ワイド:01-09=150円 01-03=640円 03-09=460円,,,,,,,,,,,,"馬連:1,510円 ワイド:02-05=510円 05-09=340円 02-09=960円",,,,,,,,,,,,"馬連:36,090円 ワイド:01-06=10,370円 06-08=2,610円 01-08=740円",,,,,,,,,,,,"馬連:3,070円 ワイド:03-09=1,090円 03-12=1,200円 09-12=620円",,,,,,,,,,,
"馬単:780円 3連複:1,190円",,,,,,,,,,,,"馬単:2,300円 3連複:2,850円",,,,,,,,,,,,"馬単:92,210円 3連複:35,740円",,,,,,,,,,,,"馬単:8,310円 3連複:6,560円 3連単:47,390円",,,,,,,,,,,
■ 2R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.0,,,,,■ 5R  ダ1000m 4歳上500万(牝) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:3.9,,,,,■ 8R  ダ1700m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-3.6,,,,,■11R  芝1800m 4歳上1000万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-5.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,名鉄杯,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｇクニノオｰ, 42,赤木高,, 53,   6, -12, 6, 24.0, ④④, 1,12,Ｃモアマイガｰル, 70,丹内祐,, 63,* -1,   2, 2,  5.1, ①①, 1, 2,Ｉビッグアラミス, 58,中舘英,, 69,*  1,   6, 2,  4.2,①①①, 1, 6,Ｄサウスポｰル, 71,角田晃,, 88,* 28,*-12, 2,  5.7,①①①
 2, 8,Ｍダイゴフウジン, 17,太宰啓, 0.2, 48,   3, -12,10, 83.8, ⑤⑦, 2, 9,Ｊチャイナバロック, 63,鮫島良, 0.0, 61,  -9,*  6, 3,  5.3, ⑤⑥, 2, 1,Ｎバックオフゴｰ, 48,石橋脩, 0.0, 69,*  0,   8,11, 55.0,②②②, 2, 1,Ｎシェリｰル, 59,鮫島良, 0.8, 80,  23, -15, 8, 19.8,④④③
 3,11,Ｃダンディｰサウンド, 51,加藤士, 0.2, 48,  -2,* -9, 2,  5.8, ⑨⑦, 3,16,Ｅフレンチパフュｰム, 68,川田将, 0.2, 61,  -4,   3, 8, 27.7, ③③, 3, 5,Ｇエンゲルジｰク, 61,丹内祐, 0.4, 64,* -2,   5, 5, 12.7,③③③, 3, 9,Ｆロｰドグランディス, 69,野元昭, 0.8, 79,* 26, -21, 4, 13.7,②②②
 4, 3,Ａアゲｰト, 61,鮫島良, 0.3, 45,   2, -15, 1,  1.9, ⑤④, 4, 7,Ｄブリｰジｰウッズ, 69,中舘英, 0.5, 57,* -1,  -2, 1,  2.4, ①①, 4, 8,Ａメイショウセレット, 66,川田将, 0.5, 66,  -6,* 13, 1,  2.4,⑩⑩⑩, 4, 2,Ｌジップ, 67,赤木高, 0.9, 79,  21,*-12,10, 31.6,⑧⑥⑤
 5, 1,Ｎトｰホウミスティ, 11,上野翔, 0.4, 45,   2, -16,11, 88.3, ⑤④, 5, 2,Ｉセレナダンス, 63,加藤士, 0.6, 56, -13,   5, 9, 30.5, ⑨⑨, 5, 6,Ｂトｰセンマウンテン, 64,加藤士, 0.8, 63,  -3,   5, 3,  7.1,⑬⑦⑦, 5,10,Ｇカノヤバトルクロス, 69,中舘英, 1.8, 68,  12,* -7, 6, 14.4,⑮⑬⑭
 6,14,Ｅストラトス, 45,角田晃, 0.4, 43,  -5,* -9, 4,  7.2, ⑪⑫, 6,14,Ｆミヤジアイ, 67,小池隆, 0.7, 55,  -4,  -2, 5, 14.9, ③③, 6, 3,Ｄマリンオンワｰド, 63,西田雄, 0.9, 64,  -5,   8,10, 42.4,⑧⑩⑨, 6, 5,Ｍダンツクレバｰ, 64,田中克, 2.0, 66,  18, -22,13, 91.1,⑧⑨⑧
 7, 9,Ｊスイｰトシャッセ, 36,中舘英, 0.5, 40, -11,* -6, 7, 24.7, ⑮⑭, 7,13,Ｇポｰトガルチ, 65,上野翔, 0.9, 49, -15,   1, 6, 16.1, ⑨⑨, 7,15,Ｆナムラシゲコ, 62,太宰啓, 1.0, 62,  -2,   2, 7, 13.7,⑤④③, 7, 3,Ｊシャバダバダ, 67,柴山雄, 2.2, 63,  15, -18,15,103.1,⑪⑩⑪
 8, 6,Ｄバクシンホｰプ, 47,田村太, 0.5, 46,*  8, -21, 3,  6.7, ①③, 8, 6,Ｋホワイトアリス, 58,北村友, 1.0, 49, -29,*  9,13,127.9, ⑮⑭, 8,13,Ｋオリエンタルバｰド, 54,鹿戸雄, 1.2, 62,  -6,   8, 6, 13.6,⑭⑫⑫, 8,14,Ｉパッショナルダンス, 68,松田大, 2.2, 65,  14, -16, 7, 18.3,⑫⑫⑪
 9, 2,Ｆフジファレノプシス, 43,黛弘人, 0.6, 39,  -8, -12, 8, 35.3, ⑪⑩, 9,15,Ｈテンザントップ, 64,千葉直, 1.1, 46, -10,  -5,14,198.0, ⑦⑦, 9,10,Ｌメモリｰセレソン, 54,上野翔, 1.2, 58,  -5,   2,13,185.1,⑨⑧⑧, 9,11,Ｃツルマルホマレ, 72,石橋脩, 2.5, 60,  15, -24, 9, 20.7,⑩⑩⑩
10,15,Ｈジョイゲｰム, 41,難波剛, 0.6, 43,   0, -14, 9, 35.6, ⑨⑩,10,11,Ｂルネッサンスフェア, 73,船曳文, 1.1, 47,  -7,  -7, 7, 19.5, ⑤③,10, 4,Ｃオｰスミハリケｰン, 63,鮫島良, 1.5, 53,  -3,  -5, 8, 22.3,③④⑤,10, 7,Ｋビッグタイガｰ, 67,生野賢, 2.5, 61,  14, -19, 3, 12.6,⑬⑬⑬
11, 5,Ｌカシノウッディ, 25,大野拓, 0.7, 45,* 10, -24,15,314.5, ①①,11, 1,Ｎポンテペルレ, 55,西田雄, 1.1, 50, -18,   3,12, 77.1, ⑪⑪,11, 9,Ｈツルマルロｰレル, 61,柴山雄, 1.6, 58,  -6,   5, 4, 10.0,⑪⑫⑬,11,15,Ａヴンダｰ, 80,川田将, 2.8, 57,  23, -43, 1,  1.9,⑥⑤④
12,16,Ｂシングフォアジョイ, 54,川田将, 0.8, 39,   1, -18, 5, 14.1, ⑤⑦,12, 4,Ａキョウエイシェル, 75,石橋脩, 1.5, 44,  -9,  -7, 4,  7.8, ⑦⑦,12,12,Ｊノｰブルレディ, 55,田辺裕, 1.9, 54,  -2,  -6,15,257.1,⑤⑥⑤,12, 8,Ｂダリオ, 73,村田一, 2.9, 57,  20, -39,12, 67.2,④⑧⑥
13, 4,Ｋヒカルファンタジｰ, 28,田面木, 0.9, 46,* 11, -25,12, 88.9, ①①,13,10,Ｍフラワｰレインボｰ, 55,村田一, 1.6, 42, -21,   0,11, 50.7, ⑫⑬,13,11,Ｅゲイリｰバｰド, 62,船曳文, 2.7, 48, -11,  -3, 9, 28.4,⑭⑮⑭,13,12,Ｈフレンチアイディア, 68,長谷川, 3.1, 52,  22, -46,14, 97.9,⑥⑥⑧
14,13,Ｉアイラインドリｰム, 39,野元昭, 0.9, 36,  -8, -12,13,105.9, ⑭⑭,14, 5,Ｐデルマカサンドラ, 28,大野拓, 2.7, 25, -21, -14,15,370.9, ⑫⑫,14, 7,Ｏプラントコンコルド, 44,二本柳, 2.9, 45,  -4, -13,14,219.0,⑤⑧⑩,14, 4,Ｏオメガアイランド, 43,二本柳, 3.4, 51,  11, -26,11, 58.3,⑬⑮⑮
15, 7,Ｏラピッドファイヤｰ, 11,塚田祥, 1.0, 33,  -6, -17,16,507.9, ⑪⑬,15, 8,Ｏナムラチヒロ, 48,小島太, 3.1, 19, -24, -16,10, 34.3, ⑭⑭,15,14,Ｍエイコｰオｰカン, 54,佐藤聖, 3.4, 40,  -9, -13,12,122.5,⑪⑭⑭,15,13,Ｅクロスファイア, 71,太宰啓, 4.9, 32,  24, -77, 5, 14.0,②③⑥
16,12, ルｰミナスハｰト,---,橋本美, 3.0,  5, -26, -23,14,261.0, ⑯⑯,16, 3,Ｌクレセントムｰン, 56,南田雅, 3.1, 22, -34,  -7,16,424.6, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+19 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:不良(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:68 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:重(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+18 ﾚｰｽｱｶﾞﾘ指数:-17 馬場:稍重(指数:4),,,,,,,,,,,
"単勝:2,400円 複勝:10=540円 08=1,170円 11=190円 枠連:14,800円",,,,,,,,,,,,単勝:510円 複勝:12=210円 09=210円 16=620円 枠連:840円,,,,,,,,,,,,"単勝:420円 複勝:02=200円 01=960円 05=450円 枠連:9,250円",,,,,,,,,,,,"単勝:570円 複勝:06=210円 01=730円 09=370円 枠連:4,080円",,,,,,,,,,,
"馬連:47,830円 ワイド:08-10=10,840円 10-11=1,750円 08-11=5,050円",,,,,,,,,,,,"馬連:1,280円 ワイド:09-12=460円 12-16=1,600円 09-16=2,310円",,,,,,,,,,,,"馬連:10,830円 ワイド:01-02=2,690円 02-05=1,140円 01-05=8,530円",,,,,,,,,,,,"馬連:4,920円 ワイド:01-06=1,510円 06-09=730円 01-09=2,990円",,,,,,,,,,,
"馬単:74,980円 3連複:101,960円",,,,,,,,,,,,"馬単:2,290円 3連複:9,880円",,,,,,,,,,,,"馬単:13,380円 3連複:41,990円",,,,,,,,,,,,"馬単:8,720円 3連複:13,240円 3連単:71,750円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-11.4,,,,,■ 6R  ダ1700m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-0.9,,,,,■ 9R  芝2000m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-2.6,,,,,■12R  ダ1700m 4歳上1000万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-4.8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,伊良湖特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｃマルブツプリンス, 45,大野拓,, 59,  -2,*  1, 5, 12.0, ⑪⑦, 1, 5,Ｄニッシンテｰスト, 66,塚田祥,, 66,   6,* -3, 3,  5.2,⑦⑦⑥, 1, 3,Ａメジロラガマフィン, 71,柴山雄,, 72,  16,*-15, 1,  2.4,⑤⑩⑥, 1,15,Ｌバンブｰライカルト, 65,石橋脩,, 83,  11,*  9, 5, 10.7,⑩⑧⑤
 2, 6,Ｆタイキマドレｰヌ, 38,中舘英, 0.2, 62,* 13, -13, 2,  3.9, ②②, 2, 6,Ｃソウルサバイヴァｰ, 66,太宰啓, 0.2, 67,   9,* -6, 1,  2.2,⑤③③, 2,11,Ｌショｰトロｰブス, 61,二本柳, 0.1, 68,* 18, -23, 3,  8.0,⑤③④, 2,10,Ｂビッググラス, 73,赤木高, 0.5, 76,* 12,   1, 1,  2.7,⑧①③
 3,14,Ｊアｰスジャンヌ, 27,野元昭, 0.2, 59,   5,* -5,16,316.8, ⑦⑦, 3, 7,Ａラヴォラトｰレ, 70,佐藤聖, 0.6, 62,   5,* -7, 9, 44.0,⑩⑨⑥, 3,16,Ｂセンカク, 68,丹内祐, 0.1, 67,* 17, -24, 5, 10.3,⑪③①, 3, 4,Ｄスマｰトストリｰム, 71,鮫島良, 0.8, 75,  10,   2, 6, 11.9,⑦⑧⑦
 4, 1, テイエムクリスタル,---,橋本美, 0.3, 63,* 17, -19, 1,  3.4, ①①, 4,13,Ｈシンメイガルダン, 61,川田将, 0.7, 62,* 10, -14, 2,  4.9,③①①, 4, 7,Ｉブレッザ, 63,石橋脩, 0.2, 68,  12,*-11,13, 81.2,⑭⑫⑪, 4,13,Ａタマモドン, 76,柴山雄, 0.8, 75,   8,   5, 2,  6.4,⑪⑩⑨
 5,15,Ａアテスエ, 54,太宰啓, 0.3, 59,  11, -12, 3,  4.0, ③④, 5, 8,Ｇイソノサクセス, 62,角田晃, 1.1, 60,   8, -14, 7, 21.6,⑦⑤⑤, 5, 4,Ｍトｰワライアン, 59,田嶋翔, 0.2, 68,  14,*-16,10, 32.1,⑧⑪⑪, 5, 8,Ｆメイショウウｰキｰ, 71,小池隆, 0.9, 74,* 13,  -4, 4,  8.7,①①①
 6,16,Ｂキラライチバンボシ, 48,松田大, 0.4, 58,   6,  -9, 7, 28.6, ⑥④, 6,10,Ｂツモルランサｰ, 67,鮫島良, 1.6, 53,*  8, -24, 4, 10.1,①①①, 6,14,Ｇノｰブルフォｰス, 63,長谷川, 0.4, 66,* 18, -28, 8, 22.8,⑭③①, 6, 3,Ｇオッティミスタ, 70,太宰啓, 1.0, 74,  12,  -3, 3,  7.1,⑤④③
 7,12,Ｅテントゥワン, 41,二本柳, 0.7, 51,   0,  -8, 8, 41.4, ⑪⑩, 7,15,Ｉバｰジョンワン, 60,中谷雄, 1.7, 55,*  9, -22, 8, 31.3,⑤③③, 7,13,Ｎアイアイボタン, 58,塚田祥, 0.4, 63,  15, -26,16,331.5,⑤⑦⑥, 7,16,Ｐニシノユメヲミセテ, 56,塚田祥, 1.2, 73,   9,   1,15, 98.4,⑫⑩⑨
 8, 7, チアズビｰラヴド,---,田辺裕, 0.8, 53,  11, -20, 9, 75.8, ③②, 8, 4,Ｌマイネルジェダイト, 55,中舘英, 1.7, 56,   1,* -6,13,139.8,⑮⑭⑬, 8, 8,Ｃマイネルセバス, 67,上野翔, 1.1, 56,  14, -35, 4,  9.9,⑩⑨⑥, 8, 5,Ｏセレスクラブ, 63,中舘英, 1.3, 72,* 13,  -8,11, 37.1,①①①
 9, 5,Ｄコウエイドリｰム, 43,石橋脩, 0.8, 50,   3, -12, 4,  6.1, ⑧⑨, 9,14,Ｎグロｰリアスゲスト, 52,石橋脩, 2.8, 46,   1, -18,14,151.5,⑪⑫⑭, 9,12,Ｋブロｰドキャスタｰ, 62,中舘英, 1.2, 56,* 18, -39, 2,  5.9,③③⑥, 9, 9,Ｉヒロノタイタン, 67,丹内祐, 1.4, 71,   1,* 11,10, 32.6,⑯⑯⑭
10,11,Ｈグレｰトパレス, 35,北村友, 1.0, 45,   9, -25, 6, 12.2, ③④,10, 3,Ｍリアルトブリッジ, 54,柴山雄, 3.0, 45,   1, -19, 6, 14.0,⑫⑭⑮,10, 1,Ｐノボファイタｰ, 42,赤木高, 1.2, 59,  11, -21,14,111.8,⑪⑮⑬,10,12,Ｈコスモマリオネット, 68,鹿戸雄, 1.4, 70,   6,   4,14, 76.9,⑬⑬⑬
11, 2, ブルｰヴァｰジニア,---,田中克, 1.3, 34, -16,* -5,12,125.4, ⑭⑭,11,11,Ｆジパングエンジェル, 63,丹内祐, 3.0, 43,   2, -24,11, 65.2,⑫⑩⑩,11, 6,Ｏグロリｰレイ, 55,生野賢, 1.3, 56,* 18, -42,12, 57.4,②①①,11,11,Ｃケイエススプリング, 71,松田大, 2.1, 63,  11, -13, 8, 18.0,④⑥⑨
12, 9,Ｉダンシングドミニア, 28,丹内祐, 1.7, 32,   2, -27,14,163.1, ⑧⑪,12,12,Ｋタヤスゼンカイ, 56,赤木高, 3.2, 42,   7, -32, 5, 13.0,③⑦⑨,12,10,Ｆコウエイプライム, 63,鮫島良, 1.5, 49,  10, -33, 9, 24.7,⑧⑫⑬,12, 6,Ｅマイフラッグ, 71,北村浩, 2.1, 64,  11, -13, 7, 13.5,⑥⑥⑦
13,10,Ｋエンジェルハｰト, 25,赤木高, 1.8, 34,   2, -26,11, 92.9, ⑩⑪,13, 9,Ｏエレガンストラッド, 45,西田雄, 3.4, 42,   2, -25,15,271.7,⑭⑫⑪,13, 2,Ｈミスティラブ, 63,橋本美, 1.8, 50,  17, -45, 7, 15.7,③⑦⑩,13, 2,Ｊアッチッチ, 67,生野賢, 2.3, 63,   6,  -6,12, 44.4,⑨⑫⑫
14, 8,Ｇパレルモ, 35,柴山雄, 2.0, 30,  -1, -26,10, 77.0, ⑬⑬,14, 2,Ｊスズカラムオｰ, 57,北村友, 3.8, 35,   1, -32,12,119.8,⑦⑩⑪,14,15,Ｄコアレスウィｰク, 66,船曳文, 2.0, 43,* 17, -54, 6, 10.8,①①④,14,14,Ｋナリタダンディ, 65,河北通, 2.4, 62,  12, -17, 9, 20.2,①④⑤
