06年 2月18日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 2月18日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(抽) 馬齢,,,,,,,,,,,,■ 4R  芝1400m 3 歳未勝利(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1200m 4歳上500万(牝) 別定,,,,,,,,,,,,■10R  芝1400m 4歳上1000万(混) 別定,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宇治川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｈペプチドジャスパｰ, 43,ペリエ,, 64,*  2,  -2, 7, 27.1,①①①, 1,10,Ｄベルジュｰル, 53,岩田  ,, 73,   2,*  9, 4,  6.9,⑦⑧⑥, 1,11,Ｃバレンソｰル, 67,柴田善,, 72,   1,   7, 1,  2.4,④③③, 1, 6,Ｂマイケルバロｰズ, 77,岩田  ,, 86,  -8,* 26, 2,  5.0,⑧⑩⑩
 2, 3,Ｅブラックサベｰジ, 47,中村将, 0.3, 55, -13,*  6, 5, 14.9,⑥⑧⑧, 2, 6,Ｋエイシンイダテン, 41,野元  , 0.4, 67,   4,   0, 9, 29.8,⑩⑥⑥, 2, 1,Ｂアミリス, 68,秋山  , 0.0, 73,*  5,   3, 8, 51.9,②①①, 2, 5,Ａフィレンツェ, 84,武豊  , 0.2, 76,  -3,  17, 1,  1.4,④④④
 3,13,Ａメディアスナイパｰ, 53,岩田  , 0.3, 60,  -2,  -2, 1,  2.2,③③③, 3, 3,Ｇヒシワンスモア, 48,武幸  , 0.5, 65,   2,   2, 6, 11.2,⑤⑧⑧, 3,13,Ｄグランプリオｰロラ, 66,松永  , 0.3, 67,  -4,*  7, 3,  5.2,⑧⑥⑥, 3,13,Ｋポイントセブン, 62,川田  , 0.4, 72,   0,  11,12,112.6,③②②
 4,12,Ｋナムラアｰク, 41,高井  , 0.4, 57,*  0,  -7,13,210.0,①②②, 4, 2,Ｆゴッドスマイルユｰ, 49,武豊  , 0.5, 65,  -2,*  6, 5,  8.2,⑪⑩⑩, 4,10,Ａチャｰムダイヤ, 68,ペリエ, 0.4, 69,*  4,   0, 5, 13.4,①②②, 4, 2,Ｍエイシンデピュティ, 60,安藤勝, 0.7, 69,  -5,  13, 7, 26.2,④⑥⑥
 5,10,Ｇミッドナイトスタｰ, 45,本田  , 0.8, 54,  -8,  -1,10, 51.2,⑨⑦⑤, 5, 8,Ｂハイブレッド, 59,ペリエ, 0.6, 63,  -1,   3, 1,  2.9,⑦⑩⑩, 5, 6,Ｉコｰリンラヴィアン, 63,和田  , 0.5, 65,   0,   2, 7, 22.6,⑦④④, 5, 8,Ｃシセイヒカリ, 77,ペリエ, 0.8, 65,  -4,   9, 4, 16.5,④⑥⑥
 6, 2,Ｃオレンジシンジュ, 51,熊沢  , 1.0, 52,  -4,  -7, 2,  4.3,④④④, 6,14,Ｌキャスケｰドブｰケ, 34,柴田善, 0.6, 65,* 12, -14, 2,  5.4,①②②, 6, 3,Ｈガラディナｰ, 63,上野翔, 0.6, 63,  -7,   5,11, 74.7,⑨⑨⑥, 6, 3,Ｌクンダリｰニ, 61,秋山  , 0.8, 68,  -5,  11,13,273.9,⑨⑧⑥
 7, 7,Ｆグランプリゲイト, 46,小牧太, 1.3, 46, -12,  -2, 4,  9.2,⑨⑧⑨, 7, 4,Ｉプルｰフオブキング, 45,本田  , 1.0, 60,   5, -11, 8, 17.4,⑤⑤③, 7, 9,Ｇパレスレディｰ, 65,田嶋翔, 0.7, 62,  -4,   3, 4, 11.2,③⑥⑥, 7,12,Ｆダブルタイトル, 74,渡辺薫, 0.8, 64,  -2,   6, 9, 51.4,⑦④④
 8, 4,Ｉイイデカミノヤマ, 42,生野  , 1.6, 41, -16,  -3,12,136.4,⑪⑫⑪, 8,11,Ａリッカアリアラ, 63,和田  , 1.4, 54,* 13, -28, 3,  5.8,②①①, 8, 8,Ｅウイングスオブヒロ, 66,武豊  , 0.8, 61,  -9,*  9, 2,  3.7,⑬⑬⑬, 8, 9,Ｊホウライウォニング, 66,小牧太, 0.9, 66, -10,  15, 8, 46.8,⑪⑬⑬
