06年 4月23日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 4月23日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.9,,,,,■ 4R  芝1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5.2,,,,,■ 7R  芝2400m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-3.2,,,,,■10R  芝2400m 4歳上ｵｰﾌﾟﾝ ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾒﾄﾛﾎﾟﾘﾀﾝｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6, ウインアズライト,---,田中勝,, 66, -13,* 15, 3,  6.0, ⑦⑦, 1, 1, マチカネスマアカシ,---,田中勝,, 62, -11,* 15,13,118.0, ⑪⑩, 1, 5,Ｅアップインザホｰク, 59,内田博,, 70,  -4,* 15, 3,  4.3,⑦⑥⑥, 1, 5,Ａハイアｰゲｰム, 90,内田博,, 93,  -3,* 35, 2,  2.9,⑧⑧⑦
 2,16,Ａアンジェトワｰル, 53,北村宏, 0.2, 63, -12,* 11, 2,  5.6, ⑦⑤, 2, 2,Ｃフジマサゴｰルド, 54,蛯名正, 0.0, 62,  -3,   4, 3,  7.2, ⑤⑤, 2, 9,Ａメジロスパイダｰ, 68,藤田伸, 0.3, 62,  -3,   7, 2,  3.2,⑥④⑤, 2, 8,Ｉエイシンニｰザン, 83,蛯名正, 0.6, 68,* -3,  18, 6, 15.9,③③③
 3,11,Ｂタヤスルｰジュ, 50,勝浦正, 1.2, 50,* -9,  -1, 6, 12.8, ④③, 3,12,Ｉヨイチトレジャｰ, 42,小野次, 0.1, 60,*  0,  -1,14,134.3, ②③, 3, 6,Ｂトｰセンアダン, 66,蛯名正, 0.6, 57,* -2,   0, 1,  2.2,④③③, 3,10,Ｇロングアライブ, 83,田中勝, 0.7, 70,  -5,  21, 8, 24.4,⑨⑤⑦
 4, 3,Ｃトｰセンピュア, 48,内田博, 2.2, 38,* -9, -11, 4,  7.0, ③③, 4, 4,Ｄトｰセンセレニティ, 52,藤田伸, 0.2, 58,  -5,   4, 2,  4.8, ⑥⑦, 4, 8,Ｄハイタイド, 63,武幸四, 0.7, 54,* -1,  -5, 5, 13.5,①①①, 4, 3,Ｃトウショウナイト, 88,藤田伸, 0.8, 71,  -2,  20, 1,  2.9,⑥⑤⑤
 5, 8,Ｆショコラグラッセ, 38,的場勇, 2.4, 34, -14, -11,12,190.7, ⑥⑦, 5,13,Ｍエイワヴァｰジニア, 34,後藤浩, 0.3, 57,  -1,  -3, 8, 15.6, ③④, 5, 1,Ｆゼンノホワイト, 58,田中博, 0.7, 55,  -7,   4, 4, 12.9,⑧⑧⑥, 5, 1,Ｈエクスプロイト, 83,菊沢隆, 0.8, 62,* -3,  12, 7, 15.9,②②②
 6,12,Ｄヒカルミキティ, 46,藤田伸, 2.4, 38, -15,  -6, 1,  2.2, ⑩⑨, 6, 3,Ｇトレノジュビリｰ, 44,津村明, 0.3, 54, -16,* 13, 6, 13.3, ⑯⑭, 6, 3,Ｇカンファｰマックス, 51,菊沢隆, 0.8, 55,* -3,  -2, 8, 81.6,④④③, 6,12,Ｋゴｰウィズウィンド, 78,北村宏, 0.9, 61,* -2,  10, 9, 47.9,①①①
 7,10, マｰベラスドリｰム,---,吉田豊, 2.4, 40, -17,  -3,13,233.2, ⑭⑪, 7, 8,Ｂシャイニｰボｰイ, 54,勝浦正, 0.4, 56,  -9,   7, 4,  7.8, ⑪⑩, 7, 4,Ｃサムライジョｰイ, 65,高野和, 1.0, 47,* -4, -10, 6, 21.5,②②②, 7,11,Ｍブリットレｰン, 71,松岡正, 0.9, 82,  -9,* 31,10, 52.0,⑫⑫⑫
 8,15, ユｰカリフラワｰ,---,加藤士, 2.5, 39, -20,   0,14,318.8, ⑮⑮, 8,17,Ｈコッパミジン, 43,熊沢重, 0.4, 57,*  4, -12,10, 39.8, ①①, 8, 2,Ｈオンワｰドタトゥ, 50,大野拓, 1.0, 51,  -8,   2, 7, 36.1,⑧⑨⑧, 8, 2,Ｂメジロトンキニｰズ, 88,吉田豊, 1.0, 64,  -3,  16, 4,  8.2,④⑤⑤
