06年11月 5日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年11月 5日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.2,,,,,■ 4R  ダ1150m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6.7,,,,,■ 7R  芝2000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-7.5,,,,,■10R  芝1200m 2 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:2.4,,,,
 9,13,Ｆキングオｰサム, 39,伊藤直, 1.6, 44, -15,  -1, 6, 16.5, ⑭⑬, 9, 9,Ｎスプリｰムブリス, 19,鮫島良, 2.0, 50,  -1,  -5,13,125.4, ⑨⑫, 9,12,Ｈガリンシャ, 59,赤木高, 1.6, 59,*  6, -10, 7, 17.5,⑥③②, 9, 6,Ｋヴィヴァチッシモ, 54,塚田祥, 1.1, 54,   3,  -3, 7, 18.3, ⑫⑪
10,11,Ｋクリスタリｰノ, 29,穂苅寿, 2.0, 39,*  1, -23, 9, 58.1, ②③,10, 2,Ｂルスナイサンバ, 65,小林慎, 2.0, 52,   1,  -6, 1,  2.9, ⑥⑧,10,15,Ａモリノミヤコ, 71,小野次, 1.8, 59,   1,  -1, 3,  5.2,⑮⑫⑥,10, 4,Ｂリキサンファイタｰ, 69,大野拓, 1.1, 64,* 17, -16, 6, 17.8, ①①
11, 6,Ｇセレスクラｰジュ, 35,中舘英, 2.5, 31,*  1, -30, 8, 26.9, ②③,11,14,Ｄジｰティｰピｰチ, 58,橋本美, 2.2, 49,   1,  -8, 5, 10.8, ⑥⑨,11, 2,Ｂキングオブパンサｰ, 63,菊沢隆, 1.8, 58,  -2,   5,10, 23.7,⑯⑯⑩,11, 1,Ａカシノマイハｰト, 71,西原玲, 1.3, 53,   8, -10,10, 73.3, ⑧⑩
12,15,Ｍカッタｰレ, 27,石橋脩, 2.5, 31, -13, -17,14,223.7, ⑫⑪,12,12,Ｊロマンスオｰラ, 47,スボリ, 2.8, 46,   4, -16,12, 86.0, ④④,12, 6,Ｐブルックリン, 36,岩部純, 2.3, 51,  -1,  -6,14, 44.8,⑫⑮⑯,12,14,Ｆメジロアダｰラ, 64,吉田豊, 1.4, 61,* 18, -20, 2,  4.4, ②②
13,10,Ｊトｰホウツヨシ, 31,スボリ, 2.9, 25,  -9, -27,11,114.6, ⑨⑨,13, 8,Ｍメビウスリング, 25,西田雄, 2.9, 41,  -6,  -9,14,369.1, ⑬⑬,13,11,Ｊゼウスワンダｰ, 59,大野拓, 2.6, 46,   0, -17,12, 32.0,⑧⑨⑫,13, 5,Ｊテイエムヤマサクラ, 56,橋本美, 1.4, 55,  12, -16,12, 84.4, ④④
14, 8,Ｏカネコメアクティブ, 22,野元昭, 3.3, 19, -20, -23,13,164.9, ⑮⑮,14, 7,Ｉジャックヒマワリ, 49,二本柳, 3.6, 36, -11, -12,11, 75.8, ⑭⑭,14,16,Ｎフウランジョｰ, 42,石橋脩, 2.7, 48,*  7, -29, 9, 20.4,②②⑤,14,15,Ｌカルパントラス, 52,石橋脩, 1.6, 50,  11, -18,15,370.5, ④⑤
15, 7,Ｎサチノマイウェｰ, 24,二本柳, 4.8, -3,  -5, -59,15,325.6, ⑦⑭,,,,,,,,,,,,,15, 8,Ｏイゾラトウショウ, 41,黛弘人, 3.4, 38,   0, -29,16,206.0,⑩⑨⑫,15, 2,Ｏニシノカムシン, 46,鮫島良, 2.4, 23, -23,   2,14,148.8, ⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,16,10,Ｋセトウチシャイン, 56,吉田豊, 3.6, 39,   5, -38,13, 36.9,④③⑫,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+13 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-5),,,,,,,,,,,
"単勝:310円 複勝:03=160円 04=160円 01=180円 枠連:1,120円",,,,,,,,,,,,"単勝:310円 複勝:10=140円 04=300円 05=530円 枠連:1,220円",,,,,,,,,,,,"単勝:430円 複勝:09=170円 13=310円 07=500円 枠連:1,220円",,,,,,,,,,,,単勝:220円 複勝:12=130円 07=170円 11=980円 枠連:550円,,,,,,,,,,,
"馬連:1,190円 ワイド:03-04=480円 01-03=370円 01-04=430円",,,,,,,,,,,,"馬連:1,950円 ワイド:04-10=730円 05-10=1,290円 04-05=2,650円",,,,,,,,,,,,"馬連:2,750円 ワイド:09-13=1,100円 07-09=1,410円 07-13=1,660円",,,,,,,,,,,,"馬連:710円 ワイド:07-12=370円 11-12=2,780円 07-11=3,830円",,,,,,,,,,,
"馬単:1,970円 3連複:1,940円",,,,,,,,,,,,"馬単:2,890円 3連複:9,300円",,,,,,,,,,,,"馬単:4,660円 3連複:12,810円",,,,,,,,,,,,"馬単:1,040円 3連複:12,960円 3連単:47,790円",,,,,,,,,,,
■ 2R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.8,,,,,■ 5R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-8.9,,,,,■ 8R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.0,,,,,■11R  ダ1150m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-0.7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾌﾙｰﾂﾗｲﾝｶｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｂペディクラリス, 66,塚田祥,, 76,   0,* 16, 1,  1.9,⑥④④, 6, 8,Ｄグランドタイガｰ, 59,大野拓, 0.0, 61,   1,*  3, 5, 18.7,⑦⑦⑥, 1,14,Ａメジロシリング, 78,赤木高,, 75,   3,  16, 2,  3.5, ⑤⑤, 1, 4,Ｍケイエスアイ, 66,難波剛,, 75,   6,* 15, 8, 20.5, ⑫⑧
 2, 1,Ｆトｰアセンヒメ, 56,赤木高, 0.6, 72,  -1,* 15, 4,  8.7,⑦⑦⑥, 1,12,Ｉカシノオウジャ, 48,西田雄,, 61,   1,*  3, 6, 27.9,⑧⑧⑧, 2,12,Ｆベイリｰフ, 66,中舘英, 0.3, 66,*  9,   5, 3,  5.2, ①①, 2,10,Ｄアイアムアドｰタｰ, 74,大野拓, 0.3, 73,  10,*  9, 7, 12.6, ⑦⑧
 3, 5,Ａランタナ, 67,柴山雄, 0.7, 66,   2,   9, 2,  3.9,②③②, 2,10,Ｇウインドストｰム, 51,中舘英, 0.3, 62,*  5,  -5, 6, 27.9,①①①, 3, 6,Ｊカシノマイケル, 62,田中克, 0.4, 63,  -1,   9, 9, 33.4, ⑤⑤, 3,13,Ｂウエスタンウッズ, 79,松田大, 0.5, 81,* 20,  -1, 2,  4.6, ②①
 4, 2,Ｃパリサンジェルマン, 60,菊沢隆, 0.8, 64,*  2,   7, 3,  6.6,②②①, 3, 6,Ｆグッドフロマｰジュ, 52,内田浩, 0.6, 59,   3,  -5, 4, 13.9,⑤④③, 4, 1,Ｄプレザントレイク, 67,石橋脩, 0.4, 71, -10,* 21, 6, 15.4, ⑩⑪, 4, 2,Ｐエンゲルジｰク, 63,嘉藤貴, 1.0, 65,   9,   2,15, 83.5, ⑦⑥
 5, 7,Ｅニシノジャンヌ, 56,スボリ, 1.9, 54,   1,  -1, 5, 10.0,④④④, 4, 2,Ｅモンプランス, 54,塚田祥, 0.9, 53,  -3,*  1, 8, 46.4,⑪⑪⑩, 5,10,Ｈエイミングポイント, 64,吉田豊, 0.5, 71, -13,* 23, 4,  8.3, ⑫⑫, 5,12,Ｉケイアイカｰルトン, 70,中舘英, 1.1, 73,  18,  -3, 3,  4.9, ③③
 6, 8,Ｇチェリｰヴァレｰ, 55,田中克, 2.2, 50,  -2,  -3, 7, 63.8,⑦⑦⑦, 5, 7,Ａユメノシルシ, 65,吉田豊, 1.0, 57,*  5, -10, 1,  1.6,③②②, 6, 4,Ｐゲットクｰル, 49,木幡初, 0.5, 64,   1,   9,11, 65.5, ⑤⑤, 6,16,Ｃスリｰセブンスピン, 78,スボリ, 1.2, 74,* 21,  -8, 4, 12.0, ①②
 7, 6,Ｄシゲハヤテ, 57,加藤士, 2.8, 51,  -8,   5, 8, 66.1,⑪⑪⑪, 7, 4,Ｂアポロコマンダｰ, 60,柴山雄, 1.1, 55,   3,  -9, 3,  5.9,⑤④⑥, 7, 7,Ｅクリノハッピｰデイ, 66,菊沢隆, 0.6, 66,  -8,  17, 5,  8.3, ⑩⑧, 7, 3,Ｅセンスオブアｰト, 74,二本柳, 1.3, 60,   4,   4,10, 21.0, ⑭⑬
 8,11,Ｊスキャタｰザアップ, 43,大野拓, 3.1, 45,  -7,  -2,11,163.5,⑩⑩⑩, 8, 1,Ｋジェムシリカ, 46,生野賢, 1.5, 51,   1,  -9,10,106.2,⑧⑧⑨, 8,11,Ｏリネンヤクシン, 53,村田一, 0.6, 72, -18,* 26,15,158.3, ⑮⑮, 8,11,Ｏリキアイカザン, 64,田辺裕, 1.4, 65,  14,  -5, 6, 12.5, ④⑤
 9, 4,Ｋメイショウクレア, 34,松田大, 3.2, 46,  -4,  -6,10,142.2,⑨⑨⑨, 9, 3,Ｊメガロパレス, 46,梶晃啓, 1.5, 51,  -2,  -5,11,298.1,⑩⑩⑩, 9, 2,Ｍフォｰリングレイス, 59,田中博, 0.7, 58,  -8,  10,14,150.7, ⑧⑧, 9, 1,Ａアティｰナラビット, 82,柴山雄, 1.4, 66,  14,  -3, 1,  3.9, ④④
10, 3,Ｈスパイシｰ, 52,吉永護, 3.3, 50,*  2, -17, 9, 97.3,①①②,10,11,Ｈラブアフェアｰ, 49,田中克, 2.0, 46,   2, -19, 9, 48.3,③④④,10, 3,Ｋシルクコンプリｰト, 61,嘉藤貴, 0.7, 60,*  6,   2, 8, 33.0, ②②,10,15,Ｈエスティメｰション, 73,伊藤直, 1.5, 63,  14,  -7,12, 39.1, ④⑥
11, 9,Ｉベルモントセレブ, 51,二本柳, 4.0, 46,   1, -21, 6, 25.3,④④⑦,11, 5,Ｃアドマイヤロマネ, 59,芹沢純, 2.3, 47,*  4, -23, 2,  5.2,②②④,11,16,Ｌジャックハヤブサ, 59,柴山雄, 0.8, 63, -13,  18,10, 58.3, ⑫⑬,11, 7,Ｆバｰドントロフィｰ, 74,菊沢隆, 2.0, 54,   6,  -5, 5, 12.0, ⑫⑪
,,,,,,,,,,,,12, 9,Ｌゴジョウゲン, 45,田辺裕, 3.0, 41,  -2, -17,12,495.3,⑫⑪⑫,12, 9,Ｉトｰセンエタニティ, 64,小島太, 0.9, 57, -16,  15,13, 91.9, ⑫⑬,12, 6,Ｊスギノウルフ, 70,塚田祥, 2.1, 53,   2,  -3,11, 30.7, ⑭⑯
,,,,,,,,,,,,,,,,,,,,,,,,13,13,Ｎフェアリｰティアラ, 58,中谷雄, 1.1, 55,  -5,   6,12, 66.6, ⑧⑧,13, 8,Ｇサクラカンパネラ, 73,池田鉄, 2.6, 48,   7, -12,13, 53.2, ⑩⑪
,,,,,,,,,,,,,,,,,,,,,,,,14, 5,Ｃセイウンボｰルド, 70,鮫島良, 1.9, 47,*  5, -17, 1,  3.4, ②②,14, 9,Ｎシナｰラ, 65,西田雄, 2.6, 49,   1,  -7,16,122.7, ⑯⑭
,,,,,,,,,,,,,,,,,,,,,,,,15,15,Ｇヒシカｰド, 66,スボリ, 2.0, 47,*  6, -18, 7, 20.7, ②②,15, 5,Ｋダイワアｰバイン, 69,増沢由, 3.0, 45,   7, -16,14, 70.6, ⑩⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,14,Ｌベルモントピノコ, 66,穂苅寿, 3.9, 38,  10, -26, 9, 20.8, ⑦⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+17 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+16 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+17 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-1),,,,,,,,,,,
"単勝:190円 複勝:10=110円 01=180円 05=130円 枠連:1,080円",,,,,,,,,,,,"単勝:2,790円 複勝:12=1,140円 10=610円 06=350円 枠連:8,450円",,,,,,,,,,,,単勝:350円 複勝:14=160円 12=220円 06=690円 枠連:660円,,,,,,,,,,,,"単勝:2,050円 複勝:04=490円 10=400円 13=220円 枠連:4,760円",,,,,,,,,,,
馬連:910円 ワイド:01-10=420円 05-10=190円 01-05=420円,,,,,,,,,,,,"馬連:32,840円 ワイド:10-12=9,930円 06-12=3,220円 06-10=2,050円",,,,,,,,,,,,"馬連:870円 ワイド:12-14=410円 06-14=1,630円 06-12=3,740円",,,,,,,,,,,,"馬連:9,280円 ワイド:04-10=2,410円 04-13=1,690円 10-13=1,410円",,,,,,,,,,,
"馬単:1,380円 3連複:920円",,,,,,,,,,,,"馬単:146,970円 3連複:121,850円",,,,,,,,,,,,"馬単:1,560円 3連複:11,200円",,,,,,,,,,,,"馬単:22,340円 3連複:24,440円 3連単:181,680円",,,,,,,,,,,
■ 3R  芝1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6.4,,,,,■ 6R  ダ1150m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.5,,,,,■ 9R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.6,,,,,■12R  芝2000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6.5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,檜原湖特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｂフレンチムｰド, 66,大野拓,, 65,*  3,*  2, 4,  7.6,④⑥③, 1,12,Ｂリトルスポｰツカｰ, 66,小野次,, 76,* 10,   8, 1,  2.0, ②②, 1,11,Ｄエスエスウィナｰ, 64,村田一,, 69,   0,* 16, 4, 11.4,⑫⑩⑧, 1, 7,Ｆアクロスザヘイブン, 57,小野次,, 60,*-13,  21, 2,  3.4,③③②
 2, 5,Ａマイネルゴｰシュ, 68,土谷智, 0.0, 67,   2,*  8, 5,  8.6,⑦⑧⑦, 2, 7,Ａエイシンバンワｰト, 70,スボリ, 0.2, 76,   1,* 13, 2,  4.6, ⑧⑤, 2, 4,Ａラヴサンシャイン, 71,木幡初, 0.2, 70,   4,   7, 2,  3.8,④⑤③, 2, 1,Ｂタイニｰモデル, 68,木幡初, 0.0, 67, -14,* 26, 1,  2.8,⑤⑤④
 3, 4,Ｋスイｰトチュチュ, 50,小野次, 0.5, 61,*  5,  -6, 7, 14.4,②②②, 3, 8,Ｌサクセスキｰワｰド, 54,柴山雄, 0.8, 65,   7,   2, 5, 16.9, ③③, 3, 1,Ｋオｰスミダイケン, 56,千葉直, 0.4, 66,   3,   4, 8, 21.9,⑪⑤④, 3, 8,Ａマコトジョワイユｰ, 69,橋本美, 0.1, 71, -16,* 29, 5, 11.3,⑦⑦⑦
 4,11,Ｍウエスタンランラン, 48,西田雄, 0.7, 59,*  6, -11,13, 85.2,①①①, 4, 9,Ｏカゼノアルペジオ, 48,北村友, 0.9, 61,*  8,  -2,12, 57.2, ①①, 4, 9,Ｅアグネスラッセル, 60,赤木高, 1.1, 63,*  5,  -3, 5, 12.2,⑦③⑤, 4, 5,Ｄショウナンアルス, 62,吉田豊, 0.3, 49,*-12,  14, 4,  9.5,①①①
 5, 9,Ｇマイネルブラジリエ, 59,木幡初, 0.8, 58,   4,  -7, 9, 30.9,⑤⑥⑦, 5,14,Ｅテイエムポラリス, 63,田中克, 0.9, 63,   1,   4, 9, 41.2, ⑥⑧, 5, 2,Ｊフジファレノプシス, 57,石橋脩, 1.2, 60,  -1,   5, 9, 31.6,⑨⑫⑫, 5, 3,Ｇメジロレント, 56,石橋脩, 0.5, 53, -15,  19, 6, 19.7,⑤⑤④
 6, 6,Ｄシルクピュアハｰト, 64,野元昭, 0.9, 56,   1,  -3, 8, 16.7,⑪⑩⑪, 6,15,Ｋマンボカｰニバル, 57,吉田豊, 1.0, 66,  -5,* 10,11, 51.7, ⑫⑪, 6, 7,Ｃスズカイエロｰ, 66,塚田祥, 1.3, 60,*  5,  -7, 3,  3.9,②②①, 6, 2,Ｈキャンディｰストア, 55,菊沢隆, 0.8, 43,*-13,  10, 8, 24.2,③③④
 7, 2,Ｉテントゥワン, 57,二本柳, 0.9, 55,   1,  -5,12, 67.8,⑪⑩⑨, 7, 5,Ｊキャントンガｰル, 58,鮫島良, 1.0, 65,  -5,* 10, 6, 20.5, ⑫⑬, 7, 8,Ｉカネショウサンデｰ, 57,小野次, 1.5, 59,   4,  -5, 7, 16.2,④⑤⑥, 7, 6,Ｃアンドレルノｰトル, 65,赤木高, 0.9, 42,*-12,   7, 3,  4.2,②②②
 8,13,Ｊグレｰトキャンドル, 57,田中克, 0.9, 52,  -3,  -2,10, 56.9,⑨⑫⑫, 8,16,Ｄリバイバルグレイ, 64,中舘英, 1.1, 62,   2,   3, 4,  9.3, ⑥⑦, 8,12,Ｇレフトシｰト, 59,二本柳, 1.7, 57,   2,  -4,10, 33.5,⑦⑨⑧, 8, 4,Ｅミココロ, 60,土谷智, 1.0, 45, -16,  14, 7, 22.3,⑦⑦⑦
 9, 7,Ｆクｰルダンサｰ, 59,中舘英, 1.0, 55,   3,  -9, 2,  4.1,⑨⑧⑨, 9, 3,Ｇコクハク, 61,大西直, 1.1, 66,  -7,* 11, 7, 22.9, ⑭⑬, 9, 3,Ｌロイバｰクラフト, 53,柴田大, 2.1, 53,   1,  -5,11, 44.2,④⑩⑩, 9,10,Ｊアｰティストタッチ, 40,梶晃啓, 1.2, 56, -22,  24,10,112.6,⑩⑩⑩
10, 8,Ｌメイショウシンフウ, 48,佐藤聖, 1.6, 46,*  3, -24,11, 63.9,②②③,10, 4,Ｈコスモグラッチェ, 60,塚田祥, 1.2, 60,  -1,   4, 8, 25.7, ⑧⑨,10, 5,Ｆリワｰドレオン, 60,鮫島良, 2.4, 51,   3, -13, 6, 14.5,②⑤⑩,10, 9,Ｉリアルリアル, 53,中舘英, 1.5, 39, -19,  13, 9, 42.5,⑨⑨⑨
11,12,Ｈハリｰダンカン, 58,芹沢純, 1.7, 47,*  5, -24, 6,  9.6,⑦②⑤,11, 6,Ｍタマモヘヴン, 53,黛弘人, 1.2, 61,  -4,   6,13,102.8, ⑩⑨,11,10,Ｈウリエル, 59,大野拓, 2.4, 51,*  4, -16,12, 47.0,⑨③⑥,,,,,,,,,,,,
12, 3,Ｃバｰジンフォレスト, 64,塚田祥, 1.7, 44,  -2, -14, 3,  6.0,⑬⑫⑬,12, 2,Ｃロスメレンゲス, 65,服部剛, 1.3, 61,  -2,   5,10, 44.6, ⑩⑪,12, 6,Ｂディレットｰレ, 67,スボリ, 2.6, 51,*  5, -19, 1,  3.5,①①②,,,,,,,,,,,,
13,10,Ｅホットカフェ, 63,小島太, 2.6, 35,*  3, -40, 1,  3.7,⑤②⑤,13,10,Ｎマチカネチシオ, 50,土谷智, 1.4, 57,   7,  -4,16,558.8, ③④,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,14,13,Ｆフレンチシェフ, 62,大野拓, 1.6, 54,   5,  -5, 3,  6.9, ③⑤,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15, 1,Ｉアタゴタイヨウ, 59,吉永護, 2.1, 51,  -7,   1,14,136.0, ⑭⑮,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16,11,Ｐリバティアイランド, 37,穂苅寿, 4.1, 34, -12, -13,15,289.9, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
