06年 6月18日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 6月18日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.9,,,,,■ 4R  ダ1150m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.2,,,,,■ 7R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6.4,,,,,■10R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.9,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,横手特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ａソｰマサイト, 54,中舘英,, 59,* -8,*  8, 1,  2.3,①①①, 1, 7,Ｂベルモントバレット, 56,後藤浩,, 71,   7,*  5, 2,  4.3, ③③, 1,15,Ｅクリノビスケット, 63,柄崎将,, 74,   8,   9, 5, 12.2, ④③, 1,11,Ａキャピタルフライト, 80,北村宏,, 78,   3,* 15, 1,  2.3,⑤④④
 2,15, ショウナンガッド,---,柴田善, 0.1, 58,* -8,*  7, 2,  3.3,②②②, 2,11,Ａキラライットウセイ, 58,蛯名正, 0.2, 69,   2,*  7, 1,  1.5, ⑤⑤, 2, 1,Ｄタケデンバトル, 64,高野和, 0.2, 65,* 13,  -2, 8, 25.1, ①①, 2,12,Ｂスズノマグマ, 74,柴田善, 0.1, 74,*  4,  12, 2,  5.0,②②②
 3, 2,Ｃラズベリｰタイム, 48,蛯名正, 0.1, 64, -11,* 13, 4, 12.2,⑨⑧⑦, 3, 1,Ｆライフゴｰズオン, 41,石橋脩, 1.1, 60,  -1,*  1, 7, 69.9, ⑥⑥, 3, 3,Ｃカフェブルックリン, 65,石橋脩, 0.3, 71,   2,  11, 2,  5.5, ⑦⑥, 3,15,Ｃパラディン, 71,ボス  , 0.3, 78,   1,* 17, 4, 11.3,⑤⑨⑧
 4,11,Ｂクｰルダンサｰ, 51,北村宏, 0.1, 60,* -9,*  9, 3,  4.5,④④③, 4,13,Ｃカネツサンバ, 51,村田一, 1.4, 57,*  8, -10, 4, 23.8, ③③, 4, 8,Ｈバンダムハリアｰ, 59,加藤士, 0.5, 71,  -4,* 15, 4, 11.5, ⑪⑪, 4, 8,Ｈグラスリアルパワｰ, 68,小林淳, 0.6, 71,   2,  11, 8, 18.5,⑦⑥⑤
 5, 3,Ｇオｰウイナｰ, 37,丹内祐, 1.1, 44, -11,   0,13,283.7,⑥⑤⑤, 5, 4,Ｄウインカスケｰド, 45,中舘英, 1.5, 57,* 10, -13, 3,  6.4, ①①, 5, 2,Ｆストｰミｰラッシュ, 62,北村宏, 0.5, 69,  -3,  13,11, 56.0, ⑩⑨, 5, 7,Ｄチアズアビリティｰ, 70,左海誠, 0.9, 68,   2,  10, 5, 11.3,⑦⑥⑤
 6, 9,Ｄセルジュｰク, 43,佐藤聖, 1.4, 41, -12,  -2, 8, 29.2,⑥⑥⑥, 6, 2, アイバンホｰ,---,丹内祐, 1.7, 53,*  9, -16, 6, 64.5, ②②, 6, 6,Ａクリムゾンルｰジュ, 72,左海誠, 0.6, 62,   8,   0, 1,  1.9, ④③, 6,14,Ｆピｰスオブレグルス, 69,中舘英, 0.9, 65,   3,   6, 3,  7.5,④④⑤
 7, 6,Ｈゴｰルドインパルス, 35,勝浦正, 1.9, 39,* -8, -10, 7, 23.6,②②③, 7, 8,Ｇフェアレスジュエル, 38,大野拓, 2.0, 48,  -7,  -5,13,206.1, ⑧⑦, 7,10,Ｋイクエイタｰ, 56,中谷雄, 0.6, 65,   2,   7, 7, 19.2, ⑦⑥, 7, 1,Ｉエスケｰアパッチ, 65,吉永護, 1.1, 67,   0,  10, 9, 25.6,⑪⑪⑪
 8, 7,Ｊブランシュロゼ, 26,高橋智, 2.6, 34, -14,  -6,14,369.5,⑩⑩⑨, 8,15,Ｅシンハルカジョウ, 43,小島太, 2.3, 45,  -6,  -9, 9, 84.1, ⑦⑨, 8,13,Ｊヨバンマツイ, 57,村田一, 0.6, 63,* 13,  -4, 6, 18.5, ②②, 8, 6,Ｊロｰランスパイス, 65,江田照, 1.1, 62,*  5,   3,12, 45.8,⑦②②
