06年 4月 2日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 4月 2日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.5,,,,,■ 4R  芝3170m 4歳上ｵｰﾌﾟﾝ 別定,,,,,,,,,,,,■ 7R  芝1600m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.7,,,,,■10R  芝1400m 3 歳ｵｰﾌﾟﾝ 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-2.6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾏｰｶﾞﾚｯﾄｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｂキラｰストリｰト, 53,武豊  ,, 56,*-16,*  7, 1,  2.6, ②①, 1, 2, テイエムアラムシャ,,出津孝,,,,, 2,  3.6,①①①, 1, 2,Ｃユウカｰジナル, 64,小牧太,, 89,* 27,* -9, 7, 17.5,①①①, 1, 2,Ｃエムエスワｰルド, 67,福永祐,, 63,   6,* -6, 5, 15.2, ⑩⑧
 2,16, ラインフェニックス,---,柴田善, 0.0, 54,*-14,*  5, 9, 49.2, ①①, 2,11, マルブツトップ,,白浜雄, 0.6,,,, 1,  2.1,②②②, 2,11,Ｄビヨンドザムｰン, 61,川原正, 0.8, 79,* 25, -18,10, 26.1,①②②, 2, 1,Ｈモエレフィｰルド, 60,藤田伸, 0.3, 60,* 20, -28,10, 68.5, ①①
 3,12,Ｄラブメッセンジャｰ, 52,岩田康, 0.8, 44,*-16,   0, 5, 11.6, ③③, 3, 4, フュｰチャギャング,,横山義, 1.1,,,, 3,  4.9,⑤④④, 3,16,Ｂゲイル, 65,岩田康, 1.0, 78,  18,* -9, 1,  2.5,⑪⑨⑤, 3, 7,Ｋヒトリムスメ, 32,安藤勝, 0.5, 57,* 19, -30, 6, 17.5, ②②
 4, 2,Ｆサンキンレタｰ, 50,秋山真, 1.1, 46, -24,*  7, 2,  4.2, ⑪⑫, 4, 1, エイシンペキン,,西谷誠, 1.1,,,, 7, 24.4,③②②, 4, 4,Ｇマイネルスパｰダ, 57,長谷川, 1.3, 73,  13,* -6, 4,  8.6,⑪⑫⑩, 4, 4,Ａキンシャサノキセキ, 78,武豊  , 0.5, 56,  14, -24, 1,  1.5, ⑦④
 5, 6,Ｃタバスコムスメ, 52,石橋守, 1.1, 42, -20,   2, 8, 22.0, ⑥⑥, 5, 3, カネトシプロスパｰ,,林満明, 1.3,,,, 6, 21.5,⑨⑤⑤, 5,13,Ａロｰタス, 69,武豊  , 1.5, 69,  18, -17, 2,  5.8,⑧⑦⑨, 5, 5,Ｇホウショウルビｰ, 65,幸英明, 0.8, 51,  13, -27, 2,  6.8, ⑤⑥
 6,14,Ｅメイショウガラシャ, 51,池添謙, 1.2, 42, -21,   2, 6, 17.6, ⑧⑦, 6, 7, ファンドリゴｰルド,,石山繁, 1.5,,,,11, 93.1,⑫⑩⑧, 6, 9,Ｊビッグカポネ, 54,川島信, 1.7, 67,  14, -14, 6, 14.4,⑧⑪⑩, 6, 9,Ｄタイセイアトム, 67,川島信, 1.1, 49,  18, -37, 7, 23.8, ③②
 7,15,Ｉエｰルチェリｰ, 41,藤岡佑, 1.5, 39, -23,   1,11,240.9, ⑪⑩, 7, 5, マイビッグドリｰム,,小坂忠, 1.5,,,, 5, 16.5,⑨⑦⑦, 7, 8,Ｆラッセルバロｰズ, 60,幸英明, 1.9, 65,* 24, -33, 5, 14.0,③③③, 7, 6,Ｆコスモスカイライン, 65,柴田善, 1.3, 44,  12, -33, 8, 46.8, ⑥⑦
 8, 8,Ｊアスカノヒミコ, 37,和田竜, 1.6, 34,*-16,  -8,10, 67.2, ③④, 8, 9, アｰトレｰタ,,山本康, 2.9,,,, 8, 48.3,⑧⑧⑨, 8,15,Ｌスピｰドタッチ, 48,川田将, 2.1, 61,  20, -31,15,336.1,⑤⑤⑤, 8, 3,Ｊオｰキッドコｰト, 47,小林徹, 1.6, 39,   5, -28,11,217.1, ⑨⑩
 9, 5,Ｇタイセイフレンド, 48,安藤勝, 2.5, 26, -21, -11, 3,  4.9, ⑧⑦, 9, 8, ゴｰルゲッタｰ,,金折知, 3.0,,,,10, 76.5,③⑤⑥, 9, 6,Ｋダイナミックタｰン, 51,小林徹, 2.1, 63,  20, -28,11, 30.9,③⑦⑤, 9,11,Ｂナムラブｰム, 73,秋山真, 1.8, 39,  17, -46, 3,  6.8, ④④
10, 1,Ａシルバｰトレイン, 55,福永祐, 2.5, 27, -23,  -9, 4,  7.0, ⑪⑩,10,10, ブライアンスキｰ,,リデル, 3.3,,,, 4, 12.3,⑤⑨⑩,10, 7,Ｉカスタリア, 56,藤田伸, 2.1, 62,  23, -34, 9, 21.1,⑦④④,10,10,Ｅセントルイスガｰル, 66,小牧太, 2.3, 29,   3, -36, 9, 58.7, ⑩⑪
11,10,Ｌプレイトゥディアナ, 26,熊沢重, 2.7, 22, -18, -17, 7, 18.4, ⑤⑤,11,12, ワンダｰタフネス,,村山明, 4.2,,,, 9, 52.4,⑨⑩⑪,11, 3, タイセイスｰパｰ,---,丸野勝, 2.3, 59,  15, -24,16,492.7,⑧⑨⑩,11, 8,Ｉプリンセスデザイア, 59,岩田康, 2.4, 28,   9, -44, 4, 12.5, ⑦⑨
12, 3,Ｈフォックストレル, 41,角田晃, 2.9, 23, -28,  -7,12,314.6, ⑭⑭,12, 6, ブレｰヴホｰラｰ,,白坂聡, 4.8,,,,12,130.8,⑤⑩⑫,12, 5,Ｅオｰスミタキオン, 60,柴田善, 2.3, 59,   9, -14, 3,  6.3,⑮⑮⑮,,,,,,,,,,,,
13, 7, シロキタパレｰド,---,船曳文, 3.6, 15, -34,  -8,14,422.3, ⑯⑮,,,,,,,,,,,,,13,10,Ｍハｰドバクシンオｰ, 42,藤岡佑, 2.4, 59,  11, -18,13,199.2,⑮⑮⑬,,,,,,,,,,,,
