06年 5月14日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 5月14日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4.8,,,,,■ 4R  芝2910m 4歳上未勝利 定量,,,,,,,,,,,,■ 7R  芝2000m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-3.2,,,,,■10R  芝1800m 4歳上1600万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-1.5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,下鴨ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｃエイシンサットン, 60,幸英明,, 70,*  0,   5, 2,  4.6, ①①, 1, 9, ペルフェット,,岩崎祐,,,,, 3,  5.8,②②②, 1,12,Ｈディルシｰド, 58,上村洋,, 88,*  8,* 16, 4, 10.2,①①①, 1, 1,Ａマヤノライジン, 84,池添謙,, 89,   5,* 22, 1,  3.5, ③⑤
 2, 2,Ｇグリュｰエント, 52,和田竜, 0.5, 63,  -5,   5, 4,  9.1, ⑦⑦, 2,11, インタｰタイヨウ,,小坂忠, 0.9,,,, 5,  9.9,⑥④④, 2, 2,Ｂマイハッピｰクロス, 70,角田晃, 1.5, 74,   3,* 10, 1,  2.5,⑫⑪⑨, 2, 3,Ｂホッコｰソレソレｰ, 84,上村洋, 0.2, 90,   4,* 24, 7, 10.9, ⑨⑨
 3, 6,Ａテイエムノブシオｰ, 63,小牧太, 0.6, 63,* -2,   1, 1,  2.1, ③③, 3, 8, エイシンサクラオｰ,,西谷誠, 1.1,,,, 2,  3.8,④①①, 3, 5,Ｏサンライズタイム, 45,秋山真, 1.6, 72,   7,  -1, 9, 35.5,⑤④③, 3,12,Ｅトウカイラブ, 80,幸英明, 0.4, 86,   3,* 21, 4,  8.5, ⑪⑨
 4,13,Ｂリリウオカラニ, 60,川田将, 0.9, 58,  -4,  -2, 3,  5.5, ⑤⑥, 4,14, ラダマンテス,,出津孝, 1.1,,,, 7, 13.6,⑤⑥⑦, 4, 8,Ｃアｰバンエスケｰプ, 70,幸英明, 1.8, 69,   6,  -4, 2,  3.1,⑥④③, 4, 4,Ｍテイエムテンライ, 69,和田竜, 0.7, 78,*  8,   7,11, 73.6, ①①
 5,10,Ｉヒシカツフォレスト, 48,角田晃, 1.2, 54, -18,* 10, 9, 43.0, ⑮⑫, 5, 7, シルクトラベラｰ,,北沢伸, 1.1,,,, 8, 26.2,⑦⑦⑤, 5, 7,Ｄバトルフエルテ, 68,太宰啓, 1.9, 69,   5,  -2, 6, 14.2,⑩⑦⑦, 5,10,Ｈゼンノストライカｰ, 77,ボス  , 0.8, 78,   5,  10,10, 45.4, ⑥⑤
 6,16,Ｆジュエリｰクイｰン, 56,武幸四, 1.3, 54,  -6,  -2, 6, 22.6, ⑦⑦, 6,13, メイショウピュｰマ,,嘉堂信, 1.6,,,, 4,  6.9,⑨⑧⑧, 6, 1,Ａミスタｰジャガｰ, 71,石山繁, 1.9, 68,   5,  -3, 3,  7.6,⑥⑦⑦, 6, 2,Ｆマルブツライト, 79,秋山真, 0.8, 81,   4,  15, 5,  9.0, ⑪⑨
 7, 5,Ｊエｰケｰリｰプ, 45,松田大, 1.4, 51, -14,   4,12,119.3, ⑫⑫, 7, 2, ラフハｰティリｰ,,南井大, 1.7,,,,13,103.5,②④⑤, 7, 6,Ｍドリｰムゲッタｰ, 53,渡辺薫, 2.1, 66,*  8, -12, 8, 28.9,②②②, 7, 6,Ｇレキシントンブルｰ, 77,石橋守, 1.0, 78,   2,  15,12,101.1, ⑬⑬
 8,15,Ｄエドノスキｰ, 56,柴原央, 1.6, 53,* -1, -10,11, 96.3, ②②, 8, 4, セゾンインチｰフ,,金折知, 2.0,,,, 6, 12.4,①③③, 8, 3,Ｊフリｰスタイル, 54,高田潤, 2.3, 64,*  7, -14,12,111.4,④④③, 8, 7,Ｉゴｰジャスディナｰ, 77,川田将, 1.2, 72,   4,   7, 8, 16.3, ⑥⑨
