06年 2月19日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 2月19日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,,,,,,■ 4R  芝2930m 4歳上未勝利 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万 別定,,,,,,,,,,,,■10R  芝2400m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,,,,,
10,11, エキサイトバイオ,---,服部剛, 3.2, 31, -14, -18,14,198.7,⑪⑪⑧,10,13,Ｍグレｰトキャンドル, 52,佐藤哲, 1.2, 56, -11,*  5,11, 67.1,⑫⑭⑭,10,11, イエロｰジャケット,---,東川  , 1.0, 45, -11,   0,10,116.4,⑥④⑥,10, 7,Ｈアドマイヤドゴｰル, 72,武幸  , 1.9, 65,   3,  -1, 4,  6.0,⑥⑥⑦
11, 4, アルバシチｰ,---,上野翔, 3.3, 25, -19, -16,13,193.6,⑬⑭⑭,11, 5,Ｆアドマイヤカンナ, 58,柴原  , 1.2, 56,  -5,  -2, 7, 19.8,⑪⑨⑨,11, 3,Ｊミツアキカッタｰ, 42,向山  , 2.0, 34, -14,  -8,11,276.4,⑪⑪⑪,,,,,,,,,,,,
12, 5, ワンダｰアイアン,---,武幸  , 3.6, 25, -16, -19,12,154.4,⑨⑬⑭,12, 8,Ｎメイショウオオヒメ, 50,武幸  , 1.4, 54,   0, -10, 9, 34.5,④③③,,,,,,,,,,,,,,,,,,,,,,,,
13,16, リバｰスプライト,---,渡辺薫, 4.5, 16, -11, -34, 7, 40.4,⑧⑦⑪,13, 7,Ｏビビットプラム, 50,岩田  , 1.5, 53, -10,   1,15,163.8,⑮⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,
14, 8, ルスナイガｰネット,---,飯田  , 4.5, 17, -10, -36,10, 83.0,⑤⑥⑧,14, 9,Ｅオリオンシリウス, 61,秋山  , 1.9, 48,  -5,  -9,10, 36.3,⑧⑨⑪,,,,,,,,,,,,,,,,,,,,,,,,
15,12, トｰホウミスティ,---,和田  , 5.3, 10,* -3, -53,15,359.9,①①④,15,15,Ｊケイアイミサイル, 53,石橋守, 2.7, 42,*  2, -25,14,123.9,②②②,,,,,,,,,,,,,,,,,,,,,,,,
16, 2, トワノテｰオｰ,---,松永  ,13.8,-75, -53, -73, 9, 67.3,⑯⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:68 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:77 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+16 馬場:良(指数:-5),,,,,,,,,,,
単勝:570円 複勝:14=140円 10=100円 15=230円 枠連:230円,,,,,,,,,,,,単勝:630円 複勝:01=190円 14=130円 02=180円 枠連:820円,,,,,,,,,,,,"単勝:690円 複勝:09=190円 07=310円 02=150円 枠連:1,540円",,,,,,,,,,,,"単勝:340円 複勝:02=140円 05=170円 06=190円 枠連:1,040円",,,,,,,,,,,
馬連:280円 ワイド:10-14=180円 14-15=620円 10-15=330円,,,,,,,,,,,,馬連:950円 ワイド:01-14=350円 01-02=610円 02-14=390円,,,,,,,,,,,,"馬連:3,700円 ワイド:07-09=1,410円 02-09=520円 02-07=660円",,,,,,,,,,,,"馬連:1,000円 ワイド:02-05=360円 02-06=380円 05-06=530円",,,,,,,,,,,
