06年 7月15日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 7月15日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(父) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.0,,,,,■ 4R  ダ1000m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  芝2600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4.5,,,,,■10R  芝1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1.4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,臥牛山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ａキングトップガン, 60,安藤勝,, 70,*-14,* 20, 1,  1.9,③②①, 1, 2, ガｰルズポップ,---,安藤勝,, 58,* -4,* -1, 1,  1.6, ①①, 1, 3,Ｅオｰプンセサミ, 70,柴原央,, 72,  -9,* 21, 4,  7.7,⑦⑦⑦, 1, 2,Ｂコスモキララ, 73,長谷川,, 77, -19,* 33, 2,  4.6,⑤⑤④
 2, 8,Ｃボビン, 52,菊沢隆, 1.0, 53,*-15,  11, 2,  5.0,⑥②②, 2, 1, ベルモントウッディ,---,四位洋, 1.2, 40, -10, -10, 2,  3.5, ③③, 2, 2,Ｆメジロハスラｰ, 65,秋山真, 0.1, 66,* -7,  18, 7, 16.7,③④③, 2, 1,Ａフィｰルドベアｰ, 79,秋山真, 0.1, 65,*-17,  26, 1,  1.4,③②③
 3, 6,Ｂビｰビｰファング, 53,吉田豊, 1.3, 55, -18,* 14, 3,  6.4,⑩⑧⑨, 3, 4, マロンラッシュ,---,木幡初, 1.4, 38, -19,  -5, 3,  7.5, ④④, 3, 6,Ｃブレｰヴハｰト, 74,藤田伸, 0.1, 64,* -7,  16, 2,  3.4,②②②, 3, 4,Ｄデザｰトモｰニング, 67,吉田豊, 0.4, 54,*-16,  21, 6, 17.7,①①①
 4,12,Ｍセンシュアリティ, 21,松田大, 1.3, 47,*-14,   7,12,133.6,②②②, 4, 8, マルダイロマン,---,秋山真, 2.0, 30,  -5, -21, 5, 20.3, ②②, 4, 4,Ａエイシンシテンノｰ, 79,横山典, 0.2, 58,* -7,  12, 3,  6.1,①①①, 4, 7,Ｆソブリンブライト, 59,藤田伸, 0.4, 56,*-16,  22, 3,  8.9,②②②
 5, 5,Ｆサンダルフォン, 44,古川吉, 1.5, 50, -17,  11, 6, 28.5,⑥⑧⑥, 5, 7, ヤマノミライ,---,津村明, 2.8, 22, -20, -20, 6, 22.9, ④⑤, 5, 1,Ｇマイネルヴェステン, 63,柴山雄, 0.3, 61,* -8,  15, 5, 13.4,④④③, 5, 3,Ｅマイネルアルドｰレ, 62,柴山雄, 0.7, 64, -21,  28, 4, 13.5,⑦⑦④
 6, 7,Ｇミュｰジカルボイス, 41,横山典, 1.5, 47, -16,   8, 7, 31.2,③⑤④, 6, 5, ストロンググレイス,---,小林徹, 3.4, 16, -38, -14, 8, 69.0, ⑥⑥, 6, 5,Ｈハイタイド, 55,武幸四, 0.6, 53,* -7,   9, 8, 39.3,④②③, 6, 5,Ｃメジロスパイダｰ, 67,菊沢隆, 0.9, 51, -20,  22, 5, 16.3,⑥⑥⑥
 7,11,Ｅキラメキパスワｰド, 45,武幸四, 1.9, 42, -16,   5, 8, 66.3,③⑤⑥, 7, 6, マイスペｰス,---,柴山雄, 4.2, -9, -55, -11, 4, 17.6, ⑦⑦, 7, 7,Ｄミスズエリコン, 71,安藤勝, 0.6, 52,* -8,   9, 6, 16.0,⑥④③, 7, 6,Ｇセイザンコズウェイ, 57,四位洋, 2.0, 39,*-17,   0, 7, 44.8,④②⑥
 8, 3,Ｈマイネルマキシマム, 41,郷原洋, 2.3, 39, -17,   4,10, 85.7,⑥⑧⑨, 8, 3, タイオトシ,---,藤田伸, 5.0,-28, -57, -18, 7, 54.7, ⑦⑦, 8, 8,Ｂミスタｰシｰザ, 76,長谷川, 0.7, 55,  -9,  12, 1,  2.3,⑦⑦⑦,,,,,,,,,,,,
