06年 3月12日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 3月12日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5.1,,,,,■ 4R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-10.2,,,,,■ 7R  ダ1000m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-3.1,,,,,■10R  ダ1700m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5.4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,沈丁花賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｂナムラアｰク, 52,角田晃,, 58,  -6,*  2, 3,  5.4, ④⑤, 1, 5,Ｆブイアタッカｰ, 42,鮫島良,, 53,*-10,   3, 6, 10.4,③④②, 1,13,Ｅタケデンイｰグル, 63,赤木高,, 73,   3,*  8, 5,  8.0, ④④, 1, 8,Ｅマンノレｰシング, 58,中舘英,, 69,  -3,* 12, 4,  5.4,⑦⑥⑤
 2, 7,Ｈクリノハッピｰデイ, 40,中村将, 0.0, 58,* -1,  -3, 7, 33.6, ①②, 2,12,Ｃビクトリｰフラッグ, 49,中舘英, 0.1, 54,* -7,   2, 1,  3.8,⑧②②, 2,14,Ａダイショウリュウ, 68,和田竜, 0.2, 70,   1,*  7, 6,  9.9, ⑤⑤, 2, 5,Ｆゼンノマルビナス, 57,赤木高, 0.2, 66,* -2,   7, 1,  3.6,④③①
 3,11,Ｃアゲｰト, 49,服部剛, 0.1, 59,* -1,  -2, 5,  9.8, ③②, 3,16,Ａエレガンスボｰイ, 53,丹内祐, 0.1, 53,*-10,   3, 2,  3.8,⑨⑤②, 3, 8,Ｉアグネスケイオｰ, 58,藤岡佑, 0.4, 65,  -5,*  9, 3,  5.0, ⑨⑨, 3, 1,Ｉメイショウシャフト, 56,武幸四, 0.2, 66,  -2,   8, 3,  4.7,④⑤⑤
 4, 1,Ｌワンダｰピュアティ, 27,塚田祥, 0.1, 57,* -1,  -5,10,102.8, ①①, 4, 2,Ｈラｰジフルタテヤマ, 41,川田将, 0.1, 56, -11,*  7, 4,  7.9,⑥⑧⑥, 4,11,Ｄマイネルヴェッカｰ, 63,佐藤聖, 0.4, 63,  -3,*  5, 1,  4.5, ⑥⑥, 4,11,Ｂスズカフェロｰ, 59,角田晃, 0.4, 64,* -2,   5, 5, 11.4,④③②
 5, 5,Ｄディｰプパｰトナｰ, 48,田中克, 0.6, 47, -11,  -4, 2,  5.3, ⑥⑥, 5, 6,Ｎラブイズエンジェル, 23,藤岡佑, 0.3, 50,* -7,  -3, 9, 30.3,①①①, 5,16,Ｊヤクモソニック, 57,芹沢純, 0.5, 69,*  6,   0,15,159.9, ③①, 5, 7,Ａゴｰルドオアシス, 66,柴山雄, 0.9, 62,  -7,* 10, 2,  3.7,⑩⑪⑩
 6, 8,Ｆマルブツクロフネ, 42,船曳文, 0.8, 44, -12,  -5, 4,  8.5, ⑧⑧, 6, 1,Ｅセイカバｰバリアン, 43,石橋脩, 0.4, 56, -12,*  8, 7, 12.3,⑭⑪⑥, 6,10,Ｂスカイノヒｰロ, 66,武幸四, 0.8, 67,*  9,  -5, 2,  4.7, ①①, 6,10,Ｇスナｰクムサシ, 57,高橋亮, 1.3, 57,  -5,   2, 6, 13.4,⑨⑨⑦
 7, 2,Ａフジマサリｰダｰ, 58,中舘英, 0.8, 49,  -4,  -7, 1,  1.9, ④④, 7,11,Ｊサダムアカイカゼ, 38,柴山雄, 0.7, 49, -12,   3, 5,  9.4,⑨⑪⑫, 7, 3,Ｎシルクコンプリｰト, 53,嘉藤貴, 0.8, 60,  -5,   4,11, 53.5, ⑨⑨, 7, 4,Ｈトｰヨｰハヤテ, 56,村田一, 1.5, 55,  -6,   2,11,113.0,⑪⑩⑩
 8,10,Ｇソニックオｰ, 41,野元昭, 0.8, 47, -12,  -2, 9, 84.1, ⑨⑧, 8, 3,Ｉメイショウモリゾｰ, 39,武士沢, 1.1, 41, -11,  -6,11, 99.4,⑪⑨⑩, 8, 6,Ｋランバイルビｰ, 56,加藤士, 1.0, 58,  -7,   3,16,223.1, ⑪⑨, 8, 6,Ｊマチカネハツネ, 54,芹沢純, 1.8, 52,  -5,  -4,10,103.4,⑦⑧⑦
 9, 6,Ｋカシノカオリ, 31,西原玲, 1.0, 45,  -9,  -6,13,160.4, ⑥⑥, 9, 4,Ｐオンワｰドセレｰサ,  5,西田雄, 1.5, 38, -14,  -6,12,114.1,⑫⑬⑬, 9, 5,Ｌジョｰジサクラ, 56,二本柳, 1.0, 60,   0,  -1, 9, 33.9, ⑥⑥, 9, 2,Ｃビッグムサシ, 59,和田竜, 2.0, 47,* -1, -12, 9, 27.1,①①②
10, 9,Ｎテイエムサファイヤ,  7,橋本美, 1.2, 37, -25,*  2,12,132.5, ⑬⑬,10,15,Ｏチェリｰリキオｰ, 23,高橋亮, 1.5, 35, -11, -12,15,177.6,⑫⑨⑩,10, 2,Ｇエルウェｰキュｰト, 60,鮫島良, 1.2, 52, -12,   3,13, 89.9, ⑭⑬,10, 9,Ｋカモンネイチャ, 28,川田将, 2.3, 44,* -1, -14, 8, 22.2,②①②
11, 4,Ｊアスリｰツハｰト, 31,藤岡佑, 1.3, 39, -16,  -5, 6, 32.1, ⑩⑩,11, 7,Ｇタマモダイアリｰ, 41,吉田隼, 1.6, 28,*-11, -20, 3,  5.8,③⑤⑥,11,15,Ｈグランディバロｰズ, 60,中村将, 1.5, 46, -13,   0,10, 45.4, ⑭⑯,11, 3,Ｄビバロングライフ, 59,藤岡佑, 2.4, 44,  -3, -12, 7, 20.9,③⑥⑦
12,13,Ｅクリノジャンファン, 44,武士沢, 1.6, 36, -16,  -8,11,110.1, ⑩⑩,12, 9,Ｄメインバンク, 49,武幸四, 2.0, 34, -18,  -4,10, 32.1,⑯⑮⑮,12, 1,Ｍメジロバｰマン, 55,村田一, 1.6, 50,  -8,  -1, 8, 13.6, ⑪⑫,,,,,,,,,,,,
