06年 9月16日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 9月16日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(抽) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.4,,,,,■ 4R  芝2880m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.3,,,,,■10R  ダ1200m 3歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-10.0,,,,
,,,,,,,,,,,, 9, 3, マイネルリバティｰ,,大庭和, 4.7,,,, 6, 21.5,⑧⑧⑨, 9, 2,Ｉデライトポイント, 48,蛯名正, 1.2, 57,   0,  -3, 3,  5.4,⑫⑧⑧, 9, 6,Ｍミヤギノダンシング, 56,柴田善, 0.8, 66,   4,   4,12, 69.4, ⑤⑤
,,,,,,,,,,,,10,11, メモリｰオブヨｰク,,山本康, 4.9,,,,13,149.2,⑫⑪⑪,10, 5,Ｊマンダリンリリｰ, 47,大野拓, 1.3, 52,  -6,   2, 8, 33.8,⑨⑬⑫,10,14,Ｉゴｰルドヴェイン, 62,吉田隼, 0.9, 64,   4,   3, 3,  5.0, ⑤⑦
,,,,,,,,,,,,11, 9, ブレイブスペシャル,,横山義, 6.7,,,, 3,  3.9,④⑦⑩,11, 6,Ｄオｰルフォｰラヴ, 55,吉田豊, 2.1, 45,   0, -17, 7, 22.2,③⑧⑧,11, 7,Ｂマグネティックマン, 68,石橋脩, 1.0, 67,  -4,  10, 6, 15.0, ⑪⑩
,,,,,,,,,,,,12, 5, ユウゼニス,,仲田雅, 8.0,,,, 8, 39.0,⑪⑫⑫,12, 3,Ｍピックミｰアップ, 34,幸英明, 2.3, 42,  -7,  -9,15,334.1,⑯⑯⑮,12,11,Ｌワｰキングボｰイ, 58,石橋守, 1.3, 62,  -5,   7,10, 43.0, ⑪⑫
,,,,,,,,,,,,13, 6, アルバエｰス,,沢昭典,11.2,,,,14,238.2,⑬⑬⑬,13,15,Ｅトｰセンオベリスク, 53,石神深, 2.4, 42,*  2, -26,12,128.3,③②③,13,12,Ｅアルフィエｰレ, 66,松岡正, 2.2, 51,   6, -11, 9, 29.6, ④④
,,,,,,,,,,,,,,,,,,,,,,,,14,10,Ｐシックファイタｰ, 20,中舘英, 2.5, 40,  -5, -16,14,287.3,⑫⑬⑮,14, 5,Ｎチアズマックス, 54,幸英明, 3.4, 41,  -6, -11,13,126.0, ⑭⑭
,,,,,,,,,,,,,,,,,,,,,,,,15, 8,Ｏラトビアシチｰ, 24,佐藤聖, 2.7, 34,  -6, -22,16,378.3,⑫⑪⑫,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16,13,Ｎパシフィスト, 28,西田雄, 4.2, 22,   2, -52,13,207.9,⑨④⑫,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+18 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:稍重(指数:-3),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:稍重(指数:-2),,,,,,,,,,,
単勝:250円 複勝:08=100円 03=120円 01=100円 枠連:0円,,,,,,,,,,,,"単勝:300円 複勝:10=130円 04=120円 13=1,220円 枠連:240円",,,,,,,,,,,,単勝:460円 複勝:16=160円 11=190円 04=430円 枠連:760円,,,,,,,,,,,,単勝:340円 複勝:04=140円 08=180円 13=140円 枠連:730円,,,,,,,,,,,
馬連:540円 ワイド:03-08=160円 01-08=120円 01-03=160円,,,,,,,,,,,,"馬連:410円 ワイド:04-10=220円 10-13=2,790円 04-13=3,010円",,,,,,,,,,,,"馬連:960円 ワイド:11-16=380円 04-16=1,190円 04-11=1,200円",,,,,,,,,,,,"馬連:1,110円 ワイド:04-08=450円 04-13=320円 08-13=450円",,,,,,,,,,,
馬単:910円 3連複:300円,,,,,,,,,,,,"馬単:900円 3連複:10,470円",,,,,,,,,,,,"馬単:1,960円 3連複:4,340円",,,,,,,,,,,,"馬単:1,680円 3連複:1,520円 3連単:7,040円",,,,,,,,,,,
■ 2R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.8,,,,,■ 5R  芝1200m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  芝1200m 2 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:5.1,,,,,■11R  芝1800m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-3.7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ｶﾝﾅｽﾃｰｸｽ,,,,,,,,,,,,ﾆｭｰﾏｰｹｯﾄｶｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｃマイネルアナハイム, 52,勝浦正,, 59,  -2,*  2, 3,  8.4,⑦⑥⑤, 1, 4, ドリｰムモア,---,田中勝,, 58,*  0,* -5, 1,  2.5, ②②, 1, 1,Ｆメジロアダｰラ, 58,吉田豊,, 70,* 15,  -7, 3,  7.7, ①①, 1, 7,Ｇスプリングドリュｰ, 78,川田将,, 84, -11,* 28, 5, 12.6,⑫⑭⑭
 2, 8,Ａリンガスファｰスト, 59,柴田善, 0.2, 57,   1,  -6, 2,  4.4,④③③, 2, 3, デザフィオ,---,郷原洋, 0.2, 52,  -5,* -3, 3,  4.8, ③③, 2, 3,Ｃトロピカルライト, 67,柴田善, 0.2, 67,* 15, -10, 2,  2.7, ②②, 2, 3,Ｃコスモマｰベラス, 80,後藤浩, 0.0, 73,* -5,  20, 2,  3.9,②④③
 3,11,Ｊマイネルステルス, 21,北村宏, 0.2, 58,*  1,  -7, 9, 95.2,②②②, 3,11, ミキノモナコ,---,西田雄, 0.3, 55,*  1, -11, 2,  4.1, ①①, 3, 7,Ｇマイネルサニベル, 57,勝浦正, 0.2, 61,  -6,* 10, 7, 62.2, ⑧⑦, 3, 5,Ｅダイタクアルビン, 79,石橋守, 0.3, 58,* -6,  10, 6, 14.8,①①①
 4, 4,Ｂダイワエンパイア, 58,後藤浩, 0.7, 50,  -3,  -6, 1,  1.3,⑦⑦⑦, 4, 7, クリノオンディｰヌ,---,武士沢, 1.3, 34,  -7, -19, 5,  8.1, ④③, 4, 8,Ｅオｰルライトナウ, 58,横山典, 0.3, 58,  -3,   5, 5,  9.8, ⑦⑦, 4, 4,Ｍマイネルデュプレ, 72,吉田隼, 0.3, 67,  -6,  17, 7, 17.1,⑤④③
 5, 6,Ｉグランドメロｰ, 26,吉田隼, 0.9, 46,  -6,  -5, 8, 91.1,⑩⑨⑨, 5, 9, ストロングキャロル,---,北村宏, 1.6, 28, -13, -17, 4,  7.3, ⑥⑥, 5, 2,Ｂトップコメット, 72,和田竜, 0.3, 61,  10,  -7, 4,  9.0, ④③, 5, 8,Ｈガッテンワン, 78,村田一, 0.3, 68,  -9,  18, 8, 20.6,⑩⑨⑧
 6, 5,Ｅジェンツウェイ, 42,田面木, 1.0, 47,  -1, -15,10,212.4,④④④, 6, 2, ボヘミアンクイｰン,---,勝浦正, 1.6, 29,  -7, -23, 6, 20.3, ④⑤, 6, 4,Ｈエｰシンパｰティｰ, 51,中舘英, 0.5, 55,   4,  -4, 8, 62.3, ⑥⑥, 6,12,Ｂチョウカイフライト, 81,柴田善, 0.4, 65,  -7,  16, 4, 12.5,⑩⑦⑦
 7, 3,Ｆヨシトップラン, 33,江田照, 1.4, 43,  -2, -18,11,341.4,④⑦⑦, 7, 5, マイティｰモア,---,二本柳, 2.5, 17, -16, -28, 8, 36.9, ⑦⑦, 7, 6,Ａシャイナムスメ, 73,武豊  , 0.9, 51,   9, -15, 1,  2.2, ④⑤, 7, 2,Ｉマイネルジェム, 77,北村宏, 0.5, 59, -10,  14,11, 46.1,⑦⑨⑧
 8, 2,Ｇケイアイコンテンツ, 30,村田一, 1.7, 40,*  2, -32, 6, 54.2,①①①, 8, 6, ロｰレルバンチョｰ,---,横山義, 2.5,  3, -24, -20,10, 93.4, ⑧⑦, 8, 5,Ｄトウカイシグナル, 66,田中勝, 1.1, 51,  13, -23, 6, 21.4, ②③, 8, 1,Ｏファイトクラブ, 70,蛯名正, 0.7, 60,  -9,  14,10, 44.6,⑫⑨⑫
 9, 7,Ｄラｰドロジュノｰ, 45,小野次, 1.8, 38,  -5, -18, 4, 32.2,⑦⑨⑨, 9,10, ドリップオン,---,伊藤直, 3.8,-61, -42, -23,11, 96.0, ⑨⑨,,,,,,,,,,,,, 9,11,Ｊコスモインペリアル, 76,石橋脩, 0.7, 69, -13,* 21,12, 79.0,⑮⑮⑮
10,10,Ｋマイネルロブソン, 14,熊沢重, 2.1, 36, -11, -11, 7, 76.6,⑪⑪⑪,10, 8, タロウヒサワン,---,田中博,20.0,20.0---, ---, ---, 9, 58.0, ⑩⑩,,,,,,,,,,,,,10, 6,Ａブライトトゥモロｰ, 83,和田竜, 0.7, 59,  -7,  12, 1,  2.7,⑦⑦⑧
11, 1,Ｈゴｰルドリｰヴァ, 28,川田将, 2.4, 33,   0, -38, 5, 37.5,②④⑤,,,,,,,,,,,,,,,,,,,,,,,,,11,14,Ｄマチカネリュウセイ, 79,木幡初, 0.7, 53,* -6,   6, 9, 30.4,②②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,13,Ｌウルヴズグレン, 76,田中勝, 0.8, 55, -10,  11,13, 97.7,⑭⑨⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,10,Ｆムｰンシャイン, 78,武豊  , 0.9, 53,* -5,   6, 3,  5.7,⑤④③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14, 9,Ｋオトコノユウジョウ, 76,江田照, 1.0, 50,  -9,   7,14,100.0,⑦⑨⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,Ｎスパルタクス, 71,中舘英, 1.2, 47,* -6,  -2,15,101.6,②②③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+14 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-4),,,,,,,,,,,
"単勝:840円 複勝:09=190円 08=140円 11=960円 枠連:1,040円",,,,,,,,,,,,単勝:250円 複勝:04=120円 03=140円 11=140円 枠連:500円,,,,,,,,,,,,単勝:770円 複勝:01=180円 03=150円 07=970円 枠連:0円,,,,,,,,,,,,"単勝:1,260円 複勝:07=360円 03=170円 05=410円 枠連:450円",,,,,,,,,,,
"馬連:1,080円 ワイド:08-09=290円 09-11=2,390円 08-11=1,570円",,,,,,,,,,,,馬連:560円 ワイド:03-04=250円 04-11=270円 03-11=400円,,,,,,,,,,,,"馬連:1,080円 ワイド:01-03=400円 01-07=2,870円 03-07=2,110円",,,,,,,,,,,,"馬連:1,950円 ワイド:03-07=760円 05-07=2,310円 03-05=950円",,,,,,,,,,,
"馬単:2,710円 3連複:9,170円",,,,,,,,,,,,馬単:990円 3連複:830円,,,,,,,,,,,,"馬単:2,680円 3連複:11,440円",,,,,,,,,,,,"馬単:4,640円 3連複:4,310円 3連単:49,600円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.4,,,,,■ 6R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.2,,,,,■ 9R  芝2500m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.2,,,,,■12R  ダ1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｄプラジェラｰト, 53,武豊  ,, 58,*-12,*  7, 4,  4.8,②②①, 1,13,Ａスナｰクオリオン, 66,小野次,, 69,*  7,*  1, 1,  2.8, ③③, 1, 3,Ｄマイネルガスト, 69,蛯名正,, 65,  -3,  11, 2,  3.5,④④④, 1, 5,Ａトップガンマン, 71,後藤浩,, 70,  -5,* 12, 1,  2.5,⑧⑦⑤
 2, 4,Ｃリヴァリｰガｰデン, 58,安藤勝, 0.0, 61, -13,*  9, 3,  4.5,⑮④③, 2,16,Ｂフォレストジャガｰ, 55,中舘英, 0.3, 68,*  9,  -4, 3,  3.8, ②②, 2, 7,Ｉコスモチェｰロ, 57,吉田隼, 0.1, 52,* -3,   0, 3,  5.2,①①①, 2, 2,Ｆナイキバリアント, 62,小野次, 0.3, 63,  -4,   8, 6, 14.0,⑤④③
 3,12,Ｂマｰベラスドリｰム, 59,大野拓, 0.1, 60, -15,*  9, 2,  3.5,⑤⑥⑤, 3,12,Ｄツインスマイル, 55,安藤勝, 0.3, 70,* 10,  -5, 2,  3.1, ①①, 3, 8,Ａユメロマン, 73,田中勝, 0.2, 64,  -4,  11, 1,  2.7,⑥⑦⑥, 3,11,Ｃウエスタンマックス, 66,石橋脩, 0.7, 61,  -6,   8, 2,  4.2,⑩⑨⑧
 4,14,Ａエｰルスタンス, 60,蛯名正, 1.1, 42,*-12,  -3, 1,  3.3,②②③, 4,11,Ｎビュｰファインダｰ, 21,松岡正, 0.8, 53,  -3,*  0,10, 65.3, ⑦⑥, 4,11,Ｂマイネルエクセラン, 72,長谷川, 0.2, 70,  -6,* 16, 5,  9.3,⑩⑩⑪, 4, 8,Ｅキタサンナポレオン, 63,幸英明, 0.7, 57,  -4,   3, 7, 14.9,③③③
 5,16,Ｊキクカチルドレン, 38,小林淳, 1.9, 36, -15,  -5, 8, 85.9,⑦⑧⑥, 5, 4,Ｐシンボリマｰズ, -4,蛯名正, 1.3, 50,  -6,*  0,13,154.1, ⑩⑨, 5, 1,Ｋノｰリグレット, 53,小野次, 0.5, 53,* -3,   1,11,123.2,③②②, 5, 6,Ｋバックスラッシュ, 54,松岡正, 0.8, 58,  -5,   5,11, 97.9,⑧⑦⑤
 6,11,Ｆフレッシュチェリｰ, 48,吉田豊, 2.0, 36, -15,  -5, 6, 26.6,⑩⑧⑧, 6, 9,Ｊアドルフイモン, 44,佐藤聖, 1.9, 46,   4, -18, 4, 15.0, ③④, 6, 4,Ｊトｰセンジョｰカｰ, 57,石橋脩, 0.5, 57,  -6,   7,10, 86.0,⑦⑧⑥, 6,13,Ｂナカヤマスナイパｰ, 67,安藤勝, 0.8, 61,  -7,*  8, 3,  5.7,⑪⑪⑩
 7, 3,Ｍヨシエンデュランス, 32,幸英明, 2.3, 33, -16,  -7,12,106.2,⑩⑪⑩, 7, 8,Ｋジョニｰロｰズ, 40,吉田隼, 1.9, 43,  -6,  -8,14,210.6, ⑩⑨, 7, 9,Ｅマイネルスバル, 68,吉田豊, 0.5, 59,  -6,   9, 4,  7.8,⑨⑧⑨, 7,12,Ｇアルスボヘミアン, 60,大野拓, 0.8, 51,* -3,  -2, 5, 12.6,①①②
 8,13,Ｌアイアイスズラン, 36,池田鉄, 2.5, 32, -16,  -8,11, 99.0,⑬⑪⑩, 8,10,Ｌディｰエスブリッツ, 38,石橋脩, 2.0, 44,  -7,  -6,15,241.3, ⑬⑫, 8, 2,Ｈバンダムカｰン, 61,後藤浩, 0.7, 60,  -6,  10, 8, 44.8,⑩⑩⑨, 8, 9,Ｊイシノファイタｰ, 57,中舘英, 0.8, 60,  -6,   8, 9, 32.1,⑪⑪⑩
 9,15,Ｇシャルウィダンサｰ, 44,田中博, 2.7, 29, -16, -13,15,187.9,⑦⑧⑩, 9, 1,Ｅノボバンク, 50,和田竜, 2.2, 44,   3, -18, 5, 20.5, ⑤⑤, 9,10,Ｃクラヴィｰア, 69,和田竜, 0.8, 49,* -3,  -6, 6, 11.6,②②②, 9,14,Ｎサｰチエネミｰ, 46,熊沢重, 0.9, 53,* -3,  -1,12, 99.1,②②①
10,10,Ｋヨシノフロｰラ, 36,水出大, 2.7, 29, -18, -10,16,359.8,⑬⑭⑭,10, 6,Ｉアマゾンリブ, 45,小林淳, 2.2, 43,  -9,  -6,11, 69.4, ⑮⑭,10, 5,Ｆコンフロント, 65,大野拓, 0.8, 48,  -5,  -2, 9, 64.2,⑦④⑥,10,10,Ｄボナパルト, 66,木幡初, 1.0, 54,  -5,   2, 4, 11.0,⑤④⑤
11, 7,Ｐウエストワｰド,  9,木幡初, 2.8, 34,*-11, -20, 7, 33.3,①①②,11, 3,Ｇコウチシルバｰ, 48,勝浦正, 2.4, 40,  -3, -14, 8, 36.1, ⑨⑧,11, 6,Ｇマコトタイセイ, 64,勝浦正, 1.4, 48,  -4, -12, 7, 40.9,④④④,11, 3,Ｉサンデｰレオン, 57,吉田隼, 1.7, 46,  -7,  -3,13,112.4,⑦⑨⑩
12, 1,Ｏエイトダンサｰ, 11,後藤浩, 2.9, 30, -18,  -8, 9, 91.1,⑯⑮⑭,12,15,Ｆウエスタンランラン, 49,二本柳, 3.1, 35,  -7, -17,12, 73.3, ⑬⑮,,,,,,,,,,,,,12, 4,Ｈアラメダキング, 59,柴田善, 2.9, 43,  -5, -18, 8, 17.6,③④⑧
13, 8,Ｈビュｰティステラ, 42,吉田隼, 3.1, 29, -17, -14, 5, 10.8,⑨⑪⑩,13,14,Ｍアグリシチｰ, 36,吉永護, 3.2, 33,  -5, -20, 7, 30.9, ⑩⑫,,,,,,,,,,,,,,,,,,,,,,,,
14, 9,Ｅアｰチャン, 49,佐藤聖, 3.3, 24, -14, -23,10, 92.5,②④⑧,14, 5,Ｈホクセイヒカル, 46,幸英明, 3.3, 32,   2, -28, 6, 23.6, ⑤⑥,,,,,,,,,,,,,,,,,,,,,,,,
15, 2,Ｎオｰセシボン, 28,福永祐, 3.6, 28, -18, -14,13,131.1,⑫⑮⑯,15, 7,Ｃニュｰカｰレッジ, 55,木幡初, 3.9, 26,  -2, -30, 9, 38.0, ⑦⑨,,,,,,,,,,,,,,,,,,,,,,,,
16, 5,Ｉリフレッシュアゲン, 41,中舘英, 4.2,  3, -14, -27,14,171.3,⑤⑥⑥,16, 2,Ｏロジｰプリンセス, 18,武士沢, 4.2,-18, -27, -10,16,400.5, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+17 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:稍重(指数:-3),,,,,,,,,,,
"単勝:480円 複勝:06=150円 04=150円 12=140円 枠連:1,270円",,,,,,,,,,,,単勝:280円 複勝:13=110円 16=120円 12=130円 枠連:450円,,,,,,,,,,,,単勝:350円 複勝:03=130円 07=180円 08=110円 枠連:990円,,,,,,,,,,,,"単勝:250円 複勝:05=130円 02=300円 11=150円 枠連:1,700円",,,,,,,,,,,
"馬連:1,190円 ワイド:04-06=420円 06-12=340円 04-12=410円",,,,,,,,,,,,馬連:480円 ワイド:13-16=200円 12-13=200円 12-16=260円,,,,,,,,,,,,"馬連:1,190円 ワイド:03-07=370円 03-08=190円 07-08=320円",,,,,,,,,,,,"馬連:1,750円 ワイド:02-05=600円 05-11=230円 02-11=1,010円",,,,,,,,,,,
"馬単:2,480円 3連複:1,450円",,,,,,,,,,,,馬単:850円 3連複:490円,,,,,,,,,,,,"馬単:2,140円 3連複:840円 3連単:5,900円",,,,,,,,,,,,"馬単:2,510円 3連複:2,250円 3連単:12,430円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
