06年12月17日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年12月17日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.6,,,,,■ 4R  ダ1200m 2 歳新馬 馬齢,,,,,,,,,,,,■ 7R  ダ1800m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5.1,,,,,■10R  ダ1200m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.1,,,,
14, 7,Ｍオンワｰドグｰト, 24,高山太, 3.3, 27, -21, -11,15,590.9, ⑮⑮,14, 8, トレジャｰキャリｰ,---,的場勇, 6.1,-54, -10, -47,12,185.1, ④⑦,,,,,,,,,,,,,14, 3,Ｇヨイチサウス, 76,江田照, 1.8, 61,   7,  -5,11,115.7, ⑨⑧
15,12,Ｏシルクオデッセイ, -6,大庭和, 3.4, 28, -12, -20,13,380.8, ⑪⑬,,,,,,,,,,,,,,,,,,,,,,,,,15,14,Ｏダイワティグリス, 63,田中勝, 3.3, 48,  11, -23, 7, 26.5, ④⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:67 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:重(指数:-4),,,,,,,,,,,
"単勝:1,010円 複勝:15=210円 05=130円 03=370円 枠連:860円",,,,,,,,,,,,単勝:220円 複勝:12=120円 09=160円 04=200円 枠連:470円,,,,,,,,,,,,単勝:180円 複勝:02=120円 07=500円 14=570円 枠連:790円,,,,,,,,,,,,"単勝:280円 複勝:02=140円 04=1,060円 05=3,740円 枠連:5,180円",,,,,,,,,,,
"馬連:1,020円 ワイド:05-15=390円 03-15=1,140円 03-05=690円",,,,,,,,,,,,馬連:720円 ワイド:09-12=310円 04-12=420円 04-09=830円,,,,,,,,,,,,"馬連:3,300円 ワイド:02-07=1,060円 02-14=940円 07-14=6,340円",,,,,,,,,,,,"馬連:6,050円 ワイド:02-04=1,860円 02-05=7,550円 04-05=35,250円",,,,,,,,,,,
"馬単:2,410円 3連複:3,110円",,,,,,,,,,,,"馬単:1,110円 3連複:2,030円",,,,,,,,,,,,"馬単:4,850円 3連複:19,760円",,,,,,,,,,,,"馬単:8,620円 3連複:224,610円 3連単:992,400円",,,,,,,,,,,
■ 2R  ダ1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.8,,,,,■ 5R  芝2880m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 8R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.7,,,,,■11R  芝1200m 2 歳ｵｰﾌﾟﾝ(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾌｪｱﾘｰｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｆゴｰルドマイン, 42,吉田隼,, 60,  -6,*  6, 2,  4.2,⑫⑤②, 1, 2, マイネルアントス,,高野和,,,,, 1,  2.8,①①①, 1,10,Ｃラインドライブ, 65,蛯名正,, 77,*  2,* 12, 3,  4.1, ②②, 1, 6,Ｍアポロティアラ, 61,勝浦正,, 73,   8,*  8,13,102.0, ⑧⑨
 2, 5,Ｃスクリｰンヒｰロｰ, 47,木幡初, 0.6, 57,* -3,  -4, 5,  8.4,①②①, 2, 6, ビッグトワイニング,,伊藤直, 0.1,,,, 8, 42.3,⑥⑥③, 2,11,Ｉニチリンタカラ, 60,後藤浩, 0.3, 71,*  4,   7, 7, 24.3, ①①, 2,14,Ｊサンタフェソレイユ, 63,北村宏, 0.2, 68,   5,*  8, 6, 14.3, ⑭⑮
 3, 9,Ｏダイレクトパス, 22,御神本, 0.7, 54,  -7,*  3,10, 72.3,⑭⑩⑦, 3, 4, ニシノツバメ,,柴田大, 0.2,,,,12,114.3,⑧④③, 3,16,Ｂガイアレｰサｰ, 69,吉田隼, 0.4, 72,  -3,* 11, 2,  4.0, ⑦⑦, 3, 3,Ａニシノマオ, 74,太宰啓, 0.2, 73,  13,   0, 2,  4.3, ④④
 4,15,Ｉマイネルシｰワ, 38,内田博, 1.7, 48,* -3, -13, 7, 16.9,⑤②②, 4, 7, フォレストダンス,,金子光, 0.9,,,, 3,  4.1,②②②, 4, 8,Ｄレオベルリン, 63,江田照, 1.1, 61,   0,   3, 6, 20.5, ④④, 4, 4,Ｃシベリアンクラシカ, 71,田中勝, 0.2, 75,* 14,  -1, 5, 14.2, ②②
 5, 4,Ｄサニｰケｰティング, 46,横山典, 1.8, 47,  -5, -11, 4,  8.2,③⑤⑤, 5, 8, タイキダイナスティ,,矢原洋, 1.2,,,, 2,  3.9,⑥⑥⑥, 5,15,Ｌフレンチムスメ, 56,吉田豊, 1.1, 61,   0,   3,12,106.4, ④④, 5, 7,Ｅカノヤザクラ, 68,上村洋, 0.3, 73,* 14,  -3, 3,  4.4, ②②
 8,13,Ｍサドラｰズボｰイ, 27,江田照, 2.0, 44,  -7,  -9,14,166.7,⑯⑩⑨, 6,12, スガｰペンタイア,,菊池憲, 1.6,,,,14,337.6,⑩⑨⑥, 6, 7,Ａケイアイスカイ, 72,横山典, 1.2, 58,*  2,   0, 1,  2.9, ②②, 6,10,Ｈウインアンジェラス, 65,津村明, 0.6, 63,   6,   0, 4, 11.7, ⑪⑭
 6,16,Ａトキノミスオｰス, 48,大野拓, 2.3, 41,* -5, -19, 3,  5.0,⑦④⑤, 7,10, ブルｰノｰザｰ,,平沢健, 2.8,,,,11, 98.6,⑨⑨⑨, 7, 4,Ｅゴットザビｰト, 63,北村宏, 1.2, 64, -11,* 12, 5,  9.8, ⑫⑩, 7, 2,Ｄノボスイｰツ, 69,小野次, 0.7, 64,  11,  -6,10, 50.1, ④④
 7,11,Ｅティンバｰセブン, 43,吉田豊, 2.4, 42,  -5, -16, 6, 10.4,⑥⑤⑧, 8,11, インパクトブロウ,,五十嵐, 2.9,,,, 9, 52.0,⑪⑪⑩, 8, 9,Ｋヤマニンパルファン, 56,木幡初, 1.4, 57,  -2,   2, 9, 59.1, ⑦⑧, 8, 5,Ｐメイクユｰハッピｰ, 55,二本柳, 0.8, 59,   3,   0,14,128.8, ⑮⑫
 9,14,Ｋタカミツバｰディ, 35,武士沢, 3.0, 38,* -3, -27, 9, 30.2,②①②, 9, 9, サクセスストｰリｰ,,山本康, 3.1,,,, 5, 11.7,④④⑤, 9, 2,Ｇロｰレルハンバｰバ, 62,的場勇, 1.4, 55,  -5,   2, 8, 41.6, ⑨⑧, 9, 1,Ｉメジロアダｰラ, 64,吉田豊, 1.1, 63,* 16, -17, 9, 20.3, ①①
10, 2,Ｈドキュメント, 39,穂苅寿, 3.4, 34,  -7, -22,13,107.6,⑭⑫⑫,10,13, テｰオｰドラゴン,,嘉堂信, 4.6,,,,10, 70.2,⑬⑫⑩,10,12,Ｊレディフェザｰ, 59,水出大, 1.5, 57, -13,   9,14,349.8, ⑬⑬,10,15,Ｂクｰヴェルチュｰル, 73,後藤浩, 1.1, 55,   6,  -7, 1,  3.0, ⑪⑨
11, 1,Ｂアイビスビッテ, 47,蛯名正, 3.4, 34,  -5, -26, 1,  3.5,⑨⑤⑨,11, 1, ブラストシチｰ,,大庭和, 5.3,,,, 6, 14.2,③⑧⑧,11, 1,Ｏジャスミンフレイズ, 51,大野拓, 1.6, 52,  -1,  -3,13,256.6, ④④,11,16,Ｌアラハ, 62,大野拓, 1.3, 51,   2,  -6,16,280.9, ⑮⑯
12, 3,Ｎコスモシュナイデン, 26,田中博, 4.1, 27, -10, -28,16,436.4,⑩⑭⑭,12,14, ナストレカントリｰ,,柴田未, 7.6,,,,13,189.9,⑪⑫⑫,12,14,Ｍスタｰラビット, 53,津村明, 1.7, 53,  -6,   2,11, 78.2, ⑪⑩,12,11,Ｋビｰアデビル, 62,武士沢, 1.3, 53,   8, -12,11, 79.0, ⑧⑫
13, 7,Ｊテンジンチカラ, 35,大庭和, 4.5, 27,  -7, -32,11, 82.0,⑩⑫⑭,,,,,,,,,,,,,13,13,Ｆキョクイチテキサス, 62,小野次, 1.9, 51,  -3,  -2,10, 67.7, ⑨⑩,13, 8,Ｏデュｰクラヴィング, 57,内田博, 1.5, 50,   8, -15, 8, 17.4, ⑧⑦
14, 8,Ｐウインドビュｰ,  7,津村明, 4.9, 24,  -9, -35,15,212.0,⑫⑭⑯,,,,,,,,,,,,,14, 6,Ｎトｰヨｰハヤテ, 53,上村洋, 2.2, 52, -18,   9,15,366.3, ⑮⑮,14,12,Ｇマルタｰズクラシカ, 65,吉田隼, 1.6, 52,  13, -21,12, 89.2, ④④
15,10,Ｌマイグッドフェロｰ, 29,田中勝, 5.2, 24,  -9, -36, 8, 20.6,⑧⑭⑫,,,,,,,,,,,,,15, 3,Ｐグレｰトハロルド, 29,中谷雄, 2.6, 46, -17,   4,16,539.5, ⑭⑭,15,13,Ｎマイネペロｰラ, 61,木幡初, 2.1, 42,  10, -26,15,244.2, ⑦⑦
16,12,Ｇタカラアンナ, 41,勝浦正, 7.1, 10,  -6, -60,12, 90.1,③⑨⑪,,,,,,,,,,,,,16, 5,Ｈフリｰモア, 61,内田博, 6.0,-36, -18, -29, 4,  7.2, ⑮⑯,16, 9,Ｆコスモチｰキｰ, 66,大西直, 2.2, 39,   6, -24, 7, 16.1, ⑪⑨
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:重(指数:-4),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:77 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:0),,,,,,,,,,,
"単勝:420円 複勝:06=170円 05=280円 09=1,750円 枠連:1,780円",,,,,,,,,,,,"単勝:280円 複勝:02=150円 06=710円 04=1,950円 枠連:1,120円",,,,,,,,,,,,"単勝:410円 複勝:10=190円 11=570円 16=160円 枠連:5,540円",,,,,,,,,,,,"単勝:10,200円 複勝:06=2,420円 14=380円 03=180円 枠連:12,740円",,,,,,,,,,,
"馬連:1,860円 ワイド:05-06=720円 06-09=5,320円 05-09=10,460円",,,,,,,,,,,,"馬連:4,800円 ワイド:02-06=1,600円 02-04=4,560円 04-06=20,180円",,,,,,,,,,,,"馬連:6,570円 ワイド:10-11=1,950円 10-16=410円 11-16=1,540円",,,,,,,,,,,,"馬連:85,530円 ワイド:06-14=13,990円 03-06=5,830円 03-14=1,160円",,,,,,,,,,,
"馬単:3,190円 3連複:61,030円",,,,,,,,,,,,"馬単:6,630円 3連複:84,430円",,,,,,,,,,,,"馬単:10,440円 3連複:7,580円",,,,,,,,,,,,"馬単:190,990円 3連複:124,210円 3連単:1,537,220円",,,,,,,,,,,
■ 3R  芝2000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2.1,,,,,■ 6R  芝1600m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝1600m 3歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.2,,,,,■12R  芝1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,香取特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｄマイネルオアシス, 53,後藤浩,, 64,*  0,   2, 2,  3.7,①①①, 1, 9, ナイキアプロｰド,---,横山典,, 74, -16,* 21, 3,  5.5,⑩⑫⑨, 1, 5,Ｈアクロスザヘイブン, 71,吉田隼,, 76,*  0,* 15, 5,  7.3,③③③, 1, 8,Ａシャドウゲイト, 80,田中勝,, 93,* 16,* 12, 2,  6.6,①①①
 2,14,Ａブルｰマｰテル, 58,武士沢, 0.0, 68,  -5,* 14, 5, 13.7,⑭⑪⑫, 2, 1, タイフｰンクラス,---,津村明, 0.2, 49,* -6,  -1,13, 49.4,⑤②②, 2,15,Ｍエアマグダラ, 64,横山典, 0.0, 74,*  3,  13, 1,  4.1,②②②, 2, 5,Ｈヤマニンスプラウト, 74,北村宏, 1.1, 77,   7,* 13,12,112.9,⑪⑪⑨
 3, 9,Ｃストロングラリｰ, 57,田中勝, 0.2, 63,* -1,   2, 4,  7.0,⑤⑤③, 3, 5, ボストンクエスト,---,後藤浩, 0.2, 53,  -8,   5, 5, 10.8,⑩⑤③, 3, 3,Ｂセイングレンド, 76,蛯名正, 0.2, 78,  -3,* 19, 3,  5.1,⑫⑩⑫, 3, 3,Ｄミヤビキララ, 77,勝浦正, 1.3, 75,   8,   7, 6, 16.5,⑨⑧⑥
 4, 4,Ｇマジックビクトリア, 50,木幡初, 0.4, 63,  -5,*  8, 9, 33.5,⑪⑪⑩, 4, 6, オメガグッドラック,---,蛯名正, 0.3, 54, -11,   8, 2,  4.3,⑩⑧⑦, 4, 6,Ｉグランフィナｰレ, 71,北村宏, 0.4, 75,  -4,* 18, 8, 16.7,⑭⑬⑭, 4, 1,Ｍニシノグレイシャ, 64,大野拓, 1.3, 76,  11,   1,13,173.6,③④③
 5, 3,Ｋキングタキオン, 47,江田照, 0.7, 62,  -8,* 11, 8, 31.4,⑮⑮⑭, 5,13, クニノユメオｰ,---,吉田豊, 0.5, 49, -10,   3, 8, 28.2,⑤⑦⑦, 5,10,Ｆユキノマｰメイド, 74,武士沢, 0.4, 65,*  4,   5, 6, 10.0,①①①, 5,14,Ｊワイルドシングス, 70,御神本, 1.3, 75,  11,   2, 7, 23.6,③④③
 6,11,Ｌマルマツフェロｰ, 46,柄崎将, 0.8, 56,  -2,  -6,14, 98.7,⑥⑤⑥, 6,11, サクセスサｰマル,---,北村宏, 0.6, 46,  -8,  -1, 6, 14.0,②⑤③, 6, 2,Ｄプリンセスドルチェ, 75,吉田豊, 0.4, 70,  -1,  13, 2,  4.6,⑦⑦⑨, 6, 4,Ｇナスノフィオナ, 74,横山典, 1.3, 76,* 12,  -1, 4, 12.4,③③③
 7,12,Ｍサトクン, 45,内田博, 0.9, 60,  -8,* 10, 6, 16.9,⑱⑱⑮, 7,14, エクリチュｰル,---,吉田隼, 0.9, 42,  -8,  -8,11, 48.0,②③⑥, 7,11,Ｋフレンチムｰド, 67,大野拓, 0.5, 66,  -3,  12,13,122.6,⑪⑩⑨, 7, 2,Ｃアサクサゼットキ, 78,後藤浩, 1.4, 74,   8,   6, 1,  1.7,⑦⑧⑨
 8, 2,Ｅシュウザンゴｰルド, 51,上村洋, 0.9, 55,  -3,  -4,11, 64.8,⑧⑧⑧, 8, 4, アラビアンスタｰ,---,御神本, 1.1, 42, -14,   2,15,187.4,⑤⑪⑨, 8, 7,Ｇアイスドｰル, 72,後藤浩, 0.6, 65,   0,   8, 4,  7.0,⑤⑤⑤, 8, 9,Ｅマイネルキッツ, 75,津村明, 1.4, 73,   7,   9, 3,  7.7,⑪⑪⑨
 9,16,Ｊピサノシェンロン, 48,北村宏, 0.9, 53,*  0, -12, 1,  2.9,③②②, 9, 3, サクラスウィｰプ,---,五十嵐, 1.1, 44,* -4, -15, 4,  6.9,①①①, 9,13,Ｊマイネシャｰナ, 68,大庭和, 0.7, 70,  -4,  13,12,119.1,⑭⑬⑤, 9, 6,Ｆジェイウォｰク, 75,吉田豊, 1.5, 73,   9,   2, 5, 12.9,⑥⑥⑥
10, 5,Ｈコスモパッション, 49,蛯名正, 0.9, 55,  -3,  -4, 7, 20.0,⑪⑧⑧,10,16, ワｰルドグランプリ,---,勝浦正, 1.2, 47, -20,   9, 9, 29.9,⑩⑬⑬,10,12,Ｅサイレントアスク, 75,津村明, 0.8, 60,  -2,   6, 7, 15.3,⑤⑦⑦,10,12,Ｌリンドｰロ, 67,蛯名正, 1.6, 70,   5,   9,11, 89.4,⑭⑭⑭
11, 7,Ｂマイサンシャイン, 57,吉田隼, 1.0, 53,  -4,  -5, 3,  5.7,⑧⑧⑩,11,15, マイネルスペランザ,---,木幡初, 1.5, 38, -12,  -9,14, 94.8,⑧⑧⑨,11, 9,Ａエピストラｰ, 79,的場勇, 0.8, 60,  -5,   8,14,126.2,⑦⑩⑫,11,11,Ｉカネサマンゲツ, 70,木幡初, 1.7, 72,* 14, -11,10, 32.4,②②②
12,13,Ｆマイネルアラジン, 50,田中博, 1.1, 48,  -4, -12,10, 60.4,⑥⑤⑦,12, 7, ウイングオブゴット,---,内田博, 1.5, 38, -12,  -9, 1,  3.2,⑧⑧⑨,12,16,Ｎガイヤｰル, 63,田中勝, 0.9, 59,*  1,   2,11, 89.2,③③③,12, 7,Ｋフィアリストライ, 68,内田博, 2.0, 67,   9,  -5, 9, 30.8,⑦⑥⑨
13,18,Ｉリワｰドマナキン, 48,大野拓, 1.4, 45,* -1, -20,13, 85.4,④②③,13,10, スマｰトミリオン,---,大西直, 1.6, 41, -23,   8, 7, 25.2,⑮⑮⑭,13, 4,Ｌマイネジャｰダ, 65,内田博, 0.9, 60,  -1,   5, 9, 43.6,⑦⑦⑨,13,10,Ｎサウスグロｰリｰ, 62,江田照, 2.3, 63,   7,  -5,14,302.7,⑪⑪⑬
14, 1,Ｐスプリングレリア, 42,小野次, 1.6, 50,  -7,  -4,16,304.5,⑮⑮⑮,14, 8, シルキｰメイン,---,小野次, 2.4, 31, -29,   6,12, 49.3,⑯⑯⑯,14, 1,Ｏイストワｰル, 62,御神本, 1.0, 61,  -5,  10,15,128.6,⑫⑮⑯,14,13,Ｂテンイムホウ, 79,柄崎将, 2.3, 63,   8,  -8, 8, 25.4,⑨⑧⑥
15, 6,Ｏマウントアサヒ, 42,鈴来直, 1.6, 48,  -5, -10,18,602.2,⑧⑪⑫,15, 2, セイシンヤマト,---,上村洋, 2.5, 28, -22,  -7,16,205.4,⑭⑭⑮,15, 8,Ｃノｰザンスタｰ, 75,小野次, 1.0, 65,  -7,  14,10, 45.1,⑯⑯⑭,,,,,,,,,,,,
16,17,Ｒテゾｰロ, 24,大庭和, 1.6, 50,  -7,  -4,17,473.7,⑮⑮⑰,16,12, キングロッチ,---,田中勝, 2.7,-25,  -7, -35,10, 34.7,②③③,16,14,Ｐレッドスタｰライト, 62,勝浦正, 1.7, 52,   0,  -8,16,131.4,⑦⑤⑦,,,,,,,,,,,,
17, 8,Ｑマジックキングダム, 26,勝浦正, 1.7, 48,  -5, -10,15,153.7,⑬⑭⑰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,15,Ｎミウラマリリン, 44,吉田豊, 2.7, 35,*  0, -39,12, 78.0,②②③,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
