06年 6月24日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 6月24日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5.8,,,,,■ 4R  芝2910m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-7.4,,,,,■10R  ダ1400m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,亀岡特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ａニシノマｰメイド, 53,太宰啓,, 65,   1,*  1, 1,  2.3, ④②, 1, 4, シルバｰデュｰク,,江田勇,,,,, 6, 13.0,④②①, 1,11,Ａマドンナブラボｰ, 65,高井彰,, 61,  -4,*  5, 1,  4.2,⑩⑫⑦, 1,12,Ｊネオナｰト, 59,岩田康,, 75,*  8,   2,10, 80.9, ②②
 2,15,Ｉトップアクトレス, 34,和田竜, 0.5, 60,   1,* -4, 9, 33.8, ②②, 2, 1, ラダマンテス,,出津孝, 0.3,,,, 5, 10.7,⑤⑤④, 2, 5,Ｃナムラクニヒメ, 59,船曳文, 0.2, 58,*  2, -10, 2,  4.8,②②②, 2, 6,Ｄビッグホワイト, 67,和田竜, 0.0, 72,  -1,* 13, 7, 26.3, ⑫⑩
 3,14,Ｂホｰマンラブリｰ, 47,飯田祐, 1.0, 51,  -6,* -3, 8, 15.4, ⑧⑧, 3, 6, ドングレイシｰ,,林満明, 0.8,,,, 9, 68.4,②②②, 3,10,Ｋワイエムサチ, 50,内田浩, 0.4, 60,*  3, -11, 6, 11.0,①①②, 3, 4,Ｃトｰセンマエストロ, 71,角田晃, 0.1, 70,  -4,* 16, 1,  2.7, ⑮⑬
 4,10,Ｆアロｰラヴィｰン, 38,武豊  , 1.5, 51,*  3, -16, 7, 15.2, ①①, 4,11, メイショウピュｰマ,,嘉堂信, 1.2,,,, 7, 16.6,⑩⑧⑨, 4, 2,Ｈシルクホｰムラン, 53,田嶋翔, 0.6, 56,  -2,* -2, 7, 12.3,⑩⑨⑦, 4, 3,Ｅミステリｰゲスト, 67,鮫島良, 0.2, 71,   2,   8, 6, 21.8, ⑦⑦
 5, 6, アメｰリア,---,福永祐, 1.5, 45,  -6,  -8, 6, 12.9, ⑧⑥, 5, 2, タニノキャミソｰル,,村山明, 1.5,,,, 4,  9.9,⑧⑥⑤, 5, 1,Ｌメイショウグレイス, 46,石橋守, 0.7, 56,   0,  -7,10, 18.7,⑨⑥⑤, 5, 2,Ａフォｰカルフィギア, 76,武豊  , 0.2, 72,   3,   6, 2,  3.7, ⑤⑤
 6, 8,Ｌカリン, 31,川島信, 1.6, 47,   0, -14,10, 49.3, ⑥⑥, 6, 5, ゴｰジャスディナｰ,,西谷誠, 1.6,,,, 2,  4.5,②①②, 6, 6,Ｆアドラｰブルキス, 55,岩田康, 0.9, 54,   1, -13, 5,  9.7,④④⑤, 6,14,Ｂドラゴンアロｰ, 72,小牧太, 0.3, 73,*  9,  -2, 3,  4.4, ①①
 7, 1,Ｋサダムサウンドアイ, 31,岩田康, 1.6, 44,  -8,  -7, 5, 12.2, ⑩⑧, 7, 3, カネトシパワフル,,小林慎, 2.0,,,,14,206.5,⑨⑧⑦, 7,12,Ｄツルミベレイザ, 56,和田竜, 1.1, 53,  -1,  -9, 4,  8.2,⑦⑥⑦, 7,13,Ｉサマニタｰフ, 61,上野翔, 0.8, 66,   5,  -3,15,195.1, ③③
 8,11,Ｈキャラメレ, 36,橋本美, 1.8, 47,*  2, -18, 4, 10.7, ②②, 8, 9, ダイゴシラギク,,小坂忠, 2.3,,,,10, 87.3,⑫⑫⑩, 8, 7,Ｉオンワｰドスワン, 52,中村将, 1.2, 49,  -4,  -7,13, 85.1,⑫⑫⑪, 8, 7,Ｈピサノアルハンブラ, 62,福永祐, 1.1, 59,  -5,   5, 5, 10.5, ⑮⑯
 9, 5,Ｃスズカワンダｰ, 47,上村洋, 2.2, 42,   1, -21, 2,  4.5, ④⑤, 9,13, マザｰツリｰ,,山本康, 2.5,,,,12,116.0,⑪⑩⑩, 9, 3,Ｅチャｰミングノア, 56,川島信, 1.4, 51,   2, -17, 8, 15.3,⑥④④, 9, 8,Ｌシュペｰルサンバ, 56,上村洋, 1.1, 63,   5,  -6,12,112.1, ③③
10, 9,Ｍラブストｰン,  9,内田浩, 2.3, 38, -12, -10,16,571.8, ⑫⑩,10, 7, スズノグランプリ,,熊沢重, 3.3,,,, 8, 20.1,⑦⑩⑫,10, 8,Ｇヒシカツフォレスト, 54,角田晃, 1.4, 49,  -3, -10, 3,  6.8,⑫⑨⑩,10, 9,Ｍオピニオンシチｰ, 56,渡辺薫, 1.2, 60,   1,  -2,14,185.7, ⑦⑧
11, 3,Ｄマンノダイヤモンド, 47,鮫島良, 2.5, 38, -18,  -7, 3,  8.5, ⑬⑬,11,12, マイティｰビｰム,,菊地昇, 3.5,,,,11, 87.9,⑭⑭⑭,11, 9,Ｊスズカグレイス, 50,上村洋, 1.7, 48,  -2, -12, 9, 15.9,⑦⑨⑪,11,15,Ｎビバロングライフ, 56,川島信, 1.3, 58,  -3,   2,13,152.5, ⑬⑬
12,12,Ｅサンレイグラス, 42,熊沢重, 2.6, 36,  -3, -22,12, 81.1, ⑦⑩,12,10, プレミアシチｰ,,佐久間, 3.8,,,,13,203.1,⑤⑥⑦,12,13,Ｂシゲルユウボウカブ, 60,鮫島良, 1.8, 46,*  2, -26,11, 21.7,②②①,12,11,Ｐクリノトップオｰ, 52,ボス  , 1.4, 59,  -1,  -1,16,280.0, ⑪⑫
13, 4, シンコｰパｰル,---,上野翔, 3.3, 24, -21, -14,15,438.4, ⑭⑭,13,14, アドマイヤコンドル,,高田潤, 4.1,,,, 1,  2.2,①④⑤,13, 4,Ｍウインエルドｰル, 31,上野翔, 6.6,  7,  -3, -63,12, 36.1,⑤⑥⑬,13,16,Ｆマｰベラスボｰイ, 66,中村将, 1.5, 58,   1,  -4, 9, 63.3, ⑦⑧
