06年 2月18日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 2月18日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利 馬齢,,,,,,,,,,,,■ 4R  芝3000m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1600m 4歳上500万(牝) 別定,,,,,,,,,,,,■10R  ダ1400m 4歳上1600万(混) 別定,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,春望ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ａステラディクオｰレ, 58,内田博,, 67,*  2,*  2, 1,  2.2,①①①, 1, 2, チアズボニｰト,,横山義,,,,, 1,  1.9,③②②, 1, 5,Ｄスペｰスウｰマン, 62,池添  ,, 65,  -4,* 12, 4,  7.7,⑭⑭⑭, 1, 3,Ａチョウカイロイヤル, 85,四位  ,, 90,   8,* 22, 3,  4.4,⑪⑫⑩
 2,10,Ｈシュウザンジャンプ, 44,小野  , 0.9, 58,  -6,*  4, 8, 29.0,⑩⑩⑨, 2, 3, コスモベルモット,,山本  , 0.4,,,, 5, 12.6,⑧②②, 2,11,Ａニュｰグランジ, 65,田中勝, 0.0, 67,   0,*  6, 1,  2.4,⑦⑧⑦, 2, 5,Ｆメイショウオキナ, 79,大西  , 0.5, 86,   8,* 17, 7, 19.3,⑭⑭⑩
 3, 8,Ｂシルクスタｰシップ, 54,水出  , 1.2, 52,  -8,* -1, 4,  6.6,⑮⑩⑨, 3, 4, クルワザｰド,,出津  , 1.1,,,, 6, 15.7,⑧⑨⑨, 3,15,Ｅコスモキャンディス, 62,藤田  , 0.2, 65,*  7,  -7, 2,  3.0,①①①, 3,12,Ｊステンカラｰジン, 73,池添  , 0.8, 83,* 17,   3, 8, 24.9,⑦①①
 4, 6,Ｅスマｰトビジョン, 48,柴山  , 2.1, 47,  -2, -14, 7, 24.7,⑦⑤⑤, 4, 8, トウキュウリンド,,浜野谷, 1.3,,,, 3,  6.6,①①①, 4, 1,Ｂアンズ, 64,南田  , 0.9, 56,  -5,   2, 7, 39.3,⑩⑫⑫, 4, 4,Ｅストロングメモリｰ, 80,北村宏, 0.9, 82,* 16,   3,10, 32.0,②②②
 5, 9,Ｏギャラクシｰキッド, 11,高山太, 2.1, 46,  -8,  -6,12,309.2,⑪⑩⑪, 5,12, アツスパｰコ,,宗像  , 1.6,,,, 7, 23.2,⑦⑤⑤, 5, 2,Ｍコクハク, 50,津村  , 1.2, 54,  -2,  -4, 8, 50.1,⑦⑧⑨, 5, 8,Ｂゼンノパルテノン, 85,福永  , 1.0, 82,  10,  11, 1,  3.5,⑨⑧⑦
 6,11,Ｄカヤドｰノアｰル, 49,田中勝, 2.2, 47,*  1, -18, 2,  4.4,②②②, 6, 7, エイシンタイアン,,金子光, 2.0,,,, 2,  4.2,④⑤⑤, 6, 6,Ｃツルマイクィｰン, 63,内田博, 1.2, 56,*  5, -15, 5,  9.6,②②②, 6, 2,Ｃワンダｰヴィボ, 84,角田  , 1.2, 79,  13,   5, 6, 17.8,④⑤⑥
 7, 7,Ｆナムラロイヤル, 44,南田  , 2.8, 36, -15,  -6, 9, 83.3,⑬⑭⑭, 7, 5, トウジンポインタｰ,,菊池憲, 2.6,,,,12,276.1,⑫⑩⑩, 7, 8,Ｋホッカイラブリｰ, 50,坂井英, 1.3, 55,  -3,  -1,15,366.1,⑬⑫⑫, 7,14,Ｋサクラビジェイ, 73,小島一, 1.4, 79,* 17,  -2, 2,  3.7,④②②
 8,14,Ｋレオヤマト, 30,津村  , 2.9, 38,  -6, -18,11,269.4,⑦⑨⑦, 8, 1, ミヤコザムライ,,柴田大, 2.6,,,, 9, 77.4,④⑤⑤, 8, 9,Ｎウインゼフィｰル, 44,北村宏, 1.4, 55,*  5, -17, 3,  7.7,⑤③②, 8,10,Ｍサクラティガｰ, 71,佐藤聖, 1.5, 75,   6,  10,14,135.2,⑪⑫⑬
 9, 2,Ｃコスモメテオ, 53,松岡  , 2.9, 39,  -2, -22, 3,  5.7,⑦⑤⑤, 9, 9, ハウルサンダｰ,,沢    , 2.7,,,,10,101.8,⑥⑧⑧, 9, 3,Ｆアネモスダダ, 59,柴山  , 1.4, 55,  -2,  -5, 6, 24.0,⑥⑩⑨, 9, 1,Ｈワキノカイザｰ, 76,ルメｰ, 1.5, 76,  15,  -1, 4,  7.3,①②④
10,13,Ｉコスモフィリオ, 41,丹内  , 3.7, 29, -14, -16,13,453.3,⑪⑭⑭,10,11, アドメニカ,,水出  , 2.7,,,, 4, 11.9,②②②,10,12,Ｊガレリアトウショウ, 52,石橋脩, 1.5, 53,  -2,  -6,11, 83.1,⑩⑩⑨,10,11,Ｄナリタキセキボｰイ, 84,藤岡  , 1.8, 72,   6,   7, 9, 29.2,⑧⑩⑫
11, 4,Ｌビｰビｰリワｰド, 28,塚田  , 3.7, 29, -12, -19,14,486.4,⑭⑬⑬,11,14, ユウタｰアクティブ,,矢原  , 3.4,,,,14,288.4,⑭⑬⑬,11,10,Ｌティプシｰラス, 50,松岡  , 1.6, 52,  -5,  -2,13,154.8,⑮⑮⑮,11, 6,Ｌキｰプザフェイス, 72,江田照, 1.9, 74,  14,  -3, 5, 17.4,③⑤⑤
12,12,Ｍヒカルファンタジｰ, 27,田面木, 3.8, 32,*  1, -33,10,168.8,③②②,12,13, ジャンドメｰル,,平沢健, 4.4,,,,13,285.4,⑪⑫⑫,12,14,Ｈシャｰクブロｰド, 55,吉田豊, 1.9, 52,   3, -16,14,214.4,⑦⑥⑤,12,13,Ｎストラスアイラ, 68,吉田豊, 2.0, 73,   6,   6,12, 66.1,⑭⑮⑬
