06年 3月 5日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 3月 5日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.6,,,,,■ 4R  芝2880m 4歳上未勝利 定量,,,,,,,,,,,,■ 7R  芝1200m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.3,,,,,■10R  芝1600m 4歳上1600万 ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-0.6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｱｸｱﾏﾘﾝｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｄリワｰドアロン, 51,江田照,, 53,   3, -10, 5, 13.6, ④⑥, 1, 5, マルタｰズヒｰト,,白浜雄,,,,, 4,  9.0,①①①, 1, 4,Ｆコスモスカイライン, 62,丹内祐,, 74,   1,  11, 6, 23.4, ④④, 1, 7,Ｍメテオバｰスト, 77,横山典,, 81,*  8,  13, 2,  5.3,⑥①①
 2,13,Ｏエイコｰロマン, 34,勝浦正, 0.0, 53,   1,  -9,12,141.8, ⑧⑦, 2, 1, サンダｰロｰル,,田中剛, 0.4,,,, 1,  2.4,②②②, 2, 2,Ｂマリンフェスタ, 70,柴田善, 0.1, 76,*  9,   5, 2,  3.9, ①①, 2, 8,Ｄトウキュウトップ, 82,丹内祐, 0.2, 76,  -1,  18, 9, 40.9,⑨⑧⑦
 3,15,Ｃロｰドフィｰバｰ, 52,デムｰ, 0.1, 54,*  6, -14, 2,  4.5, ②①, 3, 3, トｰセンデルマｰレ,,五十嵐, 0.7,,,, 9, 40.2,⑤⑤④, 3,14,Ｃバロンハｰバｰ, 68,横山典, 0.2, 74,*  4,   8, 3,  6.0, ②③, 3,13,Ｊブラックカフェ, 80,蛯名正, 0.2, 83,  -4,* 27,11, 48.3,⑯⑬⑩
 4,12,Ｂアゴヒゲイッポン, 53,武豊  , 0.4, 50,   3, -14, 1,  2.2, ④③, 4, 2, レオスタｰライト,,浜野谷, 1.7,,,, 2,  3.3,⑤⑤⑤, 4, 1,Ｅロｰドスウェアｰ, 63,北村宏, 0.2, 75,  -3,* 14, 8, 52.0, ⑧⑤, 4, 1,Ｅミスティックエイジ, 82,内田博, 0.3, 77,   5,  13, 4,  7.5,③⑤④
 5,14,Ｌカネショウサンデｰ, 40,小林淳, 0.5, 47,  -2, -10,16,480.9, ⑩⑨, 5, 7, ジャガｰ,,金子光, 2.1,,,, 6, 14.7,⑩⑨⑧, 5,12,Ａスピンオフ, 72,武豊  , 0.3, 72,  -6,* 16, 1,  2.2, ⑨⑧, 5, 5,Ｆピカレスクコｰト, 81,四位洋, 0.3, 75,   4,  12, 6, 14.1,③⑤④
 6,10,Ｇロｰランシャルフ, 45,松岡正, 0.5, 45, -12,* -2, 4,  7.8, ⑬⑪, 6, 4, コスモベルモット,,山本康, 2.1,,,, 3,  6.2,⑤⑤⑦, 6, 9,Ｊステラディクオｰレ, 52,デムｰ, 0.9, 64,*  5,  -4, 4,  6.1, ②②, 6, 4,Ｂニホンピロキｰス, 85,安藤勝, 0.3, 76,   5,  13, 3,  5.4,⑥⑤⑥
 7, 6,Ｅビッグユニット, 50,内田博, 0.7, 47,   4, -18, 6, 14.2, ④③, 7,14, セリｰンスカイ,,林満明, 2.2,,,, 5, 13.5,⑤④⑤, 7, 8, エルツｰクィｰン,---,山田信, 1.0, 60, -14,  13,12,158.3, ⑬⑬, 7,15,Ｋシンデレラボｰイ, 80,勝浦正, 0.4, 75,   1,  15,10, 42.2,⑪⑧⑦
 8, 2,Ａバクシンキｰタ, 59,柴田善, 0.8, 44,  -1, -14, 3,  5.8, ⑨⑨, 8,12, オｰルゲイティｰ,,矢原洋, 3.7,,,, 8, 31.9,④⑤⑧, 8,15,Ｈゴｰルドヴェイン, 60,津村明, 1.2, 56,  -2,  -4, 9, 75.6, ⑥⑤, 8,10,Ｉサムライハｰト, 80,武豊  , 0.4, 79,  -4,* 24, 1,  2.7,⑬⑬⑭
 9, 8,Ｐタカトモゴｰルド, 30,石橋脩, 0.8, 39, -18,*  1,15,435.9, ⑭⑭, 9, 9, ピエナビスケット,,穂苅寿, 4.2,,,,10,143.4,②③③, 9,16, ブラックキｰラｰ,---,内田博, 1.4, 54, -20,  13,10, 82.7, ⑮⑭, 9,16,Ｎレディｰシップ, 75,石橋脩, 0.5, 71,  -1,  14,14,222.7,③⑧⑩
10, 4,Ｍカシマウェイヴ, 38,北村宏, 0.9, 42,  -3, -13,11,113.6, ⑩⑪,10,11, コスタデルソル,,蓑島靖, 4.5,,,,11,210.5,⑪⑪⑪,10, 7,Ｍリネンアピｰル, 44,江田照, 1.4, 55,   2,  -9,11,119.0, ④⑤,10,12,Ａクロユリジョウ, 88,津村明, 0.6, 77, -11,* 29,12, 51.1,⑮⑯⑯
11, 1,Ｈトレンドシチｰ, 44,木幡初, 0.9, 42,  -7, -10,13,181.7, ⑫⑪,11,13, アルバエｰス,,宗像徹, 5.5,,,,12,235.9,⑨⑩⑩,11, 3,Ｋミズサワゲンキ, 50,高山太, 1.6, 53,  -7,  -2,16,573.0, ⑫⑨,11, 6,Ｌマイネルデュプレ, 77,柴田善, 0.7, 69,*  8,   2, 5,  8.8,⑥①①
12,11,Ｊサザンウインド, 43,丹内祐, 1.1, 39,   2, -22,10, 65.7, ④⑧,12, 8, ブルｰウィザｰド,,金折知, 8.0,,,,13,268.7,⑫⑫⑫,12, 5,Ｌダンツバクシンオｰ, 46,四位洋, 1.7, 49,  -4,  -7, 7, 36.0, ⑨⑪,12, 3,Ｈマルブツライト, 80,松岡正, 0.7, 68,*  7,   2, 7, 20.3,①①①
13, 7,Ｆシノワｰルド, 46,高山太, 1.2, 43,*  7, -26, 8, 42.5, ①①,13,10, タイキストライカｰ,,鈴木慶,12.0,,,,14,287.8,⑬⑬⑬,13,13,Ｇスプレッドアゲン, 60,黛弘人, 1.8, 44, -22,   5,13,349.1, ⑮⑭,13,14,Ｇテンジンオｰカン, 80,横山義, 0.8, 66,  -2,  10,13,207.7,⑪⑪⑩
14, 9,Ｉメジログレイブス, 44,蛯名正, 1.3, 32, -25,*  2, 9, 63.2, ⑯⑯,,,,,,,,,,,,,14,10,Ｄスマｰトフレンズ, 64,安藤勝, 1.9, 46,  -1, -13, 5, 12.8, ⑥⑨,14,11,Ｃマルタｰズホビｰ, 83,田中勝, 1.1, 66,  -4,  13, 8, 28.8,⑭⑬⑭
15,16,Ｋタマモヘヴン, 42,津村明, 1.6, 36,*  4, -29, 7, 17.4, ②③,,,,,,,,,,,,,15, 6,Ｎマンマミｰア, 43,大野拓, 2.1, 39,  -8, -14,15,516.3, ⑨⑪,15, 9,Ｐリメンバｰドリｰム, 64,村田一, 1.1, 62,  -2,   6,15,383.3,⑨⑪⑬
16, 3,Ｎカシノスズラン, 34,大野拓, 1.9, 25, -21, -10,14,392.1, ⑮⑮,,,,,,,,,,,,,16,11,Ｉベルモントユリア, 53,武士沢, 2.4, 38, -14,  -9,14,442.9, ⑬⑭,16, 2,Ｏサクラティガｰ, 68,五十嵐, 2.7, 33,*  4, -29,16,442.1,①④⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+15 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:重(指数:-4),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:良(指数:-1),,,,,,,,,,,
"単勝:1,360円 複勝:05=350円 13=1,090円 15=210円 枠連:15,730円",,,,,,,,,,,,"単勝:900円 複勝:05=330円 01=130円 03=510円 枠連:1,200円",,,,,,,,,,,,"単勝:2,340円 複勝:04=320円 02=140円 14=180円 枠連:2,770円",,,,,,,,,,,,"単勝:530円 複勝:07=240円 08=850円 13=960円 枠連:9,470円",,,,,,,,,,,
"馬連:61,850円 ワイド:05-13=12,910円 05-15=910円 13-15=6,780円",,,,,,,,,,,,"馬連:1,600円 ワイド:01-05=630円 03-05=2,890円 01-03=1,330円",,,,,,,,,,,,"馬連:2,680円 ワイド:02-04=880円 04-14=970円 02-14=340円",,,,,,,,,,,,"馬連:10,110円 ワイド:07-08=2,720円 07-13=3,250円 08-13=10,200円",,,,,,,,,,,
"馬単:100,390円 3連複:95,220円",,,,,,,,,,,,"馬単:3,620円 3連複:13,530円",,,,,,,,,,,,"馬単:8,830円 3連複:3,810円",,,,,,,,,,,,"馬単:17,680円 3連複:98,600円 3連単:451,790円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.9,,,,,■ 5R  芝1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-8.0,,,,,■ 8R  ダ1800m 4歳上500万(牝) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-1.4,,,,,■11R  芝2000m 3 歳ｵｰﾌﾟﾝ 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,報知杯弥生賞 ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｂキｰプユアスマイル, 55,田中勝,, 58, -22,* 16, 3,  4.0,⑩⑩⑦, 1,16,Ａキストゥヘヴン, 57,安藤勝,, 68,  -3,* 12, 2,  4.2,②⑤③, 1, 3,Ａメジロバｰミュｰズ, 68,武豊  ,, 72,   0,* 11, 1,  1.8,⑦⑧④, 1, 2,Ｃアドマイヤムｰン, 80,武豊  ,, 89,   2,* 29, 1,  1.6,⑨⑧⑧
 2, 7,Ｅパッサリン, 46,内田博, 0.4, 53, -22,* 13, 6, 22.5,⑬⑫⑫, 2, 6,Ｂスイｰトロｰレライ, 55,デムｰ, 0.3, 63,  -5,* 10, 5,  8.8,②⑥⑥, 2, 2,Ｃリスティアエナｰ, 65,デムｰ, 0.3, 71,  -1,*  9, 3,  5.5,⑮⑩①, 2, 3,Ｆグロリアスウィｰク, 76,柴田善, 0.1, 85,   4,  23, 6, 53.7,⑦⑥④
 3, 8,Ｈヒノクニオゴジョｰ, 40,木幡初, 0.4, 48, -20,   8,11,306.7,③⑥⑤, 3,12,Ｌミヤマリンドウ, 32,柴田善, 0.6, 59, -11,* 15, 9, 48.2,⑫⑭⑭, 3,13,Ｈシャドウキャスタｰ, 60,内田博, 0.5, 66,*  2,   2, 2,  5.4,④①①, 3, 7,Ｅディｰプエアｰ, 78,内田博, 0.6, 78,   3,  18, 5, 50.4,⑧⑧⑧
 4, 1,Ｎサクラキュｰティ, 32,北村宏, 0.9, 43, -21,   6, 9,112.2,⑫⑩⑩, 4, 9,Ｅビｰトロｰズ, 47,武豊  , 0.7, 60, -12,* 15, 4,  6.4,⑭⑭⑩, 4,15,Ｇビッグトワイニング, 61,高山太, 1.1, 61,   0,  -1, 8, 59.4,⑧⑥⑥, 4, 1,Ｂサクラメガワンダｰ, 81,安藤勝, 0.6, 82,   1,  24, 2,  2.9,⑩⑩⑧
13,13,Ｄショウワインラヴ, 50,小林淳, 1.0, 36,*-18,  -1, 5, 17.8,①①①, 5, 4,Ｋクルミチャン, 33,津村明, 1.3, 48,* -1, -15,10, 67.5,②③③, 5, 7,Ｆアンズ, 61,木幡初, 1.3, 61,  -1,   1,10, 89.1,⑫⑪⑨, 5, 4,Ａスｰパｰホｰネット, 83,四位洋, 0.6, 76,   4,  15, 3,  9.7,⑥⑥⑦
