06年 3月26日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 3月26日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.4,,,,,■ 4R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.7,,,,,■ 7R  ダ1200m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:1.0,,,,,■10R  ダ1800m 4歳上1000万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-3.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,四国新聞杯,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｅクイックバレリｰナ, 43,飯田祐,, 59,*-10,*  3, 3,  5.6, ③①, 1, 2,Ａケイアイファンタム, 65,川原正,, 65,*  0,   1, 1,  2.0, ①①, 1,16,Ｂウォｰタｰバロン, 73,武幸四,, 77,  -1,* 15, 3,  4.3, ⑥⑥, 1,10,Ｂテイエムヤマトオｰ, 76,和田竜,, 72,* -3,  10, 1,  2.3,③②①
 2, 1,Ｇフレンチアロマ, 37,川田将, 0.0, 56,* -9,*  1, 6, 10.8, ①①, 2, 9,Ｈエドノスキｰ, 43,柴原央, 0.1, 64,* -2,*  2,10, 94.5, ②①, 2,12,Ｄアグネスレプトン, 66,長谷川, 0.2, 74,  -2,* 14, 2,  4.2, ⑥⑦, 2, 5,Ｇゴッドセンド, 67,服部剛, 0.1, 74,  -4,* 13, 7, 24.6,⑨⑥⑥
 3, 9,Ｃホワイトポイント, 47,小林徹, 0.6, 50,* -9,  -4, 1,  4.0, ①①, 3,11,Ｇトレノジュビリｰ, 45,松田大, 0.3, 61,  -7,*  4, 6, 22.6, ⑤③, 3,11,Ａマイネルラファエロ, 76,石橋守, 0.2, 76,   1,  11, 1,  4.2, ④④, 3, 1,Ａダイナミックエｰス, 80,川原正, 0.2, 73,  -5,* 12, 3,  4.9,⑥⑧⑧
 4, 5,Ａヤマニンビアンカ, 51,酒井学, 0.7, 48, -12,  -3, 7, 11.2, ③④, 4, 7,Ｆテイエムポラリス, 47,和田竜, 0.4, 60,  -5,   1, 2,  3.1, ③③, 4, 2,Ｈアグネスケイオｰ, 63,安藤光, 0.3, 75,   2,   9, 5,  6.9, ⑤④, 4,11,Ｆミッキｰワン, 67,小林徹, 0.5, 65,* -3,   7,11, 64.9,④④③
 5, 8,Ｂホッコｰラブリｰ, 48,川原正, 1.1, 45, -13,  -6, 9, 14.9, ⑦④, 5,14,Ｅラスカルデュｰク, 51,角田晃, 0.8, 54, -10,*  2, 8, 32.2, ⑦⑦, 5, 6,Ｃピサノヘネシｰ, 68,川田将, 1.2, 63,  -6,   7, 4,  6.7, ⑨⑨, 5, 3,Ｊスペシャリスト, 62,川田将, 0.6, 66,  -4,   8, 9, 44.8,⑧⑥⑥
 6, 4,Ｈブルｰミングデイズ, 34,長谷川, 1.2, 43, -16,  -4, 2,  5.0, ⑨⑩, 6, 1,Ｂカルストントップオ, 55,武幸四, 1.0, 52,  -8,  -2, 4, 13.3, ⑤⑥, 6,15,Ｊコアレスパレｰド, 61,柴原央, 1.3, 63, -10,  10, 7, 27.2, ⑭⑫, 6, 7,Ｄストｰムタイガｰ, 70,角田晃, 0.7, 63,* -3,   5, 5, 18.8,④④③
 7, 7, イブキスピカ,---,服部剛, 1.2, 44, -17,  -3, 8, 13.8, ⑩⑧, 7, 5,Ｃデンコウニンジャ, 52,古川吉, 1.2, 50, -13,   1, 7, 30.4, ⑨⑧, 7,13,Ｆグランディバロｰズ, 64,川原正, 1.3, 62, -11,* 12, 9, 61.5, ⑭⑭, 7, 4,Ｃアポロイレヴン, 72,生野賢, 0.8, 66,  -6,  10, 4, 17.3,⑩⑩⑩
 8,12,Ｄロｰズドレッシュ, 45,和田竜, 1.3, 42, -12,  -9, 4,  7.2, ⑤④, 8, 6,Ｄヒカリダイキャスト, 51,本田優, 1.6, 46, -15,  -1, 3,  8.2, ⑪⑨, 8,14,Ｌフジノシノプシス, 57,金折知, 1.5, 64,*  4,  -5,13,161.6, ②①, 8, 6,Ｈビッグサクセス, 66,長谷川, 0.9, 61,  -5,   6, 8, 28.9,⑥⑧⑧
 9, 6, ノｰスアタッカｰ,---,武幸四, 1.6, 37, -14, -10, 5, 10.4, ⑦⑧, 9,10,Ｋスナｰクチトセオｰ, 32,鮫島良, 1.7, 39, -17,  -3,14,438.3, ⑨⑪, 9, 4,Ｅマジックミラｰジュ, 66,和田竜, 1.7, 59,  -2,  -1, 6,  8.2, ⑥⑦, 9, 2,Ｅテイエムアラシ, 69,菊地昇, 1.1, 61,  -6,   7,10, 61.2,⑩⑩⑪
10,10,Ｉブロッサムレディｰ, 28,石橋守, 1.7, 38, -21,  -4,11,172.4, ⑪⑪,10, 4,Ｉデライトホｰラｰ, 43,飯田祐, 2.0, 43,  -5, -15, 9, 63.3, ③③,10, 9,Ｋカラッチオラ, 57,小池隆, 1.9, 55, -10,   4,15,289.2, ⑫⑫,10, 8,Ｉハギノプレシャス, 66,鮫島良, 1.3, 55,* -2,  -2, 2,  3.0,①②③
11, 2,Ｆブルｰブラック, 39,鮫島良, 2.1, 28, -14, -17,10, 15.8, ⑥⑦,11, 8, ナミヘイ,---,上野翔, 2.4, 31, -23,  -5,11, 96.1, ⑬⑭,11,10,Ｇテイエムガルチオｰ, 63,上野翔, 1.9, 53,  -8,  -1, 8, 41.9, ⑩⑩,11, 9,Ｋチョウカイシャトル, 60,武幸四, 1.4, 54,* -2,  -4, 6, 20.2,②①①
12,11, マルシゲハンタｰ,---,古川吉, 4.0, 10, -28, -20,12,280.3, ⑫⑫,12,13,Ｊヴァリアントソウル, 40,安藤光, 2.6, 35, -15, -11,12,263.2, ⑬⑪,12, 1,Ｎロｰレルスパンカｰ, 52,鮫島良, 2.0, 50, -13,   4,11, 78.4, ⑫⑭,,,,,,,,,,,,
,,,,,,,,,,,,13, 3,Ｌスギノデュエリスト, 29,川田将, 2.8, 31, -12, -17, 5, 13.5, ⑧⑨,13, 8,Ｏニホンピロデスラｰ, 50,小林徹, 2.4, 55,*  4, -14,14,219.4, ②①,,,,,,,,,,,,
,,,,,,,,,,,,14,12,Ｍアサケキング, 21,小林徹, 3.1, 27, -18, -13,13,278.4, ⑪⑬,14, 7,Ｍヤマカツカスケｰド, 53,白浜雄, 2.5, 50, -13,   2,12,105.2, ⑯⑭,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15, 5,Ｉサンエムワｰルド, 61,田村太, 2.8, 47,*  4, -20,10, 76.5, ①①,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16, 3,Ｐスズカブラック, 45,佐久間, 2.8, 47,  -8,  -7,16,422.4, ⑩⑩,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+16 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:0),,,,,,,,,,,
"単勝:560円 複勝:13=220円 01=330円 09=180円 枠連:1,650円",,,,,,,,,,,,"単勝:200円 複勝:02=130円 09=1,130円 11=450円 枠連:7,260円",,,,,,,,,,,,単勝:430円 複勝:16=150円 12=160円 11=150円 枠連:340円,,,,,,,,,,,,"単勝:230円 複勝:10=120円 05=380円 01=160円 枠連:2,370円",,,,,,,,,,,
"馬連:3,330円 ワイド:01-13=1,210円 09-13=500円 01-09=1,130円",,,,,,,,,,,,"馬連:15,320円 ワイド:02-09=3,150円 02-11=690円 09-11=16,110円",,,,,,,,,,,,馬連:720円 ワイド:12-16=340円 11-16=360円 11-12=290円,,,,,,,,,,,,"馬連:2,090円 ワイド:05-10=730円 01-10=230円 01-05=1,100円",,,,,,,,,,,
"馬単:5,950円 3連複:5,030円",,,,,,,,,,,,"馬単:17,540円 3連複:45,820円",,,,,,,,,,,,"馬単:1,350円 3連複:820円",,,,,,,,,,,,"馬単:2,970円 3連複:2,710円 3連単:11,890円",,,,,,,,,,,
■ 2R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.0,,,,,■ 5R  ダ1800m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.0,,,,,■ 8R  芝1600m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-0.6,,,,,■11R  ダ1400m 4歳上1600万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:0.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鳴門ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｄサミｰデザｰト, 53,鮫島良,, 58,  -9,*  4, 4, 10.1, ⑨⑥, 1, 6,Ａツルマルスリｰ, 64,和田竜,, 64, -17,* 16, 3,  4.7,③②②, 1, 6,Ｎスリｰハイシャトル, 60,上野翔,, 74,   6,   4, 2,  5.6,⑦⑥⑤, 1, 4,Ｃウインセイヴァｰ, 83,本田優,, 83,  -3,* 22, 1,  4.2, ④④
 2, 3,Ａソングオブウインド, 58,武幸四, 0.2, 58,  -5,   1, 1,  1.5, ⑤④, 2, 5,Ｆヒカリネオジュｰム, 56,柴原央, 0.2, 63, -18,* 16, 2,  4.0,⑤④④, 2, 1,Ａヒョウタンジマ, 71,角田晃, 0.2, 74,   2,* 14, 5, 10.9,⑮⑬⑯, 2,11,Ｇプリュネル, 80,川島信, 0.2, 78,*  0,  17, 4,  7.2, ②②
 3,12,Ｂハリｰダンカン, 55,鹿戸雄, 0.4, 55,  -9,   4, 2,  6.1, ⑧⑨, 3, 3,Ｂラピッドオレンジ, 62,川田将, 0.3, 56, -17,  11, 1,  1.9,②②②, 3, 3,Ｐミスタｰジャガｰ, 59,石山繁, 0.2, 76,   6,   6,13, 62.9,⑩⑩⑧, 3,10,Ｍワキノカイザｰ, 78,柴原央, 0.2, 81,  -4,* 22, 6, 10.0, ⑥⑥
 4,10,Ｇウインザタロｰ, 44,柴原央, 0.5, 56,* -2,  -6, 6, 18.3, ①①, 4, 8,Ｇテイエムミゴテカ, 45,田村太, 0.6, 45,*-16,   6, 7, 45.1,①①①, 4, 8,Ｒサンオブヘブン, 51,小坂忠, 0.4, 73,   4,   8,18,196.0,⑦⑩⑫, 4,13,Ａゼンノパルテノン, 92,川原正, 0.4, 77,* -1,  16, 2,  4.3, ③②
 5, 8,Ｊブラックサｰボ, 35,長谷川, 0.6, 53,  -8,   0,12,185.2, ⑥⑦, 5, 4,Ｄカネトシスティｰブ, 61,小林徹, 0.9, 52, -19,  11, 4,  6.7,⑦⑦⑦, 5,14,Ｋエイシンインパｰル, 64,川田将, 0.4, 72,   0,* 12, 6, 16.3,⑰⑯⑯, 5, 3,Ｄモンテタイウン, 82,安藤光, 0.5, 78,  -5,  20,10, 41.3, ⑨⑦
 6, 7,Ｋエイシンハテンコｰ, 32,川原正, 0.6, 52, -14,*  8, 9, 86.9, ⑪⑫, 6, 7,Ｅキアヌバロｰズ, 60,鮫島良, 1.3, 40, -19,   3, 5, 19.8,⑤④④, 6, 5,Ｃドリｰムシチｰ, 70,的場勇, 0.5, 68,  -2,* 11, 3,  5.6,⑰⑱⑱, 6, 9,Ｅツムジカゼ, 81,川田将, 0.5, 79,  -7,* 22, 7, 11.8, ⑨⑩
 7, 9,Ｌセイントクラウン, 27,石山繁, 0.7, 52, -13,*  6,14,466.8, ⑪⑪, 7, 2,Ｃスマイリングフィル, 61,川原正, 2.1, 35, -19,   0, 6, 33.9,⑦⑦⑧, 7,17,Ｈニシノビギン, 65,小林徹, 0.5, 72,* 12,  -9, 7, 18.2,①①①, 7, 8,Ｏナムラジｰガｰ, 73,小坂忠, 0.6, 78,  -8,* 22,15,191.0, ⑫⑫
 8, 6,Ｃパレストップガン, 53,田村太, 0.8, 49,  -8,  -5, 7, 18.7, ⑥⑦, 8, 1,Ｈハシレボス, 34,安藤光, 2.6, 29, -17,  -9, 8,140.4,④④④, 8, 2,Ｆドリｰムゲッタｰ, 66,和田竜, 0.6, 72,* 12,  -8,16, 73.4,②②②, 8,15,Ｉビッグシャｰク, 80,和田竜, 0.6, 74,  -3,  16,11, 59.1, ④④
 9,13,Ｅストロングパワｰ, 52,武英智, 1.3, 48,  -3, -13, 3,  9.5, ①①,,,,,,,,,,,,, 9,16,Ｄアルシャトル, 68,本田優, 0.7, 70,* 10,  -7, 4,  9.9,⑤④③, 9, 1,Ｆワンダｰヴィボ, 81,石橋守, 0.7, 71,*  1,  10, 9, 32.9, ①①
10, 5,Ｎエサオマン, 15,川田将, 1.4, 44, -16,   1,11,155.0, ⑬⑬,,,,,,,,,,,,,10, 9,Ｏシンシアｰ, 60,長谷川, 0.8, 69,   3,   4,11, 29.3,⑯⑯⑭,10, 6,Ｂアルドラゴン, 83,角田晃, 0.8, 75,  -8,  20, 3,  5.3, ⑫⑫
11, 2,Ｉモルゲンシチｰ, 41,和田竜, 1.7, 42, -19,   4,10,128.8, ⑭⑬,,,,,,,,,,,,,11,13,Ｍスズノタイヨｰ, 61,鮫島良, 1.0, 62,   6, -11,12, 34.6,⑦⑥⑤,11,14,Ｌダｰクスワン, 78,酒井学, 0.9, 70,  -4,  14,12, 68.5, ⑥⑦
12,11,Ｈアイファｰドラゴン, 44,安藤光, 1.7, 44,* -2, -18, 8, 70.7, ①①,,,,,,,,,,,,,12, 7,Ｅユｰクロニア, 67,松田大, 1.1, 63,   6,  -7, 1,  3.1,⑤⑥⑩,12, 2,Ｊアグネスギンガ, 79,松田大, 1.1, 73, -11,  21,14,127.9, ⑮⑮
13, 1,Ｍダンシングキング, 17,川島信, 2.3, 37, -10, -14,13,256.5, ⑨⑩,,,,,,,,,,,,,13,10,Ｂユウゼｰタ, 71,柴原央, 1.1, 64,   3,  -3, 9, 20.7,⑭⑮⑭,13, 5,Ｈメイショウオキナ, 80,長谷川, 1.2, 68,  -7,  15, 5,  8.0, ⑨⑩
14, 4,Ｆシゲルシンキガイ, 48,上野翔, 3.8, 21,* -4, -40, 5, 15.3, ①④,,,,,,,,,,,,,14,12,Ｑアグネスハッピｰ, 59,武幸四, 1.1, 64,   8, -10, 8, 19.9,③④⑦,14, 7,Ｋバンブｰミラン, 78,武幸四, 1.2, 67,  -4,  12, 8, 27.7, ⑥⑦
,,,,,,,,,,,,,,,,,,,,,,,,15,18,Ｉメイショウアモｰレ, 65,川原正, 1.2, 64,   5,  -5,15, 72.2,⑩⑫⑩,15,12,Ｎジョウノデイリｰ, 77,小林徹, 1.2, 69,  -9,  18,13, 71.2, ⑫⑭
,,,,,,,,,,,,,,,,,,,,,,,,16,15,Ｌシシャモムスメ, 62,石橋守, 1.2, 63,   3,  -4,17,174.5,⑩⑬⑫,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17, 4,Ｊユノゼットン, 64,安藤光, 1.5, 59,* 10, -19,14, 71.3,③③③,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18,11,Ｇキシュウロｰズ, 66,川島信, 1.5, 60,   6, -13,10, 28.7,⑩⑨⑧,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-22 ﾚｰｽｱｶﾞﾘ指数:+20 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+18 馬場:良(指数:-2),,,,,,,,,,,
"単勝:1,010円 複勝:14=170円 03=110円 12=180円 枠連:310円",,,,,,,,,,,,単勝:470円 複勝:06=120円 05=120円 03=100円 枠連:0円,,,,,,,,,,,,"単勝:560円 複勝:06=280円 01=420円 03=910円 枠連:1,510円",,,,,,,,,,,,単勝:420円 複勝:04=170円 11=250円 10=310円 枠連:600円,,,,,,,,,,,
馬連:700円 ワイド:03-14=260円 12-14=660円 03-12=240円,,,,,,,,,,,,"馬連:1,120円 ワイド:05-06=270円 03-06=160円 03-05=180円",,,,,,,,,,,,"馬連:3,680円 ワイド:01-06=1,420円 03-06=3,080円 01-03=4,800円",,,,,,,,,,,,"馬連:1,560円 ワイド:04-11=710円 04-10=880円 10-11=970円",,,,,,,,,,,
"馬単:2,120円 3連複:1,010円",,,,,,,,,,,,"馬単:2,250円 3連複:470円",,,,,,,,,,,,"馬単:6,770円 3連複:42,720円",,,,,,,,,,,,"馬単:3,490円 3連複:4,800円 3連単:27,170円",,,,,,,,,,,
