06年 4月 2日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 4月 2日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.8,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5.0,,,,,■ 7R  芝1800m 4歳上500万(牝) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-1.7,,,,,■10R  芝1800m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6.0,,,,
 5, 3,Ｇナムラロイヤル, 38,小林淳, 0.8, 51,  -2,  -7, 5, 18.7,④④④, 5,15, ライフブリｰズ,---,田辺裕, 0.3, 57,  -8,   6,10, 32.8, ⑧⑥, 4, 8,Ｋグラスジャスミン, 56,武士沢, 1.1, 61,  -2,   3,12, 63.9,⑬⑩⑦, 5, 3,Ｏアイラブマキシマム, 64,丹内祐, 0.3, 76,  -6,  23,16, 87.7, ⑥④
 6, 9,Ｊピュアウインド, 28,村田一, 1.5, 46,  -9,* -2, 8, 81.4,⑩⑩⑩, 6, 2,Ｄロイバｰフェイム, 48,赤木高, 0.5, 55,   0,  -4, 3,  7.0, ④④, 5,14,Ｏマッキｰシェｰバｰ, 37,小林淳, 2.0, 54,  -2,  -5,13,117.0,⑭⑫⑨, 6, 1,Ｃレオニダス, 79,小島太, 0.4, 77, -19,* 33, 4,  7.3, ⑯⑯
 7, 8,Ｅジンデンバリュｰ, 40,丹内祐, 1.5, 44,  -5, -11, 6, 37.6,⑥⑥⑥, 7,12,Ｊバルバレスコ, 29,木幡初, 0.8, 45, -27,* 17, 9, 32.2, ⑮⑮, 6, 2,Ｂパンタムクリスタル, 68,柴山雄, 2.3, 51,  -1, -11, 3,  6.0,⑨⑨⑨, 7, 8,Ｄダンツクインビｰ, 78,柴山雄, 0.5, 73,  -6,  20, 1,  4.1, ⑥④
 8,10,Ｆディｰプパｰプル, 39,大野拓, 2.0, 39,  -6, -16,11,230.7,⑥⑥⑦, 8, 4, コスモセドナ,---,吉田隼, 1.0, 38, -22,   4, 8, 25.5, ⑫⑬, 7, 5,Ｆロｰレルシｰド, 62,水出大, 2.5, 45,  -1, -17,10, 21.5,⑨⑤⑦, 8,10,Ｈフロｰレス, 70,鹿戸雄, 0.5, 74, -15,  27, 8, 20.5, ⑭⑪
 9, 1,Ｉロｰランフェルド, 34,武士沢, 2.2, 42,  -5, -16, 9,182.8,⑧⑨⑦, 9, 5,Ｋスキンファクシ, 29,丹内祐, 1.0, 40, -25,   9,16,453.4, ⑭⑭, 8,13,Ｉモリノトップガン, 58,小島太, 2.7, 46,  -5, -11,14,202.4,⑮⑭⑫, 9, 9,Ｍトｰワユメジ, 67,野元昭, 0.7, 69, -11,  21, 9, 28.5, ⑬⑬
10,11,Ｂグラッドテンエイ, 55,中舘英, 4.9, 20,  -2, -47, 2,  2.8,④④⑦,10,16,Ｆリソウ, 34,鹿戸雄, 1.0, 47, -10,  -3,11, 58.8, ⑩⑧, 9,11,Ｈニュｰスブレイク, 59,中舘英, 2.7, 46,*  2, -19, 4,  6.5,④①⑤,10, 5,Ｉミヤギノダンシング, 69,小野次, 0.8, 66,  -5,  14,13, 56.0, ⑥④
11, 7,Ｋマスコットレディ, 21,田中克, 4.9, 18, -15, -28,10,210.7,⑩⑪⑪,11, 7,Ａスパｰクチャット, 61,中舘英, 1.5, 40,*  2, -21, 1,  2.2, ①③,10,10,Ｇオレンジアロマ, 60,赤木高, 3.2, 44,  -2, -16, 7, 12.7,⑪⑫⑫,11,16,Ｅゴｰルドクラウン, 78,大西直, 0.8, 65,  -3,  12, 6, 10.8, ④④
,,,,,,,,,,,,12,10,Ｈグレｰスアロｰ, 31,塚田祥, 1.6, 32, -15, -11,15,272.3, ⑪⑪,11, 9,Ｌデュヴァル, 53,鮫島良, 3.7, 35,*  0, -30, 8, 19.1,①①⑤,12, 7,Ｂストｰンブリッジ, 82,赤木高, 1.0, 60,  -6,  12, 3,  6.6, ⑥⑪
,,,,,,,,,,,,13,11,Ｉスノｰバレｰ, 30,大野拓, 1.7, 33,  -3, -23, 6, 15.6, ④⑥,12,15,Ｎカルストンルイス, 49,西田雄, 3.7, 38,  -2, -22,15,274.5,⑪⑩⑭,13,12,Ｊキラリダイヤモンド, 69,木幡初, 1.1, 60,  -3,   8, 5,  7.7, ④④
,,,,,,,,,,,,14,14,Ｃアケｰディア, 55,鮫島良, 1.7, 32,  -7, -20, 5, 11.2, ⑦⑧,13,12,Ｅレディクロｰリス, 63,木幡初, 3.9, 37,   0, -28, 6,  9.7,⑦⑦⑨,14,14,Ｎコアレスシャｰク, 65,小林淳, 1.2, 57,  -6,   9,11, 40.1, ⑥⑨
,,,,,,,,,,,,15, 1,Ｍマルタカワレンダｰ, 24,嘉藤貴, 2.3, 27,  -6, -26,13,184.6, ⑧⑧,14, 7,Ｍラムズイヤｰ, 52,鹿戸雄, 5.9, 24,  -6, -35,11, 39.0,⑦⑮⑮,15,11,Ｌチャレンジセイエン, 68,鮫島良, 1.4, 51,  -7,   6,15, 79.7, ⑥⑬
,,,,,,,,,,,,16,13,Ｌリンガストパｰズ, 27,西田雄, 2.5, 18, -29,  -7,14,269.7, ⑮⑯,,,,,,,,,,,,,16,15,Ｇイケタイトル, 74,田嶋翔, 2.4, 34,* -1, -13,12, 50.0, ①③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+20 馬場:良(指数:-4),,,,,,,,,,,
単勝:220円 複勝:06=120円 02=190円 04=950円 枠連:530円,,,,,,,,,,,,"単勝:510円 複勝:03=190円 09=320円 08=540円 枠連:3,850円",,,,,,,,,,,,"単勝:660円 複勝:01=270円 06=180円 03=470円 枠連:1,700円",,,,,,,,,,,,単勝:460円 複勝:04=200円 02=360円 13=810円 枠連:980円,,,,,,,,,,,
"馬連:530円 ワイド:02-06=250円 04-06=1,670円 02-04=2,450円",,,,,,,,,,,,"馬連:3,670円 ワイド:03-09=1,280円 03-08=1,430円 08-09=4,390円",,,,,,,,,,,,"馬連:1,770円 ワイド:01-06=470円 01-03=2,420円 03-06=1,220円",,,,,,,,,,,,"馬連:2,570円 ワイド:02-04=920円 04-13=2,760円 02-13=5,060円",,,,,,,,,,,
"馬単:760円 3連複:6,370円",,,,,,,,,,,,"馬単:8,050円 3連複:25,250円",,,,,,,,,,,,"馬単:4,100円 3連複:9,790円",,,,,,,,,,,,"馬単:4,300円 3連複:42,370円 3連単:166,630円",,,,,,,,,,,
■ 3R  芝2000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.9,,,,,■ 6R  ダ2400m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-4.6,,,,,■ 9R  芝2000m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:1.6,,,,,■12R  ダ1150m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:0.4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大内宿特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ａメジロラルゴ, 67,中舘英,, 54, -14,* 11, 1,  3.2,⑩⑩⑩, 1, 8,Ｆプライズマネｰ, 55,高橋智,, 62,* -8,  14, 6, 13.9,⑨①①, 1, 4,Ｃヴェルティｰジュ, 73,村田一,, 75,  -1,* 19, 1,  3.3,⑧⑥④, 1,14,Ｃゴッドヘイロｰ, 67,赤木高,, 82,*  8,* 14, 3,  9.2, ①①
 2, 1,Ｂキッズエンジェル, 62,柴山雄, 0.0, 53, -12,*  8, 2,  4.4,⑥⑧⑦, 2, 1,Ｃクリスタルバッハ, 62,小野次, 0.0, 67,* -9,* 18, 3,  4.2,③⑤④, 2, 1,Ｂレフィナｰダ, 74,塚田祥, 0.1, 68,* -1,* 11, 2,  4.8,⑤③②, 2, 4,Ａマヤノサムサラ, 73,中舘英, 1.0, 71,*  7,   5, 1,  1.7, ②②
 3,10,Ｃニシノバニｰガｰル, 51,田辺裕, 0.1, 49, -11,   3, 3,  4.7,⑧⑦⑦, 3, 6,Ｂトｰセンマウンテン, 63,加藤士, 0.1, 64,* -9,* 16, 1,  2.9,⑦②②, 3, 2,Ｈタイクｰン, 64,田中克, 0.7, 59,*  1,  -3,14, 54.2,①①①, 3, 7,Ｇアルファキャスパｰ, 65,田辺裕, 1.0, 70,   3,   8, 4, 11.7, ⑤⑥
 4, 2,Ｉブルｰチェビオット, 38,武士沢, 0.1, 48, -10,   0,11,103.4,④④②, 4, 4,Ｄシルキｰパンチ, 59,嘉藤貴, 0.5, 60, -10,  14, 7, 31.2,⑤⑥④, 4, 9,Ｏシャコｰブラザｰズ, 54,丹内祐, 0.9, 62,  -5,* 10,10, 25.9,⑫⑪⑪, 4,12,Ｂサキノリュウオｰ, 72,吉田隼, 1.3, 66,   0,   8, 7, 34.4, ⑦⑧
 5,12,Ｄクｰルプレｰヌ, 49,丹内祐, 0.5, 38,*-10, -10, 5, 10.7,①①①, 5, 9,Ａエプソムライジン, 64,丹内祐, 0.7, 57, -12,  13, 4,  7.0,③⑧⑧, 5,15,Ａマｰベラスカクテル, 77,木幡初, 0.9, 63,   0,   4, 3,  4.9,⑤⑥④, 5,13,Ｍゲイリｰミニスタｰ, 59,小林淳, 1.4, 64,  -4,  10,12, 61.6, ⑪⑩
 6,15,Ｎシンセイヘイロ, 24,村田一, 0.5, 48, -14,   5,13,224.6,⑬⑬⑩, 6, 7,Ｈアップインザホｰク, 53,中舘英, 0.7, 54,* -9,  10, 2,  3.4,①②②, 6, 6,Ｐグラスガルｰダ, 51,柴山雄, 1.0, 62,  -2,   5, 9, 24.0,⑨⑨⑨, 6, 8,Ｅエキサイトアルダン, 66,村田一, 1.7, 60, -10,* 12, 8, 37.5, ⑮⑬
 7, 9,Ｆロｰテロｰゼ, 44,吉田隼, 0.6, 39, -13,  -4, 9, 46.8,⑧⑧⑦, 7, 2,Ｇビｰマイプリンス, 54,木幡初, 1.1, 52, -10,   9, 8, 59.6,⑤⑥⑦, 7, 7,Ｌクリアｰガブリン, 60,田辺裕, 1.0, 65,  -4,* 12,16,251.7,⑮⑭⑬, 7,15,Ｄガッサンルｰブル, 66,柴山雄, 1.7, 63,   5,  -1, 5, 14.2, ②④
 8,16, ファインステｰジ,---,佐藤聖, 0.7, 40, -16,   0,14,268.3,⑬⑬⑭, 8, 5,Ｉハヤテドリｰム, 48,黛弘人, 2.2, 37,*-11,  -5, 9, 78.1,①②④, 8,13,Ｇホッカイルオｰ, 67,小野次, 1.3, 59,  -2,   2, 6, 13.0,⑩⑨⑨, 8, 5,Ｈベルモントピノコ, 64,穂苅寿, 1.7, 62,  -6,   9, 6, 24.7, ⑬⑪
 9,13,Ｋセｰゴｰルド, 33,大野拓, 0.9, 37, -17,  -1,15,447.7,⑯⑬⑭, 9, 3,Ｅバトルエアｰカット, 57,田辺裕, 2.8, 38, -11,  -4, 5, 10.5,⑦⑧⑨, 9, 5,Ｆオｰディンズアイ, 68,吉田隼, 1.4, 54,  -5,   0,12, 45.1,⑩⑪⑬, 9, 2,Ｊリネンセブン, 62,大西直, 1.8, 63,   4,  -1, 9, 38.7, ⑤④
10, 7,Ｈレインボｰデザイア, 39,木幡初, 1.0, 35, -10, -11, 4,  5.7,④④⑤,,,,,,,,,,,,,10,16,Ｉシルクトラベラｰ, 63,鮫島良, 1.5, 51,*  0, -13, 8, 20.6,②①②,10, 1,Ｎプライムマイナｰ, 53,高山太, 1.9, 59,  -4,   5,15,190.2, ⑪⑪
11,11,Ｏセレサボニｰタ, 10,高山太, 1.4, 35, -16,  -4,16,489.8,⑬⑯⑯,,,,,,,,,,,,,11, 3,Ｍトｰワライアン, 60,田嶋翔, 1.7, 52,*  1, -11, 7, 13.6,②③⑦,11,11,Ｉクｰルモダン, 64,岩崎祐, 1.9, 63,*  7,  -4,11, 41.6, ②②
12, 6,Ｅタネノエンプレス, 46,小林淳, 1.5, 29, -10, -19, 6, 14.5,⑥④⑤,,,,,,,,,,,,,12, 8,Ｊヒミノハｰド, 63,的場勇, 1.7, 52,  -6,  -1,13, 46.3,⑮⑭⑬,12, 6,Ｆコメンドタイム, 65,古川吉, 1.9, 61,  -1,   3, 2,  5.9, ⑨⑧
13,14,Ｇスガノスペシャル, 41,水出大, 1.5, 24,*-11, -24,10, 91.6,②①②,,,,,,,,,,,,,13,12,Ｄファインロｰド, 68,嘉藤貴, 2.1, 49,   0, -14, 5, 12.9,⑤⑥⑦,13, 3,Ｋシルクコンプリｰト, 60,嘉藤貴, 2.0, 60,   1,   0,13, 77.5, ⑦⑥
14, 5,Ｌトｰセンオマｰジュ, 27,鮫島良, 1.6, 26, -15, -16, 7, 15.7,⑪⑩⑩,,,,,,,,,,,,,14,11,Ｅタニノレガｰロ, 68,中舘英, 2.1, 51,  -3,  -8,11, 36.0,⑫⑪⑪,14, 9,Ｌワンズカｰド, 60,鮫島良, 2.2, 54, -12,   9,10, 39.0, ⑯⑯
15, 4,Ｊテアドｰロ, 35,塚田祥, 1.6, 26, -15, -16,12,195.2,⑪⑩⑩,,,,,,,,,,,,,15,10,Ｋディンプルスキｰ, 61,田面木, 2.2, 50,  -5,  -5,15,143.6,⑫⑭⑯,15,10,Ｏマチカネホノオ, 49,丹内祐, 2.4, 53,  -9,   4,16,356.3, ⑭⑬
16, 8,Ｍイイデタイセイ, 24,赤木高, 2.0, 21,* -9, -29, 8, 22.1,②①②,,,,,,,,,,,,,16,14,Ｎグロリｰレイ, 55,大西直, 2.4, 46,*  1, -21, 4, 12.4,②③④,16,16, フジノシンズイ,---,木幡初, 3.6, 40,  -3, -13,14,161.6, ⑨⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
