06年 4月 8日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 4月 8日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.7,,,,,■ 4R  ダ1150m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5.5,,,,,■ 7R  ダ1700m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-7.5,,,,,■10R  芝1200m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-2.5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+13 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+12 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:稍重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+17 馬場:稍重(指数:-1),,,,,,,,,,,
"単勝:340円 複勝:11=120円 05=160円 09=100円 枠連:1,000円",,,,,,,,,,,,"単勝:1,240円 複勝:01=350円 12=180円 14=1,120円 枠連:1,340円",,,,,,,,,,,,単勝:450円 複勝:10=160円 12=280円 05=310円 枠連:790円,,,,,,,,,,,,"単勝:470円 複勝:05=210円 14=160円 02=1,160円 枠連:630円",,,,,,,,,,,
"馬連:1,220円 ワイド:05-11=290円 09-11=130円 05-09=200円",,,,,,,,,,,,"馬連:2,100円 ワイド:01-12=980円 01-14=10,280円 12-14=2,660円",,,,,,,,,,,,"馬連:1,470円 ワイド:10-12=640円 05-10=990円 05-12=1,430円",,,,,,,,,,,,"馬連:1,210円 ワイド:05-14=570円 02-05=3,900円 02-14=3,490円",,,,,,,,,,,
"馬単:1,880円 3連複:560円",,,,,,,,,,,,"馬単:5,360円 3連複:33,260円",,,,,,,,,,,,"馬単:3,130円 3連複:6,510円",,,,,,,,,,,,"馬単:2,570円 3連複:15,870円 3連単:70,250円",,,,,,,,,,,
■ 2R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.7,,,,,■ 5R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.9,,,,,■ 8R  ダ1150m 4歳上500万(牝) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-0.2,,,,,■11R  芝1800m 4歳上1000万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-2.6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,飯坂温泉特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ａロｰレルエルドラド, 52,田辺裕,, 63,  -6,* 10, 2,  4.1,⑦⑤②, 1, 5,Ｂダイナミックルｰト, 54,津村明,, 64,   1,*  4, 4,  5.5,⑥⑤④, 1, 2,Ｂアドマイヤイチ, 67,村田一,, 66,  -4,* 11, 8, 23.6, ⑫⑧, 1, 1,Ａサウスポｰル, 77,中舘英,, 85,* 23,  -5, 1,  4.1,①①①
 2, 6,Ｃトウショウノｰティ, 50,菊沢隆, 0.2, 60,* -2,   3, 5, 16.7,①①①, 2,15,Ｇワイルドシングス, 50,柴山雄, 0.0, 66,   1,*  8, 2,  4.7,⑨⑧⑧, 2, 7,Ｎエリダヌス, 52,木幡初, 0.3, 64,   2,   3,15,298.0, ⑦⑥, 2, 4,Ｋエキサイトラン, 69,松田大, 0.7, 77,* 18,  -7,14, 82.2,②②②
 3,10,Ｆビｰビｰファング, 46,石橋脩, 0.7, 57,  -6,*  5, 6, 19.3,⑧⑦⑥, 3,16,Ｍコスモチェｰロ, 35,田中克, 0.1, 59,*  4,  -8,13,156.9,①①①, 3,10,Ｅエスティメｰション, 64,菊沢隆, 0.3, 66,* 11,  -5, 5, 11.0, ①①, 3, 2,Ｊヒシルｰシッド, 70,田嶋翔, 0.7, 76,  15,  -3, 5,  7.9,③③③
 4, 2,Ｋケイアイエンツォ, 39,木幡初, 1.5, 51,  -9,   2,11, 88.8,⑩⑨⑨, 4, 2,Ｅズｰムトウショウ, 52,石橋脩, 0.4, 62,   0,*  5, 3,  5.4,⑫⑩⑩, 4, 6,Ａスクリｰマｰ, 69,中舘英, 0.4, 65,* 11,  -6, 1,  2.3, ①①, 4, 7,Ｂフェスティヴナイト, 76,村田一, 0.9, 76,  13,* -1, 7, 11.6,⑧⑦⑤
 5, 4,Ｌスナｰクブレｰブ, 37,村田一, 1.8, 49, -10,   2, 8, 39.4,⑪⑩⑩, 5, 3,Ｋスカイブルｰ, 39,穂苅寿, 1.2, 54,*  4, -17,12,138.3,②③②, 5, 3,Ｇヴィｰトマルシェ, 63,小島太, 0.5, 60,   7,  -5, 4,  7.4, ③③, 5, 6,Ｎケイアイグレｰド, 65,木幡初, 1.0, 71,  14,  -6,12, 33.1,⑤③⑦
 6, 3,Ｈゴｰルデンペガサス, 44,伊藤直, 2.1, 46,* -4, -12,10, 42.3,③②②, 6,14,Ａアドバンテｰジ, 58,中舘英, 1.3, 53,   3, -15, 1,  2.7,⑧⑤⑤, 6,14,Ｃパレスレディｰ, 65,田嶋翔, 0.7, 58,   1,   0, 3,  6.4, ⑧⑧, 6, 5,Ｆシャドウゲイト, 73,大西直, 1.1, 73,  10,*  2, 3,  6.6,⑫⑫⑫
 7,14,Ｅワイルドエンペラｰ, 47,鮫島良, 2.4, 42,* -5, -16, 4, 11.1,③②②, 7, 6, ショウケイ,---,塚田祥, 1.4, 49,  -5,  -6, 7, 25.1,⑫⑬⑫, 7, 4,Ｆブｰゲンビリア, 63,津村明, 0.8, 55,  -7,   4,10, 52.1, ⑭⑪, 7,14,Ｄゲイリｰスティング, 75,野元昭, 1.3, 70,  13,  -7, 4,  7.5,⑤⑦⑦
 8,11,Ｊマイネルポカｰル, 41,田中克, 2.4, 41, -12,  -4, 7, 32.1,⑪⑩⑪, 8, 8,Ｆシルクアヴァロン, 50,菊沢隆, 1.5, 51,*  5, -23, 6, 19.5,④②②, 8, 1,Ｊヘッドミストレス, 61,鮫島良, 0.8, 53, -10,*  7, 9, 28.0, ⑮⑭, 8, 9,Ｍビッグタイガｰ, 66,鮫島良, 1.4, 69,   7,*  4,11, 27.0,⑫⑮⑮
 9, 7,Ｉルスナイクノイチ, 43,田中博, 2.5, 40, -12,  -6,13,241.3,⑧⑩⑪, 9,10,Ｏコスモノイン, 23,木幡初, 1.7, 49,  -2,  -9,14,161.7,⑮⑬⑭, 9,12,Ｈフレンチパフュｰム, 62,松田大, 0.8, 56,  -2,   2, 6, 15.4, ⑩⑪, 9, 3,Ｏプリンセスイブ, 65,西田雄, 1.6, 67,  15, -14,15,127.7,⑤③③
10, 9,Ｍドリｰムステｰジ, 29,赤木高, 2.6, 43, -15,   3,14,293.0,⑬⑭⑭,10, 4,Ｈシルクリベラル, 49,水出大, 1.7, 45,  -2, -16,11,129.7,⑨⑩⑩,10, 9,Ｄホワイトアリス, 64,中村将, 0.9, 56,   7,  -9, 2,  6.0, ③③,10,11,Ｌガッテンワン, 67,鹿戸雄, 1.7, 67,  12, -10, 8, 14.8,⑪⑪⑨
11, 1,Ｄメジログリフィｰ, 47,中舘英, 2.6, 42,  -6, -13, 1,  2.1,③⑦⑦,11,12,Ｌキングマキシマム, 36,鮫島良, 2.0, 42,  -1, -21,10, 33.8,⑨⑩⑫,11,11,Ｍヤマニンパルファン, 53,田中克, 1.0, 52,  -4,  -1,12,106.8, ⑩⑩,11, 8,Ｈフレアリングベスト, 73,田辺裕, 1.7, 64,  12, -11, 9, 19.8,⑧⑦⑨
12,15,Ｇニュｰイザナミ, 45,津村明, 2.6, 41, -14,  -2,12,222.4,⑬⑬⑬,12, 7,Ｊシロキタダンディｰ, 46,中村将, 2.1, 42,   0, -26,15,167.8,⑥⑧⑤,12,13,Ｌバｰニングキャット, 53,石橋脩, 1.0, 56,   5,  -6,11, 73.6, ⑥⑦,12,15,Ｉジップ, 72,赤木高, 2.1, 61,   8, -10,10, 23.3,⑧⑬⑬
13,13,Ｂシルクスピリット, 51,武士沢, 2.7, 41,  -5, -16, 3,  5.2,⑥⑤⑦,13,11,Ｉマコトロプロス, 47,村田一, 2.1, 43,   3, -27, 8, 26.0,④⑤⑧,13, 8,Ｉレディアマポｰラ, 61,柴山雄, 1.5, 53,*  9, -15, 7, 16.8, ③③,13,12,Ｅキｰプクワイエット, 74,石橋脩, 2.1, 60,  14, -22, 2,  6.1,④③⑤
14,12, タマモエンジェル,---,塚田祥, 3.6, 32,* -6, -27, 9, 41.7,②②②,14, 1,Ｎヒノデオｰカン, 35,赤木高, 2.4, 43,  -3, -17,16,195.0,⑮⑯⑮,14,15,Ｋミスソヴリン, 55,田辺裕, 2.1, 44,  -4, -10,14,289.5, ⑫⑪,14,13,Ｃグレｰトバルサｰ, 75,柴山雄, 2.2, 59,  12, -19, 6, 10.6,⑮⑦⑨
15, 5,Ｎボスザメ,  6,高山太, 4.0, 33, -16, -10,15,385.7,⑮⑭⑭,15, 9,Ｃラｰジフルタテヤマ, 54,北村浩, 2.5, 40,   4, -34, 5, 13.3,②③⑤,15, 5,Ｏスプレンデス, 48,赤木高, 2.9, 33,  -9, -13,13,116.2, ⑮⑯,15,10,Ｇツルマルホマレ, 73,津村明, 2.7, 54,   8, -17,13, 68.4,⑫⑬⑬
,,,,,,,,,,,,16,13,Ｄサンデｰカズ, 53,田嶋翔, 3.9, 25,  -2, -42, 9, 33.5,⑫⑬⑯,16,16,Ｐウスズミサクラ, 45,穂苅寿, 3.4, 28,  -1, -25,16,300.1, ⑨⑭,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:68 ﾚｰｽﾍﾟｰｽ指数:+14 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:稍重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:稍重(指数:0),,,,,,,,,,,
"単勝:410円 複勝:08=190円 06=420円 10=380円 枠連:2,980円",,,,,,,,,,,,"単勝:550円 複勝:05=190円 15=210円 16=2,830円 枠連:940円",,,,,,,,,,,,"単勝:2,360円 複勝:02=780円 07=5,830円 10=480円 枠連:6,440円",,,,,,,,,,,,"単勝:410円 複勝:01=200円 04=1,840円 02=320円 枠連:1,620円",,,,,,,,,,,
"馬連:1,950円 ワイド:06-08=820円 08-10=720円 06-10=2,550円",,,,,,,,,,,,"馬連:1,470円 ワイド:05-15=410円 05-16=8,980円 15-16=7,100円",,,,,,,,,,,,"馬連:134,740円 ワイド:02-07=26,080円 02-10=3,490円 07-10=22,340円",,,,,,,,,,,,"馬連:14,450円 ワイド:01-04=5,110円 01-02=870円 02-04=7,500円",,,,,,,,,,,
"馬単:4,130円 3連複:9,740円",,,,,,,,,,,,"馬単:2,930円 3連複:74,350円",,,,,,,,,,,,"馬単:314,690円 3連複:751,640円",,,,,,,,,,,,"馬単:22,290円 3連複:42,420円 3連単:247,390円",,,,,,,,,,,
■ 3R  芝1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.6,,,,,■ 6R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.6,,,,,■ 9R  芝1800m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-2.9,,,,,■12R  ダ1700m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-4.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,花見山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｄブロンコｰネ, 51,松田大,, 69,   7,*  0, 3,  6.2,③⑥④, 1, 4,Ｉマヤノモノポリｰ, 43,中舘英,, 66,*  6,  -1, 1,  3.3, ①①, 1, 1,Ｃダイワブレスイング, 67,柴山雄,, 77,  11,*  3, 3,  7.0,⑧⑨⑤, 1, 2,Ｃマリンオンワｰド, 64,西田雄,, 66,   4,*  0, 8, 27.9,⑪⑪⑦
 2, 2,Ｅリリコスピント, 48,赤木高, 0.5, 63,   5,  -4, 8, 12.4,⑦⑧⑥, 2, 3,Ｍマンノプレジデント, 31,中村将, 0.3, 53, -15,* 11,14,201.6, ⑫⑪, 2, 5,Ａワイアットアｰプ, 69,塚田祥, 0.3, 69,  12,  -8, 2,  6.5,⑥④②, 2, 7,Ｊカシノバズライト, 55,塚田祥, 0.1, 64,   6,  -5, 4,  9.5,⑥④②
 3,15,Ｈグラッドリｰ, 38,津村明, 0.6, 59,   5,  -9, 6, 10.8,⑦⑥⑥, 3,15,Ｂサクラサクセス, 53,小島太, 0.4, 54,  -8,   2, 3,  5.2, ⑦⑤, 3, 2,Ｆレッドハヤブサ, 64,木幡初, 0.5, 69,  14,  -9, 8, 22.7,④④⑤, 3, 4,Ｄニシノガルｰダ, 62,田辺裕, 0.4, 62,   5,  -6, 6, 16.4,⑨⑧⑤
 4,11,Ｃレオマドンナ, 54,村田一, 0.6, 61,   3,* -1, 7, 11.8,⑩⑩⑩, 4, 2, フジマサゴｰルド,---,柴山雄, 0.5, 55,  -9,   5, 4,  8.3, ⑧⑨, 4,10,Ｏフラッグシップ, 49,中舘英, 1.0, 65,  13, -14, 6, 13.1,⑥⑦⑦, 4, 3,Ｂブルルイ, 66,北村浩, 0.7, 58,   6, -11, 2,  4.4,②④⑤
 5,12,Ｍスタｰペストシコ,  9,中村将, 0.7, 57,   1,* -5,15,201.0,⑩⑩⑩, 5, 1,Ｎエプソムバクシン, 25,二本柳, 0.7, 53,  -2,  -4, 9, 34.0, ⑤⑦, 5,12,Ｅスプラッシュ, 65,田辺裕, 1.0, 66,   6,* -1,10, 52.6,⑫⑬⑩, 5,13,Ｅゴｰルドカフェ, 62,小島太, 0.9, 57,   4, -10, 7, 17.3,⑪⑧⑦
 6,14,Ｂパｰプルカフェ, 57,小島太, 0.9, 54,   6, -17, 2,  4.5,⑤④④, 6,16,Ａブリスクウェザｰ, 59,鮫島良, 0.7, 53,*  3, -11, 2,  4.1, ②①, 6, 8,Ｂモンブランカフェ, 69,小島太, 1.3, 57,* 14, -27, 1,  2.0,②②②, 6, 9,Ｋミスタｰジェイド, 54,南田雅, 1.2, 56,   6, -15,12,124.1,⑦④②
 7, 7,Ｊモｰニングラヴ, 32,木幡初, 1.0, 57,*  9, -19, 4,  7.9,②②①, 7,10,Ｄスプリングザスパ, 52,津村明, 0.7, 48, -21,* 11, 8, 19.6, ⑮⑬, 7,15,Ｄイナズマシｰザｰ, 66,津村明, 1.5, 57,   7, -15,11, 63.7,⑫⑩⑧, 7,12,Ｌフェｰヴ, 53,石橋脩, 1.5, 53,*  8, -21,10, 60.0,①①①
 8, 8,Ａリヴァリｰガｰデン, 62,大西直, 1.2, 56,   5, -15, 1,  3.1,⑨⑧⑥, 8,12,Ｊブルｰヴァｰジニア, 36,田中博, 0.9, 48,* -1, -12,15,223.2, ③③, 8,13,Ｋジャックハヤブサ, 59,武士沢, 1.8, 57,   5, -10,15,178.2,⑭⑭⑫, 8,11,Ｈラクリマ, 59,赤木高, 1.6, 50,   5, -17, 3,  9.1,⑦⑧⑪
 9, 5, スズチャｰミング,---,小林久, 1.4, 52,   1, -10,10, 95.3,⑭⑫⑫, 9, 8,Ｌスリｰキセキ, 33,菊地昇, 1.1, 47,  -9,  -4,10, 34.2, ⑧⑦, 9, 4,Ｐマスカレｰド, 48,小林淳, 1.8, 56,   8, -17,16,296.1,⑩⑩⑧, 9, 6,Ｇグルメジャパン, 59,木幡初, 1.6, 52,   2, -14, 9, 33.2,⑨⑫⑪
10,13,Ｇメイプレンピｰチ, 40,鮫島良, 1.5, 49,  -1, -12, 9, 81.5,⑫⑫⑫,10, 5,Ｆスナｰクキララ, 48,高山太, 1.1, 45, -16,   4,11, 39.4, ⑭⑬,10, 3,Ｈシャドウスキル, 62,菊沢隆, 2.1, 52,* 17, -38, 5, 11.9,①①①,10, 8,Ｍゼットアカデミｰ, 49,田中克, 1.9, 50,*  7, -24,11, 65.0,②②②
11,10,Ｆリフレッシュアゲン, 44,田嶋翔, 1.7, 49,   8, -28,11,107.7,③②③,11, 9,Ｅギブミｰアチャンス, 51,赤木高, 1.3, 44, -10,  -5, 5, 10.5, ⑪⑨,11, 7,Ｎスペシャルリｰズン, 50,鹿戸雄, 2.2, 51,* 15, -37,13,109.0,②②②,11, 5,Ｎコンコルドパｰク, 29,武士沢, 2.0, 49,  -5,* -4,14,244.1,⑭⑭⑭
12, 1,Ｉユｰワミネルヴァ, 36,田中博, 1.7, 45,*  8, -33,12,109.0,①①①,12, 7,Ｇシｰワンダフル, 44,塚田祥, 1.3, 40,  -6, -13, 6, 13.2, ⑤⑤,12, 9,Ｇオンワｰドマルタ, 63,赤木高, 2.8, 44,   8, -31, 4,  9.3,⑯⑩⑫,12, 1,Ｉゴジョウゲン, 57,池田鉄, 2.1, 47,   0, -14,13,195.1,⑬⑬⑬
13, 9,Ｋダイワラファエル, 29,柴山雄, 1.8, 47,   7, -28, 5,  9.2,⑥④⑥,13, 6,Ｋエプソムファルコン, 34,野元昭, 1.3, 42, -12,  -4,13,180.3, ⑫⑬,13,11,Ｉハイタイド, 61,竹之下, 3.3, 37,  13, -47, 7, 18.8,⑧⑦⑫,13,10,Ｆエンゲルジｰク, 61,柴山雄, 2.7, 40,   5, -29, 5, 10.9,⑤④⑩
14, 6,Ｌアップスウィング, 15,池田鉄, 2.5, 40,   0, -24,14,140.1,⑫⑭⑭,14,13,Ｃゴｰルドシュｰズ, 53,石橋脩, 1.8, 35,  -7, -16,12, 45.9, ⑧⑪,14,16,Ｌソニックブラスタｰ, 51,穂苅寿, 3.7, 35,   4, -36,14,142.1,⑭⑭⑮,14,14,Ａセルフリスペクト, 70,津村明, 3.6, 34,*  6, -39, 1,  2.1,②②⑦
