06年 1月 7日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 1月 7日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(父) 馬齢,,,,,,,,,,,,■ 4R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1400m 4歳上500万(牝) 別定,,,,,,,,,,,,■10R  ダ1200m 4歳上1600万(混) 別定,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,羅生門ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ｂウォｰタｰポロ, 52,岩田  ,, 66,* -5,*  7, 4,  8.0,①②②, 1, 5,Ｇマイネルオレア, 41,川島信,, 64,   2,* -2, 9, 67.2,⑪⑪⑩, 1,16,Ｃアドマイヤキラメキ, 67,岩田  ,, 67,  -5,   9, 2,  5.7,⑧⑧⑥, 1,11,Ｆニシノコンサフォス, 81,和田  ,, 94,* 10,* 18, 3, 12.5,①②②
 2,10,Ｋナリタベガ, 40,川田  , 0.7, 57, -10,*  3, 7, 19.6,④④④, 2,15,Ｃケイエスシンケイト, 59,松永  , 0.0, 62,   5,  -9, 4, 10.7,⑤⑥⑧, 2, 3,Ｅコｰリンラヴィアン, 65,和田  , 0.1, 65,  -1,   3, 9, 36.5,③③④, 2, 5,Ａジョイフルハｰト, 96,武豊  , 0.2, 92,* 13,  14, 1,  1.3,①①①
 3,13,Ｊラブメッセンジャｰ, 42,太宰  , 0.9, 56,* -6,  -1, 9, 22.6,③③③, 3,12,Ｉビクトリｰフラッグ, 38,金折  , 0.2, 61,   5, -14, 7, 38.9,⑤⑥⑤, 3, 7,Ａグランプリオｰロラ, 74,四位  , 0.1, 65,*  0,   1, 1,  1.8,②②②, 3, 8,Ｄマルカフレンチ, 84,福永  , 0.7, 85,   5,* 16, 2,  7.4,⑦⑥⑦
 4, 9,Ｃサンライズバクシン, 52,佐藤哲, 1.2, 53,* -4,  -6, 1,  2.2,①①①, 4, 8,Ｊロｰドグレイシア, 37,福永  , 0.3, 59,*  7, -20, 3,  5.7,③②②, 4, 5,Ｂビクトリアメｰク, 67,小林徹, 0.2, 67,  -8,* 11, 8, 33.8,⑫⑪⑥, 4, 7,Ｊジョｰマリコ, 75,松永  , 0.9, 84,   6,  13, 9, 63.6,③⑥⑥
 5, 2,Ｅアサヒダケ, 47,菊地昇, 1.2, 53, -10,   0, 8, 21.9,⑩⑥⑦, 5,10,Ｂタニノベリｰニ, 60,モンテ, 0.4, 59,   6, -19, 2,  4.3,⑦④③, 5,10,Ｄルｰルステｰジ, 66,川田  , 0.4, 61,  -3,   1, 5, 15.2,⑤⑤⑥, 5,14,Ｃサワノブレイブ, 84,本田  , 1.1, 82,   2,  15, 4, 15.5,⑪⑩⑧
 6, 6,Ｄオレンジシンジュ, 50,熊沢  , 1.3, 51, -11,   0, 2,  5.2,⑧⑥⑧, 6,13,Ｋアグネスダリア, 36,四位  , 0.4, 59,   3, -11, 6, 22.0,⑫⑨⑧, 6,11,Ｍサンゴノウミヲ, 57,柴原  , 0.5, 64,  -8,   8,10, 41.8,⑪⑪⑩, 6, 3,Ｋマサアンビション, 75,四位  , 1.2, 81,   0,* 16,14,290.3,⑬⑬⑪
 7,11,Ｈウインカｰムネス, 43,モンテ, 1.6, 49, -17,   2, 5, 16.3,⑭⑫⑪, 7, 3,Ｍマイネルヴィｰトル, 34,岩田  , 0.6, 57,   0,* -8,11, 88.7,⑩⑫⑫, 7, 2,Ｇセフティパラダイス, 64,安藤勝, 0.5, 64, -12,* 13, 3,  6.8,⑭⑮⑬, 7, 1,Ｈメイショウオキナ, 78,長谷川, 1.4, 78,  -2,* 16,10, 91.9,⑭⑭⑬
 8,14,Ｆミッドナイトスタｰ, 45,本田  , 1.6, 49, -10,  -4,11, 31.0,⑦⑥⑤, 8,14,Ｄテイエムセイラン, 53,小牧太, 0.7, 57,   5, -20, 5, 16.7,⑧⑧⑤, 8, 8,Ｌキシュウレディ, 58,黒岩  , 0.7, 61, -11,   9,16,162.6,⑬⑬⑭, 8, 9,Ｇワンダｰヴィボ, 79,石橋守, 1.4, 79,   2,  12,13,191.2,⑨⑩⑧
 9, 8,Ｉフェスティブドラマ, 42,福永  , 2.5, 39, -18,  -6,10, 25.7,⑬⑫⑬, 9, 9,Ａフサイチギガダイヤ, 61,藤田  , 0.8, 54,   7, -26, 1,  1.8,③④③, 9, 9,Ｋサンダｰクラップ, 58,川島信, 0.7, 61, -11,  10,11, 46.7,⑭⑬⑭, 9,10,Ｅビｰビｰバｰニング, 82,上村  , 1.7, 76,   8,   3, 5, 22.5,③③③
10, 5,Ｇジュエリｰクイｰン, 44,四位  , 2.5, 40, -13, -10, 6, 19.0,⑪⑩⑧,10, 4,Ｆハギノリュウ, 44,秋山  , 1.0, 51,   4, -22, 8, 60.8,⑧⑨⑩,10,12,Ｈタガノレジェンダ, 64,藤岡  , 0.8, 59,  -3,  -2, 6, 22.2,⑦⑤⑤,10, 2,Ｂサンライズビｰト, 85,岩田  , 1.8, 73,  -5,  15, 8, 51.7,⑮⑮⑮
11,16,Ａコスモプラチナ, 54,藤岡  , 3.3, 30, -11, -20, 3,  6.9,④⑥⑩,11, 6,Ｎフィｰルドイレブン, 31,上野翔, 1.2, 47,  -4, -13,13,330.6,⑯⑮⑬,11, 4,Ｎエイシンルンナ, 54,幸    , 0.9, 57,*  1,  -8, 7, 25.1,①①①,11,16,Ｉラガｰリｰダｰ, 75,池添  , 1.9, 73,   3,   6, 7, 49.0,⑨⑨⑧
12, 1,Ｌシロキタダンディｰ, 30,芹沢  , 3.4, 30, -24,  -9,12,132.8,⑮⑮⑭,12, 1,Ｐハイコｰト, 24,佐久間, 1.6, 40,*  6, -44,10, 85.0,②①①,12,14,Ｊセンタｰレイナ, 59,福永  , 0.9, 58,  -1,  -5,12, 64.4,③③③,12, 6,Ｌツルマルバクシン, 74,小牧太, 2.3, 69,   8,  -3,11,113.6,③③③
13, 3,Ｐリッカサンデｰ,  3,池添  , 4.1, 22, -25, -15,13,208.5,⑯⑯⑯,13, 7,Ｈタマモアンバサダｰ, 38,小原  , 2.0, 41,  -2, -23,12,302.7,⑭⑬⑮,13,13,Ｏベルグラｰノ, 53,秋山  , 0.9, 60, -14,* 11,14,117.5,⑯⑯⑯,13,15,Ｍドロｰアウタｰ, 71,高橋亮, 2.7, 63,   1,   0,12,160.9,⑪⑩⑬
14, 7,Ｎニホンピロアｰマｰ, 12,白浜  , 4.7, 16, -15, -30,14,283.7,⑧⑪⑪,14,16,Ｅユニゾンアタック, 46,飯田  , 3.3, 27,  -2, -43,15,468.5,⑭⑬⑬,14, 6,Ｐプライムナンバｰ, 51,生野  , 0.9, 56,  -8,   1,15,160.2,⑨⑨⑩,14, 4,Ｐコウエイキンラベル, 63,小林徹, 3.0, 60,  -6,   4,16,405.1,⑮⑮⑯
