06年 9月30日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 9月30日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1600m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.7,,,,,■ 4R  芝2880m 3歳上未勝利 定量,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.9,,,,,■10R  芝2500m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1.8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,九十九里特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｄサンタフェソレイユ, 45,横山典,, 61,  -2,   2, 2,  3.5,⑥④④, 1, 4, カナハラコマンダｰ,,山本康,,,,, 6, 15.5,③①①, 1,10,Ａソレックス, 74,中舘英,, 66,*  5,   0, 3,  5.0,①①①, 1, 6,Ｊネヴァブション, 72,後藤浩,, 77,  -1,* 19, 2,  5.8,⑧⑦⑦
 2,16,Ｉカレンナサクラ, 33,武士沢, 0.2, 55, -10,* 13,12,172.7,⑪⑭⑬, 2, 8, レッツゴｰアテネ,,金子光, 0.2,,,, 7, 20.2,⑧⑤③, 2, 4,Ｇウエスタンマックス, 63,石橋脩, 0.2, 73,   0,* 10, 2,  4.6,⑤④⑤, 2, 3,Ｄペネトレｰタｰ, 76,吉田隼, 0.1, 73,*  0,  16, 4,  7.7,⑤④④
 3, 8,Ｂコスモフライハイ, 53,柴田善, 0.2, 59,*  1,  -5, 6, 16.5,③②②, 3, 9, オンワｰドワンダｰ,,沢昭典, 0.4,,,, 3,  4.9,④④②, 3,11,Ｂトｰセンベルボｰイ, 65,内田博, 0.6, 72,  -3,* 12, 1,  2.3,⑭⑪⑩, 3, 1,Ｆコスモノイン, 75,勝浦正, 0.2, 78,  -2,* 21, 9, 30.4,⑩⑪⑪
 4, 2,Ａリサイトアチャｰム, 73,吉田豊, 0.3, 55,  -6,*  5, 1,  3.2,⑪⑨⑨, 4, 3, ワイズタイクｰン,,穂苅寿, 1.0,,,, 5,  9.1,④⑤⑥, 4,14,Ｃデスバラｰド, 65,後藤浩, 0.9, 62,  -1,   3, 6, 17.2,⑦④②, 4, 4,Ｃタイムレスワｰルド, 76,石橋脩, 0.4, 71,  -1,  16, 6,  8.9,⑧⑦⑦
 5, 3,Ｃリネンフィｰルド, 51,南田雅, 0.5, 54,  -2,  -5, 3,  3.8,②④④, 5,10, ジョッシュ,,五十嵐, 1.3,,,, 4,  7.4,②②③, 5, 5,Ｄマイネルギルト, 64,蛯名正, 1.1, 63,  -1,   4, 4,  9.5,⑦⑧⑦, 5,11,Ｂセンカク, 78,松岡正, 0.6, 60,* -1,   7, 7, 16.9,⑤④④
 6,13,Ｅエムオｰミラクル, 44,内田博, 0.6, 54,*  1, -11, 4,  6.8,③②②, 6, 7, ユウタｰアクセス,,大庭和, 1.9,,,, 9, 69.8,⑨⑨⑨, 6,15,Ｉセイカモリオカ, 59,小林淳, 1.3, 61,  -2,   4,14,177.0,⑨⑩⑦, 6, 5,Ｉサウザンブライト, 73,木幡初, 0.6, 70,  -3,  16,12,130.7,⑫⑫⑪
 7, 9,Ｊマジカルビュｰティ, 30,松岡正, 0.9, 49,  -2, -11, 9, 90.0,③④⑦, 7, 1, ウエスタンリピｰト,,浜野谷, 2.5,,,, 2,  4.3,①②③, 7, 1,Ｊモンサラｰシュ, 58,柴田善, 1.3, 61,  -3,   5, 5, 11.4,⑪⑪⑩, 7,10,Ａエイシンテンリュｰ, 81,蛯名正, 0.7, 65,  -1,  11, 1,  2.6,⑩⑦②
 8, 4,Ｆジョンコ, 36,小野次, 1.1, 47,*  1, -19, 5, 12.8,①①①, 8, 2, ブリュメｰル,,平沢健, 3.5,,,, 8, 52.5,⑦⑧⑦, 8, 2,Ｌトウショウコｰラル, 56,田中勝, 1.6, 60,  -3,   4,11, 73.7,⑭⑪⑬, 8,12,Ｋゴｰルドフォイル, 72,イネス, 0.9, 57,*  2,  -2, 5,  8.2,②②②
