05年12月 3日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,05年12月 3日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 2 歳未勝利(混) 馬齢,,,,,,,,,,,,■ 4R  芝1200m 2 歳未勝利(牝) 馬齢,,,,,,,,,,,,■ 7R  ダ1700m 3歳上500万(牝) 別定,,,,,,,,,,,,■10R  ダ1700m 3歳上500万(混) 別定,,,,,,,,,,,
 9,10,Ｋウインドサｰベル, 37,鮫島良, 2.5, 41,  -9, -11,14,317.4,⑬⑫⑪, 9,15,Ｆコパノフロスティ, 47,和田  , 1.3, 40,  -7, -12, 9, 21.4,⑧⑨⑩, 9,16,Ｄゲイリｰバｰド, 61,北村浩, 1.5, 57,  -1,  -3, 7, 26.6,⑧⑨⑩, 9,16,Ｂクｰフｰリン, 69,藤岡  , 1.6, 66,   1,   4, 7, 21.2,⑫⑪⑨
10,11,Ｅキングトップダンス, 45,西田  , 2.5, 44,  -7, -10, 9, 45.1,⑬⑫⑪,10, 3,Ｎコスモチャコｰル, 23,加藤士, 1.5, 37,*  1, -26,12,106.0,②②②,10,15,Ｋエイダイダンツ, 54,生野  , 1.5, 57,*  3, -10,12, 43.4,②②②,10, 4,Ｌエスケｰアパッチ, 59,野元  , 1.9, 64,  -3,  10,11, 67.0,⑯⑯⑯
11, 1,Ｐヒカリアサヒ, 11,川島信, 2.6, 43,  -9,  -8,12,282.4,⑮⑮⑬,11,14,Ｇサインゴｰルド, 44,小林徹, 1.6, 38,  -4, -20, 5,  7.8,⑥⑦⑥,11, 5,Ｌロｰズギャラリｰ, 52,ルメｰ, 1.6, 57,*  4, -11,11, 38.4,①①①,11, 3,Ａダノンビクトリｰ, 75,川島信, 2.4, 60,   2,  -5, 6, 20.1,⑤⑧⑦
12, 2,Ｄブラッドディガｰ, 45,中村将, 2.6, 39,  -7, -16,10, 59.8,④⑧⑨,12, 8,Ｌマルノアサシン, 25,高橋亮, 1.8, 32, -15, -12,15,313.5,⑯⑰⑯,12, 6,Ｏカンファｰラビット, 41,高橋亮, 2.3, 53,  -2,  -6,16,476.1,⑬⑮⑭,12,12,Ｏノボファイタｰ, 46,赤木  , 2.5, 59,  -1,   0,15,360.5,⑮⑮⑬
13,12,Ｍキングタカノハナ, 35,小牧太, 2.8, 41,  -5, -18, 5, 12.9,⑧⑤⑦,13,18,Ｍワライナガラ, 25,水出  , 1.9, 27, -14, -19,13,191.2,⑭⑬⑫,13,13,Ｇサンダｰスキム, 59,小牧太, 2.7, 49,  -1, -10,10, 35.4,⑪⑪⑬,13, 1,Ｇラクリマ, 64,松田  , 2.5, 57,   4,  -9, 8, 32.4,②⑤⑥
14,14,Ｉサダルスウド, 40,高野和, 3.2, 35, -11, -15,15,607.9,⑯⑮⑮,14,12,Ｐケイアイメガミ, 19,武幸  , 2.2, 27,  -4, -29,11, 51.5,②⑦⑧,14,14,Ｊシｰズベネット, 55,武幸  , 3.1, 44,*  4, -24, 8, 27.1,②②⑧,14,15, エイシンシｰマ,---,酒井学, 3.2, 54,*  7, -20, 4,  7.6,①①②
15,13,Ｇフェｰデ, 41,藤岡  , 4.7, 25,  -7, -33, 7, 15.5,④⑩⑬,15,17,Ｋウォｰタｰグイネス, 33,竹之下, 2.3, 25, -12, -23,17,442.1,⑫⑬⑫,15, 3,Ｎイカスオンナ, 48,川田  , 3.5, 44,  -3, -17,13, 55.5,⑮⑮⑭,15,11,Ｍリネンセブン, 57,南田  , 3.7, 50,   4, -19,14,192.2,③⑦⑨
16, 7,Ｊシゲルオオビケ, 40,石橋脩, 4.9, 22,  -8, -33,13,307.9,⑩⑫⑯,16,16,Ｏフジノエレガント, 20,柄崎  , 2.5, 20, -13, -24,14,298.8,⑮⑮⑯,16, 1,Ｐシルクデラックス, 33,嘉藤  , 4.0, 38,  -1, -24,15,179.2,⑨⑪⑭,16, 9,Ｉボストンパラダイス, 62,石橋脩, 6.1, 31,   1, -37,13,100.9,⑩⑪⑬
,,,,,,,,,,,,17,10,Ｑナムララミュｰズ,  6,塚田  , 3.0,  8,  -9, -40,16,352.5,⑨⑨⑮,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18,11,Ｒメタラｰ, -6,佐藤聖, 4.5,-28, -68,  -6,18,487.2,⑱⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:-2),,,,,,,,,,,
"単勝:20,980円 複勝:06=3,120円 04=140円 08=140円 枠連:7,610円",,,,,,,,,,,,"単勝:390円 複勝:02=160円 07=230円 09=170円 枠連:1,440円",,,,,,,,,,,,単勝:290円 複勝:09=150円 10=210円 02=250円 枠連:840円,,,,,,,,,,,,単勝:350円 複勝:13=150円 10=160円 02=150円 枠連:950円,,,,,,,,,,,
"馬連:21,230円 ワイド:04-06=8,580円 06-08=3,010円 04-08=270円",,,,,,,,,,,,"馬連:1,630円 ワイド:02-07=580円 02-09=420円 07-09=570円",,,,,,,,,,,,馬連:850円 ワイド:09-10=400円 02-09=460円 02-10=920円,,,,,,,,,,,,馬連:970円 ワイド:10-13=310円 02-13=390円 02-10=430円,,,,,,,,,,,
"馬単:65,770円 3連複:21,910円",,,,,,,,,,,,"馬単:2,810円 3連複:2,380円",,,,,,,,,,,,"馬単:1,330円 3連複:2,900円",,,,,,,,,,,,"馬単:1,630円 3連複:1,460円 3連単:6,500円",,,,,,,,,,,
■ 2R  ダ1000m 2 歳新馬 馬齢,,,,,,,,,,,,■ 5R  ダ1000m 3歳上500万(牝) 別定,,,,,,,,,,,,■ 8R  芝1200m 3歳上500万 別定,,,,,,,,,,,,■11R  芝1200m 3歳上1000万(牝) 別定,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鳥羽特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9, アサヒカレンダｰ,---,赤木  ,, 52, -11,* -1, 2,  2.4,③③③, 1,10,Ｂサンクス, 71,藤岡  ,, 75,*  5,*  8, 2,  3.8,②②②, 1,17,Ｄスパイシｰクラウン, 70,鮫島良,, 67,  -1,   6, 8, 18.3,③③②, 1, 5,Ｉダｰビｰゾｰン, 73,大西  ,, 82,   5,  16, 3,  6.6,④④④
 2, 3, ロングエンパイヤ,---,河北  , 0.5, 46, -12,  -5, 1,  2.3,⑥④③, 2, 5,Ｃザップトウショウ, 66,水出  , 0.6, 63,  -5,*  7, 7, 17.8,⑪⑩⑩, 2, 2,Ｃテンシノダンス, 72,中村将, 0.0, 66,  -7,  12, 7, 17.2,⑩⑥⑦, 2,13,Ａシｰキングマイラブ, 82,小牧太, 0.0, 82,   0,  21, 1,  3.3,⑥⑦⑧
 3, 1, パシコグランルビｰ,---,嘉藤  , 0.7, 43,* -8, -10, 3,  5.2,①①①, 3,16,Ａルネッサンスフェア, 74,鮫島良, 0.7, 68,*  8,  -2, 1,  3.6,①①①, 3,13,Ｂシｰクレットルｰム, 79,小牧太, 0.0, 68,*  3,   4, 1,  2.1,①②②, 3, 4,Ｏシャドロンガｰル, 66,生野  , 0.1, 81,  -3,  22, 7, 17.4,⑩⑩⑩
 4, 6, メイショウマボンヌ,---,酒井学, 0.9, 39, -19,  -5, 9,113.9,⑧⑦⑦, 4, 2,Ｉポｰトガルチ, 61,和田  , 0.7, 67,   2,   5, 4,  7.4,⑤⑦⑦, 4,12,Ａテイエムロマンス, 84,佐久間, 0.2, 60,* 10,  -8, 2,  4.7,①①①, 4,18,Ｄプリティメイズ, 77,西田  , 0.1, 82,   0,  19, 8, 19.9,⑦⑦⑤
 5,10, アイファｰドラゴン,---,西田  , 1.4, 35, -19, -10, 8, 68.2,⑨⑦⑦, 5, 9,Ｇヘッドミストレス, 62,川田  , 0.8, 65,   4,   1, 6, 16.8,⑤②④, 5, 7,Ｉバンダムハリアｰ, 65,ルメｰ, 0.3, 64,  -5,   7, 4, 13.1,⑥⑥⑥, 5,12,Ｂグレイシアブルｰ, 82,ルメｰ, 0.2, 78, -11,* 26, 2,  3.8,⑭⑬⑬
 6, 2, ケイタッチ,---,小林徹, 1.6, 34,* -8, -19, 4, 12.5,①②②, 6, 7,Ｊグリｰンヒルヒット, 61,秋山  , 0.8, 66,   4,   1, 9, 25.5,⑤②②, 6,11,Ｅユウゼｰタ, 70,柴原  , 0.4, 62,  -8,   9, 6, 15.5,⑥⑨⑨, 6,15,Ｆアフレタｰタ, 75,川島信, 0.2, 79,*  8,  10, 5, 13.8,①③③
 7, 4, カシノスピリット,---,水出  , 2.0, 23, -26, -13,10,119.2,③⑨⑨, 7, 8,Ｌエイワジョリｰ, 57,佐藤聖, 0.9, 59,  -5,   4,10, 31.2,⑨⑩⑫, 7, 8,Ｎラガｰマイラｰ, 62,津村  , 0.4, 63, -21,* 20,11, 84.5,⑯⑯⑮, 7,14,Ｊヤマニンパンテｰル, 71,津村  , 0.3, 76,   2,  12,10, 27.1,④⑤⑤
 8, 5, ヤマノチェイサｰ,---,津村  , 2.5, 21, -15, -25, 6, 37.5,③④⑤, 8, 4,Ｆジｰティｰピｰチ, 63,生野  , 0.9, 63,*  5,  -2, 3,  6.1,②②④, 8,15,Ｍサンダｰクラップ, 62,川島信, 0.4, 65, -16,* 17,10, 68.5,⑯⑭⑪, 8, 8,Ｈストロベリｰドｰル, 73,石橋脩, 0.3, 79, -18,* 33,13, 42.7,⑰⑰⑰
 9, 8, ダンツインチｰフ,---,池添  , 2.8, 20, -12, -28, 5, 17.4,⑥④⑤, 9, 3,Ｎエムテイミソラ, 48,高橋亮, 1.0, 59,  -8,   7,16,372.7,⑬⑬⑫, 9, 4,Ｈポイントセブン, 67,池添  , 0.6, 60, -14,  12, 5, 13.2,⑩⑫⑪, 9,17,Ｌヴァｰチュ, 68,松田  , 0.5, 73,  -9,  20,12, 42.5,⑫⑪⑪
10, 7, オｰスミライジン,---,秋山  , 8.2,-51, -69, -46, 7, 51.1,⑩⑩⑩,10, 6,Ｈパｰクリｰアケコ, 61,野元  , 1.0, 63,   0,   2,12, 88.3,⑨⑧⑦,10,10,Ｆセイウンボｰルド, 69,武幸  , 0.6, 57,   0,  -2, 3,  6.9,③③④,10,10,Ｍケイエスアイ, 67,内田浩, 0.5, 74, -10,  22,15, 98.1,⑯⑬⑬
,,,,,,,,,,,,11,11,Ｏピアｰズフォンテン, 47,小牧太, 1.0, 60,  -8,   7,13,186.4,⑬⑬⑫,11,16,Ｇフェイティドロット, 69,生野  , 0.7, 54,  -8,   1,17,424.9,⑨⑥⑦,11, 2,Ｎカシノコｰルミｰ, 66,北村浩, 0.5, 74,  -7,  19,17,214.4,⑩⑪⑪
,,,,,,,,,,,,12,14,Ｍランバイルビｰ, 57,加藤士, 1.1, 58,  -5,   2,14,237.6,⑪⑩⑩,12,18,Ｒタガノウォｰニング, 43,松田  , 0.7, 58, -14,  10,16,389.6,⑭⑫⑪,12,16,Ｑミズホユウセイ, 59,長谷川, 0.6, 71,   1,   9,18,349.1,⑦⑤⑤
,,,,,,,,,,,,13,15,Ｋアイファｰペガサス, 61,内田浩, 1.2, 63,*  6,  -4, 8, 24.1,②②④,13, 9,Ｑシズノオダマキ, 51,田辺  , 0.8, 57, -19,  13,18,548.0,⑮⑯⑮,13, 6,Ｅスリｰキュｰト, 75,池添  , 0.7, 70, -15,  23, 9, 22.7,⑭⑮⑮
,,,,,,,,,,,,14, 1,Ｄヒシキャサリン, 65,石橋脩, 1.2, 56, -13,*  8, 5,  7.4,⑮⑮⑮,14, 6,Ｋニホンピロラナ, 64,北村浩, 0.8, 54, -12,   4,14,279.9,⑬⑩⑨,14, 7,Ｃメダｰリア, 80,藤岡  , 0.8, 69,* 13,  -4,11, 28.6,①②②
,,,,,,,,,,,,15,13,Ｅモアマイガｰル, 64,津村  , 1.2, 58,  -1,  -1,11, 37.0,⑧⑧⑨,15, 1,Ｏヴェルダｰジ, 58,佐藤聖, 0.9, 48,*  0, -10,13,275.3,⑤③④,15,11,Ｐフミノラピス, 65,川田  , 0.9, 69, -21,* 27,14, 55.0,⑱⑱⑰
,,,,,,,,,,,,16,12,Ｐシルクフィラメント,  7,北村浩, 3.9, 22, -14, -20,15,259.6,⑮⑮⑯,16, 5,Ｊナムラチヒロ, 64,石橋脩, 1.3, 46, -13,  -1, 9, 36.9,⑥⑪⑪,16, 9,Ｇオトハチャン, 75,赤木  , 1.1, 66, -16,  19, 4, 11.2,⑫⑯⑮
,,,,,,,,,,,,,,,,,,,,,,,,17,14,Ｐエイシンリトルオｰ, 58,野元  , 1.5, 43, -19,   3,15,311.9,⑯⑯⑱,17, 1,Ｋタニノロｰゼ, 69,鮫島良, 1.2, 60,* 14, -12, 6, 15.5,①①①
,,,,,,,,,,,,,,,,,,,,,,,,18, 3,Ｌナナヨｰティアラ, 62,和田  , 1.9, 36, -16,  -7,12,102.4,⑩⑭⑮,18, 3,Ｒブルｰアイ, 58,古川吉, 3.6, 20,  -1, -36,16,134.3,⑨⑦⑧
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:82 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:良(指数:-6),,,,,,,,,,,
単勝:240円 複勝:09=100円 03=110円 01=130円 枠連:360円,,,,,,,,,,,,"単勝:380円 複勝:10=180円 05=470円 16=130円 枠連:4,020円",,,,,,,,,,,,"単勝:1,830円 複勝:17=270円 02=290円 13=150円 枠連:5,170円",,,,,,,,,,,,単勝:660円 複勝:05=220円 13=160円 04=370円 枠連:770円,,,,,,,,,,,
馬連:350円 ワイド:03-09=140円 01-09=250円 01-03=210円,,,,,,,,,,,,"馬連:5,800円 ワイド:05-10=2,170円 10-16=330円 05-16=1,030円",,,,,,,,,,,,"馬連:5,600円 ワイド:02-17=1,360円 13-17=510円 02-13=610円",,,,,,,,,,,,"馬連:1,450円 ワイド:05-13=520円 04-05=1,440円 04-13=1,430円",,,,,,,,,,,
馬単:760円 3連複:520円,,,,,,,,,,,,"馬単:12,050円 3連複:6,370円",,,,,,,,,,,,"馬単:10,870円 3連複:4,000円",,,,,,,,,,,,"馬単:3,040円 3連複:6,070円 3連単:34,510円",,,,,,,,,,,
■ 3R  ダ1700m 3歳上500万 別定,,,,,,,,,,,,■ 6R  ダ2300m 3歳上500万 別定,,,,,,,,,,,,■ 9R  ダ1000m 3歳上500万 別定,,,,,,,,,,,,■12R  芝2500m 3歳上500万(混) 別定,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,揖斐川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｅパントマイミスト, 62,武幸  ,, 76,*  2,* 12, 6, 16.4,⑤③②, 1, 1,Ｇタニノコザック, 61,池添  ,, 75,* 13,  -6, 3,  5.8,⑪①①, 1, 5,Ａアグネスハｰモニｰ, 69,小牧太,, 78,*  8,   8, 1,  3.0,①①①, 1,13,Ａグレｰトボヤｰジュ, 75,武幸  ,, 84, -24,* 35, 1,  2.7,⑨⑨⑨
 2, 2,Ｂトｰセンディバイン, 66,ルメｰ, 0.2, 73,*  2,* 10, 1,  1.9,②③③, 2, 3,Ａイアオニｰドル, 67,鮫島良, 0.0, 71,* 11,  -7, 2,  4.3,①②②, 2, 6,Ｋドリｰムシップ, 54,高野容, 0.2, 76,*  6,   8,11, 93.2,②②②, 2,10,Ｂロｰドアンセム, 74,藤岡  , 0.3, 64,*-23,  24, 3,  4.8,③③②
 3,14,Ａツモルランサｰ, 68,野元  , 0.2, 72,*  4,   7, 5, 15.5,①①①, 3,15,Ｅイｰグルドライバｰ, 62,和田  , 0.1, 75,   9,*  2, 6, 18.7,⑧⑦⑥, 3, 4,Ｆユｰセイハヤトオｰ, 63,和田  , 0.2, 73,   3,*  9, 2,  3.0,③③③, 3,14,Ｉディアエイジ, 66,ルメｰ, 0.4, 60,*-22,  21, 4,  7.0,②②①
 4, 7,Ｄダンサｰズナカヤマ, 64,塚田  , 0.6, 69,  -2,* 10, 7, 17.0,⑦⑨⑧, 4, 2,Ｈサンシｰズン, 61,野元  , 0.3, 73,  10,* -4, 7, 25.7,③⑤④, 4, 3,Ｄシンボリツヨシ, 65,小林久, 0.3, 74,   3,   9, 3,  4.7,⑧③③, 4,16,Ｊドリｰムパｰトナｰ, 64,石橋脩, 0.5, 61,*-22,  22, 6, 12.5,⑥③②
 5,16,Ｈダンツソｰルジャｰ, 59,池添  , 0.6, 72,   1,  10, 3,  9.6,⑤⑤⑤, 5, 7,Ｂスズノグランプリ, 66,北村浩, 1.7, 63,   7, -10, 4,  6.9,⑦⑧⑧, 5, 2,Ｇドリｰムゲッタｰ, 60,赤木  , 0.6, 67,  -3,*  9, 5, 12.0,⑤⑦⑥, 5, 2,Ｅパｰプルファルコン, 72,秋山  , 0.6, 65, -23,  25, 2,  4.6,⑥⑨⑨
 6,15,Ｃタマモブライト, 65,北村浩, 1.1, 64,  -1,   5, 2,  3.4,⑦⑥⑧, 6,10,Ｆクリスタルバッハ, 62,津村  , 1.7, 62,   9, -17, 9, 35.9,⑧⑤⑥, 6, 1,Ｈエルウェｰキュｰト, 60,鮫島良, 1.1, 57, -11,   7,10, 80.1,⑩⑪⑩, 6, 7,Ｇシルキｰパフュｰム, 68,川田  , 0.7, 66, -25,  26,11, 84.3,⑪⑪⑨
 7, 4,Ｐペンフレンド, 27,加藤士, 1.2, 62,  -1,   3,14,319.7,⑦⑥⑥, 7, 9,Ｄアラビアロレンス, 63,藤岡  , 2.0, 63,* 12, -23, 1,  2.3,②③③, 7, 9,Ｃスｰパｰサイクロン, 65,水出  , 1.2, 58,  -3,   1, 8, 37.3,⑦⑦⑧, 7, 8,Ｄアルティミットワン, 72,赤木  , 0.7, 60, -23,  22, 5, 11.1,⑮⑥⑤
 8, 1,Ｇダイワエスケｰプ, 59,石橋脩, 1.3, 66,  -1,   5, 8, 42.9,⑫⑨⑥, 8, 6,Ｋパワｰクレスト, 57,高橋亮, 2.4, 60,   6, -12,13,137.2,⑧⑫⑬, 8, 7,Ｉミヨノドリｰム, 60,鹿戸  , 1.3, 58,  -8,   6, 6, 19.9,⑩⑪⑫, 8,15,Ｆメイショウトウコン, 69,安田  , 0.9, 65, -27,* 27, 7, 26.4,⑫⑬⑫
 9, 3,Ｌマイネルジェダイト, 53,津村  , 1.8, 60,  -3,   2,11,144.3,⑭⑪⑩, 9, 5,Ｃカツヨキャンドゥ, 64,塚田  , 2.4, 57,  10, -26, 5, 17.4,⑤④④, 9, 8,Ｍタイキアンダルシア, 47,加藤士, 1.5, 55,  -5,  -1,13,129.2,⑧⑦⑥, 9, 6,Ｍミフジハナフブキ, 55,小牧太, 1.0, 38,*-22,  14, 9, 47.9,③③⑤
10, 8,Ｆオオシマジョリｰ, 61,高橋亮, 2.0, 58,*  3,  -9, 4, 14.9,②②③,10, 8,Ｐグランプリハッピｰ, 51,赤木  , 2.5, 59,   7, -17,14,167.1,⑮⑧⑧,10,12,Ｏシルクフライト, 38,高橋亮, 1.5, 57,   0,  -2, 9, 76.6,⑤⑥⑧,10, 5,Ｋモエレエトワｰル, 63,北村浩, 1.0, 41, -24,  16,14,214.0,⑥⑥⑤
11,10,Ｊハｰドドレッシｰ, 55,鮫島良, 2.1, 57,  -4,   0,12,212.2,⑬⑬⑫,11,16,Ｌウインタクティクス, 54,服部剛, 3.3, 56,   6, -20,12,117.4,⑫⑫⑪,11,10,Ｂシルクヒュｰジ, 66,長谷川, 1.6, 58,   4,  -7, 4,  9.2,③③③,11, 9,Ｎビッグフリｰダム, 53,水出  , 1.1, 40, -23,  15,12, 88.1,③⑥⑤
12, 6,Ｉハｰトストッパｰ, 57,柄崎  , 2.1, 60,  -2,   1,13,237.2,⑩⑬⑫,12,14,Ｊクリノシシマル, 58,小牧太, 3.3, 56,   6, -20,10, 62.3,⑫⑫⑪,12,15,Ｅスズカシャトル, 64,北村浩, 1.6, 52,  -4,  -2, 7, 21.4,⑩⑦⑩,12, 1,Ｈトｰタチス, 66,高橋亮, 1.5, 25,*-22,   2,13, 91.2,①①②
13,11,Ｍオリエンタルブロｰ, 50,藤岡  , 2.2, 57,  -5,   3,10,108.0,⑯⑮⑮,13,11,Ｉジツリキｰツウ, 60,加藤士, 3.4, 52,   3, -19,16,252.5,⑫⑮⑮,13,11,Ｌブルｰスコｰピオン, 53,古川吉, 1.7, 49, -18,   7,12,121.9,⑮⑬⑬,13,12,Ｌトウジンポインタｰ, 57,津村  , 1.5, 40, -24,  16,10, 83.7,⑮⑪⑫
14, 5,Ｎロｰドウイング, 49,松田  , 2.7, 52,   0, -10, 9, 75.8,②⑥⑩,14,13,Ｍマキオルｰブル, 54,秋山  , 4.2, 47,   7, -33, 8, 28.6,⑤⑧⑩,14,16,Ｎタニノエスポアｰル, 40,中村将, 1.7, 44, -25,* 10,15,349.5,⑬⑮⑮,14,11,Ｃトウスイ, 74,池添  , 1.7, 40, -26,  17, 8, 41.5,⑨⑬⑭
