05年10月15日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,05年10月15日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(牝) 馬齢,,,,,,,,,,,,■ 4R  芝2910m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1400m 3歳上500万(混) 別定,,,,,,,,,,,,■10R  ダ1800m 3歳上ｵｰﾌﾟﾝ(混) ﾊﾝﾃﾞ,,,,,,,,,,,
 9, 8,Ｈコウエイセントレア, 49,石橋守, 0.6, 58,  10, -15, 9, 38.1,③④④, 9, 1, ブルｰデスティニｰ,,宇田  , 3.9,,,, 6, 19.9,⑩⑧⑧, 9, 6,Ｉビｰアヘッド, 65,松田  , 2.0, 61,* 11, -16,11,111.8,①①①, 9,10,Ｊオｰスミステイヤｰ, 83,熊沢  , 1.7, 75,   5,   9,13,176.2,⑪⑪⑬
10,11,Ｍシゲルニンキカブ, 31,鮫島良, 0.7, 51,   0, -10,15,222.7,⑪⑪⑩,10, 7, メイスンボｰイ,,出津  , 5.8,,,,11, 76.0,⑧⑨⑩,10, 8,Ｄチｰフシャトｰ, 71,赤木  , 2.2, 57,  -4,   0, 7, 15.7,⑯⑯⑭,10, 3,Ｈトｰコｰカント, 83,畑端  , 1.8, 72,   1,  12,16,484.9,⑯⑯⑯
11, 1,Ｇエヴァブルｰム, 52,小坂  , 0.8, 55,* 11, -20,11, 54.6,⑤④④,11, 3, ワンダｰタフネス,,小坂  , 8.7,,,,13, 92.0,⑪⑪⑪,11,10,Ｍシャインリザルト, 60,佐藤哲, 2.3, 57,   8, -16,12,126.1,⑤④⑤,11,15,Ｌインタｰタイヨウ, 81,秋山  , 1.9, 78,   4,  14,12,102.9,⑭⑮⑮
12, 2,Ｐエトワｰル, 21,渡辺薫, 1.2, 44,  -8,  -7,13,120.6,⑯⑰⑯,12,14, シロキタトウコン,,田中亮,12.3,,,, 9, 55.3,⑪⑫⑫,12,13,Ｈスリｰスピリット, 66,鮫島良, 2.6, 50,  -2,  -9,15,433.8,⑭⑬⑬,12, 9,Ｉマルカラスカル, 83,上野翔, 2.0, 71,   6,   1, 7, 34.8,④⑨⑨
13,18,Ｎチアズファイン, 29,武豊  , 1.7, 39,   7, -29, 7, 16.8,⑧⑦⑨,13, 6, ヤマカツカイラス,,小林慎,12.9,,,,12, 91.8,⑬⑬⑬,13, 7,Ｋオッティミスタ, 65,太宰  , 3.2, 48,   6, -21, 9, 77.2,⑥⑦⑧,13, 8,Ａシロキタゴッドラン, 90,和田  , 2.1, 76,   4,   8, 9, 55.6,⑭⑬⑨
14, 3,Ｑサンエムバラｰド,  3,熊沢  , 1.7, 36,   0, -23,14,146.0,⑪⑪⑭,14,13, マンオブレジェンド,,高野容,27.3,,,,14, 94.0,⑭⑭⑭,14,12,Ｎツルマルフレンチ, 53,和田  , 3.6, 43,   6, -25, 8, 31.7,③⑥⑪,14,11,Ｆビッグエンデバｰ, 84,上村  , 2.3, 70,   7,  -3, 8, 37.3,⑧⑦⑦
15, 7,Ｉナムラパリ, 47,小林徹, 1.8, 40,* 13, -37,12, 60.3,②②③,,,,,,,,,,,,,15,11,Ｐカンファｰラビット, 50,高橋亮, 3.8, 42,  -4, -16,16,686.3,⑮⑮⑭,15,12,Ｇスタｰペスシンタ, 84,石橋守, 2.4, 72,   7,   0,15,219.5,⑩⑩⑨
16,16,Ｋジｰティｰホノカ, 41,本田  , 2.1, 29,  -4, -24,16,334.3,⑯⑮⑯,,,,,,,,,,,,,16,15,Ｏラガｰルｰジュ, 52,長谷川, 3.9, 38,  -3, -19,13,313.9,⑫⑬⑯,16,13,Ｅバアゼルキング, 85,鮫島良, 2.6, 67,   7,  -5,10, 56.7,⑨⑦⑦
17,15,Ｏビッグキララ, 26,上村  , 2.5, 22,  -1, -34,17,335.4,⑪⑪⑮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18, 9,Ｒナムラパンドラ, -2,中村将, 2.8, 12, -16, -28,18,444.3,⑱⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+15 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-2),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+13 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:稍重(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:88 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:稍重(指数:-5),,,,,,,,,,,
"単勝:430円 複勝:05=160円 12=290円 10=240円 枠連:1,970円",,,,,,,,,,,,"単勝:2,460円 複勝:04=470円 12=120円 05=190円 枠連:1,450円",,,,,,,,,,,,単勝:180円 複勝:05=110円 03=220円 09=160円 枠連:930円,,,,,,,,,,,,"単勝:1,080円 複勝:06=400円 05=280円 07=330円 枠連:4,450円",,,,,,,,,,,
"馬連:2,170円 ワイド:05-12=870円 05-10=440円 10-12=890円",,,,,,,,,,,,"馬連:2,970円 ワイド:04-12=1,140円 04-05=1,510円 05-12=350円",,,,,,,,,,,,馬連:910円 ワイド:03-05=370円 05-09=250円 03-09=920円,,,,,,,,,,,,"馬連:4,120円 ワイド:05-06=1,340円 06-07=1,960円 05-07=1,270円",,,,,,,,,,,
"馬単:4,270円 3連複:4,520円",,,,,,,,,,,,"馬単:8,630円 3連複:4,560円",,,,,,,,,,,,"馬単:1,150円 3連複:1,690円",,,,,,,,,,,,"馬単:9,310円 3連複:9,040円 3連単:55,840円",,,,,,,,,,,
■ 2R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,,,,,,■ 5R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1800m 3歳上500万 別定,,,,,,,,,,,,■11R  芝1600m 2 歳ｵｰﾌﾟﾝ(混) 馬齢,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾃﾞｲﾘｰ杯2歳ｽﾃｰｸｽ ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ａドリｰムパスポｰト, 53,安藤勝,, 79,*  3,* 13, 1,  1.8,⑤③③, 1, 1, マルカシリウス,---,福永  ,, 57,*  1,  -9, 3,  6.3,②①①, 1, 7,Ａクロスファイア, 68,高野容,, 74,*  4,*  5, 1,  1.7,①①①, 1, 1,Ｂマルカシェンク, 65,福永  ,, 77, -26,* 27, 1,  1.6,⑧⑧⑧
 2, 5,Ｃハイブレッド, 50,福永  , 0.7, 69,   1,   5, 2,  4.0,③④④, 2, 4, ヤマトマリオン,---,池添  , 0.3, 49,  -3, -11, 2,  6.3,④③③, 2, 1,Ｃマイネルガｰランド, 64,川島信, 0.2, 73,   1,* 10, 4, 11.8,⑧⑦⑤, 2, 8,Ｇダイアモンドヘッド, 57,武豊  , 0.3, 63, -24,  20, 3,  6.3,⑤④④
 3,10,Ｄビッグムサシ, 49,和田  , 0.7, 69,*  4,   0, 4, 12.3,②②②, 3, 6, シベリアンスパｰズ,---,本田  , 0.4, 50,  -5,  -9, 4,  9.3,⑦⑥③, 3,13,Ｆタマモブライト, 60,北村浩, 1.4, 60,*  1,  -8, 3,  8.4,③④③, 3, 5,Ａスｰパｰホｰネット, 66,四位  , 0.3, 70, -27,* 24, 4, 12.6,⑩⑨⑨
 4, 8,Ｇブラックレガシｰ, 47,武豊  , 0.8, 67,*  4,  -1, 3,  5.9,①①①, 4, 2, ビッグベガ,---,和田  , 0.4, 50,*  1, -15, 5, 12.8,①②②, 4, 9,Ｍビジュアルメｰク, 52,佐久間, 1.6, 57,   0,  -7,13,247.7,⑥⑤⑤, 4,10,Ｅトｰヨｰスルｰオ, 59,小牧太, 0.4, 51,*-24,  17, 2,  5.0,③③②
 5, 3,Ｆミスズエリコン, 47,小牧太, 0.8, 68,  -5,* 13, 5, 19.6,⑪⑪⑧, 5, 8, キｰンゲイル,---,太宰  , 0.4, 46, -11,* -3, 8, 69.6,⑧⑧⑨, 5,10,Ｅキングオブウィナｰ, 61,柴原  , 1.7, 59,*  4, -12, 2,  6.8,②②②, 5,11,Ｃゴウゴウキリシマ, 64,石橋守, 0.5, 66, -28,  23, 5, 20.3,⑧⑨⑩
 6, 2,Ｂデュイキャスケｰド, 52,熊沢  , 1.7, 55,  -1,  -7, 6, 21.3,⑦⑦⑦, 6, 3, スズカフロｰラ,---,武豊  , 0.5, 46,  -3, -15, 1,  1.6,③③③, 6, 8,Ｈマｰベラスボｰイ, 59,中村将, 1.8, 56,*  2, -12,10, 51.7,④③③, 6, 7,Ｉエムエスワｰルド, 55,幸    , 0.8, 42, -24,  12, 6, 36.1,⑦④④
 7, 1,Ｅデｰトリッヒ, 48,松永  , 2.5, 43,  -3, -19, 8, 29.1,⑧⑦⑧, 7, 9, ナリタモｰガン,---,幸    , 0.5, 47,  -3, -12, 7, 21.7,⑥③③, 7, 3,Ｂハｰドオブプレイ, 68,上野翔, 2.2, 52,  -1, -11, 6, 18.2,⑨⑤⑦, 7, 6,Ｈタムロスタｰディ, 57,和田  , 0.9, 39,*-23,   8, 7, 37.8,①①①
 8, 4,Ｈノッティングカラｰ, 35,幸    , 2.9, 38,  -3, -25,10,131.8,⑧⑦⑧, 8, 5, エイシンサットン,---,藤岡  , 0.8, 40,  -6, -16, 6, 18.9,⑤⑥⑦, 8, 4,Ｊジランドｰル, 55,川田  , 2.3, 53,  -4,  -7, 8, 40.8,⑩⑩⑩, 8, 4,Ｄリッカキセキ, 59,後藤浩, 0.9, 41, -25,  12, 8, 47.5,⑤④⑥
 9, 9,Ｊシロキタスピｰド, 11,池添  , 3.1, 37,  -2, -27, 7, 28.2,⑧⑦⑧, 9, 7, ユウタｰジェンヌ,---,渡辺薫, 0.8, 39, -10, -11, 9,143.6,⑨⑧⑧, 9, 5,Ｉマイネルジェダイト, 57,鮫島良, 2.9, 48,  -4, -12,12, 63.0,⑫⑪⑨, 9, 3,Ｆマイネルファｰマ, 57,池添  , 0.9, 62, -32,  23, 9, 49.1,⑩⑪⑪
10, 6,Ｋメダルハンタｰ,  4,北村宏, 3.6, 30,   1, -40,11,234.6,③④⑤,,,,,,,,,,,,,10,12,Ｇニシノユメヲミセテ, 59,生野  , 3.0, 47,  -5, -11, 7, 19.0,⑬⑪⑫,10, 2,Ｊハｰドバクシンオｰ, 40,川島信, 1.9, 22, -25,  -3,11,179.4,③④⑥
11,11,Ｉラガｰマイウエイ, 23,後藤浩, 4.3, 21,   1, -50, 9, 90.5,⑤④⑥,,,,,,,,,,,,,11,11,Ｋウインファンタジア, 53,難波  , 3.7, 43,  -4, -18,11, 61.0,⑩⑪⑫,11, 9, メイホウホップ,---,向山  , 3.2, -2,*-23, -28,10, 84.1,②②②
,,,,,,,,,,,,,,,,,,,,,,,,12, 2,Ｄタムロブライアン, 62,藤岡  , 3.8, 42,  -1, -26, 5, 13.3,⑦⑦⑦,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13,15,Ｎシアトルロッコ, 46,岩崎  , 4.5, 36,  -1, -31,15,359.5,④⑦⑩,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14, 6,Ｌマルカケセラセラ, 53,長谷川, 4.7, 35,  -6, -25, 9, 41.2,⑬⑭⑭,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15,14,Ｏタカオバルク, 37,畑端  , 5.2, 33,  -7, -26,14,324.3,⑮⑮⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:稍重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-26 ﾚｰｽｱｶﾞﾘ指数:+18 馬場:稍重(指数:-1),,,,,,,,,,,
単勝:180円 複勝:07=110円 05=120円 10=190円 枠連:290円,,,,,,,,,,,,"単勝:630円 複勝:01=170円 04=180円 06=260円 枠連:2,010円",,,,,,,,,,,,単勝:170円 複勝:07=110円 01=220円 13=170円 枠連:840円,,,,,,,,,,,,単勝:160円 複勝:01=120円 08=140円 05=200円 枠連:400円,,,,,,,,,,,
馬連:290円 ワイド:05-07=160円 07-10=360円 05-10=500円,,,,,,,,,,,,"馬連:1,780円 ワイド:01-04=530円 01-06=860円 04-06=740円",,,,,,,,,,,,馬連:800円 ワイド:01-07=340円 07-13=270円 01-13=930円,,,,,,,,,,,,馬連:410円 ワイド:01-08=210円 01-05=340円 05-08=640円,,,,,,,,,,,
馬単:490円 3連複:840円,,,,,,,,,,,,"馬単:3,620円 3連複:4,940円",,,,,,,,,,,,"馬単:1,050円 3連複:1,640円",,,,,,,,,,,,"馬単:570円 3連複:1,150円 3連単:2,830円",,,,,,,,,,,
■ 3R  ダ1400m 3 歳未勝利 馬齢,,,,,,,,,,,,■ 6R  芝1400m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 9R  芝2000m 3歳上1000万(混) 別定,,,,,,,,,,,,■12R  ダ1200m 3歳上1000万(混) 別定,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,北野特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｃダカｰルシチｰ, 55,長谷川,, 59,  -3,* -1, 2,  3.9,⑥④④, 1, 5, ブラックチｰタｰ,---,福永  ,, 56,   2, -10, 2,  3.2,⑦⑤⑤, 1, 2,Ｉプリンセスグレｰス, 74,小牧太,, 94,  11,* 22, 9, 20.3,⑩⑦⑤, 1,10,Ｄオフィサｰ, 77,四位  ,, 87,   3,* 23, 3,  5.1,⑪⑫⑫
 2, 2,Ｆシｰグランジャｰ, 47,鮫島良, 0.0, 58,*  1,  -8, 6, 14.3,①①①, 2, 7, サザンビュｰティｰ,---,田嶋翔, 0.8, 46,*  5, -27, 3,  4.7,③③②, 2, 9,Ｈトｰワクリスタル, 75,野元  , 0.4, 89,* 21,  -6, 7, 16.2,①①①, 2,13,Ａマチカネホマレ, 81,北村浩, 0.1, 87,   7,* 18, 4,  5.7,⑧⑧⑦
 3,15,Ａアグネスカラット, 57,四位  , 0.1, 60,*  1,  -5, 4,  7.9,③②②, 3, 8, トワノヴィナス,---,小牧太, 1.0, 42,   3, -27, 7, 38.1,④④④, 3, 1,Ｆメイショウオウテ, 76,武豊  , 0.9, 84,   7,* 17, 2,  4.5,⑬⑬⑪, 3, 2,Ｂリｰサムウェポン, 80,福永  , 0.7, 84,  13,   6, 2,  4.4,①④③
 4,13,Ｅゲットクｰル, 48,小牧太, 0.3, 57,  -7,*  2, 5,  7.9,⑬⑪⑨, 4,10, チョウコンドクル,---,畑端  , 1.1, 39,   0, -24, 4, 19.5,⑥⑤⑦, 4, 3,Ｊゴｰジャスディナｰ, 72,石橋守, 1.1, 82,  11,   5, 8, 18.3,⑥⑥⑤, 4, 1,Ｊヤマニンアルシオン, 67,生野  , 0.7, 83,* 16,   2, 8, 24.7,①①①
 5, 9,Ｂダｰクアイズクロス, 57,池添  , 0.5, 55,  -5,* -2, 1,  3.3,⑨⑧⑦, 5, 6, ラガｰスマイル,---,高野容, 1.3, 33, -21,*  1,12,204.3,⑩⑩⑩, 5, 5,Ａマイネルアンセム, 81,佐藤哲, 1.2, 80,  13,  -1, 6, 13.4,④④④, 5,12,Ｃマイティシルバｰ, 77,武豊  , 0.9, 80,   9,   8, 1,  4.1,⑥⑥⑥
 6, 4,Ｊメイショウベッサｰ, 44,川田  , 0.8, 50,  -6,  -6,13,179.3,⑨⑧⑦, 6,11, ダンツウイング,---,長谷川, 1.5, 31,  -8, -21,11,155.0,⑦⑧⑧, 6,15,Ｍサンレイジャスパｰ, 72,難波  , 1.2, 80,   8,  11, 5, 12.8,⑫⑫⑬, 6, 9,Ｉコレデイイノダ, 71,後藤浩, 1.0, 79,   7,  11, 5,  6.3,⑧⑨⑨
 7, 5,Ｇクラッシックベル, 46,小林徹, 0.9, 52,*  1, -14, 8, 20.0,②②②, 7, 9, シベリアンロｰゼズ,---,後藤浩, 1.5, 34,   2, -33, 6, 23.6,⑤⑤⑤, 7, 8,Ｃグッドネイバｰ, 77,安藤勝, 1.3, 79,   6,* 14, 1,  3.9,⑬⑭⑭, 7, 3,Ｆマニエラ, 72,赤木  , 1.0, 80,  10,   8, 9, 26.5,⑥⑥⑦
 8,11,Ｄマキシマムヘネシｰ, 53,福永  , 1.3, 47,  -3, -13, 3,  5.7,⑥④⑤, 8,12, ザトライアンフ,---,柴原  , 1.8, 29,  -9, -24, 5, 20.5,⑦⑨⑧, 8,10,Ｌアイルビｰバック, 72,熊沢  , 1.6, 76,* 18, -16,13, 91.3,②②②, 8, 8,Ｇライジンオｰ, 72,松永  , 1.2, 77,   5,  11, 6, 15.1,⑫⑩⑨
 9,10,Ｈガイアレｰサｰ, 44,熊沢  , 1.4, 46,  -7,  -9,10, 37.7,⑨⑩⑩, 9, 3, ドレスコｰド,---,武豊  , 2.3, 18, -28,  -5, 1,  2.1,⑪⑪⑪, 9, 7,Ｅストロングドン, 76,小原  , 1.8, 76,   7,   6,14,101.4,⑮⑭⑭, 9,11,Ｅエイシンイｰデン, 73,熊沢  , 1.2, 78,  11,   3,10, 34.2,④④③
10, 8,Ｋイシヤクフォｰリア, 43,北村浩, 1.5, 43,  -8, -11,11,124.4,⑨⑪⑪,10, 2, トｰブトップレディ,---,幸    , 2.4, 16, -31,* -4,10, 88.2,⑫⑫⑫,10, 4,Ｋフォロｰザウインド, 72,和田  , 1.8, 77,  10,   0,15,298.2,⑧⑪⑧,10, 4,Ｈピサノベガス, 71,川田  , 1.8, 69,  13,  -7, 7, 20.9,①②③
11,14,Ｉライラックチｰタ, 44,角田  , 1.6, 45, -11,  -6,14,203.7,⑮⑮⑪,11, 4, ペプチドジャスミン,---,和田  , 2.4, 22,*  7, -53, 8, 38.3,①②②,11,13,Ｂニシノデュｰ, 77,福永  , 1.8, 73,  14, -12, 3,  4.5,③③③,11, 7,Ｌブランディｰグラス, 61,幸    , 1.8, 70,   2,   7,12,234.4,⑬⑬⑬
12, 7,Ｌジョｰアクション, 41,秋山  , 1.6, 44,  -3, -16, 7, 19.0,④④⑥,12, 1, ワンダｰグラス,---,小林徹, 3.0, 14,*  7, -62, 9, 39.4,①①①,12,14,Ｄタガノデンジャラス, 76,安田  , 2.0, 70,   9,  -6, 4,  7.2,⑧⑦⑧,12, 5,Ｋフルブラスト, 63,佐藤哲, 1.9, 73,* 16,  -7,11, 38.0,④②②
13, 3,Ｏトｰワエタニティｰ, 33,上村  , 2.7, 33,  -9, -19,12,167.6,⑬⑭⑮,,,,,,,,,,,,,13, 6,Ｎワンダｰシンゲキ, 71,植野  , 2.2, 71,  13, -14,11, 44.6,⑤⑤⑤,13, 6,Ｍスピニングマジック, 60,野元  , 2.1, 68,   7,   0,13,343.4,⑩⑩⑨
14, 6,Ｍキラｰクイｰン, 38,畑端  , 3.0, 30,  -7, -24,15,222.8,⑥⑪⑭,,,,,,,,,,,,,14,12,Ｏワンダｰマッハｰ, 68,赤木  , 2.3, 67,   9,  -9,12, 87.0,⑥⑨⑪,,,,,,,,,,,,
15, 1,Ｎグランプリハナコ, 37,後藤浩, 4.5, 16,  -3, -44, 9, 25.6,④⑦⑪,,,,,,,,,,,,,15,11,Ｇトｰセンマエストロ, 75,後藤浩, 2.6, 65,   9, -14,10, 25.2,⑪⑨⑧,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+12 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:稍重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:82 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:稍重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+15 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:重(指数:-7),,,,,,,,,,,
"単勝:390円 複勝:12=140円 02=300円 15=270円 枠連:1,640円",,,,,,,,,,,,単勝:320円 複勝:05=140円 07=190円 08=740円 枠連:760円,,,,,,,,,,,,"単勝:2,030円 複勝:02=620円 09=390円 01=210円 枠連:1,600円",,,,,,,,,,,,単勝:510円 複勝:10=180円 13=180円 02=160円 枠連:520円,,,,,,,,,,,
"馬連:2,450円 ワイド:02-12=900円 12-15=590円 02-15=1,700円",,,,,,,,,,,,"馬連:700円 ワイド:05-07=300円 05-08=1,330円 07-08=570円",,,,,,,,,,,,"馬連:12,190円 ワイド:02-09=3,090円 01-02=1,470円 01-09=1,300円",,,,,,,,,,,,"馬連:1,400円 ワイド:10-13=530円 02-10=480円 02-13=490円",,,,,,,,,,,
"馬単:4,580円 3連複:7,190円",,,,,,,,,,,,"馬単:1,310円 3連複:5,180円",,,,,,,,,,,,"馬単:26,270円 3連複:17,520円 3連単:163,490円",,,,,,,,,,,,"馬単:2,500円 3連複:1,610円 3連単:9,830円",,,,,,,,,,,
