05年12月17日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,05年12月17日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(混) 馬齢,,,,,,,,,,,,■ 4R  芝3000m 4歳上未勝利 定量,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万 別定,,,,,,,,,,,,■10R  芝1400m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,,,,,
13, 9,Ｍマダムモｰド, 17,西原  , 6.7, -6,  -8, -56,13,819.4,⑩⑨⑨,13, 9, グラヴィス,,仲田  ,11.6,,,,14,269.5,⑪⑪⑪,13, 3,Ｊモエレエトワｰル, 62,須貝  , 1.8, 47,  -6,  -7,14,275.4,⑨⑨⑨,13, 3,Ｌパレスワｰルド, 62,角田  , 1.9, 48,  -2,  -9,13,222.8,⑧⑤④
,,,,,,,,,,,,,,,,,,,,,,,,14,11,Ｎスタｰピアス, 54,飯田  , 3.6, 28,  -5, -26,12,138.6,⑤④⑤,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15, 6,Ｍフォグサイド, 58,熊沢  , 4.5, 23, -10, -25,10, 78.3,⑬⑭⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+15 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:82 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:0),,,,,,,,,,,
"単勝:1,200円 複勝:01=190円 04=180円 07=100円 枠連:1,910円",,,,,,,,,,,,単勝:390円 複勝:04=140円 05=150円 11=270円 枠連:780円,,,,,,,,,,,,"単勝:1,760円 複勝:01=400円 13=130円 05=290円 枠連:2,420円",,,,,,,,,,,,"単勝:3,380円 複勝:04=870円 11=250円 12=460円 枠連:2,610円",,,,,,,,,,,
"馬連:3,180円 ワイド:01-04=720円 01-07=260円 04-07=260円",,,,,,,,,,,,馬連:860円 ワイド:04-05=190円 04-11=580円 05-11=520円,,,,,,,,,,,,"馬連:2,260円 ワイド:01-13=800円 01-05=2,120円 05-13=620円",,,,,,,,,,,,"馬連:8,570円 ワイド:04-11=2,630円 04-12=3,550円 11-12=1,230円",,,,,,,,,,,
"馬単:7,390円 3連複:1,110円",,,,,,,,,,,,"馬単:1,490円 3連複:1,750円",,,,,,,,,,,,"馬単:7,690円 3連複:7,840円",,,,,,,,,,,,"馬単:17,930円 3連複:26,930円 3連単:206,450円",,,,,,,,,,,
■ 2R  ダ1800m 2 歳未勝利 馬齢,,,,,,,,,,,,■ 5R  ダ1400m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1200m 3歳上1000万(牝) 別定,,,,,,,,,,,,■11R  ダ1200m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｱｸｱﾙﾐﾅｽｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｄマイネルトラヴェル, 51,ペリエ,, 62,*  6,*-11, 6, 10.8,②②②, 1,13, メジロシリング,---,藤岡  ,, 56,   5,*-13, 2,  6.4,④③③, 1, 6,Ｂマルトク, 79,佐久間,, 83,* 10,*  9, 2,  3.6,②②②, 1, 1,Ｈタイキジリオン, 79,四位  ,, 92,* 18,  10, 5,  7.0,①②②
 2,10,Ｆシゲルハンドウダカ, 50,本田  , 0.6, 59,   4, -13, 8, 17.9,⑤⑤③, 2,14, マリンブルｰ,---,福永  , 0.7, 50,  -6,* -6, 1,  1.8,⑪⑪⑧, 2, 2,Ｃハシルジョウオｰ, 77,橋本美, 0.6, 79,   8,   7, 4,  7.7,③④④, 2,13,Ｃスリｰジェム, 83,本田  , 0.2, 88,  13,* 11, 1,  4.2,⑥⑧⑥
 3,13,Ｃデュイキャスケｰド, 52,福永  , 0.9, 56,*  6, -21, 7, 11.1,①①①, 3,12, スズカアトラス,---,安藤勝, 0.7, 51,*  8, -23, 5, 10.3,①②②, 3, 3,Ｆアイノグレｰス, 71,幸    , 0.7, 77,   6,*  8, 5, 13.8,⑤⑥⑥, 3, 9,Ｄサワノブレイブ, 82,福永  , 0.4, 85,   7,* 15, 6, 11.6,⑪⑬⑩
 4,12,Ａユｰガットテｰスト, 54,安藤勝, 1.2, 54,   0,*-11, 1,  4.0,⑧⑦⑥, 4, 2, アグネスラック,---,四位  , 0.7, 50,   1,*-14, 8, 34.3,⑧⑦⑥, 4, 9,Ａハルｰワスウィｰト, 83,藤岡  , 1.0, 74,   9,   2, 1,  2.6,⑤④④, 4,14,Ａポライトストｰン, 86,松永  , 0.7, 80,  10,   6, 3,  5.3,⑧⑧⑥
 5,15,Ｅマルブツランナｰ, 50,荻野  , 1.2, 53,*  5, -21, 2,  4.5,③③③, 5, 1, シズク,---,武豊  , 0.9, 49,*  8, -24, 6, 13.5,③①①, 5, 8,Ｈカシノコｰルミｰ, 69,須貝  , 1.2, 74,  11,   0,10, 61.1,③③③, 5,11,Ｂシベリアンホビｰ, 86,ペリエ, 0.9, 78,   6,   9, 4,  6.3,⑭⑬⑩
 6, 3,Ｈタガノアルサルディ, 45,秋山  , 1.8, 48,   4, -25,12, 57.4,③③⑤, 6, 4, トウカイマｰチ,---,松永  , 1.9, 39,   1, -26, 3,  7.1,⑥⑥⑥, 6, 4,Ｇテイクザケイク, 71,福永  , 1.3, 75,* 14,  -4, 3,  5.2,①①①, 6, 3,Ｇコアレスデジタル, 81,小牧太, 1.2, 71,   5,   6,14, 87.4,⑪⑫⑮
 7, 7,Ｇクｰルビスティｰ, 50,上村  , 2.1, 48,  -2, -16, 4,  8.2,⑨⑨⑦, 7, 7, セレスステｰラｰ,---,小牧太, 2.3, 34,  -4, -23, 4,  9.5,⑧⑨⑨, 7, 7,Ｄネオマックイｰン, 73,佐藤哲, 1.3, 71,   2,   8, 6, 19.0,⑨⑦⑦, 7, 2,Ｎメイショウセブン, 76,秋山  , 1.2, 74,  12,   0, 8, 30.5,⑤⑥⑧
 8, 1,Ｍヴァリアントソウル, 44,佐藤哲, 3.3, 38, -10,*-12,11, 39.2,⑭⑫⑪, 8, 3, ユメノレインボｰ,---,長谷川, 2.6, 32,   5, -39, 9, 47.8,②③③, 8, 1,Ｅバリｰバｰン, 72,岩崎  , 1.5, 67,  -1,   7, 7, 20.3,⑨⑩⑩, 8, 7,Ｏドロｰアウタｰ, 74,高橋亮, 1.3, 72,   7,   3,13, 57.1,⑨⑩⑩
 9,11,Ｊトｰセンシャナオｰ, 44,小牧太, 3.5, 36,  -5, -23, 9, 22.7,⑨⑩⑩, 9, 6, トップアｰチ,---,熊沢  , 3.5, 26,   4, -45,10, 83.3,⑤⑤③, 9,10,Ｊフェアリｰブレス, 63,ルメｰ, 1.8, 65,   2,   1, 8, 23.0,⑧⑦⑦, 9, 6,Ｊセレスエンブレム, 78,武幸  , 1.3, 75,* 16,  -5, 7, 14.1,③②④
10, 2,Ｉノｰスハンセル, 44,藤岡  , 3.5, 35, -10, -14,15,277.7,⑬⑫⑪,10, 9, ヘイセイキラｰ,---,橋本美, 4.4, 14,  -2, -47,11,118.1,⑦⑦⑨,10,11,Ｋメイショウグレイス, 51,武幸  , 2.1, 61,   1,  -1,11, 77.3,⑦⑦⑦,10,16,Ｉナリタキセキボｰイ, 78,角田  , 1.4, 77,  16,  -3, 9, 32.1,⑥⑤④
11, 5,Ｂダイシンハｰバｰ, 52,武豊  , 3.8, 33, -10, -17, 3,  5.4,⑫⑫⑭,11,10, ソリッドスウィｰト,---,上村  , 5.2,  5, -15, -38,12,233.8,⑬⑫⑫,11, 5,Ｉニジノカナタヘ, 67,四位  , 2.1, 61,  -2,   4, 9, 43.2,⑪⑪⑪,11, 8,Ｋゼンノエキスプレス, 77,横山義, 1.4, 68,   0,   9,15,117.5,⑯⑯⑯
12, 8,Ｋディｰプフラッシュ, 44,幸    , 3.9, 32,   0, -37, 5,  8.9,⑥⑥⑦,12, 8, アザンクｰル,---,ペリエ, 5.5,  1, -19, -36, 7, 22.1,⑫⑬⑬,,,,,,,,,,,,,12,10,Ｍリメンバｰドリｰム, 76,岩崎  , 1.5, 70,   7,   1,10, 36.1,⑬⑪⑩
13, 4,Ｎフェスティブドラマ, 43,熊沢  , 4.0, 31,  -3, -33,10, 36.5,⑥⑦⑨,13,11, サハリンスキｰ,---,佐藤哲, 7.0,-10,  -5, -68,13,238.2,⑩⑨⑪,,,,,,,,,,,,,13,12,Ｌキョウワハピネス, 77,渡辺薫, 1.8, 65,   4,   1,12, 50.0,⑮⑬⑭
14, 6,Ｏテイエムライデン, 36,佐久間, 6.0, 13,  -8, -45,14,258.3,⑪⑪⑬,,,,,,,,,,,,,,,,,,,,,,,,,14,15,Ｐケイアイフウジン, 71,幸    , 1.9, 70,* 17, -12,11, 49.0,①①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15, 5,Ｆワンダｰヴィボ, 82,北沢  , 2.3, 66,* 16, -14,16,127.6,③②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 4,Ｅエアアドニス, 82,ルメｰ, 2.4, 62,  12, -11, 2,  5.0,⑩⑥⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+16 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+21 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:+12 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:2),,,,,,,,,,,
"単勝:1,080円 複勝:14=320円 10=500円 13=480円 枠連:1,430円",,,,,,,,,,,,単勝:640円 複勝:13=180円 14=120円 12=250円 枠連:770円,,,,,,,,,,,,単勝:360円 複勝:06=140円 02=200円 03=320円 枠連:830円,,,,,,,,,,,,単勝:700円 複勝:01=210円 13=160円 09=370円 枠連:620円,,,,,,,,,,,
"馬連:9,140円 ワイド:10-14=2,520円 13-14=2,960円 10-13=2,510円",,,,,,,,,,,,馬連:840円 ワイド:13-14=320円 12-13=880円 12-14=440円,,,,,,,,,,,,"馬連:1,000円 ワイド:02-06=390円 03-06=660円 02-03=1,190円",,,,,,,,,,,,"馬連:1,250円 ワイド:01-13=500円 01-09=1,150円 09-13=760円",,,,,,,,,,,
"馬単:16,780円 3連複:39,180円",,,,,,,,,,,,"馬単:2,040円 3連複:1,770円",,,,,,,,,,,,"馬単:1,560円 3連複:3,690円",,,,,,,,,,,,"馬単:2,850円 3連複:3,280円 3連単:15,870円",,,,,,,,,,,
■ 3R  芝1600m 2 歳未勝利 馬齢,,,,,,,,,,,,■ 6R  芝2000m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝1400m 2 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■12R  ダ1400m 3歳上1000万 別定,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,さざんかｽﾃｰｸｽ,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｂエイシンチョｰテン, 64,武豊  ,, 66,* -2,*  5, 2,  2.4,③③③, 1,10, アグネスサｰジャン,---,四位  ,, 42, -21,*  0, 1,  1.9,⑤③④, 1, 7,Ａイｰスタｰ, 68,福永  ,, 86,   1,* 22, 1,  1.9,⑨⑧④, 1, 7,Ａアルドラゴン, 80,本田  ,, 82,   6,* 12, 2,  3.8,⑩③④
 2,14,Ａゲイル, 66,小牧太, 0.1, 65,  -5,*  8, 1,  1.8,⑥⑦④, 2, 9, ナイアガラ,---,武豊  , 0.0, 39,*-20,  -3, 2,  3.0,③③②, 2, 5,Ｆロジック, 61,武豊  , 0.0, 85,   6,  16, 2,  3.3,③③②, 2,10,Ｂリｰドオフマン, 78,佐藤哲, 0.0, 83,*  7,  10, 1,  3.4,④③②
 3, 9,Ｏメイショウフウライ, 21,飯田  , 0.5, 59,*  1,  -9, 9, 74.0,①①①, 3, 5, ロｰドグレイシア,---,福永  , 0.1, 38, -21,  -3, 3,  5.5,③③④, 3, 6,Ｂセイウンワキタツ, 66,松永  , 0.4, 77,   3,  12, 4,  9.6,⑥⑤④, 3,13,Ｇルックミｰナウ, 73,幸    , 0.2, 82,*  8,   9, 9, 32.6,②②①
 4, 2,Ｃサミｰデザｰト, 59,福永  , 0.7, 56,  -8,*  4, 3, 16.0,⑨⑨⑨, 4,13, ビクトリｰフラッグ,---,金折  , 0.3, 39, -23,* -1, 6, 42.2,⑧⑦⑦, 4, 2,Ｄエアデュシェス, 62,四位  , 1.0, 67,   1,   6, 3,  6.5,⑧⑥⑦, 4,14,Ｄコレデイイノダ, 76,ペリエ, 0.2, 81,*  7,  10, 8, 24.4,⑧③④
 5,15,Ｄウォｰタｰポロ, 54,ペリエ, 0.8, 55,*  0, -12,10, 80.8,②②②, 5, 7, アグネスダリア,---,ルメｰ, 0.5, 38, -24,* -1, 4,  9.9,⑪⑪⑧, 5, 3,Ｇペリｰ, 58,武幸  , 1.0, 67,   1,   6, 7, 31.3,⑤⑥⑦, 5,11,Ｅタマモドン, 76,古川吉, 0.3, 79,   0,* 18, 7, 24.2,⑬⑪⑫
 6,10,Ｆハリキリゴｰルド, 50,秋山  , 1.1, 52,  -3, -10, 7, 28.8,④⑥④, 6,11, テイエムハｰン,---,松永  , 0.6, 26,*-19, -13, 7, 44.3,②②②, 6, 1,Ｅセキサンフジ, 62,安藤勝, 1.0, 68,   3,   3, 6, 26.0,③③④, 6, 3,Ｃビッグシャｰク, 76,武幸  , 0.4, 78,   4,  11, 4,  5.3,⑤⑦⑦
 7,16,Ｅアラマサスナイパｰ, 52,藤岡  , 1.3, 47, -16,*  6, 4, 23.1,⑯⑮⑮, 7, 6, マイネルヴィｰトル,---,ペリエ, 0.7, 34, -25,  -3, 5, 27.9,⑩⑨⑨, 7, 9,Ｃタガノバスティｰユ, 63,ペリエ, 1.4, 64,* 12, -15, 5, 15.5,②①①, 7, 6,Ｎラバヤデｰル, 64,藤岡  , 0.7, 75,   4,   8,12, 63.1,⑤⑦⑦
 8, 4,Ｇビッグオパｰル, 48,上村  , 1.5, 45,  -6, -12, 8, 53.6,⑧⑦⑧, 8, 2, ハイコｰト,---,秋山  , 0.7, 23,*-18, -18,11,314.0,①①①, 8, 8,Ｈフジヤマスウィｰプ, 56,ルメｰ, 1.7, 59,*  9, -15, 8, 85.0,①②②, 8, 1,Ｊナゲットニュｰズ, 72,熊沢  , 0.8, 74,   3,  10,13,161.4,⑦⑦⑨
 9, 8,Ｉプルｰヴドメリト, 41,ルメｰ, 2.0, 40, -10, -13, 5, 24.9,⑩⑩⑩, 9, 4, ケｰジｰリクエスト,---,小牧太, 0.8, 26, -21, -12,10,242.9,⑦⑥④, 9, 4,Ｉテイエムミゴテカ, 51,内田浩, 2.0, 52,  -3,  -5, 9,336.0,⑥⑧⑨, 9, 2,Ｈピカレスクコｰト, 73,武豊  , 0.9, 74,   1,   9, 3,  4.6,⑪⑪⑨
10,12,Ｌヤマニンデクスタｰ, 35,武幸  , 2.1, 38, -10, -15,11,171.0,⑪⑩⑩,10,12, フィｰルドイレブン,---,藤岡  , 1.1, 28, -27,  -5, 9,205.0,⑪⑫⑨,,,,,,,,,,,,,10, 9,Ｉアグネスボゾン, 72,四位  , 1.0, 71,   1,   9,11, 53.3,⑫⑪⑫
11, 5,Ｈスプラッシュダウン, 44,松永  , 2.1, 38,  -4, -24, 6, 28.6,⑥④④,11, 1, トウカイポリシｰ,---,幸    , 1.1, 24, -25,  -9, 8, 70.5,⑤⑦⑨,,,,,,,,,,,,,11, 4,Ｍヤマニンデュエル, 69,福永  , 1.2, 69,   5,   2,10, 40.0,③③⑥
12, 3,Ｋオｰスミプロスパｰ, 39,渡辺薫, 2.2, 38, -11, -15,14,540.0,⑫⑫⑩,12, 8, ダイワアロンダイト,---,上村  , 2.5,  3, -26, -25,13,428.2,⑧⑨⑫,,,,,,,,,,,,,12, 8,Ｋマイネルアルバ, 71,ルメｰ, 1.3, 71,   3,   5, 5, 16.5,⑨⑩⑨
13, 1,Ｎマジックポｰ, 32,長谷川, 2.2, 35, -13, -12,13,389.9,⑫⑬⑭,13, 3, ヒシスワロｰ,---,角田  , 3.4, -7, -28, -36,12,410.0,⑬⑬⑫,,,,,,,,,,,,,13, 5,Ｌナリタレインボウ, 70,渡辺薫, 2.9, 56,*  8, -17, 6, 19.2,①①②
14,11,Ｊホクザンワンダフル, 40,幸    , 2.5, 33, -12, -18,16,683.0,⑭⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15, 6,Ｍテイエムビｰスト, 35,内田浩, 2.8, 29,  -4, -34,12,315.9,④④④,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16, 7,Ｐリリｰスナイパｰ,  1,佐久間, 3.9, 11, -21, -29,15,547.4,⑮⑮⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:1),,,,,,,,,,,
単勝:240円 複勝:13=110円 14=110円 09=540円 枠連:160円,,,,,,,,,,,,単勝:190円 複勝:10=110円 09=110円 05=150円 枠連:320円,,,,,,,,,,,,単勝:190円 複勝:07=100円 05=110円 06=160円 枠連:220円,,,,,,,,,,,,単勝:380円 複勝:07=140円 10=150円 13=560円 枠連:470円,,,,,,,,,,,
"馬連:180円 ワイド:13-14=130円 09-13=1,230円 09-14=1,080円",,,,,,,,,,,,馬連:310円 ワイド:09-10=160円 05-10=250円 05-09=250円,,,,,,,,,,,,馬連:230円 ワイド:05-07=130円 06-07=240円 05-06=330円,,,,,,,,,,,,"馬連:510円 ワイド:07-10=260円 07-13=1,610円 10-13=1,290円",,,,,,,,,,,
"馬単:420円 3連複:2,490円",,,,,,,,,,,,馬単:480円 3連複:460円,,,,,,,,,,,,"馬単:370円 3連複:480円 3連単:1,360円",,,,,,,,,,,,"馬単:1,020円 3連複:4,280円 3連単:14,380円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
