05年10月15日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,05年10月15日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1400m 2 歳未勝利 馬齢,,,,,,,,,,,,■ 4R  ダ1400m 3 歳未勝利 馬齢,,,,,,,,,,,,■ 7R  芝1600m 3歳上500万 別定,,,,,,,,,,,,■10R  ダ1600m 3歳上1000万(混) 別定,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,三峰山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｈゼンノソルジャｰ, 34,中舘  ,, 48, -20,   7, 1,  1.4,④④④, 1, 8,Ｂヒカルジェイエ, 51,横山典,, 66,   1,*  3, 1,  1.4,⑤③③, 1, 3,Ｅキラリダイヤモンド, 71,石橋脩,, 77,   5,  11, 5, 10.9,②⑤⑤, 1,12,Ｆベルｰガ, 71,吉田豊,, 76,   5,* 12, 9, 20.1,⑭⑮⑮
 2, 4,Ｃシルクスタｰシップ, 41,村田  , 0.2, 49, -25,* 12, 8, 36.2,⑥⑥⑥, 2, 6,Ｅウインレガリア, 46,中舘  , 0.2, 65,*  5,  -2, 3, 10.8,①①①, 2, 6,Ａワイメアキャニオン, 80,吉田隼, 0.0, 75,   4,  10, 1,  3.2,④⑤⑤, 2,14,Ｂセフティｰミキオｰ, 76,大西  , 0.0, 76,   6,* 11, 1,  3.6,⑯⑮⑮
 3, 1,Ｅハタノスティング, 40,小林淳, 0.2, 42, -18,   3, 3,  8.6,④④④, 3, 2,Ｃトウショウタイタン, 50,石橋脩, 1.0, 55,  -8,*  4, 7, 34.8,⑬⑬⑫, 3, 1,Ｄオイワケウコン, 72,丹内  , 0.2, 73,  -9,* 30, 2,  4.8,⑭⑭⑭, 3,13,Ａアルドラゴン, 82,勝浦  , 0.3, 76,  11,   0, 2,  3.8,④⑥③
 4, 9,Ｂコスモマリアｰジュ, 45,柴田善, 0.4, 37, -18,  -3, 4, 14.0,③③②, 4,12,Ｄオｰスチンボンド, 48,柴山  , 1.2, 56,  -2,  -4, 5, 17.2,⑨⑧⑦, 4,14,Ｂアサクサポインタｰ, 73,津村  , 0.4, 71,  -2,  16, 6, 17.8,⑨⑩⑨, 4, 3,Ｐマイネルトイフェル, 56,津村  , 0.6, 71,* 11,  -4,15,139.9,④④③
 5, 8,Ｆスプリングピオリア, 38,岩部  , 0.5, 36,*-16,  -5, 9, 55.8,②②②, 5, 4,Ｆデピュティジャパン, 45,高山太, 1.4, 54,  -1,  -7, 6, 31.9,⑥⑥⑤, 5, 2,Ｆフサイチギャロップ, 70,加藤士, 0.4, 69,   0,  10, 9, 23.4,⑧⑧⑧, 5,16,Ｋセイカチュｰバ, 68,柴山  , 0.7, 71,   7,   1, 6, 14.8,⑭⑬⑫
 6,10,Ａインパクトブロウ, 48,柴山  , 0.5, 43, -27,*  9, 2,  7.4,⑦⑧⑧, 6, 7,Ｇタリｰホウ, 44,蛯名  , 1.5, 53,*  4, -14, 4, 16.4,①②②, 6, 7,Ｃアジャリ, 73,田辺  , 0.5, 72,*  8,   0, 3,  4.8,①①①, 6, 9,Ｏスタｰエフェクト, 62,松岡  , 0.7, 71,   8,   1,13,103.8,⑫⑫⑫
 7, 6,Ｇエメラルドスズラン, 36,蛯名  , 1.1, 32, -32,   5, 6, 30.2,⑩⑩⑨, 7, 9,Ａニｰマルファイタｰ, 57,石神  , 1.5, 53,  -1,  -8, 2,  5.2,⑥⑥⑤, 7,15,Ｉグランデゴｰル, 67,嘉藤  , 0.6, 71,  -2,  17, 8, 22.2,⑫⑪⑪, 7,11,Ｅミヤビペルセウス, 73,石橋脩, 1.0, 69,   9,  -4, 7, 16.7,⑨⑨⑨
 8,11,Ｊアンダンテシチｰ, 28,吉田豊, 1.3, 24, -26,  -6, 7, 30.3,⑨⑥⑥, 8,13,Ｍトｰホウライデン,  9,勝浦  , 1.6, 52,   1, -12, 9, 73.6,③③③, 8,16,Ｇサクラ, 69,石神  , 0.8, 68,   5,   1, 7, 18.3,⑥⑤⑤, 8, 4,Ｄシｰクスプレンダｰ, 76,田辺  , 1.0, 68,  10,  -5, 5, 12.8,⑧⑥⑦
