05年12月24日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,05年12月24日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(牝) 馬齢,,,,,,,,,,,,■ 4R  ダ1200m 2 歳新馬 馬齢,,,,,,,,,,,,■ 7R  ダ1200m 3歳上500万(混) 別定,,,,,,,,,,,,■10R  芝4100m 4歳上ｵｰﾌﾟﾝ(混) 定量,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中山大障害,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｄシゲルサンダｰアイ, 49,柴田善,, 63,*  9, -11, 5, 14.3,①②②, 1,12, モンプティクｰル,---,江田照,, 65,*  2,*  0, 1,  2.6,②②②, 1, 3,Ｂソロタｰン, 70,横山典,, 81,* 17,  -1, 1,  2.5,①①①, 1, 6, テイエムドラゴン,,白浜  ,,,,, 2,  4.4,⑦①①
 2, 3,Ａラブランジェリ, 60,蛯名  , 0.8, 55,*  9, -19, 1,  1.8,①②①, 2, 4, コアレスビジョン,---,熊沢  , 1.5, 48,  -2, -12, 5, 13.4,②③③, 2, 4,Ａセイウンタイヨウ, 72,藤田  , 1.1, 67,   8,  -2, 2,  4.1,⑩⑧⑥, 2, 2, メルシｰエイタイム,,出津  , 1.5,,,,10, 38.4,⑨⑦⑥
 3,16,Ｆリネンパｰシャン, 44,江田照, 1.2, 45,  -3, -11, 7, 36.7,⑦⑥⑥, 3, 3, エドノマドリｰド,---,勝浦  , 1.5, 45, -11,* -3, 7, 24.5,⑦⑥⑥, 3,10,Ｉゲイングロｰリｰ, 62,柴田善, 1.2, 63,   1,*  4, 6, 16.9,⑬⑫⑬, 3,10, メジロベイシンガｰ,,山本  , 1.8,,,, 4,  6.2,③⑦③
 4, 6,Ｂエレガントキャット, 59,横山典, 1.2, 51,*  9, -23, 2,  3.6,①①②, 4,15, シノワｰルド,---,高山太, 1.7, 49,*  3, -18, 6, 15.3,①①①, 4, 9,Ｎシャンドラヴェリテ, 56,木幡  , 1.3, 61,  -3,*  5,13,123.9,⑮⑮⑭, 4, 3, テレジェニック,,金子光, 1.9,,,, 6, 10.7,⑧②②
 5,11,Ｍディアブロｰディア, 22,田中勝, 1.4, 41, -12,* -5,10,164.6,⑩⑪⑪, 5,16, ニチリンタロｰ,---,菊沢徳, 2.0, 42,  -5, -14, 4, 13.2,⑤⑤⑤, 5, 7,Ｍオッケイゴウ, 59,北村宏, 1.4, 63,   1,*  2,14,139.6,⑬⑫⑩, 5, 5, マイネルユニバｰス,,平沢健, 2.5,,,,11, 63.2,④⑤⑤
 6,15,Ｋクロスバラｰド, 32,松岡  , 1.8, 36, -10, -11, 3,  7.8,⑬⑩⑩, 6, 7, サイレンスラダメス,---,藤田  , 2.2, 38, -13,  -8, 2,  3.0,⑦⑧⑦, 6, 2,Ｆサウスバトルマン, 66,松岡  , 1.5, 62,  10,  -9, 5,  9.8,③④④, 6, 9, アズマビヨンド,,大庭  , 2.7,,,, 7, 18.1,⑤③④
 7, 4,Ｊゴｰルドシュｰズ, 32,木幡  , 1.9, 37,  -9, -13,11,180.7,⑧⑨⑦, 7, 2, ロｰドオブワン,---,松岡  , 2.6, 30, -26,* -2, 8, 26.5,⑮⑮⑬, 7,12,Ｈバスタｰヒリュウ, 62,石神  , 1.7, 62,   9,  -8, 8, 28.0,⑩⑧⑥, 7, 8, リキアイガイセン,,宗像  , 4.3,,,,12, 77.0,⑫⑪⑪
 8, 1,Ｇファラｰシャ, 43,吉田隼, 2.0, 33,  -9, -16, 8,103.5,⑧⑦⑦, 8, 8, フェアレスジュエル,---,大野  , 2.6, 31, -12, -15,13, 85.9,⑥⑥⑦, 8,16,Ｌマルヨソブリン, 59,吉田豊, 1.8, 59,  10, -11, 7, 25.6,③④⑥, 8,13, チアズシャイニング,,西谷  , 5.1,,,, 5,  8.9,⑭⑨⑧
