05年11月12日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,05年11月12日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利 馬齢,,,,,,,,,,,,■ 4R  ダ1200m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万(牝) 別定,,,,,,,,,,,,■10R  ダ1800m 3歳上1000万(混) 別定,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,花背特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｂゼンノグッドウッド, 57,武幸  ,, 56, -11,*  3, 2,  2.7,④⑤⑤, 1,10, ヤマニンエマイユ,---,武豊  ,, 55,* -2,  -7, 2,  6.1,②②②, 1, 2,Ｅリュウヨウ, 63,小牧太,, 67,*  3,  -1, 2,  3.2,①①①, 1,10,Ｃメイショウホウオウ, 74,幸    ,, 82,*  7,  11, 6, 16.9,①①①
 2, 3,Ｃロｰタス, 56,武豊  , 0.5, 50,  -8,  -6, 1,  2.5,②②②, 2, 5, フレアキャスケｰド,---,河北  , 0.1, 54,  -3,  -7, 3,  6.5,⑨④③, 2, 8,Ｃシャイニングピアス, 64,上野翔, 0.0, 67,  -3,*  6, 4,  8.4,⑩⑩⑥, 2, 9,Ｇスカｰレットベル, 71,武豊  , 0.0, 85,   4,* 18, 2,  2.7,⑨⑨⑦
 3, 4,Ａアイアンキング, 59,佐藤哲, 0.5, 51, -12,* -1, 3,  5.5,⑦⑤⑤, 3,12, ルミナスカラｰ,---,松永  , 0.6, 48,  -3, -12, 1,  1.8,⑨④③, 3,10,Ａマイネカレッシュ, 64,武豊  , 0.2, 66,   0,   1, 1,  2.8,④⑤③, 3, 4,Ａスｰパｰチャンス, 77,ルメｰ, 0.1, 84,*  6,  14, 1,  2.7,⑤③②
 4, 7,Ｆトレノジュビリｰ, 40,上村  , 0.5, 50,  -8,  -5, 4, 10.6,③③③, 4, 9, コパノフロスティ,---,和田  , 0.7, 48,* -1, -15,11,142.9,①①①, 4, 7,Ｆコウエイトライ, 60,小坂  , 0.7, 62,*  3,  -7, 8, 45.7,②②②, 4, 5,Ｄワｰルドサンボｰイ, 74,石橋守, 0.2, 83,*  6,  13, 5, 11.7,④③②
 5, 5,Ｅマイネルサイファｰ, 50,川島信, 0.9, 46,  -9,  -8, 7, 18.4,⑤③③, 5,14, ドナパッション,---,四位  , 0.9, 41, -20,*  1, 9, 76.4,⑭⑬⑫, 5, 5,Ｂサンエムラヴ, 64,秋山  , 0.8, 61,  -3,   2, 5,  8.7,⑪⑪⑪, 5, 1,Ｂエイシンラｰジヒル, 76,藤岡  , 0.3, 81,   4,  13, 3,  6.9,⑦⑧⑦
 6, 2,Ｄイブキゴルゴ, 55,本田  , 0.9, 46,* -6, -12, 5, 13.1,①①①, 6, 4, フェｰデ,---,藤岡  , 1.1, 41,  -5, -16, 4,  9.6,②⑥⑥, 6, 3,Ｇキョウエイハツラツ, 59,橋本美, 0.9, 60,  -1,  -4, 7, 30.2,⑨⑦⑥, 6, 2,Ｈスズカジョリｰズ, 69,武幸  , 1.0, 78,   3,  11, 7, 43.8,⑪⑩⑨
 7, 6,Ｇロングコジｰン, 21,橋本美, 1.5, 42, -16,  -5, 9,141.7,⑨⑧⑧, 7,13, メイショウオオヒメ,---,武幸  , 1.1, 43,* -2, -18, 7, 37.1,④②③, 7, 1,Ｊメイショウチャチャ, 55,飯田  , 1.0, 61,   0,  -4,10, 79.0,⑦⑦⑥, 7, 8,Ｌフミノトップヘイロ, 65,本田  , 1.3, 75,   2,  10,11, 93.5,⑨⑩⑫
 8, 9,Ｉメイショウフウライ,  2,飯田  , 1.7, 39, -14, -10, 6, 17.8,⑤⑦⑦, 8,15, シルクエクレｰル,---,ルメｰ, 1.1, 42,  -5, -15, 6, 12.1,⑨⑥⑦, 8, 4,Ｉサンゴノウミヲ, 59,柴原  , 1.4, 56,   0,  -9, 9, 55.8,⑥⑤⑥, 8, 7,Ｉテイエムヤマトオｰ, 69,和田  , 1.6, 72,   5,  -1, 8, 50.8,⑧⑦②
 9, 1,Ｈアサクサマカロン, 19,鮫島良, 5.0,  5, -17, -42, 8, 91.2,⑧⑧⑧, 9,16, テイエムオトメゴ,---,佐久間, 1.4, 34, -14, -12,15,289.2,⑫⑪⑪, 9, 6,Ｈニシノイエロｰ, 59,川島信, 1.5, 55,   1, -13, 6, 26.6,④③③, 9, 6,Ｊシゲルダンプウ, 67,須貝  , 1.8, 71,   1,   5,10, 57.3,⑬⑫⑨
,,,,,,,,,,,,10, 7, ランイズマネｰ,---,幸    , 1.5, 35, -15, -10, 8, 75.2,⑫⑫⑫,10,11,Ｄネバｰエンディング, 63,鮫島良, 1.5, 51,  -2, -11, 3,  4.6,⑦⑦⑩,10,11,Ｋサンエムテイオｰ, 66,熊沢  , 1.8, 69,*  6,  -4, 9, 55.4,⑥③②
,,,,,,,,,,,,11,11, カネスガイクイクド,---,渡辺薫, 1.8, 34,  -8, -20,16,358.4,⑦⑨⑨,11, 9,Ｋマンテンハット, 51,佐久間, 1.8, 50,*  0, -18,11,179.6,③③③,11,12,Ｅユウキアヴァンセ, 73,小牧太, 2.2, 65,*  6,  -9, 4,  8.6,②②②
