05年10月16日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,05年10月16日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利 馬齢,,,,,,,,,,,,■ 4R  芝1600m 2 歳新馬 馬齢,,,,,,,,,,,,■ 7R  芝2400m 3歳上500万(混) 別定,,,,,,,,,,,,■10R  芝1400m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桂川ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｆホシシャトル, 43,福永  ,, 62,* -1,  -1, 3,  5.1,①①①, 1, 9, イｰスタｰ,---,福永  ,, 65, -34,* 27, 2,  3.1,⑦⑧⑦, 1, 1,Ｈバイロイト, 67,福永  ,, 75,*  0,  14, 3,  4.0,②②②, 1, 6,Ｊポジションワン, 74,太宰  ,, 86,  15,   7, 2,  4.1,⑥⑥⑥
 2,12,Ａアイアンキング, 56,佐藤哲, 0.1, 61,  -6,*  3, 2,  4.1,⑥⑥④, 2, 7, ドリブン,---,武豊  , 0.4, 42,*-28,  12, 3,  5.1,②②②, 2,15,Ｊスズノタイヨｰ, 65,川田  , 0.2, 59,*  3,  -7, 9, 56.8,①①①, 2,10,Ｂチェリｰライオｰ, 83,高橋亮, 0.0, 83,  16,   2, 4,  7.8,③④③
 3, 8,Ｂマルブツリｰド, 54,池添  , 0.1, 60,  -4,*  1, 1,  2.6,⑤③④, 3, 1, タガノバスティｰユ,---,池添  , 0.6, 42, -31,  13, 1,  2.5,⑤⑤④, 3, 7,Ｆポップロック, 68,横山典, 0.2, 76,  -1,  16, 1,  3.1,⑨⑥⑤, 3, 7,Ａカネトシディザイア, 84,福永  , 0.1, 81,   8,* 12, 3,  4.9,⑪⑪⑪
 4, 2,Ｄサンレイキング, 47,渡辺薫, 0.8, 54,  -6,  -3, 7, 16.9,⑥⑦⑦, 4, 8, セイカシチフクジン,---,安藤勝, 0.7, 43, -33,  15, 4, 11.0,⑤⑥④, 4, 6,Ｍバトルフエルテ, 63,太宰  , 0.4, 72,  -3,  15, 8, 53.6,⑫⑪⑨, 4, 9,Ｅシセイヒカリ, 78,松岡  , 0.2, 74,  10,   1, 9, 24.7,⑧⑧⑧
 5,15,Ｅジュエリｰクイｰン, 47,武幸  , 0.8, 53,* -4,  -7, 6, 13.6,③③②, 5, 4, ホｰマンクラフト,---,後藤浩, 0.7, 31,*-27,   5, 8, 27.9,①①①, 5, 2,Ｇアズマビヨンド, 67,長谷川, 0.5, 67,  -1,   9, 7, 26.2,④⑤⑤, 5, 5,Ｇキョウワハピネス, 75,渡辺薫, 0.2, 77,  10,   4,10, 42.0,⑨⑧⑧
 6,13,Ｎサｰドストリｰム, 18,上村  , 0.8, 54,  -6,  -2, 5, 11.9,⑪⑦⑦, 6, 2, ミッキｰスマイル,---,柴田善, 1.2, 25, -31,   4, 5, 17.9,③③③, 6,11,Ｌオｰスミミラクル, 63,和田  , 0.6, 65,  -2,   8,13,110.7,⑨⑥⑤, 6,11,Ｃスイｰトルｰム, 82,和田  , 0.2, 80,* 22, -11, 8, 17.5,①①①
 7,14,Ｃキシュウレグルス, 53,横山典, 1.0, 51,* -2, -11, 4,  7.0,②②②, 7,10, ワンダｰポテンシア,---,石橋守, 1.2, 32, -35,  10, 7, 22.5,⑨⑨⑨, 7,12,Ａエキサイトラン, 73,池添  , 0.6, 68,  -3,  11, 2,  3.4,⑥⑨⑨, 7, 2,Ｈテイエムリキサン, 75,秋山  , 0.3, 81,  14,   4, 1,  4.0,⑨⑧⑧
 8,11,Ｉユメノハｰモニｰ, 38,上野翔, 1.8, 40,  -9, -13,12,186.2,⑧⑨⑨, 8, 5, シルクアヴァロン,---,吉田豊, 1.5, 21, -34,   4, 6, 20.4,⑧⑥⑦, 8, 8,Ｄストライカｰシチｰ, 69,柴原  , 0.6, 80,  -4,* 21, 6, 18.4,⑭⑭⑬, 8, 4,Ｄロｰドマジェスティ, 80,安藤勝, 0.4, 76,  18,  -7, 7, 13.7,③②③
 9, 6,Ｇヒシカツフォレスト, 41,角田  , 1.9, 41, -12,  -7, 8, 49.0,⑬⑫⑫, 9, 3, テイエムルパン,---,和田  , 2.1,  9, -31, -10, 9, 36.3,④③④, 9, 9,Ｋマキハタサイボｰグ, 63,渡辺薫, 0.8, 71,  -6,* 16,10, 63.5,⑮⑭⑬, 9, 3,Ｉイチロｰスワン, 74,後藤浩, 0.4, 76,  16,  -4, 5,  8.5,③④⑤
10, 7,Ｌミスタｰシｰザ, 25,荻野  , 1.9, 42, -13,  -5,15,310.1,⑬⑬⑬,10, 6, マルブツランナｰ,---,荻野  , 2.4,  9, -38,  -4,10, 46.7,⑩⑩⑩,10, 4,Ｂダノンヒｰロｰ, 72,四位  , 1.0, 61,*  0,   0, 5, 10.0,⑥③②,10, 1,Ｋシルクブラボｰ, 74,小牧太, 0.4, 78,  19,  -9, 6,  9.5,②②②
11, 4,Ｈウインザタロｰ, 39,田嶋翔, 2.3, 39, -14,  -7,11,103.7,⑮⑮⑭,,,,,,,,,,,,,11,10,Ｅマイハッピｰクロス, 68,本田  , 1.1, 61,  -5,   8, 4,  9.0,⑫⑪⑫,11, 8,Ｆトニｰビｰバｰ, 77,上村  , 0.6, 71,  13,  -7,11, 90.8,⑦⑥⑥
12, 5,Ｊマイネルロンタｰノ, 34,赤木  , 3.0, 33,* -3, -28, 9, 67.1,③③④,,,,,,,,,,,,,12,13,Ｉナリタルｰキｰ, 66,河北  , 1.2, 56,* -1,  -4,12, 83.7,③③②,,,,,,,,,,,,
13, 3,Ｏアサクサマカロン,-13,鮫島良, 4.4, 17, -10, -37,14,257.8,⑨⑩⑨,,,,,,,,,,,,,13, 5,Ｃランドフラッグ, 69,高橋亮, 1.7, 51,  -3,  -6,14,201.1,⑥⑨⑨,,,,,,,,,,,,
14, 1,Ｋマルシゲアジュディ, 27,安田  , 4.5, 18, -13, -31,10,100.3,⑫⑬⑭,,,,,,,,,,,,,14, 3,Ｏフォグサイド, 61,後藤浩, 2.4, 43,  -2, -17,11, 76.7,⑤⑥⑧,,,,,,,,,,,,
15,10,Ｍウインドコンコルド, 19,小牧太, 6.0,  5,  -8, -51,13,209.6,⑩⑩⑪,,,,,,,,,,,,,15,14,Ｎホシエコｰ, 62,北村浩, 3.6, 27,  -6, -28,15,578.2,⑨⑬⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-19 ﾚｰｽｱｶﾞﾘ指数:+23 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-3),,,,,,,,,,,
