05年11月12日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,05年11月12日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1300m 2 歳未勝利(混) 馬齢,,,,,,,,,,,,■ 4R  ダ1600m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1400m 3歳上500万(混) 別定,,,,,,,,,,,,■10R  芝2000m 3歳上1600万(混) 別定,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾉﾍﾞﾝﾊﾞｰｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｃメジロファルカル, 54,柴田善,, 66,*  1,*  3, 1,  3.0,②②②, 1, 6, モンサラｰシュ,---,内田博,, 55,  -6,*  0, 8, 25.3,⑫⑫⑨, 1, 2,Ｃソブリンブライト, 66,石神  ,, 70,   2,*  8,11, 40.4,⑪⑫⑪, 1,12,Ｃマチカネキララ, 79,北村宏,, 84,  10,* 13, 1,  1.3,⑨⑩⑩
 2,12,Ａキングエンペラｰ, 58,蛯名  , 0.4, 63,   0,*  0, 2,  3.4,⑥④②, 2, 3, マイイｰジス,---,吉田豊, 0.1, 54,*  3, -15, 7, 22.4,①②①, 2, 9,Ｈドリｰムスペクタｰ, 63,北村宏, 0.0, 71,*  8,   1, 4,  6.7,②③④, 2,10,Ｄソｰユアフロスト, 79,蛯名  , 0.1, 84,  12,* 10, 2,  5.1,⑧⑧⑧
 3, 1,Ｋクｰデュパン, 15,内田博, 1.2, 53,  -1,  -7, 5, 13.4,④④⑤, 3, 5, フリｰダムブラウン,---,福永  , 0.3, 51,  -2,* -9, 3,  6.2,⑥⑥⑥, 3, 5,Ｌナカヤマスナイパｰ, 57,後藤浩, 0.1, 69,   3,*  5, 3,  6.4,⑫⑨⑨, 3, 8,Ｈタイガｰカフェ, 73,後藤浩, 0.6, 81,  10,*  9, 7, 31.4,⑫⑫⑫
 4,11,Ｇリキアイテンリュウ, 34,小野  , 1.3, 52,  -7,* -1,12,294.1,⑩⑩⑨, 4,11, シャコｰアデル,---,横山典, 0.3, 51,*  3, -16, 2,  5.0,①①②, 4,15,Ｊハッスルシチｰ, 60,吉田豊, 0.2, 67,  -1,*  9,12, 45.2,⑬⑬⑭, 4, 2,Ｆテイエムテンライ, 77,柴田善, 0.7, 76,* 15,  -5, 4, 18.5,①①①
 5, 5,Ｄビｰトザディｰラｰ, 50,田中勝, 1.3, 54,*  2, -12, 3,  3.4,①①①, 5, 1, メジログリフィｰ,---,小野  , 1.2, 45,   1, -22, 1,  2.1,③④③, 5, 6,Ｅマンボカｰニバル, 65,南田  , 0.3, 65,   3,   1,13, 61.2,⑧⑨⑨, 5,11,Ｇメジロトンキニｰズ, 75,吉田豊, 0.7, 76,* 12,  -3, 3, 15.8,④④③
 6, 2,Ｅジンデンスバル, 48,南田  , 1.9, 43, -10,  -6, 8, 51.4,⑩⑪⑪, 6, 8, シンメイシロフネ,---,後藤浩, 1.8, 39,  -3, -21, 4,  6.5,⑧⑧⑦, 6, 4,Ｄエイワンタッチ, 65,小野  , 0.5, 65,   6,  -2, 1,  4.4,⑦⑤⑤, 6, 6,Ｅマチカネリュウセイ, 78,田中勝, 0.7, 79,  12,   3, 6, 29.3,⑨⑨⑩
 7, 9,Ｂアポロガイア, 54,江田照, 2.0, 47,*  1, -17, 4, 10.3,②②②, 7, 2, ネガイヲコメテ,---,田中勝, 2.0, 37,  -6, -19,10, 65.5,⑩⑩⑨, 7,11,Ｇカズノブラック, 63,勝浦  , 0.5, 67,   6,  -2, 2,  5.0,⑧⑤⑤, 7, 9,Ｊタイキダイナスティ, 68,ボニヤ, 0.7, 80,  13,   1,10, 97.6,⑪⑩⑧
 8, 7,Ｈロイヤルフェアリｰ, 30,後藤浩, 2.4, 40,  -8, -11, 6, 17.0,⑥⑦⑨, 8, 9, サンタナシチｰ,---,北村宏, 2.7, 30,  -5, -28, 6, 16.7,⑦⑥⑧, 8, 3,Ｉマイネルピエｰル, 60,酒井忍, 0.7, 64,   1,   2, 9, 31.5,⑭⑭⑪, 8, 1,Ｉマイネルホライズン, 70,勝浦  , 0.9, 75,* 14,  -5, 9, 95.5,④④③
