05年12月18日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,05年12月18日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(牝) 馬齢,,,,,,,,,,,,■ 4R  芝2000m 2 歳未勝利(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1200m 3歳上500万(混) 別定,,,,,,,,,,,,■10R  芝2000m 3歳上1600万(混) 別定,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｵﾘｵﾝｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｉウグイスジョウ, 39,岩崎  ,, 57,  -2,* -3, 8, 49.7,⑧⑧⑦, 1, 1,Ｂロｰドエキスパｰト, 57,藤岡  ,, 65,* 14, -23, 3,  5.1,①①①, 1, 9,Ｈクンダリｰニ, 61,安藤勝,, 74,*  7,   3, 3,  5.2,④②②, 1,11,Ｈエイシンドｰバｰ, 77,藤岡  ,, 78,  -9,* 21, 5, 17.9,④④③
 2, 9,Ｋサダムサウンドアイ, 33,藤岡  , 1.2, 43,  -8,*-10, 9, 59.1,⑬⑬⑫, 2, 9,Ａプレインボイス, 59,福永  , 0.0, 68,  11,*-14, 2,  4.7,⑨⑧⑦, 2, 1,Ｅカネトシアｰネスト, 64,飯田  , 0.1, 72,   0,*  8, 4,  9.4,⑥⑨⑦, 2, 6,Ｌダイタクアルビン, 67,石橋守, 0.2, 65,* -5,  12,12,238.4,②②②
 3,13,Ｂスズカフロｰラ, 48,武豊  , 1.2, 47,   1, -18, 1,  2.9,③⑦④, 3, 2,Ｆケイエスシンケイト, 54,松永  , 0.3, 64,  11, -20, 7, 15.8,⑦⑦⑦, 3,15,Ａドラゴンキャプテン, 73,福永  , 0.2, 69,   1,   6, 1,  2.5,⑧⑦⑩, 3, 4,Ｊタイガｰカフェ, 77,武幸  , 0.2, 80, -10,* 23, 9, 33.4,⑨⑦⑦
 4, 7,Ｆケイアイミサイル, 43,上村  , 1.2, 47,   2, -19, 3,  3.8,⑦④②, 4, 6,Ｅオハコ, 55,秋山  , 0.3, 66,   8,*-12, 9, 27.0,⑬⑬⑩, 4,13,Ｃチアズエイブル, 67,吉田豊, 0.2, 72,   4,   3, 8, 24.1,⑧④②, 4, 7,Ａスウィフトカレント, 87,武豊  , 0.4, 71, -10,  18, 1,  1.4,⑧⑦⑥
 5, 3,Ｅラブメッセンジャｰ, 46,太宰  , 1.3, 43,   0, -18, 4, 11.2,⑧④⑥, 5,13,Ｄマコトタイセイ, 55,ペリエ, 0.3, 64,* 14, -26, 1,  3.1,①②②, 5, 2,Ｂセイウンビバｰチェ, 68,松永  , 0.2, 67,  -6,* 13, 5, 12.2,⑪⑬⑮, 5,10,Ｄマッキｰマックス, 78,安藤勝, 0.4, 79, -11,* 23, 2,  8.9,⑨⑩⑨
 6, 5,Ｃホｰマンラブリｰ, 48,飯田  , 1.4, 45,*  4, -23, 6, 22.5,①②②, 6,14,Ｃイイデクリコマサン, 55,上野翔, 0.3, 61,* 10, -23, 6, 13.6,⑥⑥③, 6, 4,Ｄダイショウリュウ, 67,武豊  , 0.4, 69,   3,   2, 2,  4.1,①④④, 6, 9,Ｉアドマイヤメガミ, 77,福永  , 0.5, 63,  -9,  13, 7, 20.2,⑥④③
 7, 8,Ｇユウタｰジェンヌ, 41,上野翔, 1.5, 37,  -9, -14,12,141.2,⑪⑫⑫, 7,11,Ｉマイネルリｰデル, 47,角田  , 0.4, 65,   5,* -6, 5, 10.5,⑮⑮⑬, 7,14,Ｆマンボカｰニバル, 63,藤岡  , 0.5, 68,   1,   3, 6, 19.4,⑧⑦⑦, 7, 2,Ｋエレスサｰル, 74,藤田  , 0.7, 57,  -8,   9, 3, 13.0,③③③
 8, 4,Ｍホッコｰラブリｰ, 27,小池  , 1.6, 41,  -4, -17,11,137.7,⑩⑩⑦, 8, 4,Ｌマンノレｰシング, 42,上村  , 0.5, 62,* 13, -26, 8, 17.5,③③③, 8,10,Ｎロバｰトバロｰズ, 53,ペリエ, 0.6, 65,   2,   1,12, 86.4,⑤④⑦, 8,12,Ｂメジロトンキニｰズ, 83,吉田豊, 0.7, 69, -12,  18, 6, 20.0,⑪⑩⑨
 9, 6,Ａシルクエクレｰル, 53,福永  , 1.8, 37,  -1, -22, 2,  3.0,③④⑦, 9,12,Ｇサンデｰカズ, 52,藤田  , 0.8, 59,  10, -24,10, 36.3,⑪⑨⑨, 9, 5,Ｍケイエスディライツ, 55,難波  , 0.7, 64,  -5,   7,15,368.6,⑭⑬⑬, 9, 5,Ｅエリモファイナル, 78,松永  , 0.8, 68, -13,  18,11, 55.9,⑫⑫⑪
10, 2,Ｄコパノフロスティ, 47,吉田豊, 2.0, 38,*  3, -28, 5, 13.2,①②④,10, 5,Ｊマイネルオルペウス, 45,吉田豊, 1.1, 57,   8, -23,12, 96.3,⑬⑬⑩,10,11,Ｋサザｰランドシチｰ, 58,秋山  , 0.9, 65,   0,   2,13,138.3,⑪⑫⑪,10, 1,Ｃテイエムリキサン, 80,秋山  , 1.1, 52,  -9,   6,10, 50.3,④④⑦
11,10,Ｌマニッシュクルｰズ, 28,松永  , 2.1, 35,  -4, -22,10, 76.4,⑪⑪⑪,11, 3,Ｋマルタカドトウ, 43,小坂  , 1.3, 53,   2,*-14,13,168.4,⑩⑫⑭,11, 3,Ｉティボリサンライズ, 60,武幸  , 1.0, 62,  -5,   6,11, 85.0,⑭⑬⑬,11, 8,Ｇトウカイラブ, 77,芹沢  , 1.2, 48,* -5,  -4, 4, 13.9,①①①
12,12,Ｊハマノビジン, 39,秋山  , 3.1, 26,  -1, -35,13,244.7,⑥⑧⑦,12,10,Ｎエイシンフｰテン, 39,岩崎  , 1.3, 53,   9, -29,14,179.9,⑪⑨⑩,12,12,Ｊリッチモンドガｰル, 59,芹沢  , 1.0, 65,   2,  -3,10, 64.1,⑪⑨④,12, 3,Ｆシャルルゲラン, 78,ペリエ, 1.4, 49, -10,   6, 8, 31.8,⑥⑦⑪
13, 1,Ｈサインゴｰルド, 40,藤田  , 3.2, 27,*  5, -42, 7, 32.1,③①①,13, 8,Ｍマｰベラスチｰフ, 41,石橋守, 1.6, 50,* 13, -42,11, 36.8,③③③,13, 8,Ｇシルクヒュｰジ, 62,安藤光, 1.2, 63,*  9, -11, 9, 30.1,①①①,,,,,,,,,,,,
14,11,Ｎキンショｰビｰナス, 20,石橋守, 3.2, 21, -11, -26,14,594.8,⑭⑭⑭,14,15,Ｈエテルノ, 50,安藤勝, 3.5, 28,* 13, -71, 4,  8.4,③③⑥,14, 6,Ｏサンサンシャイン, 46,上野翔, 1.6, 52,  -2,  -7,14,287.4,⑥⑨⑪,,,,,,,,,,,,
,,,,,,,,,,,,15, 7,Ｏラガｰトップテン, 29,安藤光, 4.9, 11,   4, -72,15,392.4,⑧⑨⑮,15, 7,Ｌフサイチセイシロウ, 56,藤田  , 2.2, 51,*  6, -18, 7, 21.2,①③④,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+15 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+16 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-15 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:4),,,,,,,,,,,
"単勝:4,970円 複勝:14=860円 09=1,050円 13=150円 枠連:3,630円",,,,,,,,,,,,"単勝:510円 複勝:01=190円 09=190円 02=400円 枠連:1,250円",,,,,,,,,,,,"単勝:520円 複勝:09=180円 01=250円 15=140円 枠連:2,260円",,,,,,,,,,,,"単勝:1,790円 複勝:11=530円 06=3,760円 04=640円 枠連:12,230円",,,,,,,,,,,
"馬連:62,740円 ワイド:09-14=13,770円 13-14=1,600円 09-13=2,270円",,,,,,,,,,,,"馬連:1,320円 ワイド:01-09=560円 01-02=1,270円 02-09=1,310円",,,,,,,,,,,,"馬連:2,120円 ワイド:01-09=680円 09-15=390円 01-15=470円",,,,,,,,,,,,"馬連:95,910円 ワイド:06-11=20,390円 04-11=3,880円 04-06=15,260円",,,,,,,,,,,
"馬単:111,360円 3連複:69,230円",,,,,,,,,,,,"馬単:2,700円 3連複:5,490円",,,,,,,,,,,,"馬単:3,920円 3連複:2,460円",,,,,,,,,,,,"馬単:159,960円 3連複:406,100円 3連単:2,041,080円",,,,,,,,,,,
■ 2R  ダ1400m 2 歳未勝利 馬齢,,,,,,,,,,,,■ 5R  芝1400m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  芝2000m 3歳上1000万(混) 別定,,,,,,,,,,,,■11R  芝1600m 3歳上ｵｰﾌﾟﾝ(牝) 別定,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,阪神牝馬ｽﾃｰｸｽ ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｃナムラアトランテス, 54,秋山  ,, 62,  -5,*  5, 6, 13.5,⑬⑫⑨, 1,11, ツルマルロｰズ,---,藤岡  ,, 66,  -1,*  3, 5, 16.5,③⑥⑤, 1,12,Ａバイロイト, 79,福永  ,, 77,*  0,  16, 1,  1.2,④③③, 1, 5,Ｂアドマイヤグルｰヴ, 90,武豊  ,,106,  16,  25, 2,  4.5,⑦⑥②
 2, 5,Ａサｰドストリｰム, 56,上村  , 0.7, 55,  -3,* -5, 2,  3.5,⑩⑧⑧, 2, 4, ギｰニョ,---,武豊  , 0.0, 66,  -1,*  5, 1,  1.6,⑨⑦⑦, 2, 7,Ｄアタゴビッグマン, 71,ペリエ, 0.2, 76,   0,  15, 5, 17.4,④⑤④, 2, 3,Ｅマイネサマンサ, 82,安藤勝, 0.1, 99,  13,  23, 4, 10.3,⑤⑤④
 3, 7,Ｅメダルハンタｰ, 52,吉田豊, 1.1, 52,*  1, -14, 7, 17.4,②②②, 3, 9, マヤノテンザン,---,難波  , 0.9, 52,  -5,  -4,10, 90.7,⑩⑦⑨, 3, 9,Ｉビッグファントム, 66,安藤勝, 0.5, 66,*  0,   7,10, 51.1,②②②, 3,10,Ｄレクレドｰル, 83,ペリエ, 0.1, 99,  11,* 26, 3, 10.2,⑨⑧④
 4, 2,Ｂヴィヴァキセキ, 55,武豊  , 1.2, 51,*  2, -16, 1,  2.9,①①①, 4, 5, ハナイチリン,---,秋山  , 1.1, 50,  -6,  -5, 2,  4.8,⑪⑪⑪, 4, 8,Ｊヒシルｰシッド, 65,武幸  , 0.7, 63,*  1,   2, 3, 14.4,①①①, 4, 2,Ａラインクラフト, 91,福永  , 0.6, 94,* 21,   5, 1,  1.6,①①①
 5,13,Ｄメイショウチョイス, 52,太宰  , 1.3, 50,  -1, -13, 5,  9.9,⑦⑤⑤, 5, 7, トウカイベスト,---,芹沢  , 1.1, 50,  -4,  -8,12,125.2,⑤⑦⑨, 5,11,Ｃプリティプリンセス, 71,藤岡  , 0.7, 75,  -7,* 19, 8, 29.5,⑫⑩⑩, 5, 9,Ｉスナｰクスズラン, 73,安藤光, 0.7, 89,  14,  13, 9,166.2,②②⑥
