05年10月30日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,05年10月30日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1400m 2 歳未勝利(混) 馬齢,,,,,,,,,,,,■ 4R  芝2910m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1200m 3歳上500万(混) 別定,,,,,,,,,,,,■10R  芝2400m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,高雄特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｅイイデチェロキｰ, 51,藤岡  ,, 60,   3,* -6, 3,  5.4,⑦⑥⑥, 1, 2, テイエムドラゴン,,白浜  ,,,,, 4,  7.5,⑨⑥⑤, 1, 3,Ｂアグネスボゾン, 75,秋山  ,, 72,   4,   5, 1,  2.2,⑥⑤⑥, 1, 2,Ｂバイロイト, 78,ボニヤ,, 85,   6,* 16, 1,  3.4,⑤④④
 2, 7,Ｂプリティタヤス, 59,川田  , 0.3, 52,  -1,* -9, 4,  7.5,④⑧⑧, 2, 8, クラシックブレｰド,,今村  , 0.8,,,, 3,  6.4,⑥②①, 2, 2,Ａエイシンボｰダン, 78,小牧太, 0.2, 70,   1,   6, 2,  2.2,⑩⑨⑧, 2, 3,Ｇプロンタテヤマ, 71,橋本美, 0.3, 83,* 10,   7, 3,  5.4,①①①
 3, 1,Ｃナムラカブラヤ, 59,秋山  , 0.3, 59,   6, -13, 5,  8.7,②⑤②, 3, 5, ザファステスト,,山本  , 1.1,,,, 8, 24.1,④⑤⑥, 3, 7,Ｈハｰドムｰン, 61,川田  , 0.2, 68,  -3,*  8, 9, 60.2,⑬⑫⑧, 3, 4,Ｆトウカイエリｰト, 73,芹沢  , 0.5, 81,* 10,   6, 4,  5.7,③②②
 4, 5,Ｇシベリアンスパｰズ, 47,本田  , 0.4, 57,*  9, -19, 1,  3.9,②①①, 4,10, メイショウワグナｰ,,白坂  , 1.1,,,, 7, 13.8,③④④, 4, 9,Ｄカネトシアｰネスト, 68,飯田  , 0.4, 66,  -3,*  7, 3, 13.8,⑪⑪⑪, 4, 9,Ｈワンダｰマッハｰ, 71,石橋守, 0.5, 75,   6,   4, 8, 41.9,②②③
 5, 2,Ｄグッドショコラ, 55,小林徹, 0.6, 51,   0, -12, 7, 12.7,⑨⑧⑧, 5,11, ビッグミサイル,,高田  , 2.3,,,,10, 43.3,⑦⑧②, 5, 5,Ｇグランディバロｰズ, 62,熊沢  , 1.1, 58,  -5,   2,11, 69.1,⑪⑫⑬, 5, 1,Ａタヤスレノックス, 85,小牧太, 0.7, 80,   6,  10, 2,  4.2,⑤⑥⑤
 6,13,Ｉトワノヴィナス, 41,小牧太, 0.9, 46,   3, -20, 6, 11.6,⑨⑥⑦, 6, 6, チェリｰツｰトップ,,嘉堂  , 2.5,,,, 2,  3.9,②③②, 6,11,Ｉジｰティｰピｰチ, 61,本田  , 1.4, 59,   6, -11, 8, 57.7,①③③, 6, 7,Ｅロングアライブ, 73,和田  , 0.9, 84,   4,* 18, 5,  7.4,⑪⑩⑩
 7,10,Ａマキハタシュｰタｰ, 61,高井  , 0.9, 44,  -1, -18, 2,  4.5,⑦⑧⑧, 7,12, タイセイブレｰヴ,,村山  , 3.6,,,, 1,  3.6,⑩⑨⑦, 7, 6,Ｃスリｰリクエスト, 71,上野翔, 1.6, 54,   4, -13, 4, 16.2,②⑤③, 7,10,Ｃストロングドン, 78,小原  , 1.0, 75,   6,   4, 9, 45.6,⑧⑥⑤
 8, 8,Ｍオｰスミプロスパｰ, 28,渡辺薫, 1.1, 45,  -1, -16,11, 76.3,⑫⑪⑪, 8, 3, シロキタトウコン,,田中亮, 3.7,,,,11, 46.1,⑦⑩⑨, 8,12,Ｅダイショウリュウ, 63,生野  , 1.7, 53,   2, -12, 7, 49.4,⑧⑦⑥, 8, 5,Ｄタニノボルガ, 75,武幸  , 1.0, 79,   4,  13, 7, 13.0,⑨⑨⑨
