05年10月22日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,05年10月22日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1150m 2 歳未勝利(混) 馬齢,,,,,,,,,,,,■ 4R  芝2000m 3 歳未勝利(牝) 馬齢,,,,,,,,,,,,■ 7R  ダ1700m 3 歳未勝利 馬齢,,,,,,,,,,,,■10R  芝2600m 3歳上500万(混) 別定,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,蔵王特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｃサチノスイｰティｰ, 49,中舘  ,, 60,*  2,* -4, 1,  3.7,②②②, 1, 3,Ｍクリスタルコｰスト, 41,大西  ,, 61, -10,* 13, 4,  6.6,⑦⑨⑥, 1,12,Ａシｰサンダｰ, 57,中舘  ,, 54,*-14,  10, 1,  2.2,①②②, 1, 7,Ｃガッサンカｰネギｰ, 69,柴山  ,, 72,*  5,*  4, 1,  2.1,⑧⑥②
 2,11,Ｅトップディアマンテ, 48,古川吉, 0.4, 55,  -3,* -2, 4,  6.3,⑧⑤③, 2, 1,Ｏフラワｰクイｰン, 30,柴山  , 0.0, 56,* -9,   9, 8, 25.4,③④②, 2,10,Ｄケイアイシテンノｰ, 47,木幡  , 0.2, 53, -15,  10, 4,  7.3,④③③, 2, 8,Ｆサンエルキャピタン, 62,吉田隼, 0.3, 66,   3,*  0, 9, 25.7,⑩⑨④
 3, 7,Ｆダイワパッション, 43,菊沢徳, 0.8, 53,*  4, -13, 2,  3.9,①①①, 3, 5,Ｃゲイリｰバｰド, 58,小島一, 0.1, 57, -14,* 13, 6, 12.1,⑪⑪⑩, 3, 2,Ｊシルクヒｰロｰ, 33,丹内  , 0.3, 53, -19,* 12, 9, 71.3,⑥⑦⑦, 3, 6,Ｅツキノオウジャ, 63,大西  , 0.3, 68,   1,*  6, 7, 20.0,⑫⑫⑤
 4,12,Ｂコアレスコジｰン, 51,穂苅  , 0.9, 50,   1, -10, 6,  7.5,③③③, 4, 4,Ｉビジンサン, 51,石橋脩, 0.1, 52,* -9,   7,10, 47.5,⑤④⑤, 4, 5,Ｃロングパイル, 51,長谷川, 0.6, 49, -18,  10, 3,  5.1,⑦⑦⑧, 4, 3,Ｈダブリンフォレスト, 60,生野  , 0.8, 63,   5,  -7, 6, 16.8,⑧⑨⑧
 5, 9,Ｉテイエムポラリス, 39,高井  , 1.1, 44,  -3, -11, 8, 31.5,③⑤⑥, 5, 2,Ａワンモアシンハラ, 64,中舘  , 0.2, 51,* -7,   3, 2,  3.9,①①①, 5, 7,Ｂタイトルマッチ, 52,柴山  , 0.8, 45, -16,   6, 2,  3.1,④④④, 5,11,Ｋアップインザホｰク, 58,村田  , 0.9, 58,*  5, -16,10, 32.8,④③②
 6, 3,Ｄエルトンクィｰン, 48,石橋脩, 1.4, 42,  -5, -12, 3,  5.1,⑦⑦⑥, 6,12,Ｌウエスタンプラザ, 42,吉田隼, 0.3, 57, -16,* 14,14,244.9,⑭⑮⑭, 6, 1,Ｋキングオブビｰスト, 27,佐藤聖, 1.5, 40, -23,   6, 7, 43.7,⑨⑪⑨, 6, 1,Ｌキャピタルゲイン, 54,松田  , 1.2, 59,*  6, -16,12,146.2,④⑤⑤
 7,10,Ｈバクシンホｰプ, 43,藤岡  , 1.4, 44,   0, -16, 5,  7.2,③③③, 7, 9,Ｋアイムゾンタｰク, 49,武士沢, 0.4, 54, -12,  10,15,273.9,⑪⑪⑬, 7, 3,Ｅエポックエｰス, 44,鹿戸  , 1.6, 35,*-14,  -6, 8, 68.5,①①①, 7, 4,Ｄイナズマロｰレル, 65,長谷川, 2.2, 47,*  7, -37, 2,  4.7,②①①
 8, 2,Ｇタカミツルビｰ, 43,武士沢, 1.6, 40,  -9, -10, 9,129.9,⑩⑨⑧, 8,10,Ｊアクアプラネット, 51,赤木  , 0.5, 55, -12,  10, 5,  9.9,⑭⑬⑨, 8, 9,Ｌベイジャフロｰル, 25,高野和, 2.2, 27, -17,  -9,10, 72.9,③④⑤, 8, 9,Ｇパルエクスプレス, 62,木幡  , 2.2, 44,*  4, -31, 3,  6.3,④⑥⑪
 9, 5,Ｌデミングガｰル,-41,吉田隼, 1.7, 35, -14,  -9,10,214.8,⑩⑩⑩, 9,15, スイｰトピアノ,---,鹿戸  , 0.5, 57, -14,* 13,13,218.7,⑯⑮⑭, 9, 8,Ｈウインエルドｰル, 39,生野  , 2.2, 30, -18,  -7, 5, 26.6,⑧⑥⑤, 9, 5,Ｂバンブｰジｰコ, 70,高井  , 2.7, 43,   1, -31, 8, 20.1,⑩⑪⑪
10, 8,Ａスイｰトバッハ, 51,津村  , 2.3, 31,  -6, -21, 7, 20.1,③⑦⑧,10,14,Ｂアップルティｰ, 59,二本柳, 0.6, 46,* -9,   0, 1,  2.9,⑦④⑥,10, 6,Ｆディジｰシャトル, 44,古川吉, 2.5, 30, -19,  -5,11,136.4,⑨⑩⑨,10,12,Ｉスリリングダイブ, 60,土谷  , 2.9, 43,*  5, -39,11,109.6,⑦⑥⑨
11, 6,Ｋアミフジツイスタｰ, 18,岩部  , 2.7, 26, -19, -11,12,278.6,⑫⑫⑪,11,16,Ｇハレクラニ, 53,生野  , 0.7, 47, -14,   6,12,162.9,⑪⑬⑭,11, 4,Ｉファｰルシオン, 38,芹沢  , 2.8, 25, -19,  -9, 6, 38.8,⑨⑨⑪,11,10,Ａマイネルアエラス, 71,中舘  , 3.6, 32,*  5, -58, 4,  9.4,①②⑤
12, 4,Ｊジェイケイスマイル, 29,二本柳, 3.5, 19, -14, -24,11,229.6,⑨⑩⑪,12,11,Ｎダイワビュｰティ, 36,塚田  , 0.7, 41,*-10,  -5,16,464.2,③②②,12,11,Ｇテイエムダンガン, 43,北村浩, 7.7,-22, -25, -48,12,173.9,⑫⑫⑫,12, 2,Ｊエイミングポイント, 60,赤木  , 4.6, 22,*  4, -70, 5, 15.5,②④⑨
,,,,,,,,,,,,13, 8,Ｄコスモボヤｰジュ, 57,木幡  , 0.8, 45, -10,   1, 3,  6.2,⑦⑨⑩,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,14,13,Ｅトｰアビバリｰヒル, 54,丹内  , 1.1, 36,*-10,  -9,11, 52.7,⑤④⑥,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15, 6,Ｆエブリン, 54,津村  , 1.3, 34,*-11, -11, 9, 44.3,⑦⑧⑩,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
