05年10月23日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,05年10月23日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1300m 2 歳未勝利 馬齢,,,,,,,,,,,,■ 4R  芝3000m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝2000m 3歳上500万(混) 別定,,,,,,,,,,,,■10R  芝1400m 3歳上1000万(混) 別定,,,,,,,,,,,
 9, 1,Ｆジャネットロｰズ, 38,張田  , 2.1, 41,  -4, -18, 6, 48.2,⑥⑥⑤, 9,14, レッツゴｰアテネ,,田中剛, 6.3,,,,11, 57.9,⑧⑬⑪, 9,12,Ｍミヤコフラッシュ, 50,南田  , 2.3, 45,  -8,  -2,12,199.6,⑧⑤⑤, 9, 1,Ｅリｰピングキャット, 76,張田  , 0.7, 65,  -9,  20, 5, 12.8,③④⑤
10, 3,Ｇユメノセテハバタケ, 35,北村宏, 2.5, 36,  -9, -14, 7, 54.4,⑩⑩⑪,10, 5, サンダｰバロｰズ,,林    , 6.5,,,, 5, 10.7,②⑤⑤,10, 8,Ｋニｰマルファイタｰ, 53,石神  , 2.5, 46,  -8,   0,10,142.7,⑤⑧⑧,10,12,Ｎスイｰトチャｰム, 64,五十雄, 0.9, 58,*  0,   5,12,105.3,①①①
11, 7,Ｅキングルｰキｰ, 45,勝浦  , 2.7, 34,  -7, -19, 9,145.8,⑧⑧⑨,11, 9, コスモアビリティ,,宗像  , 7.2,,,,10, 40.4,⑬⑪⑩,11, 5,Ｇコスモプロジェクタ, 61,江田照, 2.5, 46,  -6,  -3, 8, 48.9,⑤⑤⑤,11, 6,Ｏノｰコメント, 61,小島一, 1.1, 59,  -8,  13,14,216.1,⑤④④
12, 2,Ｉベルモントピッコロ, 32,後藤浩, 2.7, 35,  -2, -26, 8, 56.0,④③③,12, 8, セッテプリモ,,横山義,12.3,,,, 6, 12.9,⑥⑨⑨,12, 1,Ｈジツリキ, 55,鈴木慶, 2.7, 39,  -9,  -7,13,319.8,⑨⑨⑧,12, 8,Ｇエアカエサル, 73,江田照, 1.3, 56, -12,  14,13,168.5,⑥⑦⑨
13,10,Ｈアグリシチｰ, 32,菊沢徳, 2.9, 34,  -6, -22, 5, 35.6,⑨⑧⑦,13, 1, リネンピｰス,,柴田未,13.1,,,,13, 93.8,④⑪⑬,13,10,Ｉトゥルｰピｰス, 55,勝浦  , 3.0, 43,  -8,  -4,11,159.6,⑪⑪⑪,13,10,Ｈマヤノジャハｰン, 73,郷原  , 1.5, 55, -15,  16,10, 68.5,⑮⑭⑬
14,14,Ｌゼネラルビスティｰ, 21,郷原  , 3.0, 31, -13, -15,14,454.8,⑬⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,,14,11,Ｊナイトランブラｰ, 72,小林淳, 1.5, 52, -14,  12, 7, 35.8,⑧⑩⑨
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,Ｍカネトシサンセｰル, 66,田中剛, 1.6, 51, -11,   8,15,284.5,⑪⑦⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:0),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+17 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:82 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+21 馬場:良(指数:-5),,,,,,,,,,,
"単勝:1,000円 複勝:04=150円 09=100円 06=120円 枠連:430円",,,,,,,,,,,,"単勝:820円 複勝:04=310円 06=700円 10=190円 枠連:2,490円",,,,,,,,,,,,"単勝:310円 複勝:13=130円 11=260円 09=110円 枠連:1,590円",,,,,,,,,,,,単勝:240円 複勝:15=160円 04=780円 02=370円 枠連:400円,,,,,,,,,,,
馬連:470円 ワイド:04-09=200円 04-06=330円 06-09=150円,,,,,,,,,,,,"馬連:12,090円 ワイド:04-06=2,960円 04-10=860円 06-10=2,240円",,,,,,,,,,,,"馬連:2,300円 ワイド:11-13=660円 09-13=180円 09-11=390円",,,,,,,,,,,,"馬連:3,350円 ワイド:04-15=1,310円 02-15=750円 02-04=3,810円",,,,,,,,,,,
"馬単:2,120円 3連複:460円",,,,,,,,,,,,"馬単:22,010円 3連複:21,420円",,,,,,,,,,,,"馬単:3,550円 3連複:990円",,,,,,,,,,,,"馬単:4,370円 3連複:11,500円 3連単:51,890円",,,,,,,,,,,
■ 2R  芝1400m 2 歳未勝利(混) 馬齢,,,,,,,,,,,,■ 5R  芝1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1300m 3歳上500万 別定,,,,,,,,,,,,■11R  芝1800m 3歳上1600万(混) 別定,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾃﾚﾋﾞ静岡賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｆブルｰパピヨン, 37,蛯名  ,, 46,   1, -17, 5, 14.3,③⑥⑥, 1, 2, ハネダテンシ,---,後藤浩,, 56, -15,* 11, 1,  1.6,⑦⑦⑤, 1, 2,Ｇレオアンナ, 63,大野  ,, 85,*  8,* 13, 8, 39.5,①①①, 1, 1,Ｃシェイクマイハｰト, 77,田中勝,, 79,*  1,  22, 6, 16.0,①①①
 2, 1,Ｃアッパレムスメ, 40,吉永  , 0.1, 43,  -8,* -8, 8,120.9,⑧⑧⑦, 2, 5, アポロキングダム,---,江田照, 0.2, 57, -17,* 13, 4,  9.1,⑨⑧⑧, 2, 9,Ｂブライティアカｰム, 67,菊沢徳, 0.8, 78,   5,  11, 3,  4.3,④③③, 2, 6,Ａスウィフトカレント, 85,後藤浩, 0.0, 87,  -4,* 30, 1,  3.2,⑧⑨⑧
 3, 5,Ｂディｰプパｰトナｰ, 46,江田照, 0.1, 46,*  6, -25, 1,  1.5,②②②, 3, 1, ニシノキリフダ,---,菊沢徳, 0.3, 50, -15,   7, 5, 12.6,⑥⑤⑤, 3,15,Ｍバブルサウンド, 56,蓑島  , 1.2, 73,  -1,* 14,10, 71.7,⑥⑦⑦, 3, 5,Ｆブラックカフェ, 74,柴田善, 0.1, 90,  -5,* 33, 3,  4.8,⑧⑨⑩
 4, 7,Ａヒットラッキｰ, 49,張田  , 0.2, 45,*  6, -26, 3,  8.5,③②②, 4, 4, ロイバｰブリング,---,張田  , 0.6, 43, -14,   0, 6, 14.6,④⑤⑤, 4, 6,Ｃプレンティスピｰド, 66,鈴木慶, 1.6, 66,  -8,* 15,11,105.1,⑫⑪⑩, 4,11,Ｅサクラゲイル, 74,勝浦  , 0.5, 71,*  1,  15, 9, 57.4,③②②
 5, 4,Ｇファインセンテンス, 35,後藤浩, 0.2, 44,*  6, -26, 2,  4.9,①①①, 5, 7, モルフェタｰントゥ,---,小林淳, 0.6, 40,* -9,  -9, 8, 57.9,①①①, 5, 3,Ｎオッケイゴウ, 49,北村宏, 1.9, 67,  -3,  11,12,118.4,⑧⑧⑧, 5, 2,Ｂエアムｰトン, 79,張田  , 0.7, 66,  -3,  16, 5,  6.2,②②④
 6, 3,Ｉマイネルカポｰテ, 18,小林淳, 0.3, 41,  -7,*-11, 9,254.9,⑨⑨⑦, 6, 3, エｰピｰタイガｰ,---,田中勝, 0.6, 42, -12,  -3, 2,  5.6,②③③, 6, 4,Ｈプライベｰトエリア, 62,田中勝, 1.9, 67,   4,   1, 1,  3.1,②③③, 6, 4,Ｇカフェブリストル, 74,小林淳, 0.8, 68,  -3,  19,10, 86.4,⑤⑥⑧
 7, 2,Ｅトｰホウカレン, 40,田中勝, 0.7, 34,  -6, -19, 6, 23.2,⑦⑦⑦, 7, 6, ハクシンフリｰダム,---,高橋智, 1.5, 33, -18,  -6, 9, 75.9,⑧⑧⑧, 7, 1,Ｌウォｰクドントラン, 58,池田  , 2.1, 64,   2,   2, 9, 55.6,④⑤⑤, 7, 8,Ｈビッグコング, 71,菊沢徳, 0.8, 70,*  1,  13, 4,  5.2,⑤④②
 8, 9,Ｈカシノスズラン, 29,郷原  , 1.3, 27,   4, -43, 7, 67.8,⑤②④, 8, 8, トｰホウメボン,---,柴田善, 1.8, 24, -14, -21, 3,  8.7,④③③, 8,12,Ｅソリッドラヴ, 65,蛯名  , 2.3, 61,  -6,   9, 4,  7.9,⑪⑪⑩, 8, 3,Ｊソウゴン, 70,石神  , 1.2, 62,  -2,   9, 7, 45.1,③④④
 9, 8,Ｄサクラマテンロウ, 40,小島一, 1.3, 24,   3, -44, 4, 10.4,⑤②④, 9, 9, レオマインド,---,勝浦  , 2.6, 12,*-11, -37, 7, 26.3,③②②, 9,10,Ｉイブキペガサス, 62,柴田善, 2.5, 59,  -9,  10, 6, 12.2,⑬⑭⑫, 9, 7,Ｉエキゾｰストノｰト, 71,蛯名  , 1.2, 60,  -4,  10, 2,  4.2,⑦⑥⑦
,,,,,,,,,,,,,,,,,,,,,,,,10,16,Ｋニッショウカイドウ, 60,勝浦  , 2.8, 57,  -3,   0,13,120.5,⑨⑧⑧,10,10, ドラｰルブライトン,---,北村宏, 1.3, 63,  -4,  12,11,245.6,⑪⑪⑩
,,,,,,,,,,,,,,,,,,,,,,,,11, 5,Ａウインシャルフ, 68,小林淳, 3.2, 56,*  8, -15, 2,  3.8,②②②,11, 9,Ｄシンデレラボｰイ, 76,江田照, 1.6, 57,  -2,   3, 8, 49.1,⑧⑥④
,,,,,,,,,,,,,,,,,,,,,,,,12,14,Ｄバスタｰヒリュウ, 66,江田照, 3.3, 51,  -9,   4, 5, 11.5,⑭⑪⑬,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13, 8,Ｊウエスタンリピｰト, 60,鈴来  , 3.3, 50, -12,   5,14,144.1,⑮⑮⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14, 7,Ｏアイファｰボｰイ, 42,田中剛, 3.4, 49, -10,   2,15,260.7,⑩⑩⑬,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15,13,Ｐラックアンドラック, 42,伊藤直, 3.4, 50, -16,  11,16,309.0,⑯⑯⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16,11,Ｆウメノレイメイ, 65,南田  , 5.1, 34,   0, -29, 7, 22.0,⑥⑤⑤,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+17 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+16 馬場:良(指数:-5),,,,,,,,,,,
"単勝:1,430円 複勝:06=250円 01=1,060円 05=110円 枠連:37,490円",,,,,,,,,,,,単勝:160円 複勝:02=110円 05=200円 01=220円 枠連:550円,,,,,,,,,,,,"単勝:3,950円 複勝:02=820円 09=190円 15=1,270円 枠連:2,670円",,,,,,,,,,,,"単勝:1,600円 複勝:01=310円 06=140円 05=140円 枠連:1,880円",,,,,,,,,,,
"馬連:33,610円 ワイド:01-06=6,140円 05-06=280円 01-05=1,400円",,,,,,,,,,,,馬連:570円 ワイド:02-05=240円 01-02=340円 01-05=900円,,,,,,,,,,,,"馬連:6,440円 ワイド:02-09=2,050円 02-15=15,320円 09-15=3,810円",,,,,,,,,,,,"馬連:1,920円 ワイド:01-06=750円 01-05=860円 05-06=270円",,,,,,,,,,,
"馬単:84,250円 3連複:9,670円",,,,,,,,,,,,"馬単:750円 3連複:1,570円",,,,,,,,,,,,"馬単:15,920円 3連複:86,670円",,,,,,,,,,,,"馬単:5,640円 3連複:1,970円 3連単:18,360円",,,,,,,,,,,
■ 3R  芝1600m 2 歳未勝利 馬齢,,,,,,,,,,,,■ 6R  ダ1400m 3歳上500万(牝) 別定,,,,,,,,,,,,■ 9R  芝2400m 3歳上1000万(混) 別定,,,,,,,,,,,,■12R  ダ1600m 3歳上1000万 別定,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,南武特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｄブラックシャドウ, 43,蛯名  ,, 67,*  4,  -2, 1,  2.0,②②①, 1, 3,Ａアマビリｰタ, 71,北村宏,, 78,*  4,* 12, 1,  3.7,④④③, 1,10,Ｄリキアイサイレンス, 81,後藤浩,, 84,   5,* 21, 3,  6.4,⑧⑨⑨, 1, 7,Ｃジュレップ, 70,柴田善,, 82,  -1,* 19, 2,  4.3,⑨⑨⑧
 2, 2,Ｃレイザストレングス, 46,後藤浩, 0.3, 61,   0,*  1, 2,  3.3,⑤④④, 2,15,Ｈヒカルエンジェル, 59,後藤浩, 0.3, 72,*  4,   5, 5,  7.5,①①①, 2, 3,Ｇウォｰライクトニｰ, 77,勝浦  , 0.0, 88,   5,* 24, 7, 26.9,⑫⑫⑪, 2, 5,Ｆウザンホマレオｰ, 66,後藤浩, 0.5, 74,  -1,* 14, 3,  5.1,⑨⑨⑧
 3, 8,Ａサクセスラゴｰラ, 55,江田照, 0.7, 57,  -2,  -2, 3,  3.9,⑥⑥⑥, 3,12,Ｉウエスタンルｰジュ, 58,田中勝, 1.0, 67,*  4,   0, 4,  6.3,②②②, 3, 6,Ａモエレエルコンドル, 83,田中剛, 0.1, 79,*  8,   8, 4, 10.6,③③③, 3,12,Ｂヤマノサップ, 71,張田  , 0.7, 71,*  2,   9, 1,  3.3,③③②
 4, 1,Ｅマウントキング, 36,鈴来  , 0.9, 54,  -7,*  3, 5, 28.9,⑨⑪⑩, 4, 2,Ｅオポテュｰニティ, 60,石神  , 1.1, 64,*  2,   1,11, 76.4,②②③, 4,11,Ｂメジロニコラス, 83,菊沢徳, 0.3, 80,   5,  14, 2,  4.6,⑧⑨⑨, 4, 8,Ｅウインレガｰト, 69,田中勝, 0.7, 70,   1,  11, 5, 12.4,③③④
 5,12,Ｈキラライチバンボシ, 31,勝浦  , 1.1, 52,   1, -13, 9,144.5,③③③, 5, 7,Ｋツルミクイン, 52,菊沢徳, 1.4, 62,  -3,   5,12,136.2,⑬⑫⑪, 5, 4,Ｊチョウカイフライト, 72,田中勝, 0.3, 84,   5,  18, 6, 20.2,⑧⑪⑪, 5, 2,Ｈギャロップサンダｰ, 64,勝浦  , 0.9, 71,  -2,  13,11, 33.6,⑬⑫⑪
 6,10,Ｂシルクリベラル, 50,石神  , 1.8, 43,  -8,  -8, 6, 53.9,⑫⑫⑫, 6, 9,Ｌスズスタイル, 52,勝浦  , 1.5, 61,  -6,*  7,15,215.2,⑭⑭⑭, 6, 1,Ｆサンデｰストリｰム, 78,北村宏, 0.4, 77,   7,   8, 1,  1.9,⑦⑦⑤, 6, 4,Ｍカネマサデュｰク, 41,北村宏, 1.2, 65,  -1,   7, 6, 13.7,⑤⑦⑦
 7, 3,Ｉミヤコタイガｰ, 28,田中勝, 2.0, 39,*  4, -33, 4, 11.8,①①②, 7, 1,Ｂヒシキャサリン, 66,蛯名  , 1.5, 63,  -1,   2, 2,  3.9,⑨⑩⑧, 7, 8,Ｈアイアムザチャンプ, 73,蛯名  , 0.4, 76,*  7,   7,11, 51.9,⑥⑥⑤, 7,11,Ｉアイマストウイン, 64,江田照, 1.6, 63,  -2,   6,10, 28.5,⑫⑫⑪
 8, 7,Ｆエプソムジェイド, 36,小林淳, 2.2, 36,  -4, -25,10,244.6,⑥⑥⑥, 8, 8,Ｄマルハチリプリｰ, 63,江田照, 1.6, 62,   1,  -2, 6, 13.7,⑧⑧⑥, 8, 5,Ｋインパルスシチｰ, 70,小林淳, 0.8, 73,*  9,   0,12, 84.9,⑤④③, 8,13,Ａナイトサンタンダｰ, 72,大野  , 1.8, 56,  -1,  -1, 9, 25.4,⑧③④
 9, 4,Ｋマジックフォンテン,  0,北村宏, 2.6, 31,  -4, -28,11,360.9,⑥⑥⑧, 9, 4,Ｏオトメザプリンセス, 46,池田  , 1.6, 60,  -1,  -1, 9, 55.3,⑥⑥⑥, 9,12,Ｅミキノマｰベラス, 80,須貝  , 0.9, 71,   7,   1, 8, 30.6,④④⑤, 9,10,Ｋキャンディッド, 61,郷原  , 1.9, 60,  -2,   3,13,136.3,⑪⑪⑪
10, 5,Ｇモｰルドコウスケ, 35,吉永  , 2.6, 33,   0, -35, 7, 58.2,③④④,10,16,Ｃパｰクリｰアケコ, 65,大野  , 1.6, 58,  -5,   2, 3,  5.2,⑫⑫⑪,10, 9,Ｌエプソムアルテマ, 67,江田照, 1.0, 70,   6,   1,10, 40.6,⑧⑦⑧,10, 3,Ｇキタグニジョｰ, 65,水出  , 2.0, 53,*  0,  -6, 4,  8.2,①②②
11, 6,Ｌオンワｰドビギン,-25,張田  , 3.2, 25,  -6, -35, 8,141.5,⑨⑨⑨,11, 6,Ｎポポラｰレ, 49,水出  , 2.0, 53,  -9,   3,13,143.3,⑯⑯⑯,11, 2,Ｉヨシサイバｰダイン, 73,柴田善, 1.1, 70,* 10,  -8, 5, 17.8,①②②,11, 6,Ｌフラッパｰシチｰ, 60,南田  , 2.0, 55,  -2,  -1,12, 82.3,⑤⑦⑧
12,11,Ｊライブリチチカカ, 27,沢    , 3.5, 21,  -7, -38,12,380.3,⑨⑨⑩,12,14,Ｆビッグトワイニング, 60,高山太, 2.2, 55,  -2,  -5, 7, 16.8,⑨⑨⑧,12, 7,Ｃコスモステｰジ, 81,張田  , 1.1, 67,*  9, -10, 9, 33.6,②①①,12, 1,Ｊダンツタイガｰ, 63,蛯名  , 2.3, 52,*  2,  -8, 8, 17.1,①①①
,,,,,,,,,,,,13,13,Ｇシャｰクブロｰド, 60,張田  , 2.3, 54,   1, -10, 8, 26.0,⑦⑥⑤,,,,,,,,,,,,,13, 9,Ｄチアズマックス, 69,高橋智, 3.0, 46,*  1, -13, 7, 14.1,⑤③④
,,,,,,,,,,,,14,11,Ｊミヨノインパクト, 57,郷原  , 2.5, 53,  -2,  -8,10, 58.8,⑪⑩⑧,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15, 5,Ｍモトマチアウィン, 51,小島一, 2.7, 48,  -6,  -7,14,198.5,⑭⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16,10,Ｐトｰアガイア, 32,平沢健, 5.8, 19,  -3, -38,16,324.6,⑤④⑪,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:82 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:0),,,,,,,,,,,
単勝:200円 複勝:09=100円 02=110円 08=110円 枠連:480円,,,,,,,,,,,,単勝:370円 複勝:03=160円 15=240円 12=180円 枠連:540円,,,,,,,,,,,,"単勝:640円 複勝:10=230円 03=570円 06=280円 枠連:6,390円",,,,,,,,,,,,単勝:430円 複勝:07=180円 05=170円 12=140円 枠連:980円,,,,,,,,,,,
馬連:490円 ワイド:02-09=170円 08-09=140円 02-08=140円,,,,,,,,,,,,"馬連:1,410円 ワイド:03-15=560円 03-12=430円 12-15=630円",,,,,,,,,,,,"馬連:7,310円 ワイド:03-10=1,920円 06-10=800円 03-06=2,020円",,,,,,,,,,,,"馬連:1,340円 ワイド:05-07=460円 07-12=340円 05-12=310円",,,,,,,,,,,
馬単:750円 3連複:240円,,,,,,,,,,,,"馬単:2,590円 3連複:2,310円",,,,,,,,,,,,"馬単:13,290円 3連複:16,690円 3連単:115,920円",,,,,,,,,,,,"馬単:2,560円 3連複:1,260円 3連単:8,480円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
