05年10月 9日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,05年10月 9日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利(混) 馬齢,,,,,,,,,,,,■ 4R  芝1600m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 7R  ダ2100m 3歳上500万(混) 別定,,,,,,,,,,,,■10R  ダ1400m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西湖特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｉエイシンセイテン, 33,北村宏,, 59,* -2,* -1, 5,  8.0,③③③, 1, 5, ユノブラッキｰ,---,四位  ,, 53, -14,* 11, 6, 18.1,⑬⑭⑫, 1,11,Ｃコスモマリオネット, 67,後藤浩,, 77,  -1,* 19, 5, 11.0,⑬⑫⑪, 1, 8,Ｅヒカルバロｰロ, 72,藤田  ,, 79,   4,* 15, 2,  4.1,⑦⑦⑦
 2, 3,Ｆアルカライズ, 36,横山典, 0.3, 55,  -5,* -1, 1,  2.7,③④④, 2, 3, ドリｰムパラソル,---,横山典, 0.1, 52, -11,*  5, 7, 18.6,⑫⑪⑩, 2,13,Ｉハルクバニヤン, 59,柴田善, 0.1, 73,*  3,   9, 4,  6.9,②②②, 2, 4,Ｄクｰルキャスケｰド, 73,江田照, 0.2, 78,   1,* 16,15,168.7,⑫⑬⑪
 3, 8,Ｃアルゲニブ, 41,柴山  , 0.4, 53, -10,*  5, 3,  4.7,⑬⑫⑬, 3,11, ダイワオンディｰヌ,---,柴田善, 0.3, 49,  -3, -10,10, 56.7,⑥⑤⑤, 3, 8,Ｊボｰントゥトライ, 59,田辺  , 0.3, 73,   1,* 11, 7, 29.4,⑪⑧⑤, 3, 9,Ｂスタｰボイジャｰ, 77,柴田善, 0.3, 78,   3,  15, 1,  2.2,⑪⑪⑪
 4, 1,Ｊミックベンハｰ, 30,江田照, 0.5, 54,  -8,*  1,12,194.3,⑭⑫⑩, 4, 4, ヒカルミキティ,---,藤田  , 0.5, 45,*  1, -21, 1,  2.8,①①①, 4,14,Ｂマルイチライデン, 70,幸    , 0.3, 74,   2,* 13, 2,  3.4,⑤⑤⑦, 4, 2,Ａヤマノルドルフ, 80,中舘  , 0.5, 76,*  9,   5, 3,  8.0,①①①
 5, 4,Ｂコペルニクス, 48,蛯名  , 0.7, 52,* -1, -10, 2,  3.6,①①①, 5, 1, ロレットチャペル,---,北村宏, 0.6, 43, -10,  -4, 2,  3.3,⑪⑧⑨, 5, 2,Ｄオドルタイヨウ, 67,中舘  , 1.0, 67,*  4,  -1, 1,  3.0,①①①, 5,13,Ｋシベリアンホビｰ, 67,松岡  , 0.5, 76,   6,   9, 6, 14.2,④⑤⑤
 6,12,Ａタマモニュｰリズム, 48,松岡  , 1.9, 40,  -4, -18, 4,  6.1,⑥④④, 6,10, コスモロザリオ,---,木幡  , 0.7, 44,  -6, -12,12, 99.3,⑦⑧⑦, 6, 6,Ｌジツリキｰツウ, 55,木幡  , 1.3, 64,*  2,  -1,15,318.6,⑦④③, 6, 5,Ｇチョウカイフレンチ, 72,小野  , 0.5, 75,   5,   8, 4,  8.4,④⑤⑤
 7,13,Ｇカネショウサンデｰ, 35,小林淳, 2.0, 40, -12,  -9,15,384.0,⑭⑮⑭, 7,13, プリンセスデザｰト,---,柴山  , 0.8, 43,* -2, -21, 5, 15.6,③③③, 7, 3,Ｅミヤビアゼリア, 66,石橋脩, 1.3, 64,   0,   4, 6, 22.6,⑨⑨⑨, 7, 6,Ｎコンサｰトピッチ, 64,牧原  , 0.6, 73,  -2,* 15,14,141.1,⑮⑮⑯
 8, 9,Ｈエフテｰキャプテン, 34,佐藤聖, 3.0, 29,  -6, -30, 7, 44.7,⑤⑥④, 8, 9, セイリングシップ,---,池添  , 1.2, 37,*  0, -30, 3,  6.6,②②②, 8,10,Ｈオンワｰドウシワカ, 60,石神  , 1.8, 62,  -1,   4,13,169.5,⑬⑭⑬, 8,11,Ｊゲイリｰリボルバｰ, 70,幸    , 0.8, 73,   0,  12, 8, 41.1,⑭⑭⑭
 9,15,Ｄナモンジェット, 40,木幡  , 3.1, 30,  -5, -28, 9,149.2,⑪⑥⑦, 9, 2, ロイバｰフェイム,---,福永  , 1.3, 36,  -7, -20, 4,  7.1,⑦⑦⑦, 9, 4,Ｎマイネルスプレモ, 52,鈴木慶, 2.5, 55,  -2,  -6,16,359.2,⑫⑫⑪, 9, 1,Ｆオｰバｰチュアｰ, 72,石橋脩, 0.9, 72,   4,   6,13,122.8,⑨⑩⑦
10, 5,Ｍプリンセスヨコハマ, 15,吉永  , 3.8, 23,* -2, -40,16,445.8,①②②,10,15, コスモシュクレ,---,中舘  , 1.6, 31, -15, -10, 9, 28.7,⑦⑪⑬,10, 9,Ｍヤクモアクティヴ, 54,池添  , 2.6, 57,  -4,   1, 9, 48.0,⑯⑯⑯,10,15,Ｏゼンノエキスプレス, 64,高橋智, 1.1, 70,   3,   3,16,224.8,⑫⑪⑦
11, 6,Ｅオンワｰドアリア, 37,郷原  , 3.8, 24,  -7, -34,10,176.1,⑧⑨⑦,11,12, スズウグイス,---,後藤浩, 1.7, 31,  -4, -30, 8, 27.4,④⑤⑤,11,12,Ａマイネルレオン, 70,岩部  , 2.8, 57,   1, -10,10, 57.2,⑨⑪⑨,11,10,Ｉデジデｰリオ, 70,丹内  , 1.1, 68,   0,   7,11, 80.7,⑯⑮⑭
12,11,Ｌティティブリザｰド, 23,石神  , 4.4, 17, -12, -32, 6, 29.8,⑧⑭⑭,12,14, ショコラグラッセ,---,勝浦  , 2.2, 23, -16, -18,13,178.1,⑮⑭⑭,12, 7,Ｇクリスタルバッハ, 61,丹内  , 3.1, 49,   0, -16, 8, 34.2,④⑤⑦,12, 7,Ｐマリアｰジュシチｰ, 61,小林淳, 1.2, 67,   2,   5,12, 97.1,⑧⑧⑪
13, 2,Ｐパリサンサン,  1,穂苅  , 4.5, 17,  -6, -40,11,182.4,⑩⑥⑦,13, 6, コアレススマイル,---,村田  , 2.8, 15, -12, -35,15,372.5,⑦⑧⑩,13,15,Ｋシロヤマハｰツ, 58,津村  , 3.2, 48,  -2, -11,12,113.4,⑦⑨⑬,13, 3,Ｃスプリングボｰド, 74,蛯名  , 1.7, 66,*  7,  -4, 5, 11.4,④③③
14,10,Ｎドレックセル,  7,横山義, 4.7, 14,  -9, -38, 8, 64.7,⑥⑨⑪,14, 8, エｰピｰトリック,---,江田照, 3.5,  7,  -3, -61,11, 89.7,④③③,14, 1,Ｐハヤツキラｰク, 50,大庭  , 3.4, 52,   2, -18,14,264.3,⑤⑤⑤,14,16,Ｍフラッパｰシチｰ, 65,菊沢徳, 2.4, 57,   3,  -9, 9, 51.3,⑨⑧⑦
15, 7,Ｏスガノプロテクタｰ,  3,吉田隼, 4.9, 10, -13, -40,14,354.8,⑯⑯⑭,15, 7, ミヤコノヒマワリ,---,柄崎  , 4.2, -1, -16, -49,14,228.1,⑬⑬⑭,15,16,Ｆエプソムデザイアｰ, 64,梶    , 4.0, 47,  -3, -15,11, 61.5,⑮⑮⑮,15,14,Ｈカネスベネフィット, 70,佐藤聖, 2.8, 54,*  7, -17,10, 55.1,②③③
16,16,Ｋグレｰスアロｰ, 29,石橋脩, 5.9,  1, -10, -51,13,237.5,⑫⑨⑪,,,,,,,,,,,,,16, 5,Ｏウインアルディｰト, 51,蛯名  , 4.3, 43,   2, -29, 3,  4.9,③②③,16,12,Ｌエフテｰコンコルド, 67,二本柳, 3.3, 49,*  7, -23, 7, 22.4,②②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
