05年12月17日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,05年12月17日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(牝) 馬齢,,,,,,,,,,,,■ 4R  芝1800m 2 歳未勝利 馬齢,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万(混) 別定,,,,,,,,,,,,■10R  芝1600m 2 歳500万(混) 馬齢,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+16 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:-2),,,,,,,,,,,
単勝:110円 複勝:10=110円 08=290円 15=220円 枠連:410円,,,,,,,,,,,,"単勝:160円 複勝:12=120円 04=330円 09=310円 枠連:1,230円",,,,,,,,,,,,単勝:200円 複勝:05=110円 11=140円 07=170円 枠連:380円,,,,,,,,,,,,単勝:190円 複勝:01=120円 11=160円 02=160円 枠連:400円,,,,,,,,,,,
"馬連:930円 ワイド:08-10=400円 10-15=320円 08-15=1,350円",,,,,,,,,,,,"馬連:1,110円 ワイド:04-12=480円 09-12=480円 04-09=2,470円",,,,,,,,,,,,馬連:480円 ワイド:05-11=200円 05-07=340円 07-11=440円,,,,,,,,,,,,馬連:630円 ワイド:01-11=250円 01-02=290円 02-11=630円,,,,,,,,,,,
"馬単:1,100円 3連複:2,120円",,,,,,,,,,,,"馬単:1,520円 3連複:3,840円",,,,,,,,,,,,馬単:760円 3連複:930円,,,,,,,,,,,,"馬単:840円 3連複:1,080円 3連単:3,700円",,,,,,,,,,,
■ 2R  ダ1800m 2 歳未勝利(抽) 馬齢,,,,,,,,,,,,■ 5R  ダ1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝1600m 3歳上1000万(牝) 別定,,,,,,,,,,,,■11R  芝1800m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾃﾞｨｾﾝﾊﾞｰｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ａマイラヴユアラヴ, 51,村田  ,, 58,* -3,*  0, 2,  2.8,①①①, 1,15, メジロパｰシバル,---,勝浦  ,, 58,  -6,*  4, 2,  3.6,⑭⑥④, 1,12,Ａピサノグラフ, 82,横山典,, 86,  10,  15, 1,  3.0,⑤③②, 1, 3,Ａグレイトジャｰニｰ, 90,蛯名  ,, 88,  13,  16, 5,  7.2,⑥⑧⑧
 2, 4,Ｂスマｰトバイパｰ, 46,内田博, 0.2, 57,* -4,* -1, 1,  2.6,②②②, 2, 3, ショウナンサザン,---,吉田豊, 0.3, 55,  -6,*  1, 1,  3.2,⑦⑥⑤, 2, 3,Ｃサイレントアスク, 80,北村宏, 0.0, 86,   8,* 18, 3,  5.2,⑥⑥⑤, 2, 1,Ｄコスモマｰベラス, 85,内田博, 0.1, 86,  16,   8, 3,  6.7,⑤⑤④
 3,11,Ｅフジヤマホｰク, 37,松岡  , 0.3, 56,  -8,*  4, 3,  4.9,⑨⑨⑦, 3,12, ウインドストｰム,---,蛯名  , 0.5, 54,* -4,  -5, 3,  5.0,③②①, 3, 8,Ｄニシノニチリン, 79,吉田隼, 0.2, 80,* 12,   5,10, 32.8,①①①, 3,13,Ｅマイネルレコルト, 85,柴田善, 0.2, 89,   9,* 25, 2,  3.5,⑪⑪⑩
 4, 6,Ｄコウジンクラマ, 41,吉永  , 1.3, 48,* -4, -11, 5, 13.4,③②③, 4,11, カイマナリオ,---,横山典, 1.1, 49,  -7,  -5, 4,  7.1,⑫⑧⑧, 4,13,Ｋノットユアビジネス, 70,藤田  , 0.3, 83,   6,  17, 9, 23.9,⑨⑨⑦, 4,11,Ｂキングストレイル, 87,デザｰ, 0.3, 86,  15,   9, 1,  2.5,⑦⑥⑥
 5, 5,Ｈタネノエンプレス, 34,蛯名  , 1.9, 45,  -6, -12, 6, 24.7,⑦⑥⑤, 5, 8, ノｰダウト,---,石崎隆, 1.1, 49,  -9,* -2, 6, 13.7,⑫⑪⑪, 5, 4,Ｊギミｰシェルタｰ, 71,田中勝, 0.3, 83,   3,* 23, 4,  7.8,⑮⑮⑬, 5, 8,Ｈダイワバンディット, 79,北村宏, 0.5, 82,  17,  -1, 6, 25.7,④④④
 6, 8,Ｃクリノビスケット, 43,田辺  , 2.1, 42,  -7, -13, 4,  7.7,⑦⑧⑨, 6,13, ドノバンシチｰ,---,北村宏, 1.4, 46,* -4, -14,11,101.1,②②②, 6, 9,Ｉモノトｰン, 71,ボニヤ, 0.3, 84,   5,* 20,12, 59.8,⑬⑪⑦, 6, 4,Ｃアサクサキニナル, 86,藤田  , 0.6, 82,  15,   5, 4,  7.1,⑦⑥⑥
 7, 2,Ｆマイネルレモリｰノ, 37,丹内  , 2.3, 39,  -6, -19, 9, 85.4,④④⑤, 7, 4, ドクタｰヴィガラス,---,柴田善, 1.6, 45,  -5, -14, 7, 25.1,⑤④⑤, 7, 1,Ｍエイシンサンバレｰ, 70,内田博, 0.3, 81,  11,   9, 5, 11.8,④③②, 7, 2,Ｊグラスワｰルド, 73,松岡  , 0.6, 85,  13,  14,13,297.5,⑨⑨⑨
 8, 1,Ｇモｰルドコウスケ, 37,小島一, 2.4, 38,  -6, -20, 8, 75.5,④④④, 8, 7, フォアザパｰトナｰ,---,デザｰ, 1.8, 43,  -7, -11, 5,  9.9,⑪⑧⑨, 8,11,Ｌレディインブラック, 70,勝浦  , 0.5, 78,   4,  17,13, 66.3,⑪⑪⑫, 8, 5,Ｍコスモオｰスティン, 63,田中勝, 1.2, 73,* 22, -23, 8, 59.3,②②①
 9, 9,Ｌエマｰジェンシｰ,-22,石崎駿, 2.7, 39, -10, -12, 7, 34.5,⑫⑫⑫, 9, 2, ミサトアロｰ,---,藤田  , 2.1, 42,  -8, -13,10, 47.9,⑥⑩⑩, 9,16,Ｅプリモスタｰ, 78,蛯名  , 0.6, 79,   7,  10, 6, 17.2,⑧⑥⑤, 9, 9,Ｋシルクネクサス, 72,勝浦  , 1.3, 72,* 21, -21, 9, 79.2,③③③
10,12,Ｉマスピアドｰル, 32,小林淳, 2.8, 38,  -8, -18,11,310.1,⑪⑪⑪,10, 6, マイネルアモｰリオ,---,ボニヤ, 2.4, 40,  -9, -13, 9, 47.2,⑩⑫⑫,10, 2,Ｂメジロベネット, 81,高橋智, 0.8, 78,   3,  16, 7, 21.4,⑯⑮⑬,10,12,Ｆシャドウビンテｰジ, 82,横山典, 1.3, 75,   4,  17, 7, 36.8,⑬⑬⑫
11, 7,Ｊミスタｰショウ, 29,ボニヤ, 3.1, 35,  -6, -25,10,187.0,④⑥⑦,11, 9, フミモエｰス,---,田面木, 2.7, 36,  -5, -23,12,101.4,④④⑦,11, 6,Ｏプリンセスイブ, 65,西田  , 1.0, 72,   6,   6,11, 59.2,⑨⑨⑩,11, 6,Ｌヤマノブリザｰド, 68,石崎隆, 1.6, 72,   7,   9,10, 81.0,⑫⑫⑫
12,10,Ｋワンセカンドキス, 25,高野和, 3.3, 31,  -8, -25,12,549.0,⑨⑨⑨,12,10, スパイシｰガｰル,---,内田博, 2.9, 36, -13, -10, 8, 26.2,⑯⑮⑭,12,10,Ｇパｰフェクトマッチ, 74,デザｰ, 1.1, 71,   8,   1, 2,  4.1,⑥⑥⑦,12, 7,Ｇサンライズジェガｰ, 82,木幡  , 1.8, 72,  13,  -3,12,160.5,⑨⑨⑩
,,,,,,,,,,,,13,16, エクスダッシング,---,吉田隼, 3.0, 32, -11, -19,15,468.4,⑧⑫⑫,13,14,Ｎフレンチムｰド, 68,丹内  , 1.1, 68,   2,   8,15,303.9,⑭⑭⑯,13,10,Ｉロイヤルキャンサｰ, 73,江田照, 1.8, 69,* 24, -30,11, 99.7,①①②
,,,,,,,,,,,,14,14, ゴｰルデンミシエロ,---,田中勝, 3.7, 29,* -4, -35,14,247.9,①①②,14,15,Ｈクラキングレディ, 73,石崎隆, 1.3, 68,   5,   3,16,317.1,⑪⑪⑬,,,,,,,,,,,,
,,,,,,,,,,,,15, 1, ミツアキサンライズ,---,高野和, 5.0, 18, -18, -24,16,524.4,⑮⑯⑯,15, 5,Ｆジョリｰノエル, 75,柴田善, 1.6, 65,* 12, -12, 8, 23.7,②②②,,,,,,,,,,,,
,,,,,,,,,,,,16, 5, アダムシチｰ,---,高橋智, 7.9, -1, -11, -60,13,157.1,⑧⑭⑮,16, 7, ナイススマイルワン,---,石崎駿, 3.5, 38,  11, -40,14,242.4,②③⑩,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:89 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-2),,,,,,,,,,,
単勝:280円 複勝:03=120円 04=120円 11=140円 枠連:450円,,,,,,,,,,,,単勝:360円 複勝:15=150円 03=150円 12=180円 枠連:580円,,,,,,,,,,,,単勝:300円 複勝:12=140円 03=220円 08=760円 枠連:500円,,,,,,,,,,,,"単勝:720円 複勝:03=200円 01=190円 13=140円 枠連:2,550円",,,,,,,,,,,
馬連:450円 ワイド:03-04=180円 03-11=270円 04-11=230円,,,,,,,,,,,,馬連:690円 ワイド:03-15=290円 12-15=490円 03-12=410円,,,,,,,,,,,,"馬連:1,000円 ワイド:03-12=440円 08-12=2,150円 03-08=3,080円",,,,,,,,,,,,"馬連:2,260円 ワイド:01-03=690円 03-13=420円 01-13=470円",,,,,,,,,,,
馬単:820円 3連複:570円,,,,,,,,,,,,"馬単:1,340円 3連複:1,240円",,,,,,,,,,,,"馬単:1,510円 3連複:12,850円",,,,,,,,,,,,"馬単:5,630円 3連複:2,320円 3連単:21,180円",,,,,,,,,,,
■ 3R  ダ1200m 2 歳未勝利 馬齢,,,,,,,,,,,,■ 6R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  ダ1200m 3歳上1000万(混) 別定,,,,,,,,,,,,■12R  芝1200m 3歳上1000万(混) 別定,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,仲冬特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｄキタグニノホシ, 46,松岡  ,, 60,*  4,* -6, 4, 10.1,①①①, 1, 7, ロランラムｰル,---,北村宏,, 60, -21,* 15, 7, 41.4,⑥③⑤, 1, 2,Ｃチョウカイロイヤル, 81,村田  ,, 80,   0,* 19, 2,  4.0,⑨⑧⑦, 1, 2,Ｋサンドクリｰク, 72,西田  ,, 75,  -7,  22,12, 74.0,②④④
 2, 8,Ｇモストロビアンコ, 41,デザｰ, 0.3, 57,*  2,  -7, 3,  4.7,③②②, 2, 9, キストゥヘヴン,---,吉田豊, 0.2, 54,*-17,*  9, 4, 13.4,②②①, 2, 3,Ｌフジマサミラクル, 69,石崎隆, 0.1, 81,   6,  13,11, 47.5,③③③, 2, 1,Ａヨイチサウス, 83,江田照, 0.0, 77,  -9,  23, 1,  3.3,⑤⑥④
 3, 9,Ｆラスカルシチｰ, 43,木幡  , 0.8, 51,   0, -10, 7, 44.7,③⑤⑤, 3,12, プレミアムボックス,---,藤田  , 0.4, 53, -22,* 10, 1,  1.3,⑥⑥②, 3, 4,Ａピサノヨシツネ, 83,田中勝, 0.2, 77,   0,* 17, 1,  2.9,⑨⑧⑨, 3, 7,Ｂスピニングノアｰル, 82,木幡  , 0.1, 83, -21,* 34, 4,  8.2,⑯⑯⑭
 4, 7,Ｃキラライットウセイ, 49,勝浦  , 1.1, 47,  -8,* -6, 5, 27.6,⑨⑧⑦, 4, 1, ベルモントソナタ,---,石崎駿, 0.9, 38,*-16,  -4,10, 88.3,①①②, 4, 6,Ｄバｰズアイ, 79,柴田善, 0.4, 81,* 12,   5, 8, 16.6,①①①, 4, 4,Ｆカラメルアｰト, 77,デザｰ, 0.1, 76,  -8,  22, 5,  8.4,⑦⑥⑦
 5, 1,Ｈスナｰクオリオン, 39,江田照, 1.2, 48,  -1, -13, 8, 48.5,⑥⑤④, 5, 6, ジェンハオサイマ,---,石崎隆, 0.9, 41, -24,   4, 2,  8.2,②⑦⑥, 5,10,Ｂカリスマサンキセキ, 81,松岡  , 0.5, 74,   3,  10, 5, 10.0,⑥⑤⑤, 5, 5,Ｄロｰランジェネルｰ, 79,内田博, 0.2, 70,* -4,  15, 7,  9.9,①①①
 6, 3,Ｋコスモフィリオ, 10,丹内  , 1.8, 36, -11, -12,11,280.6,⑧⑩⑩, 6,14, タケデンタンゴ,---,高橋智, 1.1, 37, -21,  -2,15,265.4,②③②, 6, 9,Ｅブルｰチェイサｰ, 78,吉田隼, 0.6, 71,  -3,  13,13, 76.4,⑪⑪⑨, 6,11,Ｇゴｰルドクラウン, 75,横山典, 0.3, 75, -18,* 28, 2,  5.9,⑬⑭⑭
 7,11,Ｂキョクイチデュラ, 55,藤田  , 2.0, 40,*  2, -23, 2,  2.8,③②②, 7,11, ホッコｰリシェス,---,丹内  , 1.1, 36, -28,   3, 3, 12.6,⑩⑨⑧, 7, 1,Ｋナチュラルリｰダｰ, 69,蛯名  , 0.7, 74,   4,   9, 3,  7.7,⑥⑤⑤, 7,12,Ｅメジロジャック, 77,勝浦  , 0.5, 66,* -5,  12, 3,  7.8,④③②
 8,13,Ｅサクラレスタｰ, 45,ボニヤ, 2.3, 34,  -5, -19, 6, 31.4,⑦⑦⑧, 8, 8, マツリダヒトミ,---,ボニヤ, 1.2, 36, -24,  -1,12,137.5,⑥⑦⑥, 8, 5,Ｆブラストサンデｰ, 77,デザｰ, 0.7, 72,  -4,* 16, 6, 12.9,⑬⑬⑭, 8, 3,Ｌエアカエサル, 72,小林淳, 0.5, 69, -11,  19,13,111.0,⑩⑩⑨
 9,10,Ａルルドウォｰタｰ, 60,内田博, 2.3, 37,*  2, -26, 1,  2.3,②②⑤, 9,13, ノｰブルウィング,---,吉永  , 1.5, 31, -30,   1, 9, 49.7,⑬⑬⑬, 9,15,Ｊスペシャルストック, 69,吉田豊, 0.8, 76,* 10,   3, 9, 34.3,②②②, 9, 9,Ｈリガｰドシチｰ, 74,松岡  , 0.7, 61,* -4,   8, 9, 23.9,②②②
10, 4,Ｎフラメンコシチｰ, -4,鈴来  , 2.4, 34, -10, -16,10,252.8,⑫⑩⑧,10,15, タイキシｰリア,---,小林淳, 1.6, 28, -27,  -4,13,149.0,⑨⑨⑩,10,13,Ｇスタｰオブニルス, 74,内田博, 0.8, 72,  -4,  15, 4,  9.4,⑭⑬⑫,10,10,Ｊオトハチャン, 72,藤田  , 0.7, 66, -14,  19,10, 24.3,⑩⑫⑪
11,12,Ｍニホンピロヒリュウ,  8,池田  , 2.6, 30,  -8, -20, 9, 92.0,⑩⑧⑩,11,16, ラキシス,---,武士沢, 1.7, 27, -27,  -5, 5, 15.5,⑩⑨⑧,11, 7,Ｈジョリｰズジョｰ, 71,北村宏, 1.3, 67,   1,   6,10, 38.1,⑥⑧⑨,11,14,Ｃアンテリオｰル, 82,柴田善, 0.8, 60,  -7,   9, 8, 13.1,⑦④④
12, 5,Ｉウェルキング, 24,高野和, 2.7, 21, -28,* -5,14,697.1,⑬⑬⑬,12, 2, ビｰビｰシｰルド,---,西田  , 2.1, 17, -27, -11, 8, 46.5,⑩⑨⑩,12, 8,Ｎミスギャラクシｰ, 65,木幡  , 1.4, 66,  -2,   7,15,426.6,⑪⑪⑫,12, 6,Ｐロｰズウッド, 67,吉田豊, 0.9, 63, -18,  19,16,310.6,⑬⑭⑫
13, 2,Ｊテンユウ, 24,吉田隼, 2.9, 24, -14, -20,12,492.4,⑩⑫⑫,13, 3, アラビックリｰダｰ,---,二本柳, 2.2, 20, -40,  -1,11,136.4,⑭⑭⑭,13,14,Ｏジョｰジアンキング, 58,江田照, 2.0, 58, -11,  10,14,169.7,⑮⑮⑮,13,16,Ｎクｰルベット, 70,吉田隼, 1.1, 55, -13,  11,14,170.0,⑦⑪⑫
14, 6,Ｌヘッドマイショルダ,  8,小島一,16.0,16.0---, -88, -80,13,689.9,⑭⑭⑭,14, 5, オンワｰドヨシノ,---,田辺  , 2.3, 19, -43,   1,14,191.6,⑮⑮⑮,14,12,Ｍヘイアンワイルド, 69,横山典, 2.0, 59,   3,  -4, 7, 13.5,⑤⑤⑦,14, 8,Ｍジェイケイベスト, 71,二本柳, 1.2, 55,  -9,   7,15,188.7,⑬⑧⑦
,,,,,,,,,,,,15,10, ラッキｰマリｰザ,---,柄崎  , 3.8,-19, -21, -44,16,482.5,②③⑩,15,11,Ｉロｰドウィズダム, 71,藤田  , 3.0, 51,   5, -15,12, 50.9,③③③,15,15,Ｏバシュアｰス, 69,ボニヤ, 1.4, 50,  -9,   4, 6,  9.1,⑥⑧⑨
,,,,,,,,,,,,16, 4, インシグニア,---,内田博, 5.9,-48, -61, -37, 6, 30.0,⑯⑯⑯,,,,,,,,,,,,,16,13,Ｉレイズアンドコｰル, 73,田中勝, 2.5, 28, -17,  -8,11, 72.3,⑫⑫⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
